ts_us,strategy,slug,asset,tf,action,side,price,size,notional,order_id,fill_simulated,inv_up,inv_dn,cash_spent,cash_received,cash_recovered,rebates,taker_fees,slug_pnl_so_far,slug_offset_s,trigger_reason,sleeve_id
1779353310443082,ACC-H,btc-updown-15m-1779353100,BTC,15m,CANCEL,dn,0.63,20,12.60,ACC-H-00002842,0,0,0,0,0,0,0,0,0.0,199.050033,cancel_age_20s,poly_acc_h_btc_15m_shadow
1779353310443082,ACC-H,btc-updown-15m-1779353100,BTC,15m,POST_BID,dn,0.65,20,13.00,ACC-H-00002844,0,0,0,0,0,0,0,0,0.0,199.050033,post_initial_bid,poly_acc_h_btc_15m_shadow
1779353311056964,ACC-H,btc-updown-5m-1779353100,BTC,5m,CANCEL,up,0.12,20,2.40,ACC-H-00005353,0,0,0,96.315000,0,89.75,0,0,-6.565000,199.679117,cancel_displaced_3c,poly_acc_h_btc_5m_shadow
1779353311056964,ACC-H,btc-updown-5m-1779353100,BTC,5m,POST_BID,up,0.09,20,1.80,ACC-H-00005355,0,0,0,96.315000,0,89.75,0,0,-6.565000,199.679117,post_initial_bid,poly_acc_h_btc_5m_shadow
1779353311466598,ACC-H,btc-updown-5m-1779353100,BTC,5m,CANCEL,dn,0.87,20,17.40,ACC-H-00005354,0,0,0,96.315000,0,89.75,0,0,-6.565000,200.088751,cancel_displaced_3c,poly_acc_h_btc_5m_shadow
1779353311466598,ACC-H,btc-updown-5m-1779353100,BTC,5m,POST_BID,dn,0.90,20,18.00,ACC-H-00005356,0,0,0,96.315000,0,89.75,0,0,-6.565000,200.088751,post_initial_bid,poly_acc_h_btc_5m_shadow
1779353320808475,ACC-H,btc-updown-15m-1779353100,BTC,15m,CANCEL,up,0.34,20,6.80,ACC-H-00002843,0,0,0,0,0,0,0,0,0.0,209.415426,cancel_displaced_3c,poly_acc_h_btc_15m_shadow
1779353320808932,ACC-H,btc-updown-15m-1779353100,BTC,15m,CANCEL,dn,0.65,20,13.00,ACC-H-00002844,0,0,0,0,0,0,0,0,0.0,209.415883,cancel_displaced_3c,poly_acc_h_btc_15m_shadow
1779353320808932,ACC-H,btc-updown-15m-1779353100,BTC,15m,POST_BID,up,0.38,20,7.60,ACC-H-00002845,0,0,0,0,0,0,0,0,0.0,209.415883,post_initial_bid,poly_acc_h_btc_15m_shadow
1779353320808932,ACC-H,btc-updown-15m-1779353100,BTC,15m,POST_BID,dn,0.59,20,11.80,ACC-H-00002846,0,0,0,0,0,0,0,0,0.0,209.415883,post_initial_bid,poly_acc_h_btc_15m_shadow
