fire_us,sleeve_id,signal,condition_id,won,pnl_usd,family,version,policy,is_f7,symbol,tf,regime_w20_1m_voladaptive,markov_pass_w20_1m_voladaptive,regime_w20_5m_voladaptive,markov_pass_w20_5m_voladaptive,regime_w20_1m_fixed,markov_pass_w20_1m_fixed,regime_w20_5m_fixed,markov_pass_w20_5m_fixed
1779329404641344,poly_updown_btc_5m_volume_INV_NIGHT,UP,0x87c260d98567df07e60b078d0173d3887731dc2adb6b524402010a2db2bd07a9,True,23.53921192,volume_INV_NIGHT,,,False,BTC,5m,0,False,2,True,1,False,1,False
1779329404641344,poly_updown_btc_5m_volume_INV_NIGHT,UP,0x87c260d98567df07e60b078d0173d3887731dc2adb6b524402010a2db2bd07a9,True,23.53921192,volume_INV_NIGHT,,,False,BTC,5m,0,False,2,True,1,False,1,False
1779329404660619,poly_updown_sol_5m_volume_INV_NIGHT,UP,0x99a5e26eff891cba6268d52e52e5ff13a31866c4af00fcbf002273389ae91512,True,22.98345,volume_INV_NIGHT,,,False,SOL,5m,0,False,2,True,1,False,1,False
1779329409210871,poly_updown_btc_5m_volume_INV_NIGHT,UP,0x87c260d98567df07e60b078d0173d3887731dc2adb6b524402010a2db2bd07a9,True,23.53921192,volume_INV_NIGHT,,,False,BTC,5m,0,False,2,True,1,False,1,False
1779329409210871,poly_updown_btc_5m_volume_INV_NIGHT,UP,0x87c260d98567df07e60b078d0173d3887731dc2adb6b524402010a2db2bd07a9,True,23.53921192,volume_INV_NIGHT,,,False,BTC,5m,0,False,2,True,1,False,1,False
1779329703569928,poly_updown_btc_5m_volume_INV_NIGHT,DOWN,0x980d104179f1abdad941106efc371f19e7e16d2ac189afbae546e38534aedeba,False,-25.0,volume_INV_NIGHT,,,False,BTC,5m,2,False,2,False,1,False,1,False
1779329703569928,poly_updown_btc_5m_volume_INV_NIGHT,DOWN,0x980d104179f1abdad941106efc371f19e7e16d2ac189afbae546e38534aedeba,False,-25.0,volume_INV_NIGHT,,,False,BTC,5m,2,False,2,False,1,False,1,False
1779329703945292,poly_updown_btc_15m_volume_INV_NIGHT,DOWN,0x48a275f3c9d8483040e623b2d1f97e890e84878a5e26a497e37271ff3beb5be9,True,24.353,volume_INV_NIGHT,,,False,BTC,15m,2,False,2,False,1,False,1,False
1779329703945292,poly_updown_btc_15m_volume_INV_NIGHT,DOWN,0x48a275f3c9d8483040e623b2d1f97e890e84878a5e26a497e37271ff3beb5be9,True,24.353,volume_INV_NIGHT,,,False,BTC,15m,2,False,2,False,1,False,1,False
1779329703947250,poly_updown_sol_15m_volume_INV_NIGHT,DOWN,0xa7c65de225fdb6f19487c5a7d173428c9709b16807dbfdcd82a5ad25cfa1d4c8,False,-25.9,volume_INV_NIGHT,,,False,SOL,15m,1,False,1,False,1,False,1,False
1779329703947250,poly_updown_sol_15m_volume_INV_NIGHT,DOWN,0xa7c65de225fdb6f19487c5a7d173428c9709b16807dbfdcd82a5ad25cfa1d4c8,False,-26.15,volume_INV_NIGHT,,,False,SOL,15m,1,False,1,False,1,False,1,False
1779329704086338,poly_updown_eth_15m_volume_INV_NIGHT,DOWN,0xb0c060d488f80748a1d5c610d292518fb9aa0cd829b2dda487428b50d8dcbfa4,True,22.932,volume_INV_NIGHT,,,False,ETH,15m,1,False,2,False,1,False,1,False
1779329704086338,poly_updown_eth_15m_volume_INV_NIGHT,DOWN,0xb0c060d488f80748a1d5c610d292518fb9aa0cd829b2dda487428b50d8dcbfa4,True,24.451,volume_INV_NIGHT,,,False,ETH,15m,1,False,2,False,1,False,1,False
1779329708040126,poly_updown_btc_5m_volume_INV_NIGHT,DOWN,0x980d104179f1abdad941106efc371f19e7e16d2ac189afbae546e38534aedeba,False,-25.0,volume_INV_NIGHT,,,False,BTC,5m,2,False,2,False,1,False,1,False
1779329708040126,poly_updown_btc_5m_volume_INV_NIGHT,DOWN,0x980d104179f1abdad941106efc371f19e7e16d2ac189afbae546e38534aedeba,False,-25.0,volume_INV_NIGHT,,,False,BTC,5m,2,False,2,False,1,False,1,False
1779329708045533,poly_updown_sol_5m_volume_INV_NIGHT,DOWN,0x09981e133d16a0f1e6723fcd5f50ef17de6d7acbeb56d960510fe9ac644906f6,False,-25.697,volume_INV_NIGHT,,,False,SOL,5m,1,False,1,False,1,False,1,False
1779329708068446,poly_updown_eth_5m_volume_INV_NIGHT,DOWN,0x54ddece507d8e86a94309b919a22e763c6a0baa2f898280b362d0309c9c82c38,False,-25.3895,volume_INV_NIGHT,,,False,ETH,5m,1,False,2,False,1,False,1,False
1779329708625261,poly_updown_sol_15m_volume_INV_NIGHT,DOWN,0xa7c65de225fdb6f19487c5a7d173428c9709b16807dbfdcd82a5ad25cfa1d4c8,False,-25.9,volume_INV_NIGHT,,,False,SOL,15m,1,False,1,False,1,False,1,False
1779329708625261,poly_updown_sol_15m_volume_INV_NIGHT,DOWN,0xa7c65de225fdb6f19487c5a7d173428c9709b16807dbfdcd82a5ad25cfa1d4c8,False,-26.15,volume_INV_NIGHT,,,False,SOL,15m,1,False,1,False,1,False,1,False
1779329708647794,poly_updown_btc_15m_volume_INV_NIGHT,DOWN,0x48a275f3c9d8483040e623b2d1f97e890e84878a5e26a497e37271ff3beb5be9,True,24.353,volume_INV_NIGHT,,,False,BTC,15m,2,False,2,False,1,False,1,False
1779329708647794,poly_updown_btc_15m_volume_INV_NIGHT,DOWN,0x48a275f3c9d8483040e623b2d1f97e890e84878a5e26a497e37271ff3beb5be9,True,24.353,volume_INV_NIGHT,,,False,BTC,15m,2,False,2,False,1,False,1,False
1779329708706085,poly_updown_eth_15m_volume_INV_NIGHT,DOWN,0xb0c060d488f80748a1d5c610d292518fb9aa0cd829b2dda487428b50d8dcbfa4,True,22.932,volume_INV_NIGHT,,,False,ETH,15m,1,False,2,False,1,False,1,False
1779329708706085,poly_updown_eth_15m_volume_INV_NIGHT,DOWN,0xb0c060d488f80748a1d5c610d292518fb9aa0cd829b2dda487428b50d8dcbfa4,True,24.451,volume_INV_NIGHT,,,False,ETH,15m,1,False,2,False,1,False,1,False
1779330005064277,poly_updown_sol_5m_volume_INV_NIGHT,DOWN,0xc816821d56d1e249362e99d1d2d1c223f0b77e65866e8fc0a9b9a44ae3b50f8c,True,22.39497568,volume_INV_NIGHT,,,False,SOL,5m,2,False,1,False,1,False,1,False
1779330005066074,poly_updown_btc_5m_volume_INV_NIGHT,DOWN,0xc199452f33389a6ce154e9ff8a2664392b2dfa710cb544c4c0dc16e68d44f116,False,-25.1726,volume_INV_NIGHT,,,False,BTC,5m,2,False,2,False,1,False,1,False
1779330005066842,poly_updown_sol_5m_v3,UP,0xc816821d56d1e249362e99d1d2d1c223f0b77e65866e8fc0a9b9a44ae3b50f8c,False,-25.6975,v3,v3,,False,SOL,5m,2,True,1,False,1,False,1,False
1779330005067798,poly_updown_sol_5m_v4,UP,0xc816821d56d1e249362e99d1d2d1c223f0b77e65866e8fc0a9b9a44ae3b50f8c,False,-25.6975,v4,v4,,False,SOL,5m,2,True,1,False,1,False,1,False
1779330005070848,poly_updown_eth_5m_volume_INV_NIGHT,DOWN,0x56c3592c8605af5c638c38b79880ab8b59cd1c02511ab2d413f653ba5348c44a,True,23.812824,volume_INV_NIGHT,,,False,ETH,5m,2,False,2,False,1,False,1,False
1779330005070848,poly_updown_eth_5m_volume_INV_NIGHT,DOWN,0x56c3592c8605af5c638c38b79880ab8b59cd1c02511ab2d413f653ba5348c44a,True,21.58264584,volume_INV_NIGHT,,,False,ETH,5m,2,False,2,False,1,False,1,False
1779330005071599,poly_updown_sol_5m_sniper,UP,0xc816821d56d1e249362e99d1d2d1c223f0b77e65866e8fc0a9b9a44ae3b50f8c,False,-25.6975,sniper,,,False,SOL,5m,2,True,1,False,1,False,1,False
1779330005761313,poly_updown_sol_5m_v3_1,UP,0xc816821d56d1e249362e99d1d2d1c223f0b77e65866e8fc0a9b9a44ae3b50f8c,False,-25.6975,v3,v3_1,,False,SOL,5m,2,True,1,False,1,False,1,False
1779330005762706,poly_updown_sol_5m_v3_3,UP,0xc816821d56d1e249362e99d1d2d1c223f0b77e65866e8fc0a9b9a44ae3b50f8c,False,-25.6975,v3,v3_3,,False,SOL,5m,2,True,1,False,1,False,1,False
1779330005763224,poly_updown_sol_5m_v3_2,UP,0xc816821d56d1e249362e99d1d2d1c223f0b77e65866e8fc0a9b9a44ae3b50f8c,False,-25.6975,v3,v3_2,,False,SOL,5m,2,True,1,False,1,False,1,False
1779330005763353,poly_updown_sol_5m_sniper_INV,DOWN,0xc816821d56d1e249362e99d1d2d1c223f0b77e65866e8fc0a9b9a44ae3b50f8c,True,22.39497568,sniper_INV,,,False,SOL,5m,2,False,1,False,1,False,1,False
1779330009731061,poly_updown_eth_5m_sniper,UP,0x56c3592c8605af5c638c38b79880ab8b59cd1c02511ab2d413f653ba5348c44a,False,-24.999996,sniper,,,False,ETH,5m,2,True,2,True,1,False,1,False
1779330009745505,poly_updown_eth_5m_volume_INV_NIGHT,DOWN,0x56c3592c8605af5c638c38b79880ab8b59cd1c02511ab2d413f653ba5348c44a,True,23.812824,volume_INV_NIGHT,,,False,ETH,5m,2,False,2,False,1,False,1,False
1779330009745505,poly_updown_eth_5m_volume_INV_NIGHT,DOWN,0x56c3592c8605af5c638c38b79880ab8b59cd1c02511ab2d413f653ba5348c44a,True,21.58264584,volume_INV_NIGHT,,,False,ETH,5m,2,False,2,False,1,False,1,False
1779330060399539,poly_updown_sol_5m_momo_v2_HEDGE_f7,UP,0xc816821d56d1e249362e99d1d2d1c223f0b77e65866e8fc0a9b9a44ae3b50f8c,False,-25.1995,momo,v2,HEDGE,True,SOL,5m,2,True,1,False,1,False,1,False
1779330060411787,poly_updown_sol_5m_momo_v2_HOLD_f7,UP,0xc816821d56d1e249362e99d1d2d1c223f0b77e65866e8fc0a9b9a44ae3b50f8c,False,-25.1995,momo,v2,HOLD,True,SOL,5m,2,True,1,False,1,False,1,False
1779330060412553,poly_updown_sol_5m_momo_v2_SELL_f7,UP,0xc816821d56d1e249362e99d1d2d1c223f0b77e65866e8fc0a9b9a44ae3b50f8c,False,-25.1995,momo,v2,SELL,True,SOL,5m,2,True,1,False,1,False,1,False
1779330066271553,poly_updown_sol_5m_momo_v2_HOLD,UP,0xc816821d56d1e249362e99d1d2d1c223f0b77e65866e8fc0a9b9a44ae3b50f8c,False,-25.1995,momo,v2,HOLD,False,SOL,5m,2,True,1,False,1,False,1,False
1779330066662871,poly_updown_sol_5m_momo_v2_SELL,UP,0xc816821d56d1e249362e99d1d2d1c223f0b77e65866e8fc0a9b9a44ae3b50f8c,False,-25.1995,momo,v2,SELL,False,SOL,5m,2,True,1,False,1,False,1,False
1779330066666976,poly_updown_sol_5m_momo_v2_HEDGE,UP,0xc816821d56d1e249362e99d1d2d1c223f0b77e65866e8fc0a9b9a44ae3b50f8c,False,-25.1995,momo,v2,HEDGE,False,SOL,5m,2,True,1,False,1,False,1,False
1779330304571894,poly_updown_btc_5m_volume_INV_NIGHT,DOWN,0x924f85ea44fd824ffa2ad416e76f196f7e8c5fc0d411aca6a354d03ed8d70317,True,23.09821584,volume_INV_NIGHT,,,False,BTC,5m,2,False,2,False,1,False,1,False
1779330304571894,poly_updown_btc_5m_volume_INV_NIGHT,DOWN,0x924f85ea44fd824ffa2ad416e76f196f7e8c5fc0d411aca6a354d03ed8d70317,True,23.09821584,volume_INV_NIGHT,,,False,BTC,5m,2,False,2,False,1,False,1,False
1779330309906032,poly_updown_btc_5m_volume_INV_NIGHT,DOWN,0x924f85ea44fd824ffa2ad416e76f196f7e8c5fc0d411aca6a354d03ed8d70317,True,23.09821584,volume_INV_NIGHT,,,False,BTC,5m,2,False,2,False,1,False,1,False
1779330309906032,poly_updown_btc_5m_volume_INV_NIGHT,DOWN,0x924f85ea44fd824ffa2ad416e76f196f7e8c5fc0d411aca6a354d03ed8d70317,True,23.09821584,volume_INV_NIGHT,,,False,BTC,5m,2,False,2,False,1,False,1,False
1779330309956345,poly_updown_sol_5m_volume_INV_NIGHT,UP,0x781c5f676b061dafd3857623b2d6071187f372df41b7c186baa0462589d517f3,False,-25.6975,volume_INV_NIGHT,,,False,SOL,5m,2,True,2,True,1,False,1,False
1779330309975848,poly_updown_eth_5m_volume_INV_NIGHT,UP,0x095993964bb7317d9e1d1a7f2b51c7ac2fd7bb6b4c4b3d92bce5da2fb740913d,False,-24.999996,volume_INV_NIGHT,,,False,ETH,5m,2,True,2,True,1,False,1,False
1779330605392588,poly_updown_btc_5m_volume_INV_NIGHT,DOWN,0xca65d5b94ffdca963bb5b828dced845bcecc596366d3e2e72efa4e284b5ccdd2,False,-25.340192,volume_INV_NIGHT,,,False,BTC,5m,2,False,2,False,1,False,1,False
1779330605392588,poly_updown_btc_5m_volume_INV_NIGHT,DOWN,0xca65d5b94ffdca963bb5b828dced845bcecc596366d3e2e72efa4e284b5ccdd2,False,-25.421692,volume_INV_NIGHT,,,False,BTC,5m,2,False,2,False,1,False,1,False
1779330605401701,poly_updown_eth_5m_volume_INV_NIGHT,UP,0xeb494433d698ce12056f8dc8b53ede0aa170041b5b040dc32777af1354e7672c,True,23.53921192,volume_INV_NIGHT,,,False,ETH,5m,2,True,2,True,1,False,1,False
1779330605401701,poly_updown_eth_5m_volume_INV_NIGHT,UP,0xeb494433d698ce12056f8dc8b53ede0aa170041b5b040dc32777af1354e7672c,True,23.53921192,volume_INV_NIGHT,,,False,ETH,5m,2,True,2,True,1,False,1,False
1779330605531614,poly_updown_sol_5m_volume_INV_NIGHT,DOWN,0xe8561b61e547e6692745f3c517513018f68e58c9deeed691966e4129a936b834,False,-26.069084,volume_INV_NIGHT,,,False,SOL,5m,2,False,1,False,1,False,1,False
1779330605961938,poly_updown_btc_15m_volume_INV_NIGHT,DOWN,0x014cc85fe3b5e57e0c1c8ad6be04f3ec1bc0729618ac65fdc38dd8bf4f9f7aa1,True,21.87729852,volume_INV_NIGHT,,,False,BTC,15m,2,False,2,False,1,False,1,False
1779330605961938,poly_updown_btc_15m_volume_INV_NIGHT,DOWN,0x014cc85fe3b5e57e0c1c8ad6be04f3ec1bc0729618ac65fdc38dd8bf4f9f7aa1,True,20.87032696,volume_INV_NIGHT,,,False,BTC,15m,2,False,2,False,1,False,1,False
1779330605965026,poly_updown_sol_15m_volume_INV_NIGHT,DOWN,0x470b73f26d023d5ccff2b4e79b0363d9482ce645367b0ce189052ae9f17d2160,True,21.4878818,volume_INV_NIGHT,,,False,SOL,15m,2,False,1,False,1,False,1,False
1779330605965026,poly_updown_sol_15m_volume_INV_NIGHT,DOWN,0x470b73f26d023d5ccff2b4e79b0363d9482ce645367b0ce189052ae9f17d2160,True,21.4878818,volume_INV_NIGHT,,,False,SOL,15m,2,False,1,False,1,False,1,False
1779330605966251,poly_updown_eth_15m_volume_INV_NIGHT,UP,0xa3100d2cf7bb327e601d549cbb3728e98879db0afe6f45fafdf9cee42fc76df3,False,-24.999996,volume_INV_NIGHT,,,False,ETH,15m,2,True,2,True,1,False,1,False
1779330605966251,poly_updown_eth_15m_volume_INV_NIGHT,UP,0xa3100d2cf7bb327e601d549cbb3728e98879db0afe6f45fafdf9cee42fc76df3,False,-24.999996,volume_INV_NIGHT,,,False,ETH,15m,2,True,2,True,1,False,1,False
1779330610128618,poly_updown_btc_5m_volume_INV_NIGHT,DOWN,0xca65d5b94ffdca963bb5b828dced845bcecc596366d3e2e72efa4e284b5ccdd2,False,-25.340192,volume_INV_NIGHT,,,False,BTC,5m,2,False,2,False,1,False,1,False
1779330610128618,poly_updown_btc_5m_volume_INV_NIGHT,DOWN,0xca65d5b94ffdca963bb5b828dced845bcecc596366d3e2e72efa4e284b5ccdd2,False,-25.421692,volume_INV_NIGHT,,,False,BTC,5m,2,False,2,False,1,False,1,False
1779330610168832,poly_updown_eth_5m_volume_INV_NIGHT,UP,0xeb494433d698ce12056f8dc8b53ede0aa170041b5b040dc32777af1354e7672c,True,23.53921192,volume_INV_NIGHT,,,False,ETH,5m,2,True,2,True,1,False,1,False
1779330610168832,poly_updown_eth_5m_volume_INV_NIGHT,UP,0xeb494433d698ce12056f8dc8b53ede0aa170041b5b040dc32777af1354e7672c,True,23.53921192,volume_INV_NIGHT,,,False,ETH,5m,2,True,2,True,1,False,1,False
1779330610547521,poly_updown_btc_15m_volume_INV_NIGHT,DOWN,0x014cc85fe3b5e57e0c1c8ad6be04f3ec1bc0729618ac65fdc38dd8bf4f9f7aa1,True,21.87729852,volume_INV_NIGHT,,,False,BTC,15m,2,False,2,False,1,False,1,False
1779330610547521,poly_updown_btc_15m_volume_INV_NIGHT,DOWN,0x014cc85fe3b5e57e0c1c8ad6be04f3ec1bc0729618ac65fdc38dd8bf4f9f7aa1,True,20.87032696,volume_INV_NIGHT,,,False,BTC,15m,2,False,2,False,1,False,1,False
1779330610548878,poly_updown_eth_15m_volume_INV_NIGHT,UP,0xa3100d2cf7bb327e601d549cbb3728e98879db0afe6f45fafdf9cee42fc76df3,False,-24.999996,volume_INV_NIGHT,,,False,ETH,15m,2,True,2,True,1,False,1,False
1779330610548878,poly_updown_eth_15m_volume_INV_NIGHT,UP,0xa3100d2cf7bb327e601d549cbb3728e98879db0afe6f45fafdf9cee42fc76df3,False,-24.999996,volume_INV_NIGHT,,,False,ETH,15m,2,True,2,True,1,False,1,False
1779330610551888,poly_updown_sol_15m_volume_INV_NIGHT,DOWN,0x470b73f26d023d5ccff2b4e79b0363d9482ce645367b0ce189052ae9f17d2160,True,21.4878818,volume_INV_NIGHT,,,False,SOL,15m,2,False,1,False,1,False,1,False
1779330610551888,poly_updown_sol_15m_volume_INV_NIGHT,DOWN,0x470b73f26d023d5ccff2b4e79b0363d9482ce645367b0ce189052ae9f17d2160,True,21.4878818,volume_INV_NIGHT,,,False,SOL,15m,2,False,1,False,1,False,1,False
1779330908332898,poly_updown_btc_5m_volume_INV_NIGHT,UP,0x153289ef2b3aa44577b9adb47a355f9d635ee8c5167f54165a59e6aeca8413b2,False,-25.0,volume_INV_NIGHT,,,False,BTC,5m,2,True,1,False,1,False,1,False
1779330908332898,poly_updown_btc_5m_volume_INV_NIGHT,UP,0x153289ef2b3aa44577b9adb47a355f9d635ee8c5167f54165a59e6aeca8413b2,False,-25.0,volume_INV_NIGHT,,,False,BTC,5m,2,True,1,False,1,False,1,False
1779330911113537,poly_updown_btc_5m_volume_INV_NIGHT,UP,0x153289ef2b3aa44577b9adb47a355f9d635ee8c5167f54165a59e6aeca8413b2,False,-25.0,volume_INV_NIGHT,,,False,BTC,5m,2,True,1,False,1,False,1,False
1779330911113537,poly_updown_btc_5m_volume_INV_NIGHT,UP,0x153289ef2b3aa44577b9adb47a355f9d635ee8c5167f54165a59e6aeca8413b2,False,-25.0,volume_INV_NIGHT,,,False,BTC,5m,2,True,1,False,1,False,1,False
1779330911123759,poly_updown_sol_5m_volume_INV_NIGHT,UP,0xfa8b50ac63cec0423a53ed00c8a0fed19622bf71b842453c56241fbf49bc6653,False,-25.549,volume_INV_NIGHT,,,False,SOL,5m,2,True,1,False,1,False,1,False
1779330911218543,poly_updown_eth_5m_volume_INV_NIGHT,UP,0xdf22c37a391ed370738e675780f0d3f9e70cc5425295344e125a6fb32f88e297,False,-24.999996,volume_INV_NIGHT,,,False,ETH,5m,2,True,1,False,1,False,1,False
1779331202209704,poly_updown_btc_5m_volume_INV_NIGHT,DOWN,0xad9e5cbc018f04b50421c55f10b4a935ddce01ec7b3f0824a50340c30065ff29,True,24.203452,volume_INV_NIGHT,,,False,BTC,5m,2,False,1,False,1,False,1,False
1779331202209704,poly_updown_btc_5m_volume_INV_NIGHT,DOWN,0xad9e5cbc018f04b50421c55f10b4a935ddce01ec7b3f0824a50340c30065ff29,True,23.20581984,volume_INV_NIGHT,,,False,BTC,5m,2,False,1,False,1,False,1,False
1779331206694837,poly_updown_btc_5m_volume_INV_NIGHT,DOWN,0xad9e5cbc018f04b50421c55f10b4a935ddce01ec7b3f0824a50340c30065ff29,True,24.203452,volume_INV_NIGHT,,,False,BTC,5m,2,False,1,False,1,False,1,False
1779331206694837,poly_updown_btc_5m_volume_INV_NIGHT,DOWN,0xad9e5cbc018f04b50421c55f10b4a935ddce01ec7b3f0824a50340c30065ff29,True,23.20581984,volume_INV_NIGHT,,,False,BTC,5m,2,False,1,False,1,False,1,False
1779331206695503,poly_updown_sol_5m_volume_INV_NIGHT,DOWN,0xd0283540050c160b79d103e595dcf5fd417d2352f53a132e5886c6061cbf2fd5,True,22.68897568,volume_INV_NIGHT,,,False,SOL,5m,1,False,1,False,1,False,1,False
1779331206706167,poly_updown_eth_5m_volume_INV_NIGHT,DOWN,0x858131db4ade49f10efa9d68b6cfd6be9307fd745d564dd0a5a081c2545e427b,True,23.36516,volume_INV_NIGHT,,,False,ETH,5m,1,False,1,False,1,False,1,False
1779331506962395,poly_updown_btc_5m_volume_INV_NIGHT,UP,0xd94ce9dd6e698d6ac3cebdfa897e9ca37c784f8e13cf4f677b223ef7826f3cf7,False,-25.0,volume_INV_NIGHT,,,False,BTC,5m,1,False,1,False,1,False,1,False
1779331506962395,poly_updown_btc_5m_volume_INV_NIGHT,UP,0xd94ce9dd6e698d6ac3cebdfa897e9ca37c784f8e13cf4f677b223ef7826f3cf7,False,-25.0,volume_INV_NIGHT,,,False,BTC,5m,1,False,1,False,1,False,1,False
1779331507386581,poly_updown_btc_15m_volume_INV_NIGHT,UP,0x28d9bdd18f48efd6f37e5136f9317c47685dfafc679e9581ea150e2b999ae841,False,-25.1326,volume_INV_NIGHT,,,False,BTC,15m,1,False,1,False,1,False,1,False
1779331507386581,poly_updown_btc_15m_volume_INV_NIGHT,UP,0x28d9bdd18f48efd6f37e5136f9317c47685dfafc679e9581ea150e2b999ae841,False,-25.2326,volume_INV_NIGHT,,,False,BTC,15m,1,False,1,False,1,False,1,False
1779331507393431,poly_updown_sol_15m_volume_INV_NIGHT,UP,0xfef4da20788fffceda02f58b2b5aa56e988a08bc13809a560200d80f302e9769,True,23.667,volume_INV_NIGHT,,,False,SOL,15m,1,False,1,False,1,False,1,False
1779331507393431,poly_updown_sol_15m_volume_INV_NIGHT,UP,0xfef4da20788fffceda02f58b2b5aa56e988a08bc13809a560200d80f302e9769,True,23.667,volume_INV_NIGHT,,,False,SOL,15m,1,False,1,False,1,False,1,False
1779331507393837,poly_updown_eth_15m_volume_INV_NIGHT,UP,0x8d33649799883712a669f13fbc5ca2f2ae29783c0e8148ab8e70a3db7f56291f,True,23.49981984,volume_INV_NIGHT,,,False,ETH,15m,1,False,1,False,1,False,1,False
1779331507393837,poly_updown_eth_15m_volume_INV_NIGHT,UP,0x8d33649799883712a669f13fbc5ca2f2ae29783c0e8148ab8e70a3db7f56291f,True,23.49981984,volume_INV_NIGHT,,,False,ETH,15m,1,False,1,False,1,False,1,False
1779331510425611,poly_updown_btc_5m_volume_INV_NIGHT,UP,0xd94ce9dd6e698d6ac3cebdfa897e9ca37c784f8e13cf4f677b223ef7826f3cf7,False,-25.0,volume_INV_NIGHT,,,False,BTC,5m,1,False,1,False,1,False,1,False
1779331510425611,poly_updown_btc_5m_volume_INV_NIGHT,UP,0xd94ce9dd6e698d6ac3cebdfa897e9ca37c784f8e13cf4f677b223ef7826f3cf7,False,-25.0,volume_INV_NIGHT,,,False,BTC,5m,1,False,1,False,1,False,1,False
1779331510433013,poly_updown_sol_5m_volume_INV_NIGHT,UP,0xb1bceadf6855e1ccdaa08e33889070f2939d4ec3ce640bb7663f7a1ca1e7dde5,False,-25.55678,volume_INV_NIGHT,,,False,SOL,5m,1,False,1,False,1,False,1,False
1779331510455836,poly_updown_eth_5m_volume_INV_NIGHT,UP,0x5075891c1606892ff9dbc84a580ecafc3ab6bbd2f4a954c53f2a51a6655a095b,False,-24.999996,volume_INV_NIGHT,,,False,ETH,5m,1,False,1,False,1,False,1,False
1779331510720272,poly_updown_btc_15m_volume_INV_NIGHT,UP,0x28d9bdd18f48efd6f37e5136f9317c47685dfafc679e9581ea150e2b999ae841,False,-25.1326,volume_INV_NIGHT,,,False,BTC,15m,1,False,1,False,1,False,1,False
1779331510720272,poly_updown_btc_15m_volume_INV_NIGHT,UP,0x28d9bdd18f48efd6f37e5136f9317c47685dfafc679e9581ea150e2b999ae841,False,-25.2326,volume_INV_NIGHT,,,False,BTC,15m,1,False,1,False,1,False,1,False
1779331510726467,poly_updown_eth_15m_volume_INV_NIGHT,UP,0x8d33649799883712a669f13fbc5ca2f2ae29783c0e8148ab8e70a3db7f56291f,True,23.49981984,volume_INV_NIGHT,,,False,ETH,15m,1,False,1,False,1,False,1,False
1779331510726467,poly_updown_eth_15m_volume_INV_NIGHT,UP,0x8d33649799883712a669f13fbc5ca2f2ae29783c0e8148ab8e70a3db7f56291f,True,23.49981984,volume_INV_NIGHT,,,False,ETH,15m,1,False,1,False,1,False,1,False
1779331510759739,poly_updown_sol_15m_volume_INV_NIGHT,UP,0xfef4da20788fffceda02f58b2b5aa56e988a08bc13809a560200d80f302e9769,True,23.667,volume_INV_NIGHT,,,False,SOL,15m,1,False,1,False,1,False,1,False
1779331510759739,poly_updown_sol_15m_volume_INV_NIGHT,UP,0xfef4da20788fffceda02f58b2b5aa56e988a08bc13809a560200d80f302e9769,True,23.667,volume_INV_NIGHT,,,False,SOL,15m,1,False,1,False,1,False,1,False
1779331804701132,poly_updown_btc_5m_volume_INV_NIGHT,UP,0x34ca7d2511e6aae6befe02a7ce57b02d09602d46798b476b9b6d508fe0a8dbee,False,-24.999996,volume_INV_NIGHT,,,False,BTC,5m,0,False,1,False,1,False,1,False
1779331804701132,poly_updown_btc_5m_volume_INV_NIGHT,UP,0x34ca7d2511e6aae6befe02a7ce57b02d09602d46798b476b9b6d508fe0a8dbee,False,-24.999996,volume_INV_NIGHT,,,False,BTC,5m,0,False,1,False,1,False,1,False
1779331804710353,poly_updown_sol_5m_volume_INV_NIGHT,UP,0xe53bce4273a47edbbe6e84792de455f0664d5f137f54d7d540653d4ba440c606,False,-25.867584,volume_INV_NIGHT,,,False,SOL,5m,1,False,2,True,1,False,1,False
1779331804718721,poly_updown_eth_5m_volume_INV_NIGHT,UP,0x4a6c25e8b385c5b14500c475402a1c868990acb61d9470e2641eea2963bfebfc,False,-25.789084,volume_INV_NIGHT,,,False,ETH,5m,0,False,1,False,1,False,1,False
1779331811138496,poly_updown_btc_5m_volume_INV_NIGHT,UP,0x34ca7d2511e6aae6befe02a7ce57b02d09602d46798b476b9b6d508fe0a8dbee,False,-24.999996,volume_INV_NIGHT,,,False,BTC,5m,0,False,1,False,1,False,1,False
1779331811138496,poly_updown_btc_5m_volume_INV_NIGHT,UP,0x34ca7d2511e6aae6befe02a7ce57b02d09602d46798b476b9b6d508fe0a8dbee,False,-24.999996,volume_INV_NIGHT,,,False,BTC,5m,0,False,1,False,1,False,1,False
1779332109376002,poly_updown_btc_5m_volume_INV_NIGHT,UP,0x24fc5eac3c485652ddd48f50b646ce1f4194ff434e6dd16e2e421866af269f55,False,-25.0,volume_INV_NIGHT,,,False,BTC,5m,0,False,1,False,1,False,1,False
1779332109383222,poly_updown_sol_5m_volume_INV_NIGHT,UP,0xae0339cd051fab7223ecb9531f8279be684c1bc7d3e4bf344301003c45553fe8,False,-26.140976,volume_INV_NIGHT,,,False,SOL,5m,1,False,1,False,1,False,1,False
1779332109460812,poly_updown_eth_5m_volume_INV_NIGHT,UP,0xb11ecea70714f24294ca4c4f785e077562b7c4e1129881981e8d08ae78c858c9,True,22.89300776,volume_INV_NIGHT,,,False,ETH,5m,0,False,0,False,1,False,1,False
