sleeve_id,gate,dpt_lockbox,dpt_train,dpt_val,n_lockbox,n_train,n_val,wr_lockbox,wr_train,wr_val,base_dpt_lockbox,base_dpt_train,base_dpt_val,dpt_lift_train,dpt_lift_val,dpt_lift_lockbox
06_eth_5m_s15_hybrid_v1,g_as_stable,-0.609896375184914,0.5180771617741231,0.9499878059867167,474,2164,1188,0.7974683544303798,0.8636783733826248,0.8611111111111112,-0.1910276486328436,0.5352601920420177,1.2849626141962474,-0.017183030267894583,-0.33497480820953063,-0.4188687265520704
06_eth_5m_s15_hybrid_v1,g_as_stable_AND_hy_with,-0.014200731811097293,0.30638066266869995,0.6314077982796185,229,1899,714,0.8296943231441049,0.8657187993680885,0.8697478991596639,-0.1910276486328436,0.5352601920420177,1.2849626141962474,-0.22887952937331774,-0.6535548159166289,0.1768269168217463
06_eth_5m_s15_hybrid_v1,g_as_unstable_skip,-0.824330075757224,0.4593381751810434,1.2446018975803597,549,2470,1380,0.7941712204007286,0.8566801619433199,0.8492753623188406,-0.1910276486328436,0.5352601920420177,1.2849626141962474,-0.07592201686097427,-0.04036071661588769,-0.6333024271243803
06_eth_5m_s15_hybrid_v1,g_hy_cb_with_dir,0.07663976790632189,-0.017050983489506,1.5180581871857564,1327,5657,913,0.7867370007535796,0.8226975428672442,0.8543263964950711,-0.1910276486328436,0.5352601920420177,1.2849626141962474,-0.5523111755315236,0.233095572989509,0.2676674165391655
06_eth_5m_s15_hybrid_v1,none,-0.1910276486328436,0.5352601920420177,1.2849626141962474,2724,7267,1524,0.7797356828193832,0.8059722031099491,0.8418635170603674,-0.1910276486328436,0.5352601920420177,1.2849626141962474,0.0,0.0,0.0
07_btc_5m_s15_hybrid_v1,g_as_norm_lt_05,1.2451186426130427,1.4042835098859,1.4453063751191122,233,556,288,0.8025751072961373,0.8920863309352518,0.8888888888888888,2.0731265503735545,0.465070840106081,1.0987236299220193,0.9392126697798189,0.34658274519709287,-0.8280079077605118
07_btc_5m_s15_hybrid_v1,g_as_norm_lt_15,0.49953879688258046,3.698954332157677,0.8764055979521489,329,928,509,0.790273556231003,0.875,0.8605108055009824,2.0731265503735545,0.465070840106081,1.0987236299220193,3.233883492051596,-0.22231803196987043,-1.5735877534909741
07_btc_5m_s15_hybrid_v1,g_as_stable,0.3807046794497175,2.42621995502697,0.6933141774951895,301,825,446,0.7873754152823921,0.8787878787878788,0.8542600896860987,2.0731265503735545,0.465070840106081,1.0987236299220193,1.961149114920889,-0.4054094524268298,-1.692421870923837
07_btc_5m_s15_hybrid_v1,g_as_stable_AND_hy_with,0.09198594948783546,1.5589076023764394,0.14553964612892928,90,745,235,0.8111111111111111,0.876510067114094,0.8468085106382979,2.0731265503735545,0.465070840106081,1.0987236299220193,1.0938367622703584,-0.95318398379309,-1.981140600885719
07_btc_5m_s15_hybrid_v1,g_as_unstable_skip,0.30972583889901906,3.717441044625353,0.9736583784774234,342,972,547,0.7865497076023392,0.8755144032921811,0.8555758683729433,2.0731265503735545,0.465070840106081,1.0987236299220193,3.252370204519272,-0.1250652514445959,-1.7634007114745356
