sleeve_id,slug,fire_us,direction,live_vwap,live_shares,placed_usd,live_won,live_pnl,live_outcome,canon_outcome,bt_vwap,bt_shares,bt_pnl,outcome_match,fill_status,delta_vwap
poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,sol-updown-5m-1779918900,1779919200000000,UP,0.72,6.944444444444445,5.0,True,1.905555555555556,Up,Up,,,,,no_fill,
poly_sniper_v5_sol_5m_rf_tr_partial_mid,sol-updown-5m-1779918900,1779919200000000,UP,0.8700000000000001,5.747126436781609,5.0,True,0.7321839080459763,Up,Up,,,,,no_fill,
poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,sol-updown-5m-1779919200,1779919500000000,UP,0.84,5.9523809523809526,5.0,True,0.9333333333333336,Up,Up,,,,,no_fill,
poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,sol-updown-5m-1779919200,1779919500000000,UP,0.79,6.329113924050633,5.0,True,1.30253164556962,Up,Up,,,,,no_fill,
poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,sol-updown-5m-1779919500,1779919800000000,UP,0.7505283324445498,6.661973684210526,5.0,False,-5.0,Down,Down,0.009999999776482582,500.0000111758711,-5.0,True,ok,-0.7405283326680672
poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,sol-updown-5m-1779919500,1779919800000000,UP,0.67,7.462686567164178,5.0,False,-5.0,Down,Down,0.009999999776482582,500.0000111758711,-5.0,True,ok,-0.6600000002235175
poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,sol-updown-5m-1779919500,1779919800000000,UP,0.73,6.849315068493151,5.0,False,-5.0,Down,Down,0.009999999776482582,500.0000111758711,-5.0,True,ok,-0.7200000002235174
poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,sol-updown-5m-1779919500,1779919800000000,UP,0.73,6.849315068493151,5.0,False,-5.0,Down,Down,0.009999999776482582,500.0000111758711,-5.0,True,ok,-0.7200000002235174
poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,sol-updown-5m-1779919500,1779919800000000,UP,0.67,7.462686567164178,5.0,False,-5.0,Down,Down,0.009999999776482582,500.0000111758711,-5.0,True,ok,-0.6600000002235175
poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,sol-updown-5m-1779919800,1779920100000000,DOWN,0.998,5.01002004008016,5.0,True,0.0098196392785571,Down,Down,,,,,no_fill,
poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,sol-updown-5m-1779919800,1779920100000000,DOWN,0.98,5.1020408163265305,5.0,True,0.1,Down,Down,,,,,no_fill,
poly_sniper_v5_sol_5m_rf_tr_partial_mid,sol-updown-5m-1779919800,1779920100000000,DOWN,0.82,6.097560975609756,5.0,True,1.0756097560975613,Down,Down,,,,,no_fill,
poly_sniper_v5_sol_5m_rf_tr_partial_mid,sol-updown-5m-1779920100,1779920400000000,UP,0.43,11.627906976744184,5.0,False,-5.0,Down,Down,0.009999999776482582,500.0000111758711,-5.0,True,ok,-0.4200000002235174
poly_sniper_v5_sol_5m_rf_tr_partial_mid,sol-updown-5m-1779920100,1779920400000000,UP,0.4,12.5,5.0,False,-5.0,Down,Down,0.009999999776482582,500.0000111758711,-5.0,True,ok,-0.39000000022351744
poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,sol-updown-5m-1779920400,1779920700000000,UP,0.83,6.024096385542169,5.0,True,1.0036144578313255,Up,Up,0.9700000286102295,5.154639023221232,0.15154624275680695,True,ok,0.14000002861022953
poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,sol-updown-5m-1779920400,1779920700000000,UP,0.79,6.329113924050633,5.0,True,1.30253164556962,Up,Up,0.9700000286102295,5.154639023221232,0.15154624275680695,True,ok,0.18000002861022946
poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,sol-updown-5m-1779920400,1779920700000000,DOWN,0.18,27.77777777777778,5.0,False,-5.0,Up,Up,0.06488356996797251,77.06111119453004,-5.0,True,ok,-0.11511643003202748
poly_sniper_v5_sol_5m_rf_tr_partial_mid,sol-updown-5m-1779920400,1779920700000000,UP,0.79,6.329113924050633,5.0,True,1.30253164556962,Up,Up,0.9700000286102295,5.154639023221232,0.15154624275680695,True,ok,0.18000002861022946
poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,sol-updown-5m-1779920700,1779921000000000,UP,0.8700000000000001,5.747126436781609,5.0,True,0.7321839080459763,Up,Up,,,,,no_fill,
poly_sniper_v5_sol_5m_rf_tr_partial_mid,sol-updown-5m-1779921000,1779921300000000,UP,0.4008760608549415,12.472682926829268,5.0,False,-5.0,Down,,0.01575216570417267,317.41667107244336,-5.0,,ok,-0.38512389515076884
poly_sniper_v5_sol_5m_rf_tr_partial_mid,sol-updown-5m-1779921000,1779921300000000,UP,0.2341646177262615,21.3525,5.0,False,-5.0,Down,,0.01575216570417267,317.41667107244336,-5.0,,ok,-0.2184124520220888
poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,sol-updown-5m-1779921000,1779921300000000,UP,0.3009708737864077,16.612903225806452,5.0,False,-5.0,Down,,0.01575216570417267,317.41667107244336,-5.0,,ok,-0.28521870808223504
poly_sniper_v5_sol_5m_rf_tr_partial_mid,sol-updown-5m-1779921300,1779921600000000,UP,0.58,8.620689655172415,5.0,True,3.5482758620689663,Up,,,,,,no_fill,
