combo,symbol,n_trades,win_rate,expectancy,profit_factor,sharpe,max_dd,buy_hold_x,final_eq_x,outperform,median_hold_h,calmar
X_none__S_flat__E_tp5_trail3__R_dd_pause,BTCUSDT,10,0.1,-0.011819647768021257,0.10384046805220926,-1.121331312841163,-0.11596296283669486,2.484603027192597,0.8871301173346186,0.35705104905108515,96.0,-0.3548686643501224
X_none__S_flat__E_tp7_trail5__R_none,BTCUSDT,148,0.49324324324324326,0.004579098896225963,1.3134667374565123,0.8069961694964352,-0.30082454481438425,2.484603027192597,1.732256110012522,0.6971963291736922,96.0,0.7067797569376678
X_none__S_flat__E_tp7_trail5__R_3loss_pause,BTCUSDT,3,0.0,-0.010369167813237214,0.0,-0.536900131473107,-0.04527427960624543,2.484603027192597,0.9691688008310353,0.3900698784570502,96.0,-0.24137521193479652
X_none__S_flat__E_tp7_trail5__R_dd_pause,BTCUSDT,9,0.1111111111111111,-0.016701208250562732,0.08350730180457898,-0.8715785894080962,-0.14564232581896827,2.484603027192597,0.8573469118148964,0.3450639407711058,96.0,-0.360967161108195
X_none__S_flat__E_atr_stop__R_none,BTCUSDT,315,0.37142857142857144,0.0016521822552411683,1.1895402890056401,0.6426357949552975,-0.311671073250685,2.484603027192597,1.503433787684432,0.6051001996013794,37.0,0.4935056950674255
X_none__S_flat__E_atr_stop__R_3loss_pause,BTCUSDT,3,0.0,-0.008710693291644776,0.0,-0.9996867707908688,-0.029343271318118494,2.484603027192597,0.9740528749454721,0.3920356146575552,37.0,-0.31291800880528237
X_none__S_flat__E_atr_stop__R_dd_pause,BTCUSDT,20,0.15,-0.005567949673993389,0.11312229251834086,-1.2671260576536962,-0.10920244840068806,2.484603027192597,0.893914285545604,0.35978153280914893,36.5,-0.3533357730490281
X_none__S_volscale__E_24h__R_none,BTCUSDT,404,0.4975247524752475,0.0011478313884920937,1.1236863820386367,0.4701711640312722,-0.40433830596724846,2.484603027192597,1.3380769462885762,0.5385475794901917,24.0,0.26609097310896185
X_none__S_volscale__E_24h__R_3loss_pause,BTCUSDT,3,0.0,-0.006500746810765369,0.0,-0.6725572939046517,-0.03459278835757325,2.484603027192597,0.9806226555807659,0.39467981196529056,24.0,-0.19779526968978317
X_none__S_volscale__E_24h__R_dd_pause,BTCUSDT,17,0.29411764705882354,-0.006324339066764035,0.23398203125133565,-0.8683976150032873,-0.10903491838515811,2.484603027192597,0.8961163742061602,0.36066782677098325,24.0,-0.34626327227000914
X_none__S_volscale__E_volscaled__R_none,BTCUSDT,331,0.5045317220543807,0.0032319972352180663,1.3406235884247395,1.074455373381983,-0.32216814975815805,2.484603027192597,2.413611786481872,0.9714275319100213,30.0,1.1245340725621351
X_none__S_volscale__E_volscaled__R_3loss_pause,BTCUSDT,3,0.0,-0.009122648959796349,0.0,-0.7991892747034578,-0.041355706404140206,2.484603027192597,0.9728131874956177,0.391536666762746,32.0,-0.23272932621839365
X_none__S_volscale__E_volscaled__R_dd_pause,BTCUSDT,18,0.16666666666666666,-0.005685226673577554,0.2773219616096123,-1.0640668930209347,-0.11194447593772834,2.484603027192597,0.9013979349908321,0.36279354292236365,39.5,-0.3195213267572295
X_none__S_volscale__E_tp_3__R_none,BTCUSDT,437,0.5102974828375286,0.0004822110490790018,1.0506139903863028,0.2169226139675562,-0.4528071439642943,2.484603027192597,1.048957979768317,0.4221833300080761,24.0,0.03735010549388076
X_none__S_volscale__E_tp_3__R_3loss_pause,BTCUSDT,3,0.0,-0.006500746810765369,0.0,-0.6725572939046517,-0.03459278835757325,2.484603027192597,0.9806226555807659,0.39467981196529056,24.0,-0.19779526968978317
X_none__S_volscale__E_tp_3__R_dd_pause,BTCUSDT,17,0.29411764705882354,-0.006324339066764035,0.23398203125133565,-0.8683976150032873,-0.10903491838515811,2.484603027192597,0.8961163742061602,0.36066782677098325,24.0,-0.34626327227000914
X_none__S_volscale__E_tp_5__R_none,BTCUSDT,415,0.4963855421686747,0.0007078946444336988,1.0738402286954032,0.2970394623914439,-0.3934816278068937,2.484603027192597,1.1319851176884321,0.45559999134649887,24.0,0.11298926539987082
X_none__S_volscale__E_tp_5__R_3loss_pause,BTCUSDT,3,0.0,-0.006500746810765369,0.0,-0.6725572939046517,-0.03459278835757325,2.484603027192597,0.9806226555807659,0.39467981196529056,24.0,-0.19779526968978317
X_none__S_volscale__E_tp_5__R_dd_pause,BTCUSDT,17,0.29411764705882354,-0.006324339066764035,0.23398203125133565,-0.8683976150032873,-0.10903491838515811,2.484603027192597,0.8961163742061602,0.36066782677098325,24.0,-0.34626327227000914
X_none__S_volscale__E_tp_7__R_none,BTCUSDT,408,0.4950980392156863,0.000679843145092958,1.071027412982892,0.2779354017777132,-0.4114487553206414,2.484603027192597,1.111664964481433,0.447421560834821,24.0,0.09197232442945315
X_none__S_volscale__E_tp_7__R_3loss_pause,BTCUSDT,3,0.0,-0.006500746810765369,0.0,-0.6725572939046517,-0.03459278835757325,2.484603027192597,0.9806226555807659,0.39467981196529056,24.0,-0.19779526968978317
X_none__S_volscale__E_tp_7__R_dd_pause,BTCUSDT,17,0.29411764705882354,-0.006324339066764035,0.23398203125133565,-0.8683976150032873,-0.10903491838515811,2.484603027192597,0.8961163742061602,0.36066782677098325,24.0,-0.34626327227000914
X_none__S_volscale__E_trail_3__R_none,BTCUSDT,199,0.36683417085427134,0.002340477558787372,1.1537010121505766,0.4494857499762036,-0.456028858418661,2.484603027192597,1.3183022443917791,0.530588681557454,44.0,0.22327463131909026
X_none__S_volscale__E_trail_3__R_3loss_pause,BTCUSDT,3,0.0,-0.024836925409310068,0.0,-0.8105839363987772,-0.07713791413630625,2.484603027192597,0.9271773701954471,0.3731692186027333,84.0,-0.33940682987850535
X_none__S_volscale__E_trail_3__R_dd_pause,BTCUSDT,5,0.0,-0.02109360653628149,0.0,-0.9833196758436793,-0.10558647089853498,2.484603027192597,0.8985957885607726,0.36166573844036326,87.0,-0.34873270813224583
X_none__S_volscale__E_trail_5__R_none,BTCUSDT,148,0.43243243243243246,0.003213189642978367,1.1681476957248111,0.4443977233014888,-0.4375300587916346,2.484603027192597,1.3148326992824868,0.5291922632679646,96.0,0.23038721361294853
X_none__S_volscale__E_trail_5__R_3loss_pause,BTCUSDT,3,0.0,-0.01880235818885341,0.0,-0.6483554671529129,-0.0600468475061004,2.484603027192597,0.9443483543053848,0.3800801753720887,96.0,-0.33125468894818316
X_none__S_volscale__E_trail_5__R_dd_pause,BTCUSDT,9,0.1111111111111111,-0.01463801071393144,0.1349018526216005,-1.0122286765219928,-0.12969235619023992,2.484603027192597,0.8743771846400377,0.3519182642339505,96.0,-0.35476901819517287
X_none__S_volscale__E_trail_7__R_none,BTCUSDT,133,0.518796992481203,0.0068857912694169476,1.3831380308964594,0.8641959163544403,-0.43046139570663244,2.484603027192597,2.0489821977319975,0.8246718591690616,96.0,0.6648895772721574
X_none__S_volscale__E_trail_7__R_3loss_pause,BTCUSDT,3,0.0,-0.014888733372701538,0.0,-0.518954676328934,-0.06506631542609383,2.484603027192597,0.9558834264263111,0.3847227971489607,96.0,-0.241394961415631
X_none__S_volscale__E_trail_7__R_dd_pause,BTCUSDT,8,0.125,-0.016773300763294953,0.13277077373761542,-0.8982090253024162,-0.13310988545046915,2.484603027192597,0.8709436750825399,0.3505363494894541,96.0,-0.35554790149291593
X_none__S_volscale__E_tp5_trail3__R_none,BTCUSDT,235,0.39148936170212767,0.0020982070190300544,1.1425823635806884,0.5172825398132639,-0.45119141238319355,2.484603027192597,1.3993053329485274,0.5631907059735135,37.0,0.2773017442495299
X_none__S_volscale__E_tp5_trail3__R_3loss_pause,BTCUSDT,3,0.0,-0.024836925409310068,0.0,-0.8105839363987772,-0.07713791413630625,2.484603027192597,0.9271773701954471,0.3731692186027333,84.0,-0.33940682987850535
X_none__S_volscale__E_tp5_trail3__R_dd_pause,BTCUSDT,5,0.0,-0.02109360653628149,0.0,-0.9833196758436793,-0.10558647089853498,2.484603027192597,0.8985957885607726,0.36166573844036326,87.0,-0.34873270813224583
X_none__S_volscale__E_tp7_trail5__R_none,BTCUSDT,162,0.46296296296296297,0.0026023784603229332,1.1408397076590724,0.4134596176875987,-0.4280106853829111,2.484603027192597,1.2719631398370095,0.5119381751998533,84.5,0.2057711137372561
X_none__S_volscale__E_tp7_trail5__R_3loss_pause,BTCUSDT,3,0.0,-0.01880235818885341,0.0,-0.6483554671529129,-0.0600468475061004,2.484603027192597,0.9443483543053848,0.3800801753720887,96.0,-0.33125468894818316
X_none__S_volscale__E_tp7_trail5__R_dd_pause,BTCUSDT,9,0.1111111111111111,-0.01463801071393144,0.1349018526216005,-1.0122286765219928,-0.12969235619023992,2.484603027192597,0.8743771846400377,0.3519182642339505,96.0,-0.35476901819517287
X_none__S_volscale__E_atr_stop__R_none,BTCUSDT,351,0.3190883190883191,0.0008873496445776648,1.0840254474852464,0.31411508607260935,-0.47411114002823407,2.484603027192597,1.1519522501433197,0.4636363384958658,24.0,0.10733105409967172
X_none__S_volscale__E_atr_stop__R_3loss_pause,BTCUSDT,3,0.0,-0.008754094387703155,0.0,-0.8795611841328288,-0.030604058342484294,2.484603027192597,0.9739288173519213,0.3919856841084119,11.0,-0.3014736786539399
X_none__S_volscale__E_atr_stop__R_dd_pause,BTCUSDT,13,0.07692307692307693,-0.007905210729428822,0.04395231739425586,-1.001744292803407,-0.10239703594472624,2.484603027192597,0.9018001372475152,0.36295542079672877,24.0,-0.34783925289064
X_none__S_zmag__E_24h__R_none,BTCUSDT,404,0.4975247524752475,0.0020636167517248585,1.221854146668539,0.7737248452833078,-0.38622723920556984,2.484603027192597,1.8670357005335936,0.7514422545975865,24.0,0.6341331710774611
X_none__S_zmag__E_24h__R_3loss_pause,BTCUSDT,3,0.0,-0.005579561005213489,0.0,-0.7149868254245352,-0.028231794558022112,2.484603027192597,0.9833525881145547,0.39577855188628047,24.0,-0.20802963117878626
X_none__S_zmag__E_24h__R_dd_pause,BTCUSDT,26,0.23076923076923078,-0.004320121956768467,0.34679598244250265,-0.9697274981046868,-0.11001669398726135,2.484603027192597,0.8919260214177043,0.35898129868476797,24.0,-0.3575456447020738
X_none__S_zmag__E_volscaled__R_none,BTCUSDT,331,0.5045317220543807,0.0045937775782404055,1.473842887292203,1.373105501285198,-0.32568272689229455,2.484603027192597,3.647774564894691,1.468151863686806,30.0,1.764656200926406
X_none__S_zmag__E_volscaled__R_3loss_pause,BTCUSDT,3,0.0,-0.008002124212383629,0.0,-0.8132902348015234,-0.03497842713364195,2.484603027192597,0.9761224500074668,0.39286857470764946,32.0,-0.24140255221570922
X_none__S_zmag__E_volscaled__R_dd_pause,BTCUSDT,19,0.15789473684210525,-0.0133318518027584,0.1335425750240881,-1.13920629052892,-0.24624343283983982,2.484603027192597,0.7631678942138415,0.3071588844823071,40.0,-0.36742584533977046
X_none__S_zmag__E_tp_3__R_none,BTCUSDT,449,0.5300668151447662,0.001465861100359714,1.156707929024179,0.6402043101712868,-0.3992209412878148,2.484603027192597,1.6032031940991458,0.6452552687704954,24.0,0.4511763084921744
X_none__S_zmag__E_tp_3__R_3loss_pause,BTCUSDT,3,0.0,-0.005579561005213489,0.0,-0.7149868254245352,-0.028231794558022112,2.484603027192597,0.9833525881145547,0.39577855188628047,24.0,-0.20802963117878626
X_none__S_zmag__E_tp_3__R_dd_pause,BTCUSDT,26,0.23076923076923078,-0.004384002960595546,0.337137151334719,-0.9914972993212734,-0.11145092923101556,2.484603027192597,0.8904886554288186,0.35840278937235287,24.0,-0.35782098199662676
X_none__S_zmag__E_tp_5__R_none,BTCUSDT,417,0.49640287769784175,0.0011637519378714224,1.1217265725520031,0.46506540020667714,-0.3947319091937902,2.484603027192597,1.3433514649857616,0.5406704613507782,24.0,0.27644265779375865
X_none__S_zmag__E_tp_5__R_3loss_pause,BTCUSDT,3,0.0,-0.005579561005213489,0.0,-0.7149868254245352,-0.028231794558022112,2.484603027192597,0.9833525881145547,0.39577855188628047,24.0,-0.20802963117878626
X_none__S_zmag__E_tp_5__R_dd_pause,BTCUSDT,26,0.23076923076923078,-0.004320121956768467,0.34679598244250265,-0.9697274981046868,-0.11001669398726135,2.484603027192597,0.8919260214177043,0.35898129868476797,24.0,-0.3575456447020738
X_none__S_zmag__E_tp_7__R_none,BTCUSDT,412,0.49271844660194175,0.001279967764230213,1.1343271295551636,0.5048267118643526,-0.39471571873701256,2.484603027192597,1.396783939927987,0.5621758987818032,24.0,0.3151746886645854
X_none__S_zmag__E_tp_7__R_3loss_pause,BTCUSDT,3,0.0,-0.005579561005213489,0.0,-0.7149868254245352,-0.028231794558022112,2.484603027192597,0.9833525881145547,0.39577855188628047,24.0,-0.20802963117878626
X_none__S_zmag__E_tp_7__R_dd_pause,BTCUSDT,26,0.23076923076923078,-0.004320121956768467,0.34679598244250265,-0.9697274981046868,-0.11001669398726135,2.484603027192597,0.8919260214177043,0.35898129868476797,24.0,-0.3575456447020738
X_none__S_zmag__E_trail_3__R_none,BTCUSDT,198,0.398989898989899,0.003450319379975188,1.230613577840214,0.6522121803165061,-0.3737087052184123,2.484603027192597,1.626181207363615,0.6545034315606827,47.5,0.49778455584824877
X_none__S_zmag__E_trail_3__R_3loss_pause,BTCUSDT,3,0.0,-0.017303886713390493,0.0,-0.6570167747203117,-0.055218538921284734,2.484603027192597,0.9487482047781499,0.381851021831105,96.0,-0.33124650478330875
X_none__S_zmag__E_trail_3__R_dd_pause,BTCUSDT,10,0.1,-0.012316763825596589,0.07071954506123117,-0.9836460239868834,-0.12119552614271964,2.484603027192597,0.8824942076775526,0.3551851937791047,96.0,-0.35407865822790474
X_none__S_zmag__E_trail_5__R_none,BTCUSDT,149,0.4563758389261745,0.006051364632147308,1.3377577629042459,0.7729861035744593,-0.4073497294313661,2.484603027192597,1.912438431301792,0.7697158903741234,96.0,0.6271251077269641
X_none__S_zmag__E_trail_5__R_3loss_pause,BTCUSDT,3,0.0,-0.019334445206550428,0.0,-0.6554723034142224,-0.0611826849648975,2.484603027192597,0.94275901777034,0.37944050113936406,96.0,-0.3345700811829133
X_none__S_zmag__E_trail_5__R_dd_pause,BTCUSDT,9,0.3333333333333333,-0.01101931644490274,0.26104562064329534,-0.7889909147260699,-0.10070549349947522,2.484603027192597,0.9030702694304241,0.3634666220506144,96.0,-0.3489515524496406
X_none__S_zmag__E_trail_7__R_none,BTCUSDT,137,0.48905109489051096,0.006512530363698524,1.3467695894313323,0.7960092938319548,-0.39272801865499746,2.484603027192597,1.949203871152661,0.7845131998229534,96.0,0.6719039942537974
X_none__S_zmag__E_trail_7__R_3loss_pause,BTCUSDT,3,0.0,-0.013772165872876935,0.0,-0.5291324132073699,-0.05975359352873815,2.484603027192597,0.9591651105922241,0.3860436053947838,96.0,-0.24303656935518342
X_none__S_zmag__E_trail_7__R_dd_pause,BTCUSDT,8,0.125,-0.015470047539855123,0.1158506435697426,-0.8995871747723251,-0.12295127131448015,2.484603027192597,0.8807310908633702,0.35447557667130675,96.0,-0.35448281511036667
X_none__S_zmag__E_tp5_trail3__R_none,BTCUSDT,242,0.41735537190082644,0.0026795320657681644,1.1848696428835546,0.6468618298152159,-0.3741964306602797,2.484603027192597,1.6105325290400399,0.6482051705699695,33.0,0.4864003006466062
X_none__S_zmag__E_tp5_trail3__R_3loss_pause,BTCUSDT,3,0.0,-0.017303886713390493,0.0,-0.6570167747203117,-0.055218538921284734,2.484603027192597,0.9487482047781499,0.381851021831105,96.0,-0.33124650478330875
X_none__S_zmag__E_tp5_trail3__R_dd_pause,BTCUSDT,10,0.1,-0.012316763825596589,0.07071954506123117,-0.9836460239868834,-0.12119552614271964,2.484603027192597,0.8824942076775526,0.3551851937791047,96.0,-0.35407865822790474
X_none__S_zmag__E_tp7_trail5__R_none,BTCUSDT,165,0.4727272727272727,0.004878199571169217,1.2834155278912085,0.7633137671187195,-0.3778633397024135,2.484603027192597,1.8548091078581617,0.7465213104702476,80.0,0.6405830591374068
X_none__S_zmag__E_tp7_trail5__R_3loss_pause,BTCUSDT,3,0.0,-0.019334445206550428,0.0,-0.6554723034142224,-0.0611826849648975,2.484603027192597,0.94275901777034,0.37944050113936406,96.0,-0.3345700811829133
X_none__S_zmag__E_tp7_trail5__R_dd_pause,BTCUSDT,9,0.3333333333333333,-0.01101931644490274,0.26104562064329534,-0.7889909147260699,-0.10070549349947522,2.484603027192597,0.9030702694304241,0.3634666220506144,96.0,-0.3489515524496406
X_none__S_zmag__E_atr_stop__R_none,BTCUSDT,348,0.3218390804597701,0.0014768105391327355,1.1327752870729204,0.4442081982577011,-0.45319180827096733,2.484603027192597,1.3218961698453302,0.5320351602963984,24.0,0.22699592434246155
X_none__S_zmag__E_atr_stop__R_3loss_pause,BTCUSDT,3,0.0,-0.008718349967383287,0.0,-0.8762785735670653,-0.03003962868335293,2.484603027192597,0.9740328307690463,0.3920275473018423,11.0,-0.30590232230288333
X_none__S_zmag__E_atr_stop__R_dd_pause,BTCUSDT,16,0.125,-0.006430354754978109,0.07850044282886434,-1.0365354579503478,-0.10206044138418932,2.484603027192597,0.901709632684099,0.3629189946302846,23.0,-0.3493191765475542
X_none__S_zmag_cap2__E_24h__R_none,BTCUSDT,404,0.4975247524752475,0.0019520681839759553,1.2098618461169246,0.7412044998394645,-0.3862272392055696,2.484603027192597,1.7951034656547327,0.7224910563209996,24.0,0.5900027588423833
X_none__S_zmag_cap2__E_24h__R_3loss_pause,BTCUSDT,3,0.0,-0.005579561005213489,0.0,-0.7149868254245352,-0.028231794558022112,2.484603027192597,0.9833525881145547,0.39577855188628047,24.0,-0.20802963117878626
X_none__S_zmag_cap2__E_24h__R_dd_pause,BTCUSDT,26,0.23076923076923078,-0.004320121956768467,0.34679598244250265,-0.9697274981046868,-0.11001669398726135,2.484603027192597,0.8919260214177043,0.35898129868476797,24.0,-0.3575456447020738
X_none__S_zmag_cap2__E_volscaled__R_none,BTCUSDT,331,0.5045317220543807,0.004477722404399412,1.4618719292470204,1.3519674919602227,-0.3256827268922944,2.484603027192597,3.5303114796124997,1.4208754641989911,30.0,1.7094442286816833
X_none__S_zmag_cap2__E_volscaled__R_3loss_pause,BTCUSDT,3,0.0,-0.008002124212383629,0.0,-0.8132902348015234,-0.03497842713364195,2.484603027192597,0.9761224500074668,0.39286857470764946,32.0,-0.24140255221570922
X_none__S_zmag_cap2__E_volscaled__R_dd_pause,BTCUSDT,19,0.15789473684210525,-0.0133318518027584,0.1335425750240881,-1.13920629052892,-0.24624343283983982,2.484603027192597,0.7631678942138415,0.3071588844823071,40.0,-0.36742584533977046
X_none__S_zmag_cap2__E_tp_3__R_none,BTCUSDT,448,0.5290178571428571,0.0013912649032605047,1.1491312714222408,0.6134868133159008,-0.3992209412878148,2.484603027192597,1.555550798759914,0.6260761907376254,24.0,0.4200446303039531
X_none__S_zmag_cap2__E_tp_3__R_3loss_pause,BTCUSDT,3,0.0,-0.005579561005213489,0.0,-0.7149868254245352,-0.028231794558022112,2.484603027192597,0.9833525881145547,0.39577855188628047,24.0,-0.20802963117878626
X_none__S_zmag_cap2__E_tp_3__R_dd_pause,BTCUSDT,26,0.23076923076923078,-0.004384002960595546,0.337137151334719,-0.9914972993212734,-0.11145092923101556,2.484603027192597,0.8904886554288186,0.35840278937235287,24.0,-0.35782098199662676
X_none__S_zmag_cap2__E_tp_5__R_none,BTCUSDT,416,0.4951923076923077,0.0009985227513770723,1.104240518763996,0.40111870494807395,-0.39473190919379003,2.484603027192597,1.255708290926463,0.5053959434096452,24.0,0.21070747306167265
X_none__S_zmag_cap2__E_tp_5__R_3loss_pause,BTCUSDT,3,0.0,-0.005579561005213489,0.0,-0.7149868254245352,-0.028231794558022112,2.484603027192597,0.9833525881145547,0.39577855188628047,24.0,-0.20802963117878626
X_none__S_zmag_cap2__E_tp_5__R_dd_pause,BTCUSDT,26,0.23076923076923078,-0.004320121956768467,0.34679598244250265,-0.9697274981046868,-0.11001669398726135,2.484603027192597,0.8919260214177043,0.35898129868476797,24.0,-0.3575456447020738
X_none__S_zmag_cap2__E_tp_7__R_none,BTCUSDT,411,0.49391727493917276,0.001238849021548605,1.1302193599127708,0.4898252788321139,-0.39471571873701244,2.484603027192597,1.3742538108794045,0.553107999885278,24.0,0.29896720281608213
