sleeve_id,anchor,gate_stack,n_full,n_train,n_val,n_lockbox,wr_train,wr_val,wr_lockbox,dpt_25_train,dpt_25_val,dpt_25_lockbox,sum_25_full,sum_25_lockbox,max_dd_25_full,max_dd_25_lockbox,loss_streak_full,loss_streak_lockbox,sharpe_full,sharpe_lockbox,n_28d_proj,bootstrap_p_lockbox,objective,pass,fail_reason
pw_off_e3060|r2|g_pw_mp_skew_with+g_tr_above_ema800+g_ribbon_agrees,ws_s+offset_e3060,g_pw_mp_skew_with+g_tr_above_ema800+g_ribbon_agrees,1334,666,286,382,0.8633633633633634,0.7097902097902098,0.7382198952879581,6.645122620922993,-1.2525546989210767,2.250642827316336,4927.166581678125,859.7455600348403,1166.1815067684074,594.1763122723929,14,8,8.005866768200136,11.563295809717253,1506.1290322580644,0.25,43.98840958717967,False,dpt_lockbox_low
off_early30|r3|g_imb5_strong_with+g_hawkes_imbalance_with+g_tr_above_ema800,offset_early30,g_imb5_strong_with+g_hawkes_imbalance_with+g_tr_above_ema800,324,209,45,70,0.7990430622009569,0.7111111111111111,0.7428571428571429,9.021548412600724,3.0878625109594444,5.251272163763862,2392.046482690197,367.58905146347035,539.2135596850633,176.48272733942792,21,3,6.7088669185696705,8.175876688359173,365.80645161290323,0.25,43.93529507872325,False,bootstrap_p_high
prewindow|g_f7_rsi_strong_with+g_queue_top_high+g_markov_with,ws_s,g_f7_rsi_strong_with+g_queue_top_high+g_markov_with,1298,770,223,305,0.9025974025974026,0.8430493273542601,0.6032786885245902,3.923648942933185,1.636141419409379,2.509573150280149,4151.489033422289,765.4198108354453,1348.9189771749107,1348.9189771749104,12,12,13.359111683658536,14.481566031095168,1465.483870967742,0.0,43.82781087352121,False,wr_lockbox_low
off_L210|r3|g_mp_skew_with+g_ribbon_agrees+g_markov_with,offset_L210,g_mp_skew_with+g_ribbon_agrees+g_markov_with,211,125,45,41,0.928,0.8,0.7560975609756098,2.7888886734336342,-1.467116904171691,6.838784742211113,562.980997922134,280.39017443065563,154.7568753250444,58.39718692093508,2,2,6.378335252124687,10.025444377514237,238.2258064516129,0.245,43.789588337437934,False,bootstrap_p_high
prewindow|g_pw_mp_no_extreme+g_mp_change_with,ws_s,g_pw_mp_no_extreme+g_mp_change_with,1178,297,126,755,0.7710437710437711,0.8809523809523809,0.6675496688741722,-0.5881063794044035,0.07697511449046063,1.5903702616544095,1035.7608172917694,1200.7295475490791,1108.6100167413854,759.4123754547907,21,10,2.2533089258405212,6.734622549485496,1330.0,0.315,43.69902246860689,False,dpt_lockbox_low
off_L_late|r3|g_queue_top_high+g_hawkes_imbalance_with+g_rf_with,offset_L_late,g_queue_top_high+g_hawkes_imbalance_with+g_rf_with,2537,1622,518,397,0.9186189889025894,0.9111969111969112,0.853904282115869,0.28448838863201803,1.5668354565928424,2.189109358920893,2142.13734836782,869.0764154915946,431.38620541044196,297.85910066523047,5,4,8.301668705187216,17.960459573184803,2864.3548387096776,0.0,43.61769497314218,False,n_28d_out_of_band
prewindow|g_f7_rsi_strong_with+g_queue_top_high+g_tr_above_ema200,ws_s,g_f7_rsi_strong_with+g_queue_top_high+g_tr_above_ema200,2097,1284,372,441,0.8855140186915887,0.8655913978494624,0.7392290249433107,2.164779136665848,0.6535560697116887,2.0750395135712223,3937.791694896606,915.092425484909,906.8394403716543,906.8394403716552,13,13,10.104240609133672,10.950723045930472,2367.5806451612902,0.245,43.57582978499567,False,n_28d_out_of_band
pw_off_e3060|r2|g_f7_rsi_strong_with+g_ribbon_agrees+g_rf_with,ws_s+offset_e3060,g_f7_rsi_strong_with+g_ribbon_agrees+g_rf_with,1094,594,237,263,0.7272727272727273,0.7172995780590717,0.7262357414448669,1.4519949825720972,1.4145226891277956,2.6817355313043696,1903.0233417041632,705.2964447330492,1164.644540493219,473.6120905770997,27,14,5.51729492124678,136.39947843827483,1235.1612903225805,0.0,43.4904418917912,False,dpt_lockbox_low
off_early60|r3|g_hawkes_imbalance_with+g_tr_above_ema800+g_hurst_trending,offset_early60,g_hawkes_imbalance_with+g_tr_above_ema800+g_hurst_trending,1020,524,205,291,0.8740458015267175,0.6585365853658537,0.7594501718213058,3.2544849309409902,0.9287700601349712,2.5493408662375443,2637.6061582158736,741.8581920751254,1038.1478562899229,395.6764713967135,19,14,6.9576034904586885,26.21043062255919,1151.6129032258063,0.0,43.488497398855,False,dpt_lockbox_low
off_L_late|r3|g_tr_above_ema200+g_rf_with+g_markov_with,offset_L_late,g_tr_above_ema200+g_rf_with+g_markov_with,1874,1129,417,328,0.8937112488928255,0.8561151079136691,0.7926829268292683,0.5624918144746961,0.8856047971057528,2.3997148768715606,1791.4569385489026,787.1064796138719,363.5458937782007,337.04433811378647,7,6,7.483676987421838,14.746618252348018,2115.8064516129034,0.0,43.460684863579985,False,n_28d_out_of_band
off_L150|r2|g_markov_with+g_hurst_trending,offset_L150,g_markov_with+g_hurst_trending,713,249,97,367,0.9196787148594378,0.8556701030927835,0.6920980926430518,1.6858252413304506,0.7324438843578358,2.2664976061737327,1322.6221633397522,831.80462146576,229.56098510115203,229.5609851011522,3,3,9.156076708216471,17.440741234400882,805.0,0.0,43.41984780439002,False,dpt_lockbox_low
off_early60|r2|g_hl_liq_cascade_with+g_vol_high,offset_early60,g_hl_liq_cascade_with+g_vol_high,401,236,87,78,0.9533898305084746,0.6091954022988506,0.8974358974358975,8.606484686717438,4.345232966596164,4.909487476408553,2792.105677319049,382.9400231598671,518.5063202405361,133.27998123586963,13,4,10.914543249229768,10.305363166672757,452.7419354838709,0.25,43.35941936787172,False,bootstrap_p_high
off_early60|r3|g_hawkes_imbalance_with+g_hl_liq_cascade_with+g_vol_high,offset_early60,g_hawkes_imbalance_with+g_hl_liq_cascade_with+g_vol_high,401,236,87,78,0.9533898305084746,0.6091954022988506,0.8974358974358975,8.606484686717438,4.345232966596164,4.909487476408553,2792.105677319049,382.9400231598671,518.5063202405361,133.27998123586963,13,4,10.914543249229768,10.305363166672757,452.7419354838709,0.25,43.35941936787172,False,bootstrap_p_high
off_early60|r3|g_within_dev+g_hl_liq_cascade_with+g_vol_high,offset_early60,g_within_dev+g_hl_liq_cascade_with+g_vol_high,401,236,87,78,0.9533898305084746,0.6091954022988506,0.8974358974358975,8.606484686717438,4.345232966596164,4.909487476408553,2792.105677319049,382.9400231598671,518.5063202405361,133.27998123586963,13,4,10.914543249229768,10.305363166672757,452.7419354838709,0.25,43.35941936787172,False,bootstrap_p_high
off_L_late|r2|g_tr_above_ema200+g_vol_high,offset_L_late,g_tr_above_ema200+g_vol_high,1740,1115,388,237,0.8887892376681614,0.8556701030927835,0.8649789029535865,0.2184118198632231,-0.12066591690461498,2.8141670092335684,863.6683845768586,666.9575811883557,625.1970584486728,158.00881722299277,5,5,4.32699074454258,18.527734058702276,1964.516129032258,0.0,43.32355042628074,False,dpt_lockbox_low
off_L_late|r3|g_within_dev+g_tr_above_ema200+g_vol_high,offset_L_late,g_within_dev+g_tr_above_ema200+g_vol_high,1740,1115,388,237,0.8887892376681614,0.8556701030927835,0.8649789029535865,0.2184118198632231,-0.12066591690461498,2.8141670092335684,863.6683845768586,666.9575811883557,625.1970584486728,158.00881722299277,5,5,4.32699074454258,18.527734058702276,1964.516129032258,0.0,43.32355042628074,False,dpt_lockbox_low
off_L_late|r3|g_tr_above_ema200+g_tr_above_ema800+g_vol_high,offset_L_late,g_tr_above_ema200+g_tr_above_ema800+g_vol_high,1740,1115,388,237,0.8887892376681614,0.8556701030927835,0.8649789029535865,0.2184118198632231,-0.12066591690461498,2.8141670092335684,863.6683845768586,666.9575811883557,625.1970584486728,158.00881722299277,5,5,4.32699074454258,18.527734058702276,1964.516129032258,0.0,43.32355042628074,False,dpt_lockbox_low
pw_off_e3060|r2|g_pw_mp_skew_with+g_tr_above_ema800+g_rf_with,ws_s+offset_e3060,g_pw_mp_skew_with+g_tr_above_ema800+g_rf_with,1362,670,289,403,0.8626865671641791,0.7093425605536332,0.7320099255583127,6.615334184523296,-1.2423023838342722,2.1564631032462054,4942.303145310726,869.0546306082208,1166.8378985874083,655.6239927214634,14,9,7.997227261252468,11.578293861604191,1537.7419354838707,0.25,43.29069467693824,False,dpt_lockbox_low
prewindow|g_pw_mp_no_extreme+g_mp_skew_with+g_mp_change_with,ws_s,g_pw_mp_no_extreme+g_mp_skew_with+g_mp_change_with,824,208,98,518,0.6971153846153846,0.8877551020408163,0.6583011583011583,-1.5648970928082169,0.43614752433119286,1.9014533496936072,702.1966972216364,984.9528351412886,1072.290007438582,477.34946339051555,22,7,1.6910032422234216,6.323893543216752,930.3225806451613,0.32,43.27634304870986,False,dpt_lockbox_low
pw_off_e3060|r2|g_pw_mp_skew_with+g_mp_no_extreme+g_hurst_trending,ws_s+offset_e3060,g_pw_mp_skew_with+g_mp_no_extreme+g_hurst_trending,233,41,43,149,0.7073170731707317,0.6976744186046512,0.7248322147651006,4.961809014722827,5.581337614480091,3.541128317388346,971.0598063171435,527.6281192908635,325.0,157.90935701223225,13,5,8.64275737563466,16.298622274352855,263.06451612903226,0.018,43.22497974865035,False,dpt_lockbox_low
pw_off_e3060|r2|g_pw_mp_no_extreme+g_hawkes_imbalance_with+g_vol_high,ws_s+offset_e3060,g_pw_mp_no_extreme+g_hawkes_imbalance_with+g_vol_high,1307,839,234,234,0.7902264600715138,0.6495726495726496,0.717948717948718,5.210183444342617,0.17850010822570758,2.8230434046813913,5073.7050918237155,660.5921566954455,1181.2645414511317,557.5508430983018,22,14,7.786835257209473,7.533926875554988,1475.6451612903227,0.25,43.184260224569485,False,dpt_lockbox_low
off_early30|r2|g_imb5_strong_with+g_tr_above_ema200,offset_early30,g_imb5_strong_with+g_tr_above_ema200,393,255,51,87,0.7529411764705882,0.7450980392156863,0.7241379310344828,6.847296703433194,4.395485266580666,4.618153705425079,2372.0097803430604,401.7793723719818,534.7502995855672,181.50824316529497,21,4,6.14199321502634,8.584939185927476,443.7096774193548,0.25,43.075270135926374,False,bootstrap_p_high
off_early30|r3|g_imb5_strong_with+g_within_dev+g_tr_above_ema200,offset_early30,g_imb5_strong_with+g_within_dev+g_tr_above_ema200,393,255,51,87,0.7529411764705882,0.7450980392156863,0.7241379310344828,6.847296703433194,4.395485266580666,4.618153705425079,2372.0097803430604,401.7793723719818,534.7502995855672,181.50824316529497,21,4,6.14199321502634,8.584939185927476,443.7096774193548,0.25,43.075270135926374,False,bootstrap_p_high
prewindow|g_pw_mp_skew_with+g_mp_no_extreme+g_tr_above_ema800,ws_s,g_pw_mp_skew_with+g_mp_no_extreme+g_tr_above_ema800,554,270,96,188,0.7518518518518519,0.7395833333333334,0.7021276595744681,-0.7460317151477616,0.9348611022809782,3.1371813427695754,478.1081951697582,589.7900924406802,918.2257875042744,478.39322776179836,22,7,2.053880498026235,51.238328227237844,625.483870967742,0.0,43.01486340970113,False,dpt_lockbox_low
off_L210|r3|g_trend_slope_strong_with+g_rf_with+g_markov_with,offset_L210,g_trend_slope_strong_with+g_rf_with+g_markov_with,126,76,25,25,0.9605263157894737,0.88,0.88,0.7871836696555783,-0.6034983282060637,8.592069008165717,259.54022589281533,214.80172520414294,75.0,40.25070808713466,3,1,4.270544487833912,11.82949185735773,142.25806451612902,0.245,42.960345040828585,False,bootstrap_p_high
off_L_late|r2|g_queue_top_high+g_tr_above_ema200,offset_L_late,g_queue_top_high+g_tr_above_ema200,3408,2108,710,590,0.9141366223908919,0.8929577464788733,0.8440677966101695,0.3247717288591808,0.833654558844739,1.7685921057351515,2319.9828835986573,1043.4693423837393,682.4939735244785,381.4990560395003,7,7,6.9101277751708965,16.399812232345194,3847.7419354838707,0.0,42.95895298440747,False,n_28d_out_of_band
off_L_late|r3|g_queue_top_high+g_within_dev+g_tr_above_ema200,offset_L_late,g_queue_top_high+g_within_dev+g_tr_above_ema200,3408,2108,710,590,0.9141366223908919,0.8929577464788733,0.8440677966101695,0.3247717288591808,0.833654558844739,1.7685921057351515,2319.9828835986573,1043.4693423837393,682.4939735244785,381.4990560395003,7,7,6.9101277751708965,16.399812232345194,3847.7419354838707,0.0,42.95895298440747,False,n_28d_out_of_band
off_L_late|r3|g_queue_top_high+g_tr_above_ema200+g_tr_above_ema800,offset_L_late,g_queue_top_high+g_tr_above_ema200+g_tr_above_ema800,3408,2108,710,590,0.9141366223908919,0.8929577464788733,0.8440677966101695,0.3247717288591808,0.833654558844739,1.7685921057351515,2319.9828835986573,1043.4693423837393,682.4939735244785,381.4990560395003,7,7,6.9101277751708965,16.399812232345194,3847.7419354838707,0.0,42.95895298440747,False,n_28d_out_of_band
pw_off_e60|r2|g_pw_mp_skew_with+g_imb5_strong_with+g_rf_with,ws_s+offset_e60,g_pw_mp_skew_with+g_imb5_strong_with+g_rf_with,296,130,50,116,0.8076923076923077,0.58,0.8189655172413793,7.824620471102302,-4.210055858524603,3.9885764070188894,1269.3727315312603,462.6748632141912,295.5737440310627,295.5737440310626,10,10,6.8656447442940145,9.521037153597753,334.19354838709677,0.25,42.95828259529022,False,dpt_lockbox_low
pw_off_e30|r2|g_pw_mp_skew_with+g_mp_skew_with+g_within_dev,ws_s+offset_e30,g_pw_mp_skew_with+g_mp_skew_with+g_within_dev,838,526,167,145,0.7604562737642585,0.8203592814371258,0.696551724137931,4.616535449328426,4.697186177079232,3.5657405433964384,3729.760116711467,517.0323787924835,689.0584153695639,179.44947451217212,18,7,7.471626202256934,15.897895246820422,946.1290322580645,0.0,42.937201996742445,False,dpt_lockbox_low
off_L150|r3|g_hawkes_imbalance_with+g_tr_above_ema200+g_rf_with,offset_L150,g_hawkes_imbalance_with+g_tr_above_ema200+g_rf_with,971,601,198,172,0.8851913477537438,0.8939393939393939,0.813953488372093,0.6284714225226854,1.6768351721323453,3.2697633977183753,1272.1239934258986,562.3993044075605,251.31788192039522,202.14333278460904,3,3,8.57848463629944,15.340709632284394,1096.2903225806451,0.0,42.882544939102154,False,dpt_lockbox_low
off_early60|r3|g_rf_with+g_hl_liq_cascade_with+g_vol_high,offset_early60,g_rf_with+g_hl_liq_cascade_with+g_vol_high,395,232,86,77,0.9525862068965517,0.6046511627906976,0.8961038961038961,8.653716854388502,4.387038009578128,4.8860843195554935,2761.1760716476247,376.228492605773,518.5063202405361,133.27998123586963,13,4,10.802545578267177,9.991168800405225,445.9677419354839,0.25,42.87521589789453,False,bootstrap_p_high
off_L210|r3|g_imb5_strong_with+g_hawkes_imbalance_with+g_tr_above_ema200,offset_L210,g_imb5_strong_with+g_hawkes_imbalance_with+g_tr_above_ema200,175,117,28,30,0.8547008547008547,0.8214285714285714,0.8,3.3159800816585814,4.20349971383145,7.819823106243138,740.2623547286288,234.59469318729415,130.70788068553992,50.0,3,2,9.107587081308258,12.164141055533518,197.58064516129033,0.245,42.83093510989484,False,bootstrap_p_high
off_early30|r3|g_mp_skew_with+g_imb5_strong_with+g_hawkes_imbalance_with,offset_early30,g_mp_skew_with+g_imb5_strong_with+g_hawkes_imbalance_with,337,229,30,78,0.834061135371179,0.7333333333333333,0.7307692307692307,10.326067617816246,4.549759225869289,4.84872755295826,2879.3630103867436,378.20074913074427,400.0,170.60758731463545,17,2,7.53240671936041,8.5614811399814,380.4838709677419,0.25,42.82280225370235,False,bootstrap_p_high
off_early3060|r3|g_mp_skew_with+g_tr_above_ema200+g_vol_high,offset_early3060,g_mp_skew_with+g_tr_above_ema200+g_vol_high,1146,702,227,217,0.8034188034188035,0.5859030837004405,0.7880184331797235,5.075369940007156,-5.269310468986186,2.9044756883847804,2997.0474458046565,630.2712243794973,1603.18850361438,395.1526860698094,23,14,5.045283845944724,8.225918092608053,1293.8709677419356,0.25,42.7855986086295,False,dpt_lockbox_low
off_early304560|r3|g_mp_skew_with+g_tr_above_ema200+g_vol_high,offset_early304560,g_mp_skew_with+g_tr_above_ema200+g_vol_high,1146,702,227,217,0.8034188034188035,0.5859030837004405,0.7880184331797235,5.075369940007156,-5.269310468986186,2.9044756883847804,2997.0474458046565,630.2712243794973,1603.18850361438,395.1526860698094,23,14,5.045283845944724,8.225918092608053,1293.8709677419356,0.25,42.7855986086295,False,dpt_lockbox_low
off_early60|g_hl_liq_cascade_with,offset_early60,g_hl_liq_cascade_with,517,284,119,114,0.9507042253521126,0.6302521008403361,0.8508771929824561,7.761904526409519,2.5337278027261756,4.005302014781938,2962.49892370986,456.6044296851409,636.1464876120849,195.98527084014182,13,4,12.463733656056855,10.919190558471385,583.7096774193549,0.25,42.764923034845424,False,bootstrap_p_high
off_early60|r2|g_hawkes_imbalance_with+g_hl_liq_cascade_with,offset_early60,g_hawkes_imbalance_with+g_hl_liq_cascade_with,517,284,119,114,0.9507042253521126,0.6302521008403361,0.8508771929824561,7.761904526409519,2.5337278027261756,4.005302014781938,2962.49892370986,456.6044296851409,636.1464876120849,195.98527084014182,13,4,12.463733656056855,10.919190558471385,583.7096774193549,0.25,42.764923034845424,False,bootstrap_p_high
off_early60|r2|g_within_dev+g_hl_liq_cascade_with,offset_early60,g_within_dev+g_hl_liq_cascade_with,517,284,119,114,0.9507042253521126,0.6302521008403361,0.8508771929824561,7.761904526409519,2.5337278027261756,4.005302014781938,2962.49892370986,456.6044296851409,636.1464876120849,195.98527084014182,13,4,12.463733656056855,10.919190558471385,583.7096774193549,0.25,42.764923034845424,False,bootstrap_p_high
off_early60|r3|g_hawkes_imbalance_with+g_within_dev+g_hl_liq_cascade_with,offset_early60,g_hawkes_imbalance_with+g_within_dev+g_hl_liq_cascade_with,517,284,119,114,0.9507042253521126,0.6302521008403361,0.8508771929824561,7.761904526409519,2.5337278027261756,4.005302014781938,2962.49892370986,456.6044296851409,636.1464876120849,195.98527084014182,13,4,12.463733656056855,10.919190558471385,583.7096774193549,0.25,42.764923034845424,False,bootstrap_p_high
prewindow|g_pw_mp_change_with+g_imb5_strong_with,ws_s,g_pw_mp_change_with+g_imb5_strong_with,136,80,29,27,0.6125,0.7241379310344828,0.5925925925925926,-3.282910532763116,7.024503866306484,8.224436736512539,163.13756138767724,222.05979188583854,522.3371179814851,115.93835704128429,17,4,1.1810884386839728,9.03084982361422,153.54838709677418,0.245,42.73542687382705,False,wr_lockbox_low
prewindow|g_pw_mp_change_with+g_imb5_strong_with+g_within_dev,ws_s,g_pw_mp_change_with+g_imb5_strong_with+g_within_dev,136,80,29,27,0.6125,0.7241379310344828,0.5925925925925926,-3.282910532763116,7.024503866306484,8.224436736512539,163.13756138767724,222.05979188583854,522.3371179814851,115.93835704128429,17,4,1.1810884386839728,9.03084982361422,153.54838709677418,0.245,42.73542687382705,False,wr_lockbox_low
off_L150|r2|g_hawkes_imbalance_with+g_rf_with,offset_L150,g_hawkes_imbalance_with+g_rf_with,975,601,198,176,0.8851913477537438,0.8939393939393939,0.8068181818181818,0.6284714225226854,1.6768351721323453,3.2196600683719296,1276.3848610517978,566.6601720334596,251.31788192039522,220.5873631788893,3,3,8.256042416158456,13.930675694897204,1100.8064516129032,0.0,42.71361759711881,False,dpt_lockbox_low
