size,sleeves,avg_pair_corr,sharpe,cagr,max_dd,calmar,min_year_return,max_year_return,per_year_positive,per_year_total
3,CCI_LINK_4h + BB_DOGE_4h + REGSW_BTC_4h,0.137,0.36,0.0537,-0.2771,0.194,-0.0735,0.2673,3,6
3,CCI_LINK_4h + BB_DOGE_4h + REGSW_ETH_4h,0.126,0.512,0.087,-0.2787,0.312,-0.0472,0.2318,3,6
3,CCI_LINK_4h + HTFD_DOGE_4h + HTFD_SOL_4h,0.156,1.143,0.261,-0.3086,0.846,-0.0515,0.5481,5,6
3,CCI_LINK_4h + HTFD_DOGE_4h + LATBB_ETH_4h,0.055,0.821,0.1308,-0.2304,0.568,-0.0814,0.3548,5,6
3,CCI_LINK_4h + HTFD_DOGE_4h + LATBB_SOL_4h,0.055,0.891,0.1422,-0.2393,0.594,-0.0907,0.4112,4,6
3,CCI_LINK_4h + HTFD_DOGE_4h + LATBB_BTC_4h,0.073,0.662,0.102,-0.2438,0.418,-0.1102,0.3673,4,6
3,CCI_LINK_4h + HTFD_DOGE_4h + REGSW_BTC_4h,0.143,0.698,0.1307,-0.2737,0.478,-0.0735,0.3073,5,6
3,CCI_LINK_4h + HTFD_DOGE_4h + REGSW_ETH_4h,0.138,0.823,0.1623,-0.2822,0.575,-0.0252,0.4166,4,6
3,CCI_LINK_4h + HTFD_SOL_4h + LATBB_ETH_4h,0.023,1.051,0.1764,-0.2139,0.825,-0.0351,0.4463,5,6
3,CCI_LINK_4h + HTFD_SOL_4h + LATBB_SOL_4h,0.07,1.059,0.1818,-0.2236,0.813,-0.0444,0.571,4,6
3,CCI_LINK_4h + HTFD_SOL_4h + LATBB_BTC_4h,0.057,0.905,0.151,-0.2674,0.565,-0.0639,0.3708,5,6
3,CCI_LINK_4h + HTFD_SOL_4h + REGSW_BTC_4h,0.134,0.847,0.1682,-0.2821,0.596,-0.0272,0.5469,5,6
3,CCI_LINK_4h + HTFD_SOL_4h + REGSW_ETH_4h,0.131,0.969,0.2008,-0.2528,0.794,-0.0117,0.5765,5,6
3,CCI_LINK_4h + LATBB_ETH_4h + LATBB_SOL_4h,0.062,0.557,0.0577,-0.2077,0.278,-0.1208,0.208,4,6
3,CCI_LINK_4h + LATBB_ETH_4h + LATBB_BTC_4h,0.076,0.26,0.0237,-0.1684,0.14,-0.0937,0.1668,4,6
3,CCI_LINK_4h + LATBB_ETH_4h + REGSW_BTC_4h,0.064,0.365,0.0445,-0.2131,0.209,-0.0845,0.184,4,6
3,CCI_LINK_4h + LATBB_ETH_4h + REGSW_ETH_4h,0.173,0.528,0.0771,-0.2001,0.385,-0.1024,0.2138,4,6
3,CCI_LINK_4h + LATBB_SOL_4h + LATBB_BTC_4h,0.065,0.356,0.0343,-0.2156,0.159,-0.1195,0.1324,4,6
3,CCI_LINK_4h + LATBB_SOL_4h + REGSW_BTC_4h,0.078,0.415,0.0522,-0.2134,0.245,-0.1324,0.3085,4,6
3,CCI_LINK_4h + LATBB_SOL_4h + REGSW_ETH_4h,0.07,0.598,0.0826,-0.2001,0.413,-0.1503,0.3382,4,6
3,CCI_LINK_4h + LATBB_BTC_4h + REGSW_BTC_4h,0.222,0.205,0.0205,-0.2434,0.084,-0.0857,0.1583,4,6
3,CCI_LINK_4h + LATBB_BTC_4h + REGSW_ETH_4h,0.073,0.412,0.0532,-0.1952,0.273,-0.1012,0.1382,4,6
3,CCI_LINK_4h + REGSW_BTC_4h + REGSW_ETH_4h,0.175,0.442,0.0711,-0.2702,0.263,-0.114,0.3141,4,6
3,STF_BTC_4h + STF_ETH_4h + STF_SOL_4h,0.288,1.097,0.2007,-0.3628,0.553,0.0051,0.4359,6,6
3,STF_BTC_4h + STF_ETH_4h + STF_AVAX_4h,0.288,0.874,0.1502,-0.349,0.43,-0.0809,0.4417,5,6
3,STF_BTC_4h + STF_ETH_4h + STF_LINK_4h,0.306,0.37,0.0524,-0.5147,0.102,-0.2159,0.3316,4,6
3,STF_BTC_4h + STF_ETH_4h + TTM_BTC_4h,0.237,0.004,-0.0164,-0.4931,-0.033,-0.1142,0.0818,4,6
3,STF_BTC_4h + STF_ETH_4h + TTM_SOL_4h,0.181,0.651,0.1047,-0.3242,0.323,-0.013,0.3215,4,6
3,STF_BTC_4h + STF_ETH_4h + TTM_AVAX_4h,0.161,0.515,0.0776,-0.3172,0.245,-0.0849,0.1913,4,6
3,STF_BTC_4h + STF_ETH_4h + TTM_DOGE_4h,0.187,0.318,0.0422,-0.465,0.091,-0.1906,0.3311,3,6
3,STF_BTC_4h + STF_ETH_4h + VWZ_ETH_4h,0.081,0.174,0.0148,-0.4201,0.035,-0.1026,0.156,3,6
3,STF_BTC_4h + STF_ETH_4h + VWZ_DOGE_4h,0.082,0.288,0.0307,-0.4005,0.077,-0.1087,0.1602,4,6
3,STF_BTC_4h + STF_ETH_4h + VWZ_INJ_4h,0.073,0.415,0.0489,-0.3858,0.127,-0.106,0.1459,4,6
3,STF_BTC_4h + STF_ETH_4h + BB_BTC_4h,0.353,0.318,0.0467,-0.3218,0.145,-0.0755,0.2033,4,6
3,STF_BTC_4h + STF_ETH_4h + BB_ETH_4h,0.401,0.478,0.0856,-0.4018,0.213,-0.0284,0.2604,5,6
3,STF_BTC_4h + STF_ETH_4h + BB_SOL_4h,0.249,0.912,0.1833,-0.4438,0.413,-0.0311,0.4887,5,6
3,STF_BTC_4h + STF_ETH_4h + BB_DOGE_4h,0.237,0.403,0.063,-0.481,0.131,-0.1632,0.3754,3,6
3,STF_BTC_4h + STF_ETH_4h + HTFD_DOGE_4h,0.261,0.726,0.1382,-0.4559,0.303,-0.1321,0.4185,4,6
3,STF_BTC_4h + STF_ETH_4h + HTFD_SOL_4h,0.258,0.945,0.1953,-0.3981,0.491,0.0223,0.3477,6,6
3,STF_BTC_4h + STF_ETH_4h + LATBB_ETH_4h,0.159,0.471,0.062,-0.3657,0.17,-0.0586,0.2458,3,6
3,STF_BTC_4h + STF_ETH_4h + LATBB_SOL_4h,0.116,0.57,0.0755,-0.3541,0.213,-0.0964,0.1722,4,6
3,STF_BTC_4h + STF_ETH_4h + LATBB_BTC_4h,0.148,0.297,0.0342,-0.4185,0.082,-0.1343,0.2663,3,6
3,STF_BTC_4h + STF_ETH_4h + REGSW_BTC_4h,0.234,0.405,0.0609,-0.3834,0.159,-0.06,0.2373,5,6
3,STF_BTC_4h + STF_ETH_4h + REGSW_ETH_4h,0.275,0.549,0.0937,-0.331,0.283,-0.078,0.2018,5,6
3,STF_BTC_4h + STF_SOL_4h + STF_AVAX_4h,0.269,1.48,0.2763,-0.1919,1.44,0.0171,0.6403,6,6
3,STF_BTC_4h + STF_SOL_4h + STF_LINK_4h,0.268,1.008,0.1784,-0.2773,0.643,-0.0649,0.4553,5,6
3,STF_BTC_4h + STF_SOL_4h + TTM_BTC_4h,0.197,0.664,0.1082,-0.3078,0.351,-0.035,0.2621,5,6
3,STF_BTC_4h + STF_SOL_4h + TTM_SOL_4h,0.204,1.215,0.2238,-0.2602,0.86,-0.0461,0.5202,5,6
3,STF_BTC_4h + STF_SOL_4h + TTM_AVAX_4h,0.148,1.14,0.1989,-0.2096,0.949,-0.0268,0.4084,5,6
3,STF_BTC_4h + STF_SOL_4h + TTM_DOGE_4h,0.15,0.978,0.1691,-0.2825,0.599,-0.0141,0.4548,4,6
3,STF_BTC_4h + STF_SOL_4h + VWZ_ETH_4h,0.071,0.998,0.1389,-0.2202,0.631,-0.0073,0.3546,4,6
3,STF_BTC_4h + STF_SOL_4h + VWZ_DOGE_4h,0.069,1.113,0.1553,-0.213,0.729,-0.0076,0.3184,5,6
3,STF_BTC_4h + STF_SOL_4h + VWZ_INJ_4h,0.065,1.231,0.1738,-0.2156,0.806,0.0001,0.3436,6,6
3,STF_BTC_4h + STF_SOL_4h + BB_BTC_4h,0.317,0.829,0.1641,-0.2647,0.62,-0.097,0.4507,5,6
3,STF_BTC_4h + STF_SOL_4h + BB_ETH_4h,0.278,1.023,0.2073,-0.2147,0.965,-0.0071,0.4591,5,6
3,STF_BTC_4h + STF_SOL_4h + BB_SOL_4h,0.329,1.34,0.309,-0.3,1.03,-0.0305,0.6123,5,6
3,STF_BTC_4h + STF_SOL_4h + BB_DOGE_4h,0.218,0.969,0.1869,-0.2676,0.698,-0.0458,0.499,4,6
3,STF_BTC_4h + STF_SOL_4h + HTFD_DOGE_4h,0.238,1.261,0.2648,-0.2599,1.019,-0.0232,0.6171,5,6
3,STF_BTC_4h + STF_SOL_4h + HTFD_SOL_4h,0.342,1.324,0.311,-0.287,1.084,0.0012,0.5521,6,6
3,STF_BTC_4h + STF_SOL_4h + LATBB_ETH_4h,0.124,1.226,0.1878,-0.2321,0.809,-0.0068,0.3695,5,6
3,STF_BTC_4h + STF_SOL_4h + LATBB_SOL_4h,0.142,1.29,0.1988,-0.2406,0.826,-0.0161,0.3708,5,6
3,STF_BTC_4h + STF_SOL_4h + LATBB_BTC_4h,0.12,1.069,0.1593,-0.2485,0.641,-0.0356,0.39,5,6
3,STF_BTC_4h + STF_SOL_4h + REGSW_BTC_4h,0.215,0.999,0.1835,-0.2498,0.735,0.0011,0.361,6,6
3,STF_BTC_4h + STF_SOL_4h + REGSW_ETH_4h,0.222,1.128,0.217,-0.2418,0.897,0.0493,0.3762,6,6
3,STF_BTC_4h + STF_AVAX_4h + STF_LINK_4h,0.29,0.771,0.1288,-0.3367,0.382,-0.1585,0.3979,5,6
3,STF_BTC_4h + STF_AVAX_4h + TTM_BTC_4h,0.202,0.414,0.0591,-0.2969,0.199,-0.0549,0.268,5,6
3,STF_BTC_4h + STF_AVAX_4h + TTM_SOL_4h,0.181,1.03,0.1773,-0.1937,0.915,0.0474,0.526,6,6
3,STF_BTC_4h + STF_AVAX_4h + TTM_AVAX_4h,0.189,0.916,0.1558,-0.1426,1.092,-0.0155,0.2929,5,6
3,STF_BTC_4h + STF_AVAX_4h + TTM_DOGE_4h,0.16,0.739,0.1202,-0.302,0.398,-0.1333,0.3432,5,6
3,STF_BTC_4h + STF_AVAX_4h + VWZ_ETH_4h,0.076,0.701,0.0891,-0.1967,0.453,-0.0451,0.3605,5,6
3,STF_BTC_4h + STF_AVAX_4h + VWZ_DOGE_4h,0.05,0.832,0.106,-0.1969,0.538,-0.0512,0.3243,5,6
3,STF_BTC_4h + STF_AVAX_4h + VWZ_INJ_4h,0.051,0.945,0.1229,-0.2007,0.613,-0.0486,0.3495,5,6
3,STF_BTC_4h + STF_AVAX_4h + BB_BTC_4h,0.318,0.667,0.1247,-0.2374,0.525,-0.0035,0.261,5,6
3,STF_BTC_4h + STF_AVAX_4h + BB_ETH_4h,0.283,0.819,0.1566,-0.2338,0.67,0.0291,0.4649,6,6
3,STF_BTC_4h + STF_AVAX_4h + BB_SOL_4h,0.241,1.252,0.2625,-0.3078,0.853,-0.0192,0.4805,5,6
3,STF_BTC_4h + STF_AVAX_4h + BB_DOGE_4h,0.225,0.767,0.1399,-0.2883,0.485,-0.1058,0.4304,4,6
3,STF_BTC_4h + STF_AVAX_4h + HTFD_DOGE_4h,0.248,1.058,0.2131,-0.2749,0.775,-0.0747,0.6229,4,6
3,STF_BTC_4h + STF_AVAX_4h + HTFD_SOL_4h,0.245,1.27,0.2722,-0.2665,1.022,0.0343,0.5137,6,6
3,STF_BTC_4h + STF_AVAX_4h + LATBB_ETH_4h,0.11,0.984,0.1399,-0.1703,0.822,-0.0011,0.3201,5,6
3,STF_BTC_4h + STF_AVAX_4h + LATBB_SOL_4h,0.116,1.063,0.1517,-0.1573,0.964,-0.0048,0.3766,5,6
3,STF_BTC_4h + STF_AVAX_4h + LATBB_BTC_4h,0.118,0.803,0.1113,-0.2292,0.486,-0.0769,0.3327,4,6
3,STF_BTC_4h + STF_AVAX_4h + REGSW_BTC_4h,0.219,0.801,0.1397,-0.2331,0.599,0.0124,0.2726,6,6
3,STF_BTC_4h + STF_AVAX_4h + REGSW_ETH_4h,0.21,0.943,0.171,-0.1837,0.931,0.0595,0.3821,6,6
3,STF_BTC_4h + STF_LINK_4h + TTM_BTC_4h,0.21,-0.115,-0.0367,-0.5268,-0.07,-0.1901,0.1187,4,6
3,STF_BTC_4h + STF_LINK_4h + TTM_SOL_4h,0.179,0.542,0.0835,-0.3552,0.235,-0.1465,0.2776,4,6
3,STF_BTC_4h + STF_LINK_4h + TTM_AVAX_4h,0.154,0.432,0.0617,-0.2308,0.267,-0.0379,0.2283,4,6
3,STF_BTC_4h + STF_LINK_4h + TTM_DOGE_4h,0.146,0.18,0.0163,-0.5024,0.032,-0.2683,0.3681,4,6
3,STF_BTC_4h + STF_LINK_4h + VWZ_ETH_4h,0.082,0.029,-0.0054,-0.4406,-0.012,-0.1803,0.1441,4,6
3,STF_BTC_4h + STF_LINK_4h + VWZ_DOGE_4h,0.072,0.126,0.008,-0.4265,0.019,-0.1864,0.1972,4,6
3,STF_BTC_4h + STF_LINK_4h + VWZ_INJ_4h,0.065,0.256,0.0257,-0.4036,0.064,-0.1837,0.1828,4,6
3,STF_BTC_4h + STF_LINK_4h + BB_BTC_4h,0.329,0.228,0.0263,-0.4421,0.059,-0.1974,0.1766,4,6
3,STF_BTC_4h + STF_LINK_4h + BB_ETH_4h,0.284,0.394,0.0623,-0.4059,0.153,-0.1075,0.2165,4,6
3,STF_BTC_4h + STF_LINK_4h + BB_SOL_4h,0.24,0.835,0.1638,-0.3763,0.435,-0.0543,0.5257,4,6
3,STF_BTC_4h + STF_LINK_4h + BB_DOGE_4h,0.243,0.276,0.0362,-0.4938,0.073,-0.2408,0.4123,3,6
3,STF_BTC_4h + STF_LINK_4h + HTFD_DOGE_4h,0.253,0.629,0.1153,-0.4709,0.245,-0.2097,0.4073,4,6
3,STF_BTC_4h + STF_LINK_4h + HTFD_SOL_4h,0.239,0.871,0.1747,-0.3358,0.52,-0.0991,0.3847,5,6
3,STF_BTC_4h + STF_LINK_4h + LATBB_ETH_4h,0.113,0.356,0.0422,-0.3597,0.117,-0.1362,0.2828,3,6
3,STF_BTC_4h + STF_LINK_4h + LATBB_SOL_4h,0.097,0.482,0.0603,-0.3225,0.187,-0.0118,0.197,3,6
3,STF_BTC_4h + STF_LINK_4h + LATBB_BTC_4h,0.131,0.151,0.0115,-0.4251,0.027,-0.212,0.3033,3,6
3,STF_BTC_4h + STF_LINK_4h + REGSW_BTC_4h,0.217,0.308,0.0412,-0.3636,0.113,-0.0852,0.2743,4,6
3,STF_BTC_4h + STF_LINK_4h + REGSW_ETH_4h,0.22,0.479,0.0763,-0.3245,0.235,-0.0483,0.2388,4,6
3,STF_BTC_4h + TTM_BTC_4h + TTM_SOL_4h,0.177,0.124,0.0058,-0.355,0.016,-0.1166,0.1478,3,6
3,STF_BTC_4h + TTM_BTC_4h + TTM_AVAX_4h,0.149,-0.031,-0.0214,-0.3447,-0.062,-0.1294,0.1875,1,6
3,STF_BTC_4h + TTM_BTC_4h + TTM_DOGE_4h,0.181,-0.159,-0.0472,-0.461,-0.102,-0.1648,0.1182,2,6
3,STF_BTC_4h + TTM_BTC_4h + VWZ_ETH_4h,0.066,-0.505,-0.0798,-0.485,-0.164,-0.1311,-0.0002,0,6
3,STF_BTC_4h + TTM_BTC_4h + VWZ_DOGE_4h,0.068,-0.394,-0.0637,-0.4271,-0.149,-0.0827,0.007,1,6
3,STF_BTC_4h + TTM_BTC_4h + VWZ_INJ_4h,0.066,-0.26,-0.046,-0.4117,-0.112,-0.0801,0.003,1,6
3,STF_BTC_4h + TTM_BTC_4h + BB_BTC_4h,0.393,-0.134,-0.0567,-0.4792,-0.118,-0.1675,0.2296,2,6
3,STF_BTC_4h + TTM_BTC_4h + BB_ETH_4h,0.284,0.052,-0.0123,-0.4315,-0.029,-0.1196,0.0867,3,6
3,STF_BTC_4h + TTM_BTC_4h + BB_SOL_4h,0.207,0.527,0.0935,-0.4028,0.232,-0.0276,0.2758,4,6
3,STF_BTC_4h + TTM_BTC_4h + BB_DOGE_4h,0.225,-0.017,-0.0255,-0.5069,-0.05,-0.1373,0.1625,2,6
3,STF_BTC_4h + TTM_BTC_4h + HTFD_DOGE_4h,0.227,0.341,0.0514,-0.4223,0.122,-0.1062,0.2447,4,6
3,STF_BTC_4h + TTM_BTC_4h + HTFD_SOL_4h,0.216,0.534,0.0966,-0.3464,0.279,-0.0693,0.3308,4,6
3,STF_BTC_4h + TTM_BTC_4h + LATBB_ETH_4h,0.089,-0.137,-0.0315,-0.3875,-0.081,-0.0929,0.0329,2,6
3,STF_BTC_4h + TTM_BTC_4h + LATBB_SOL_4h,0.102,-0.066,-0.021,-0.3145,-0.067,-0.1408,0.0919,2,6
3,STF_BTC_4h + TTM_BTC_4h + LATBB_BTC_4h,0.124,-0.297,-0.0567,-0.4104,-0.138,-0.1084,0.0534,1,6
3,STF_BTC_4h + TTM_BTC_4h + REGSW_BTC_4h,0.262,-0.079,-0.0361,-0.4014,-0.09,-0.1057,0.0679,3,6
3,STF_BTC_4h + TTM_BTC_4h + REGSW_ETH_4h,0.214,0.081,-0.0036,-0.3425,-0.011,-0.1225,0.0978,3,6
3,STF_BTC_4h + TTM_SOL_4h + TTM_AVAX_4h,0.139,0.61,0.098,-0.2568,0.382,-0.0282,0.3721,4,6
3,STF_BTC_4h + TTM_SOL_4h + TTM_DOGE_4h,0.134,0.484,0.0747,-0.3152,0.237,-0.0956,0.223,5,6
3,STF_BTC_4h + TTM_SOL_4h + VWZ_ETH_4h,0.029,0.331,0.0375,-0.2327,0.161,-0.0888,0.2403,3,6
3,STF_BTC_4h + TTM_SOL_4h + VWZ_DOGE_4h,0.018,0.457,0.0553,-0.2109,0.262,-0.0892,0.2041,4,6
3,STF_BTC_4h + TTM_SOL_4h + VWZ_INJ_4h,0.027,0.577,0.0732,-0.2058,0.356,-0.0596,0.2293,4,6
3,STF_BTC_4h + TTM_SOL_4h + BB_BTC_4h,0.265,0.377,0.0595,-0.3212,0.185,-0.1785,0.4144,3,6
3,STF_BTC_4h + TTM_SOL_4h + BB_ETH_4h,0.211,0.58,0.1028,-0.2422,0.424,-0.0886,0.3447,4,6
3,STF_BTC_4h + TTM_SOL_4h + BB_SOL_4h,0.239,1.01,0.2169,-0.2955,0.734,0.0341,0.3603,6,6
3,STF_BTC_4h + TTM_SOL_4h + BB_DOGE_4h,0.174,0.545,0.0937,-0.3054,0.307,-0.1274,0.3102,5,6
3,STF_BTC_4h + TTM_SOL_4h + HTFD_DOGE_4h,0.18,0.872,0.1713,-0.2682,0.639,0.0258,0.5027,6,6
3,STF_BTC_4h + TTM_SOL_4h + HTFD_SOL_4h,0.244,0.978,0.2114,-0.2846,0.743,-0.0803,0.5158,5,6
3,STF_BTC_4h + TTM_SOL_4h + LATBB_ETH_4h,0.063,0.651,0.09,-0.2451,0.367,-0.0106,0.1999,5,6
3,STF_BTC_4h + TTM_SOL_4h + LATBB_SOL_4h,0.078,0.7,0.0976,-0.2484,0.393,-0.0397,0.2769,4,6
3,STF_BTC_4h + TTM_SOL_4h + LATBB_BTC_4h,0.069,0.486,0.0638,-0.2242,0.284,-0.0726,0.2125,5,6
3,STF_BTC_4h + TTM_SOL_4h + REGSW_BTC_4h,0.164,0.522,0.0843,-0.3023,0.279,-0.0664,0.2528,4,6
3,STF_BTC_4h + TTM_SOL_4h + REGSW_ETH_4h,0.163,0.664,0.1149,-0.2958,0.388,-0.0295,0.2826,4,6
3,STF_BTC_4h + TTM_AVAX_4h + TTM_DOGE_4h,0.112,0.35,0.048,-0.2314,0.208,-0.035,0.2278,3,6
3,STF_BTC_4h + TTM_AVAX_4h + VWZ_ETH_4h,0.017,0.157,0.0122,-0.2394,0.051,-0.1019,0.1972,4,6
3,STF_BTC_4h + TTM_AVAX_4h + VWZ_DOGE_4h,0.005,0.28,0.0287,-0.173,0.166,-0.0389,0.1912,3,6
3,STF_BTC_4h + TTM_AVAX_4h + VWZ_INJ_4h,0.015,0.412,0.0473,-0.1665,0.284,-0.0325,0.1938,4,6
3,STF_BTC_4h + TTM_AVAX_4h + BB_BTC_4h,0.238,0.237,0.028,-0.312,0.09,-0.114,0.5027,2,6
3,STF_BTC_4h + TTM_AVAX_4h + BB_ETH_4h,0.197,0.487,0.0818,-0.2151,0.38,-0.01,0.2711,4,6
3,STF_BTC_4h + TTM_AVAX_4h + BB_SOL_4h,0.173,0.913,0.1831,-0.2578,0.71,-0.0631,0.3853,5,6
3,STF_BTC_4h + TTM_AVAX_4h + BB_DOGE_4h,0.158,0.437,0.0696,-0.229,0.304,-0.0559,0.272,3,6
3,STF_BTC_4h + TTM_AVAX_4h + HTFD_DOGE_4h,0.167,0.776,0.1479,-0.2314,0.639,-0.0559,0.2697,5,6
3,STF_BTC_4h + TTM_AVAX_4h + HTFD_SOL_4h,0.17,0.905,0.1825,-0.2291,0.797,-0.0096,0.604,5,6
3,STF_BTC_4h + TTM_AVAX_4h + LATBB_ETH_4h,0.045,0.47,0.0585,-0.1828,0.32,-0.0636,0.241,3,6
3,STF_BTC_4h + TTM_AVAX_4h + LATBB_SOL_4h,0.039,0.526,0.0661,-0.2308,0.286,-0.1116,0.3655,4,6
3,STF_BTC_4h + TTM_AVAX_4h + LATBB_BTC_4h,0.041,0.312,0.0351,-0.1823,0.193,-0.0682,0.1654,3,6
3,STF_BTC_4h + TTM_AVAX_4h + REGSW_BTC_4h,0.135,0.362,0.0509,-0.2485,0.205,-0.0806,0.3414,3,6
3,STF_BTC_4h + TTM_AVAX_4h + REGSW_ETH_4h,0.147,0.527,0.085,-0.2428,0.35,-0.0932,0.3711,5,6
3,STF_BTC_4h + TTM_DOGE_4h + VWZ_ETH_4h,0.035,-0.036,-0.0153,-0.3692,-0.041,-0.155,0.1435,2,6
3,STF_BTC_4h + TTM_DOGE_4h + VWZ_DOGE_4h,0.035,0.06,-0.0015,-0.3678,-0.004,-0.1611,0.1967,3,6
3,STF_BTC_4h + TTM_DOGE_4h + VWZ_INJ_4h,0.034,0.187,0.0166,-0.343,0.048,-0.1584,0.1823,3,6
3,STF_BTC_4h + TTM_DOGE_4h + BB_BTC_4h,0.265,0.175,0.0145,-0.3516,0.041,-0.1464,0.1761,3,6
3,STF_BTC_4h + TTM_DOGE_4h + BB_ETH_4h,0.223,0.355,0.0542,-0.3468,0.156,-0.0808,0.1619,4,6
3,STF_BTC_4h + TTM_DOGE_4h + BB_SOL_4h,0.154,0.786,0.1519,-0.3971,0.382,-0.0387,0.5251,4,6
3,STF_BTC_4h + TTM_DOGE_4h + BB_DOGE_4h,0.273,0.238,0.0286,-0.4451,0.064,-0.2155,0.4118,3,6
3,STF_BTC_4h + TTM_DOGE_4h + HTFD_DOGE_4h,0.262,0.565,0.1068,-0.4041,0.264,-0.1844,0.4068,4,6
3,STF_BTC_4h + TTM_DOGE_4h + HTFD_SOL_4h,0.162,0.822,0.1638,-0.3413,0.48,-0.0483,0.3842,5,6
3,STF_BTC_4h + TTM_DOGE_4h + LATBB_ETH_4h,0.084,0.274,0.0307,-0.2935,0.105,-0.111,0.2823,4,6
3,STF_BTC_4h + TTM_DOGE_4h + LATBB_SOL_4h,0.055,0.386,0.0474,-0.2574,0.184,-0.038,0.1965,4,6
3,STF_BTC_4h + TTM_DOGE_4h + LATBB_BTC_4h,0.079,0.087,0.0016,-0.3515,0.005,-0.1867,0.3028,3,6
3,STF_BTC_4h + TTM_DOGE_4h + REGSW_BTC_4h,0.177,0.244,0.0291,-0.3147,0.092,-0.0344,0.2738,1,6
3,STF_BTC_4h + TTM_DOGE_4h + REGSW_ETH_4h,0.177,0.413,0.0642,-0.2552,0.252,-0.0194,0.2382,5,6
3,STF_BTC_4h + VWZ_ETH_4h + VWZ_DOGE_4h,0.014,-0.295,-0.0315,-0.3061,-0.103,-0.073,0.0386,1,6
3,STF_BTC_4h + VWZ_ETH_4h + VWZ_INJ_4h,0.018,-0.101,-0.014,-0.2824,-0.049,-0.0703,0.0637,2,6
3,STF_BTC_4h + VWZ_ETH_4h + BB_BTC_4h,0.136,-0.036,-0.022,-0.3681,-0.06,-0.1397,0.2393,2,6
3,STF_BTC_4h + VWZ_ETH_4h + BB_ETH_4h,0.082,0.197,0.0192,-0.2888,0.066,-0.0942,0.1792,4,6
3,STF_BTC_4h + VWZ_ETH_4h + BB_SOL_4h,0.055,0.77,0.125,-0.298,0.42,-0.0394,0.3011,5,6
3,STF_BTC_4h + VWZ_ETH_4h + BB_DOGE_4h,0.058,0.116,0.0056,-0.3862,0.014,-0.1276,0.1878,2,6
3,STF_BTC_4h + VWZ_ETH_4h + HTFD_DOGE_4h,0.068,0.543,0.0811,-0.34,0.238,-0.0964,0.3372,4,6
3,STF_BTC_4h + VWZ_ETH_4h + HTFD_SOL_4h,0.058,0.779,0.1291,-0.2593,0.498,-0.0415,0.3406,5,6
3,STF_BTC_4h + VWZ_ETH_4h + LATBB_ETH_4h,-0.01,0.064,0.0011,-0.2417,0.004,-0.0654,0.0582,3,6
3,STF_BTC_4h + VWZ_ETH_4h + LATBB_SOL_4h,0.018,0.159,0.0113,-0.2283,0.05,-0.1134,0.1016,3,6
3,STF_BTC_4h + VWZ_ETH_4h + LATBB_BTC_4h,0.028,-0.175,-0.0249,-0.3053,-0.082,-0.0987,0.0787,2,6
3,STF_BTC_4h + VWZ_ETH_4h + REGSW_BTC_4h,0.086,0.061,-0.0025,-0.2484,-0.01,-0.077,0.0777,2,6
3,STF_BTC_4h + VWZ_ETH_4h + REGSW_ETH_4h,0.056,0.262,0.0292,-0.2312,0.126,-0.095,0.1075,5,6
3,STF_BTC_4h + VWZ_DOGE_4h + VWZ_INJ_4h,0.03,0.059,0.0012,-0.2554,0.005,-0.0764,0.0772,3,6
3,STF_BTC_4h + VWZ_DOGE_4h + BB_BTC_4h,0.134,0.053,-0.0061,-0.3591,-0.017,-0.1401,0.2332,3,6
3,STF_BTC_4h + VWZ_DOGE_4h + BB_ETH_4h,0.088,0.292,0.0357,-0.2733,0.131,-0.0502,0.143,4,6
3,STF_BTC_4h + VWZ_DOGE_4h + BB_SOL_4h,0.044,0.86,0.1403,-0.3039,0.462,-0.0321,0.3543,5,6
3,STF_BTC_4h + VWZ_DOGE_4h + BB_DOGE_4h,0.041,0.202,0.0198,-0.3648,0.054,-0.1337,0.2409,3,6
3,STF_BTC_4h + VWZ_DOGE_4h + HTFD_DOGE_4h,0.043,0.639,0.0969,-0.3234,0.3,-0.1025,0.301,4,6
3,STF_BTC_4h + VWZ_DOGE_4h + HTFD_SOL_4h,0.049,0.873,0.1457,-0.2726,0.535,-0.0419,0.3345,5,6
3,STF_BTC_4h + VWZ_DOGE_4h + LATBB_ETH_4h,0.035,0.205,0.0164,-0.2167,0.076,-0.0289,0.1114,2,6
3,STF_BTC_4h + VWZ_DOGE_4h + LATBB_SOL_4h,0.011,0.328,0.0288,-0.2026,0.142,-0.0504,0.0956,4,6
3,STF_BTC_4h + VWZ_DOGE_4h + LATBB_BTC_4h,0.025,-0.043,-0.0102,-0.279,-0.037,-0.1048,0.1319,2,6
3,STF_BTC_4h + VWZ_DOGE_4h + REGSW_BTC_4h,0.077,0.159,0.0128,-0.2443,0.052,-0.0493,0.1029,2,6
3,STF_BTC_4h + VWZ_DOGE_4h + REGSW_ETH_4h,0.066,0.369,0.0463,-0.209,0.221,-0.0319,0.1014,5,6
3,STF_BTC_4h + VWZ_INJ_4h + BB_BTC_4h,0.121,0.161,0.013,-0.3316,0.039,-0.1105,0.2359,3,6
3,STF_BTC_4h + VWZ_INJ_4h + BB_ETH_4h,0.072,0.389,0.0523,-0.2503,0.209,-0.0555,0.1778,4,6
3,STF_BTC_4h + VWZ_INJ_4h + BB_SOL_4h,0.035,0.958,0.1587,-0.3064,0.518,-0.0362,0.3399,5,6
