tf,mode,s_now,tau_s,reason,signal,strike,symbol,cvd_30s,cvd_60s,fair_up,fee_usd,fill_qty,macd_hist,fill_price,kelly_mult,kelly_rule,entry_phase,fill_status,rvol_30_300,condition_id,fair_edge_bp,qty_intended,vwap_dev_bps,strategy_mode,predicted_edge_pp,kelly_notional_usd,predicted_cost_bps,_at
5m,paper,75915.07,180.0,order_placed,DOWN,75915.87,BTC,714241.2674599,1116764.1189131003,0.4882417127884574,0.875,50.0000,-0.0024342197745454985,0.5,1.0,S8,t_plus_120,filled,1.2533176562257966,0x3bf7201ff3952a9b3b042ced89d19ab397ae8b0ba289db43055147779f961102,-217.58287211542603,25,-0.7183707845280575,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-27 12:47:09.695662+02
5m,paper,83.9,180.0,order_placed,DOWN,83.91,SOL,-43610.32013,-43434.45753,0.4495921588785949,0.8745811074,50.0000,-0.0029599068545143794,0.51094,1.0,S8,t_plus_120,filled,1.9814986200462061,0x7d0f74222148df677a57b3563d93c2e65a6d27eff67cbe7a5bb168cd16bf226d,-604.0784112140512,25,-1.360205766352845,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-27 12:52:02.563524+02
5m,paper,83.96,180.0,order_placed,UP,83.94,SOL,-71084.67037,-82005.23572000001,0.608975093385343,0.8551604851977151,49.0196,0.0005402247616803917,0.5279599996735999477759916442,1.0,S8,t_plus_120,filled,4.431196896933876,0x04348bf0ca52dbf40a2578512496b07f60dc6bf4d01da4e95e86d0d069f7cb77,989.7509338534294,25,4.754334743060543,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-27 12:57:04.170875+02
5m,paper,2082.93,180.0,order_placed,UP,2079.5,ETH,34573.623407,185936.30838600005,0.9998508614994703,3.4299994512,196.0784,-0.033424990929530135,0.51,4.0,S4,t_plus_120,filled,1.4935049315566709,0x6cd6f8a9101e6df2addaac1c9a2969e239b9cfaea5ad7e9a0b91836510fcbc0e,4898.508614994703,25,9.944384394543505,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 13:02:07.292529+02
5m,paper,84.07,180.0,order_placed,DOWN,84.07,SOL,-37649.92457,-79853.48872000002,0.5,0.8737365,50.0000,-0.0011920200807211995,0.519,1.0,S8,t_plus_120,filled,1.2848747412012418,0xfc22884a936f480e3888f4fd09e3fb0f853927568c1d7199c96ff7f5057f9ee6,-100.00000000000009,25,-1.3846102165455962,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-27 13:12:02.49068+02
5m,paper,2082.64,180.0,order_placed,UP,2082.21,ETH,17401.08728999998,-24231.570127,0.6292112172768444,1.7149997256,98.0392,0.06137496147687062,0.51,2.0,S8,t_plus_120,filled,5.230445922005123,0x68fc5cb4b409e307f772e3decc06eb9463d2d45841753bc72d39f2051ca55b4a,1192.1121727684435,25,0.058828185009051355,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-27 13:17:08.011458+02
5m,paper,2084.85,180.0,order_placed,UP,2082.99,ETH,34298.36745,69331.01061299999,0.9317252958882414,2.5722004084380647,147.0588,-0.002462847725412609,0.5113605986176957788313246130,3.0,S8,t_plus_120,filled,0.7608790834520746,0xe5cd9f638b1d45022c0b1ea480859bd55c4079762f9dd43c62e1de50ba70d132,4217.252958882414,25,9.41559279299792,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-27 13:22:03.704556+02
5m,paper,84.16,180.0,order_placed,UP,84.09,SOL,-24774.164809999995,-17359.545659999996,0.7984831191916665,2.569356324563653,147.0588,0.0006266847320870329,0.5201331984213117474098795856,3.0,S8,t_plus_120,filled,2.6996362500943114,0xad38fe5805901ea144575ec53440243d6b6776c973e1fbe45785b423545cfd22,2884.831191916665,25,1.4473576353957391,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-27 13:22:03.70587+02
5m,paper,2083.49,180.0,order_placed,UP,2080.8,ETH,16692.22111999999,15113.265911999995,0.9872952795959375,3.40732326786771,196.0784,0.020875355532108675,0.5418583586973373915739826518,4.0,S4,t_plus_120,filled,0.9239887102355104,0x9c2cb7d45a527817082b7b50d86af938fca393fecc1fab64bf11ff1a1efe1aa3,4772.952795959375,25,14.454045281783998,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 13:37:09.474385+02
5m,paper,84.12,180.0,order_placed,UP,84.04,SOL,33702.616709999995,50382.96604,0.8434948071111038,3.40984824228608,196.0784,0.0029008779582773026,0.5395999967359994777599164416,4.0,S4,t_plus_120,filled,1.6841522698608,0xd691650d527a63f2eea8a77e25b1276b87cefc490b18ef44923c9256c9791e00,3334.948071111038,25,12.555295936269125,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 13:37:09.47647+02
5m,paper,83.97,180.0,order_placed,DOWN,84.0,SOL,-37227.02238,20062.09641999999,0.34364466243452796,1.7855705890797375,102.0408,0.0028290193777214777,0.5044807959169273467083754733,2.0,S4,t_plus_120,filled,1.2899719405123389,0x3c7c335053ed1b8c46da4902a064dc4ac1ade62b93219739530a14c0556378cd,-1763.5533756547206,25,-8.197686209171891,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-27 13:57:09.969817+02
5m,paper,83.65,180.0,order_placed,DOWN,83.79,SOL,-37666.5783,-82264.28659,0.0590100545782038,3.4805923732125,200.0000,0.007537578211341975,0.5372325,4.0,S4,t_plus_120,filled,2.169357067310383,0x87ecbc6411f50924393da3fbb937c746ef7db97b57d891f482c0ab1e8e61ab29,-4609.899454217963,25,-15.184559710361473,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 14:07:06.929616+02
5m,paper,75650.4,180.0,order_placed,DOWN,75681.66,BTC,650969.6987726999,653702.2355927,0.21171575337945103,3.7162105385876605,212.7659,-0.858107732345285,0.4780241194665122559583091087,4.0,S8,t_plus_120,filled,1.6601839867265467,0x92145c50a5e031c55b4900f1b16933a9806eedc6f19f5803a9bf1bbd2ccc8a77,-3282.84246620549,25,-4.401673051009952,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 14:12:10.137323+02
5m,paper,75628.97,180.0,order_placed,UP,75626.3,BTC,60819.85183239999,56094.46913289999,0.5273417507571024,2.461948979119632,141.5094,1.5332342900222757,0.5382142529047540304743006472,3.0,S8,t_plus_120,filled,1.7718207168240738,0x704a5f98350c857ef81cdbe37bc3820748e33f8cac13747fb04755594d47e513,-26.582492428975925,25,1.8477574729378068,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-27 14:17:10.618733+02
5m,paper,2077.79,180.0,order_placed,UP,2076.42,ETH,85377.01196900001,184830.49119400003,0.7940583890534446,2.4585240682238565,141.5094,0.04809245010724161,0.5424980248661926345528989594,3.0,S8,t_plus_120,filled,1.9755503196875148,0x082e677e62e07adbbae331793b3b38e8472e9dc7f7968b29572facfdaaaf7f47,2640.583890534446,25,5.524303485531863,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-27 14:17:10.620133+02
5m,paper,84.23,180.0,order_placed,UP,83.99,SOL,20274.65965,552165.62938,0.961854235308135,3.415913679291712,196.0784,0.0018604551394203182,0.5335596373695419791267166603,4.0,S4,t_plus_120,filled,0.8344071914090073,0x902fcc4cb8de9ebdd181feba972f253b5208274ef2030670ef4fded8caa19db0,4518.54235308135,25,29.186319119981807,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 14:22:04.691858+02
5m,paper,75974.27,180.0,order_placed,UP,75838.1,BTC,96187.3196445,319749.37615349994,0.9778635830633181,3.5,200.0000,-0.0829523562135197,0.5,4.0,S4,t_plus_120,filled,0.5861731202007406,0x4606484cf80f18d0ed0d3f6d4d455dbd5b30da56a7d9ed3f2f67ea874f8fa128,4778.635830633181,25,30.852095075854223,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 14:22:04.711058+02
5m,paper,2083.6,180.0,order_placed,DOWN,2084.86,ETH,-426881.29958500003,-565673.905198,0.3519516319725515,1.7139227324768265,98.0392,0.024834795852273717,0.5160291393646622983459677354,2.0,S4,t_plus_120,filled,0.44914052072227484,0x307e76dbb56ee64decada64666fe81b3bf4dada78274ee98a7728870e87abee9,-1580.4836802744849,25,-20.30598136197956,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-27 14:27:08.773453+02
5m,paper,2082.58,180.0,order_placed,DOWN,2085.08,ETH,-167621.54827899998,-360333.885234,0.09442578790858158,3.424713987713235,196.0784,-0.029083422116171292,0.5220246187239389958302393328,4.0,S8,t_plus_120,filled,1.9302372495317943,0x196d630a0b336c3d1ed899133184f8f34f3066a00687c003dcf40459cb9ea749,-4055.7421209141844,25,-5.7797809564950064,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 14:47:09.206687+02
5m,paper,84.07,180.0,order_placed,DOWN,84.16,SOL,52635.619329999994,65178.545289999995,0.16291067743667315,3.4865568478125,200.0000,-0.0009714712131930741,0.5309875,4.0,S8,t_plus_120,filled,2.6092418193649314,0x08cc27b3f108e89263288c26e6cf0e806225348d93554e1841e9bd5f4c06584d,-3470.8932256332687,25,-8.069456441020359,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 14:52:10.257188+02
5m,paper,2080.84,180.0,order_placed,DOWN,2082.62,ETH,-3984.974682999993,-47276.592428,0.07661091377783463,3.499462013586,200.0000,-0.050306154045817286,0.506199,4.0,S8,t_plus_120,filled,1.3973024743728268,0x5f6d8f995c5a025196d0f21c50cf6db7bc2b0fea3d28642c4c1d1b2352819fc8,-4333.890862221654,25,-4.76357609247032,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 14:52:10.267345+02
5m,paper,83.95,180.0,order_placed,DOWN,84.1,SOL,-6532.027920000002,-10634.978739999997,0.041196200472197575,3.4927604936,200.0000,0.001242518515218811,0.52274,4.0,S4,t_plus_120,filled,1.3465885203188468,0x8a22599f02d4efe1a9aed27955cb11b6f9459c4cc3462ac5fde4c4c2f827aa1c,-4688.037995278024,25,-16.6883876648048,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 14:57:01.968369+02
5m,paper,75708.75,180.0,order_placed,DOWN,75792.0,BTC,-223760.20998610006,-228207.29418800006,0.005047120374311431,3.5699994288,204.0816,0.7966050112284737,0.49,4.0,S4,t_plus_120,filled,1.991287905204654,0xcca609ca4d21efc86fb65ceaae360ed99c759f8d39f62a893cd061c781c6fa5a,-5149.5287962568855,25,-9.198296467770415,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 14:57:01.977143+02
5m,paper,2079.63,180.0,order_placed,DOWN,2081.7,ETH,-61198.757070999985,-67073.28709299998,0.03950895442194147,3.5,200.0000,0.051572769682066755,0.5,4.0,S4,t_plus_120,filled,2.7531449623153494,0x9e9950edab1eccf259394493e521d24f2ae6e90d137cd8c8e960f15762a98f4d,-4704.910455780586,25,-8.872041155185746,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 14:57:01.988912+02
5m,paper,83.84,180.0,order_placed,DOWN,83.85,SOL,-62530.17422,-90129.75048,0.4595885383536411,0.9112921677500274,52.0833,-0.0037692412706517584,0.4932607956869092396219133580,1.0,S8,t_plus_120,filled,1.2143378850411235,0x1d31d303a2f55a6f196f59d2014985e633e8b2364008c903f46368dd055fb9c2,-704.1146164635892,25,-7.116531512452218,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-27 15:07:06.021741+02
5m,paper,75600.01,180.0,order_placed,DOWN,75642.0,BTC,-289489.7051464,-439636.56996790005,0.17503679637916936,0.9099994176,52.0833,-3.005979246370611,0.48,1.0,S8,t_plus_120,filled,1.2625627593448805,0xec2b656298cde3fd57e9bad531e94dedecc4d3deddc3c47814883e4286eb2877,-3549.6320362083065,25,-9.441478638079767,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-27 15:07:06.040908+02
5m,paper,75357.51,180.0,order_placed,DOWN,75466.67,BTC,-192570.13481280004,-381131.4875204,0.018711350690504558,3.6399994176,208.3333,-0.2987351131313254,0.48,4.0,S8,t_plus_120,filled,3.4272231258274117,0x5579c4eb9a1a343adb77ff026f37dd9c82157009e65e60eb9cecc3df70e640b3,-5112.886493094955,25,-6.094924910215995,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 15:22:10.293608+02
5m,paper,83.61,180.0,order_placed,DOWN,83.78,SOL,-1645.4832600000007,-10922.268910000004,0.05443852317314141,3.6449775286734045,208.3333,0.0025987351676904843,0.4923420787747326039572166332,4.0,S4,t_plus_120,filled,0.44855162066930854,0x8e1752b5700b1450e24bd4b52ddf18aec20bc71411622df6c8726b74cda88df4,-4755.614768268586,25,-13.857372267065152,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 15:27:04.860913+02
5m,paper,2063.05,180.0,order_placed,DOWN,2067.55,ETH,-1934555.1369399999,-1639035.448477,0.08585359123226244,3.5709022180936447,204.0816,-0.18145492953788067,0.4939333090293294446927111508,4.0,S4,t_plus_120,filled,2.6377686283323833,0x14c408d57b4d94f9bba58c991fba882ff4c68575ccd003cbf044bb2f0235955b,-4441.464087677376,25,-14.069711802003134,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 15:37:03.672166+02
5m,paper,83.44,180.0,order_placed,DOWN,83.61,SOL,-55766.17827,-46887.722109999995,0.128821815781952,3.6434776413023022,208.3333,-0.003687841435793447,0.5127079972332795573247291720,4.0,S4,t_plus_120,filled,1.0196480220586557,0x33238d93a112cf456d4632ebcbd0546d76f02dab75c1d9007bfd09202dd9472f,-4011.78184218048,25,-11.27396871238423,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 15:37:03.913204+02
5m,paper,74917.43,180.0,order_placed,DOWN,74955.27,BTC,-927832.4843362,-2801151.1819314007,0.3768496638980135,3.713533274635683,212.7659,-1.5179868242621224,0.4742570684494084813402899619,4.0,S4,t_plus_120,filled,0.43140961750612117,0x495839b654c9e7311614ab7d755ada46011fdaf2c4e4c5bc664f2b60b9ce9c49,-1631.5033610198655,25,-19.880134728620536,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 15:42:05.399912+02
5m,paper,2056.88,180.0,order_placed,DOWN,2060.38,ETH,-1057490.8638300002,-1148136.290166,0.20164463916524517,3.6452474809009168,208.3333,-0.034207583141443926,0.4936649589863934378229500517,4.0,S4,t_plus_120,filled,0.9373696486255302,0x81b91ac9bb8e23d172bd81bbe2427ba6053603bf4ba5c4898eed0bc17c9e9f1c,-3383.5536083475486,25,-25.09836609241628,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 15:42:05.41036+02
5m,paper,83.11,180.0,order_placed,DOWN,83.27,SOL,-2895.786180000003,-36491.31532999999,0.18808079639704084,3.5610651479900786,204.0816,0.0003708961566232377,0.5269332463093194094911055186,4.0,S4,t_plus_120,filled,0.5591097627441731,0x12f85c5cd03cdb7e41c4ab8d5d523f13fca4da017e1af7911c9aaa5abdc75991,-3419.1920360295917,25,-32.4251705849617,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 15:42:05.41058+02
5m,paper,83.14,180.0,order_placed,UP,83.08,SOL,111295.42621999996,150885.31224000003,0.631297043411269,1.6340895240120128,94.3396,0.000922581053797692,0.5505182977243914538539489249,2.0,S4,t_plus_120,filled,1.0624018262201942,0x3ab3275b20095828ab761c0a0fe6c66d8d8381760b38bf568df2c294ef100b01,1012.97043411269,25,8.44586351085944,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-27 15:47:09.679388+02
5m,paper,83.42,180.0,order_placed,UP,83.21,SOL,53460.43895,48062.777149999994,0.8752779520582206,3.3465386127240757,192.3076,-0.0021799856695450676,0.5374148291591179963766382608,4.0,S4,t_plus_120,filled,0.5088065171054668,0x9afca7d07b928fc19c387e92042aebc1180e534cd4090824fe2a5f358690a6e0,3552.7795205822054,25,33.221656663276846,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 15:52:08.162895+02
5m,paper,75015.72,180.0,order_placed,UP,74925.23,BTC,1097136.8850648,739272.4575836,0.7835866512241063,3.3567478176254766,192.3076,-1.6850370428492099,0.5253272777570933234047952343,4.0,S4,t_plus_120,filled,1.318347387646505,0x27554df904ebdc3000f09bda754f0dec70be6cd491f99b48a5d4937905e19d48,2635.866512241063,25,8.890360097470854,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 15:52:08.163524+02
5m,paper,2062.73,180.0,order_placed,UP,2057.08,ETH,204663.57498099998,940763.016434,0.9007551828944127,3.278834001418535,188.6792,-0.04836510391617854,0.5417775780266187263884943332,4.0,S4,t_plus_120,filled,0.754195216975043,0x8e57aa1c079e0893f32721395ba9f4d559887b14ab9aac1d8852fd3f5e4108ca,3707.5518289441266,25,24.92208795692922,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 15:52:08.163619+02
5m,paper,75212.73,180.0,order_placed,UP,75201.79,BTC,81383.1339597,108685.6394554,0.542652000832362,0.8574998628,49.0196,0.2758396081332659,0.51,1.0,S8,t_plus_120,filled,1.5175237296073056,0xae5b8af4c1279e4985aa16a10f1b6ebedb2379f2965952fdf6bd96ce8501645f,326.5200083236197,25,3.83088356299921,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-27 16:02:06.560447+02
5m,paper,74989.39,180.0,order_placed,DOWN,75020.01,BTC,-432631.4356011,-776799.6536033999,0.35585073580854354,1.75,100.0000,-1.395813788362672,0.5,2.0,S8,t_plus_120,filled,1.4271520321721354,0xc24d860af2b92b62d9764d279bdf47d237c06928ce536ea1a9a815e9b0300869,-1541.4926419145647,25,-2.6843661876065794,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-27 16:12:06.587892+02
5m,paper,83.79,180.0,order_placed,DOWN,83.85,SOL,132888.06388000003,-8877.33296999996,0.3480083982536708,1.746139183425,100.0000,-0.00021123369706800153,0.523485,2.0,S8,t_plus_120,filled,1.4603901565153063,0x4dfaba17b8cb098fe6af3cfd2d36853345b9262d622e9b2d59c8bb356e0214a7,-1619.916017463292,25,-2.981356077160232,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-27 16:12:06.588333+02
5m,paper,2063.44,180.0,order_placed,UP,2062.23,ETH,71630.401673,-23074.69814799993,0.6871856522504759,1.6798270191883242,96.1538,0.17145344983827526,0.5206295955022058410588037082,2.0,S8,t_plus_120,filled,1.5014395409144383,0x244d6d498106768e66775528b39e55fd71d4d3c16ee72cad2b457847f9d6b7b8,1671.856522504759,25,5.676545552022353,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-27 16:17:04.321401+02
5m,paper,83.6,180.0,order_placed,DOWN,83.91,SOL,-995.1867499999995,-22817.652130000013,0.018485625120452598,3.4829111953125,200.0000,-0.0030555741005122376,0.5349375,4.0,S4,t_plus_120,filled,0.2518842261223547,0xdfb9ec812e7d78a5c7cd922c1bb65532a23ac4d900be27c128a36ce64d6bc533,-4915.1437487954745,25,-18.949203659299865,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 16:22:05.662947+02
5m,paper,74890.53,180.0,order_placed,DOWN,74880.0,BTC,-1367728.2426122,-2012519.9479788,0.5550488692178827,0.8574998628,49.0196,-0.3219757108063364,0.51,1.0,S8,t_plus_120,filled,1.757459534173508,0xf7aed2cd67fed2a8105a53fdf8fcd70dff11bde13c69b32ccafc67894c836e12,450.48869217882645,25,-11.652289241008422,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-27 16:27:06.09984+02
5m,paper,75046.9,180.0,order_placed,UP,74875.96,BTC,73847.34163850002,985164.1029459,0.9766995970136079,3.4299994512,196.0784,0.9813851599190526,0.51,4.0,S4,t_plus_120,filled,0.2776307432415148,0x565d1902fabe09cbeb1104c32d285548f90f71ae2a3803959d9c5d3c32ea1c4a,4666.9959701360785,25,9.733040164759386,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 16:32:10.749196+02
5m,paper,83.7,180.0,order_placed,UP,83.42,SOL,48074.646450000015,1549.4417100000137,0.9600121070819352,3.40580761984577,196.0784,0.0024396281169992307,0.5431572473051595688255310121,4.0,S4,t_plus_120,filled,1.3168712157396418,0x654579e007c34ce2030003752fc1fc48d7082f264b995c8c050ab00b554cab2c,4500.121070819352,25,15.69368454412844,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 16:32:10.753582+02
5m,paper,2063.31,180.0,order_placed,UP,2057.34,ETH,168997.66243899998,377711.332018,0.976515108163876,3.406766886443137,196.0784,0.08299509975453312,0.5423397987743678038988486238,4.0,S4,t_plus_120,filled,0.8006219686284887,0xeb9e9de666086f6b74f6dd5eb071c766102908180b8b87507de36af26420b635,4665.15108163876,25,13.696106698596966,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 16:32:10.756773+02
5m,paper,2066.8,180.0,order_placed,UP,2065.65,ETH,-69389.02323100003,127248.09789000002,0.7299109082181363,2.5724995884,147.0588,0.029921052386116753,0.51,3.0,S8,t_plus_120,filled,1.704952649366182,0xe2eb29a2946fbf021fad28f5faefec022c300acbc97345db4863c22d4337d367,2199.109082181363,25,8.602932064520205,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-27 17:12:03.638137+02
5m,paper,75186.75,180.0,order_placed,UP,75130.0,BTC,196703.37530780002,517449.48470530007,0.8963796578495355,3.4299994512,196.0784,1.4768949883169338,0.51,4.0,S4,t_plus_120,filled,1.745781695217825,0x0994e62ad9180526267ddd8c0d779201203fa75c2d00ac9bf6c9a9c74e7dc57d,3863.7965784953553,25,7.531429601492842,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 17:17:10.975316+02
5m,paper,2068.78,180.0,order_placed,UP,2066.81,ETH,132443.17234199998,175539.357078,0.8734482076146615,3.4281137133644313,196.0784,0.09006770560255628,0.5154074492651918824307011889,4.0,S4,t_plus_120,filled,0.984400741926621,0xfdc58211d355709e4f7d679a36b63d9178167f18bf708ce0be26a6475c689107,3634.4820761466144,25,8.406623228028465,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 17:17:10.97872+02
5m,paper,84.44,180.0,order_placed,UP,84.3,SOL,77019.76219,89032.14235999998,0.8971266333327388,3.419328038576569,196.0784,0.0007306911595820614,0.5296224367395898783343805335,4.0,S4,t_plus_120,filled,0.7830532241877816,0xd8c9011114ae4be70cc7088f6b153ce519f9b03bcf9ffc1d348ae3dcc9ecb8aa,3871.2663333273877,25,12.78257047158327,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 17:17:10.979362+02
5m,paper,84.45,180.0,order_placed,DOWN,84.4,SOL,-65210.80335999999,127009.45146999999,0.6548729426577198,0.872485034274,50.0000,-0.006515188599532432,0.526806,1.0,S8,t_plus_120,filled,1.7574912760512817,0x49fe507a862ca1a6be2ef664a72fba1cb47955620638df9b14dc35e015dce3d0,1448.7294265771977,25,-0.6257862862690661,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-27 17:22:06.762871+02
5m,paper,2077.37,180.0,order_placed,UP,2076.13,ETH,-377219.70322,-349975.296666,0.6849968361831817,2.7904769384724646,159.5744,0.07300727692531955,0.4863703451180139170192712616,3.0,S8,t_plus_120,filled,2.043610289221046,0x4296bf0720470c55699c313512457053d27b17726370d5223f9c36b4d9dbf8eb,2149.9683618318177,25,1.7097354251945074,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-27 17:37:03.916196+02
5m,paper,84.67,180.0,order_placed,DOWN,84.68,SOL,-222494.39243000004,-268668.02265,0.4697525896659369,0.8224998026,47.1698,-0.003410670968863527,0.53,1.0,S8,t_plus_120,filled,1.549579353711121,0x041832c4b08b4ea48aa3254ad74248ef2721c4c913b9c132cfd6c22b4a05b2f8,-102.47410334063068,25,-5.218761617183297,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-27 17:42:05.809002+02
5m,paper,75181.75,180.0,order_placed,DOWN,75290.2,BTC,-1422806.6688794,-1463144.0502672,0.019376683952761597,3.640376258980311,208.3333,-2.9912356647478333,0.4806567985050877608140417302,4.0,S4,t_plus_120,filled,5.524768956234627,0x37fcfc2fffdcf40f76245a795d7c37136a89782da58d1d8eaec27752988f0ae2,-5106.233160472384,25,-7.516358619316037,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 18:17:09.404321+02
5m,paper,2065.31,180.0,order_placed,DOWN,2071.02,ETH,-662424.829428,-900291.918384,0.0019741714972130175,3.2787532164845303,188.6792,0.0016318029935482592,0.5418507180441723306013593443,4.0,S4,t_plus_120,filled,5.876990879384248,0x3800a0ec66538e6d78279bd4de3b390f62acf90842934277818895dec58ed85e,-5080.2582850278695,25,-11.64973219460054,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 18:17:09.41803+02
