sleeve,at,symbol,tf,signal,outcome,won,pnl_usd,entry_qty,entry_price,cid
shadow_poly_updown_eth_15m_fade_sniper,2026-05-26 03:15:34.579327+02:00,ETH,15m,UP,Up,True,22.28405151,49.0196,0.5279599996736,0x37f14802de96c82c7a1ad12969cc84140f153d2c6b923627d474a836ea3b9f7f
shadow_poly_updown_btc_5m_fade_sniper,2026-05-26 03:15:40.419209+02:00,BTC,5m,UP,Up,True,22.08649898,48.0769,0.5231380767062768,0xebe60ce67d2651808eff32cbb06eee2b4534fa6cd0d2a25f2bb89762d23b90f4
shadow_poly_updown_sol_5m_fade_sniper,2026-05-26 03:25:32.490043+02:00,SOL,5m,DOWN,Down,True,24.0750035,50.0,0.501,0x6269c02e9046b42bdc45a39fa6d69a2bf5a7514f3c6ad7eec6f2bc0546c94837
shadow_poly_updown_btc_5m_fade_sniper,2026-05-26 03:25:34.215232+02:00,BTC,5m,DOWN,Down,True,24.125,50.0,0.5,0x32221ba15a5f19e721049d4a8f129a3bc3b26967747f4954285bce1b56e812b9
shadow_poly_updown_eth_15m_fade_sniper,2026-05-26 03:30:34.342864+02:00,ETH,15m,DOWN,Down,True,24.125,50.0,0.5,0xba048910c74cb2d7895caeeafd4b5d459c51337b7f0acf3574463de1776fd6c5
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-26 03:35:47.891898+02:00,SOL,5m,UP,Down,False,-25.406988,49.0196,0.5183026381284221,0xd58f47040f5c147f5d710cd1f59a75bbdc846e645eb14cab11c914149db4f874
shadow_poly_updown_sol_5m_fade_sniper,2026-05-26 03:45:28.836171+02:00,SOL,5m,UP,Down,False,-26.45558,49.0196,0.539693918351027,0x82effafe6c1d32f2aacea1efa6f63239eacf1496107b981a875c46e29bfd77b4
shadow_poly_updown_btc_5m_fade_sniper,2026-05-26 03:46:00.962263+02:00,BTC,5m,UP,Up,True,23.16210414,49.0196,0.51,0x2f15346aa3e12a983d197fa930809b8eea610422f888226e55709aea0be0b8c7
shadow_poly_updown_eth_15m_fade_sniper,2026-05-26 03:46:10.900558+02:00,ETH,15m,DOWN,Down,True,24.0750035,50.0,0.501,0xfda296e52730bb21077c1ffe2b9291e1a8772ac8ee613d65cdad28b3514e56fd
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-26 03:55:41.986106+02:00,BTC,5m,DOWN,Up,False,-24.999996,51.0204,0.49,0x7ed1927f03777e8e1a4dbae33a0db532a63c4eac511b46d2a0d7b85121571976
shadow_poly_updown_btc_5m_fade_sniper,2026-05-26 04:01:02.761220+02:00,BTC,5m,DOWN,Down,True,24.125,50.0,0.5,0xdb88f02b58e83c4265327cf09b87daddd4c1ae325ff2502b3b591ef0a18d3727
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-26 04:10:47.964595+02:00,BTC,5m,UP,Up,True,22.2369124,48.0769,0.52,0xbb222cd0ddd89753df1a8f57aadd4bb2d3f46fdda053af33d1ad6508d359b22d
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-26 06:35:49.299939+02:00,BTC,5m,DOWN,Up,False,-25.0,50.0,0.5,0x0610c070edeaeeda31e01d375a9ea66d911b56d41e8479da72e98d9ecd1bd7bf
shadow_poly_updown_sol_5m_fade_sniper,2026-05-26 06:40:39.249649+02:00,SOL,5m,DOWN,Down,True,23.74759961,50.0,0.507552,0x583ae67ff79a91d99fc0aeeed901d231e7bb0c5f2751970b3725fffab03fa368
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-26 06:40:46.562303+02:00,SOL,5m,DOWN,Down,True,22.89512495,50.0,0.52464,0x583ae67ff79a91d99fc0aeeed901d231e7bb0c5f2751970b3725fffab03fa368
shadow_poly_updown_eth_15m_fade_sniper,2026-05-26 07:00:20.859088+02:00,ETH,15m,DOWN,Down,True,23.66349856,50.0,0.509236,0x2e14002691d8b08bb207c0e28fd04de7aa486e84e965102c9447ee6beab48cbd
shadow_poly_updown_sol_15m_fade_momo_v2,2026-05-26 07:00:31.356281+02:00,SOL,15m,DOWN,Down,True,18.57903276,44.6428,0.5666399956991945,0x68d7962c47d32a852829c9ee9dc3c8bf9d3145ebd1ee2086f0559570055c65ec
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-26 07:45:31.909053+02:00,BTC,5m,DOWN,Down,True,21.3473062,47.1698,0.53,0x492169e2f7f7e049139743ebafe053e0abff92efac8a9e296793211573c7e14e
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-26 07:46:08.235191+02:00,SOL,5m,DOWN,Down,True,22.78950634,50.0,0.52676,0xae3539d230ee3aba075eddf09006940f353343fcc6e674630f0320a3d04b639e
shadow_poly_updown_btc_5m_fade_sniper,2026-05-26 08:50:18.940803+02:00,BTC,5m,DOWN,Down,True,24.125,50.0,0.5,0xf5663cfbad04c5145d277a1a9a39b4277471127509234613cd2e6969c7342b3d
shadow_poly_updown_eth_15m_fade_sniper,2026-05-26 09:00:23.226209+02:00,ETH,15m,UP,Down,False,-25.3459,50.0,0.506918,0x12e38aec717f36bd44ef439f789dcaf70b6075f83efa40b29bf4f40e177a7d55
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-26 09:15:47.942843+02:00,BTC,5m,UP,Down,False,-24.999996,49.0196,0.51,0x536a8a3c2474b00b65dc767e7e6a191ed5616116bd4a81b776fa94325be850aa
shadow_poly_updown_btc_5m_fade_sniper,2026-05-26 09:20:24.444220+02:00,BTC,5m,UP,Up,True,21.02293458,47.1698,0.5369090392581695,0x2f44b6348e6248015792c65e795037ee920f00075ea405621907a0118aefe651
shadow_poly_updown_eth_15m_fade_sniper,2026-05-26 10:30:38.827170+02:00,ETH,15m,UP,Up,True,22.89868103,49.0196,0.5153833976613437,0x7e3b545b79f6e1158b57f8d17e189421c9f74d01c2896525de161f2406fc88e1
shadow_poly_updown_sol_5m_fade_sniper,2026-05-26 10:50:35.866411+02:00,SOL,5m,DOWN,Down,True,23.05052119,50.0,0.521522,0x06e66bf79c040169882e0bb11a789f6e51037fe558874553632144de5638cee4
shadow_poly_updown_btc_5m_fade_sniper,2026-05-26 11:35:44.112462+02:00,BTC,5m,UP,Down,False,-24.999996,49.0196,0.51,0x13df287f0b246bc09ab637a927671f4914e2b7c670d2fd5a2ca7a176ad9762e5
shadow_poly_updown_eth_15m_fade_sniper,2026-05-26 12:00:27.295367+02:00,ETH,15m,DOWN,Up,False,-25.241488,49.0196,0.51492643758823,0x4036cd525777eeb9e9f1efcc9e62f93c8513996ca30d4a423cb348b14307ccc9
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-26 12:26:20.268218+02:00,SOL,5m,DOWN,Up,False,-26.9075,50.0,0.53815,0xc16f9b2f4cea5187ea8f13502768fb3a48dd4fa4450aecfd37a3cc5bf81ffa5d
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-26 12:26:30.452195+02:00,BTC,5m,DOWN,Up,False,-24.999975,45.4545,0.55,0xb39c40e6e38366bd0117c071e27984ee06cb0e6da4b7fedf039b2633ceca6a96
shadow_poly_updown_btc_5m_fade_sniper,2026-05-26 12:30:27.413196+02:00,BTC,5m,DOWN,Up,False,-25.147857,48.0769,0.5230756766763248,0x163bcebae53e815b9cdacc86e11cf036fe226a40e7774cecdaee6ed88e15e6db
shadow_poly_updown_sol_5m_fade_sniper,2026-05-26 12:30:36.763179+02:00,SOL,5m,DOWN,Up,False,-26.508,50.0,0.53016,0x9fbc483b1c8d20872d48d9bbc25a21f6bbd4a4c7019bf244ee2723cdd25f910c
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-26 12:31:07.685339+02:00,SOL,5m,DOWN,Up,False,-25.59039,47.1698,0.5425163982039356,0x9fbc483b1c8d20872d48d9bbc25a21f6bbd4a4c7019bf244ee2723cdd25f910c
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-26 12:31:09.720900+02:00,BTC,5m,DOWN,Up,False,-24.999994,47.1698,0.53,0x163bcebae53e815b9cdacc86e11cf036fe226a40e7774cecdaee6ed88e15e6db
shadow_poly_updown_sol_5m_fade_sniper,2026-05-26 12:40:23.986930+02:00,SOL,5m,DOWN,Up,False,-25.366092,47.1698,0.537761279462707,0x7c9a94c0807da692dc33a2953d4b59df1f5bc143593eb951338d627c07fba769
shadow_poly_updown_btc_5m_fade_sniper,2026-05-26 12:40:27.577694+02:00,BTC,5m,DOWN,Up,False,-24.999948,46.2962,0.54,0xb8a0ecf1dc8b8457059842ed84064004e24096105f268c1249058ad866d9fa74
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-26 12:40:28.696954+02:00,SOL,5m,DOWN,Up,False,-25.366092,47.1698,0.537761279462707,0x7c9a94c0807da692dc33a2953d4b59df1f5bc143593eb951338d627c07fba769
shadow_poly_updown_eth_15m_fade_sniper,2026-05-26 12:46:22.575440+02:00,ETH,15m,DOWN,Up,False,-25.25,50.0,0.505,0xcbffd845e981050abd9bb821d0021efd8fd92d1157f383ba966308c4133a0580
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-26 12:46:31.955573+02:00,BTC,5m,DOWN,Up,False,-24.999994,47.1698,0.53,0x2d9232b852168961dae8f6c600268ea32242b34a6cbde7ccf2ac24ef66916a12
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-26 12:50:21.205385+02:00,BTC,5m,DOWN,Up,False,-25.060992,47.1698,0.5312931579103579,0x74cad5f1e965b5e81ab55e49274666a7dfe34219921c251bb1c38153db0a363a
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-26 12:50:23.378612+02:00,SOL,5m,DOWN,Up,False,-25.879388,49.0196,0.527939599670336,0x80fd30c5c151ead3f84922bb56ff3c3ccc214a2cad2eb5b613bb8e6f5114b643
shadow_poly_updown_btc_5m_fade_sniper,2026-05-26 12:50:24.082066+02:00,BTC,5m,DOWN,Up,False,-25.360892,47.1698,0.5376510394362495,0x74cad5f1e965b5e81ab55e49274666a7dfe34219921c251bb1c38153db0a363a
shadow_poly_updown_eth_15m_fade_sniper,2026-05-26 13:00:23.070720+02:00,ETH,15m,DOWN,Down,True,22.80808836,49.0196,0.5172357179577148,0x174e0f6d9b61da6bf36a3ce2e4b6fa7adac13a646610a47367986ef26d286920
shadow_poly_updown_eth_15m_fade_sniper,2026-05-26 13:15:33.089735+02:00,ETH,15m,DOWN,Down,True,23.226134,50.0,0.518,0x0f09e987d85d7a56520377853cdac326fe45a9de3789ef6d19a17ee576a9bad3
shadow_poly_updown_btc_5m_fade_sniper,2026-05-26 13:20:25.205775+02:00,BTC,5m,UP,Up,True,23.16210414,49.0196,0.51,0xc6104f32613f2298142c98810d9f6c3c708361dcc0aa07536c6fa95e14710590
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-26 13:30:56.385284+02:00,BTC,5m,UP,Down,False,-24.999994,47.1698,0.53,0xb029db272db5d1f68476f36aaf39d8bb561b6ad13f67061d066bdb39a4220673
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-26 13:31:08.386639+02:00,SOL,5m,UP,Down,False,-26.160484,49.0196,0.5336739589878334,0x3e462e2e7fdbdb99a78b0ebc165a9f5871a7cef7549b61794cffc6a9df80893f
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-26 13:45:44.677730+02:00,BTC,5m,UP,Up,True,23.16210414,49.0196,0.51,0xcd270277639fba3006b27b81107eea269c5e5399d2a58aa1c38c5d2e6cd8f0b5
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-26 13:45:47.343808+02:00,SOL,5m,UP,Up,True,22.40699022,49.0196,0.5254426392708222,0x6bcc35c8269bfc47d58032b01df125fae4f7a76489b6f4e363d7e8aa8133b9dc
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-26 13:50:37.602187+02:00,SOL,5m,DOWN,Up,False,-25.1995,50.0,0.50399,0x833d60436691156acf02a35603303bb73033dba7d4f8b0627de1337a5d678e78
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-26 13:50:38.121305+02:00,BTC,5m,DOWN,Up,False,-25.0,50.0,0.5,0xbb5b64a1d98c708d97f6575b39709d4b33f59a02ca7c5b9a26d30cc40d601939
shadow_poly_updown_sol_5m_fade_sniper,2026-05-26 14:20:23.056018+02:00,SOL,5m,UP,Down,False,-26.44998,49.0196,0.5395796783327486,0x1551978a6fc6fb1c1728efa747bb1bcb1a8b681c76f187ee972a5310ea72a0da
shadow_poly_updown_btc_5m_fade_sniper,2026-05-26 14:20:24.466155+02:00,BTC,5m,UP,Up,True,21.3473062,47.1698,0.53,0x0150c87d1ed4abf6beea5f9b57eb5daba57711792fc9d90e5dac171b44bcd56e
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-26 15:05:25.871168+02:00,SOL,5m,DOWN,Down,True,21.3473062,47.1698,0.53,0xe47afac4ab635ad1075a02dfacee83ab16b1e71e0d51c948e542a0da93232bff
shadow_poly_updown_btc_5m_fade_sniper,2026-05-26 15:31:00.418227+02:00,BTC,5m,UP,Down,False,-25.044957,48.0769,0.5209353556489708,0x58fa512caedd6b4a6e02273590359f440eea37f36a58af7b9a2e575e362d62c8
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-26 15:41:11.686849+02:00,SOL,5m,UP,Up,True,21.20832343,47.1698,0.5329594783102748,0xca4f966d9a556cc0e1798d88514241338edb0115a222694bb92b1bf2e95eb9d5
shadow_poly_updown_sol_5m_fade_sniper,2026-05-26 15:50:33.247775+02:00,SOL,5m,DOWN,Up,False,-25.3,50.0,0.506,0x8c66a713e62a35fff7a40711e2f687db457c952858633525eb146b4e3a546a02
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-26 15:55:57.222244+02:00,SOL,5m,DOWN,Down,True,23.226134,50.0,0.518,0x0fb84682b937866583b991bb17d70f14b8d7d1dbc9942ab117a7150883c6a349
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-26 15:56:03.142085+02:00,BTC,5m,DOWN,Down,True,23.16210414,49.0196,0.51,0x701e07300445b603dfde1216c0587b09f6033379eae18b7a86dbeacb73b329c9
shadow_poly_updown_btc_5m_fade_sniper,2026-05-26 16:00:58.368871+02:00,BTC,5m,DOWN,Up,False,-24.999988,48.0769,0.52,0x376470546e0a63145040dd192040ae88767dec467272207651fd607ed2e40f95
shadow_poly_updown_sol_5m_fade_sniper,2026-05-26 16:01:16.899026+02:00,SOL,5m,DOWN,Up,False,-25.308992,47.1698,0.5365507591721822,0x3fdbbb74fc8e38a7eaec1d56ad82dd9b4d44d97883c6a6279e302eaafc723179
shadow_poly_updown_sol_15m_fade_momo_v2,2026-05-26 16:01:20.276773+02:00,SOL,15m,UP,Up,True,21.21929094,49.0196,0.5497999983679998,0x346b1679b28a7e0d31468b4aac51714b23ded5a428ff6249d1d4f04ce2f5e1a1
shadow_poly_updown_btc_5m_fade_sniper,2026-05-26 16:06:12.640723+02:00,BTC,5m,UP,Down,False,-24.999996,49.0196,0.51,0x361ba93019e50bbaa96fdf3c3c6bbeb829c226e583d83f6097ce0f569035b65d
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-26 16:15:26.947007+02:00,BTC,5m,UP,Up,True,23.16210414,49.0196,0.51,0x0ec486b6c2f43d03012557510e101955ad84b5524bb61759232347db84ee95cb
shadow_poly_updown_eth_15m_fade_sniper,2026-05-26 16:16:04.922508+02:00,ETH,15m,DOWN,Up,False,-25.7,50.0,0.514,0x40bc2efbc31bfd6bcc3364ca651dea12a05adfeaeffd59b3c8b4105becc5c0c0
shadow_poly_updown_sol_15m_fade_momo_v2,2026-05-26 16:16:12.793035+02:00,SOL,15m,DOWN,Up,False,-25.6228,50.0,0.512456,0x3dd37684b087692c9287e54338f6f265225a43bfb6a529df59aba9dd5deb8765
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-26 16:20:30.546906+02:00,BTC,5m,DOWN,Up,False,-25.0,50.0,0.5,0xf6348d4673f5f9116708e3ccba59e3771b46a5cb956a5b92058bee20892ee2ed
shadow_poly_updown_btc_5m_fade_sniper,2026-05-26 16:25:54.854716+02:00,BTC,5m,DOWN,Up,False,-24.999988,48.0769,0.52,0x15d039d72e2014eb4f16b3ec5f179bd733cc684622d55b6001d4ed6ac6c0e35b
shadow_poly_updown_btc_5m_fade_sniper,2026-05-26 16:30:57.646607+02:00,BTC,5m,DOWN,Up,False,-24.999994,47.1698,0.53,0xa982d0155543847b4da6277d13c736a684174426ed4d037f9ce77c62606fc0e1
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-26 16:35:41.386138+02:00,BTC,5m,DOWN,Down,True,20.49125367,46.2962,0.54,0x4b58fdc18c603b8feaa1b22601af53b2536723bd8eaf0adf514b047274a92ca6
shadow_poly_updown_btc_5m_fade_sniper,2026-05-26 16:35:53.081184+02:00,BTC,5m,DOWN,Down,True,22.2369124,48.0769,0.52,0x4b58fdc18c603b8feaa1b22601af53b2536723bd8eaf0adf514b047274a92ca6
shadow_poly_updown_sol_5m_fade_sniper,2026-05-26 16:36:08.752477+02:00,SOL,5m,DOWN,Down,True,23.1762635,50.0,0.519,0x94b14a0b8e1dd42d2424d16d4fbe4c5afbbed4728fb0037596a5ab123339fb31
shadow_poly_updown_btc_5m_fade_sniper,2026-05-26 16:40:47.847926+02:00,BTC,5m,DOWN,Down,True,21.3473062,47.1698,0.53,0x3bf1acf8a2a76acb2751f4d6d324932e21472a6a02cb56fc33a394704781192c
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-26 16:40:52.803162+02:00,BTC,5m,UP,Down,False,-24.999984,52.0833,0.48,0x3bf1acf8a2a76acb2751f4d6d324932e21472a6a02cb56fc33a394704781192c
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-26 16:45:25.541675+02:00,BTC,5m,UP,Down,False,-24.999996,49.0196,0.51,0xf69ac8a78290c50772171ceeefdd4b0d1168ab185faa6808778cb641752b8bbb
shadow_poly_updown_btc_5m_fade_sniper,2026-05-26 16:45:40.946515+02:00,BTC,5m,UP,Down,False,-24.999996,49.0196,0.51,0xf69ac8a78290c50772171ceeefdd4b0d1168ab185faa6808778cb641752b8bbb
shadow_poly_updown_eth_15m_fade_sniper,2026-05-26 16:45:47.233667+02:00,ETH,15m,DOWN,Down,True,22.7775515,50.0,0.527,0x87e7a41f2f9953c95d4b4103c925b5e4feac8859c5246c85fb665139972890f9
shadow_poly_updown_sol_5m_fade_sniper,2026-05-26 16:46:24.422195+02:00,SOL,5m,UP,Down,False,-25.189692,49.0196,0.5138697990191678,0xa0f8a5ccfd4b74381d1bb34061bf84b73f85a52d54a933e0084c6ac34cb41954
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-26 16:50:20.211438+02:00,BTC,5m,UP,Up,True,24.125,50.0,0.5,0x912491aa729deda91440f31ba24ab84bdb738e6cc84eb598222219cc51057d1a
shadow_poly_updown_btc_5m_fade_sniper,2026-05-26 16:50:25.449813+02:00,BTC,5m,UP,Up,True,24.125,50.0,0.5,0x912491aa729deda91440f31ba24ab84bdb738e6cc84eb598222219cc51057d1a
