sleeve,tf,asset,slug,direction,fe,mult,rule,vwap,shares,won,pnl,pnl_legacy
S3_prewindow,5m,SOL,sol-updown-5m-1779687900,UP,500.00011920928955,1.0,S3,0.44999998807907104,55.55555702727522,False,-25.0,-25.0
S3_prewindow,5m,SOL,sol-updown-5m-1779688800,DOWN,93.91007664555585,1.0,S3,0.5434675321021346,46.000908100802086,False,-25.0,-25.0
kelly,5m,BTC,btc-updown-5m-1779688800,DOWN,2342.3131891264006,3.0,S8,0.5,150.0,True,72.375,73.5
kelly,5m,ETH,eth-updown-5m-1779689100,DOWN,-4621.132879725791,1.0,S8,0.5099999904632568,49.01960875977925,False,-25.0,-25.0
S3_prewindow,5m,ETH,eth-updown-5m-1779689100,DOWN,1109.4532355932229,1.0,S3,0.5099999904632568,49.01960875977925,False,-25.0,-25.0
kelly,5m,BTC,btc-updown-5m-1779689100,DOWN,-4285.181460713947,1.0,S8,0.5,50.0,False,-25.0,-25.0
S3_prewindow,5m,BTC,btc-updown-5m-1779689100,DOWN,1056.0850600112926,1.0,S3,0.5,50.0,False,-25.0,-25.0
kelly,15m,ETH,eth-updown-15m-1779689700,DOWN,-4838.916990281928,1.0,S8,0.5174088000323563,48.31769385916246,True,22.473159259219084,22.851339981979212
kelly,15m,BTC,btc-updown-15m-1779689700,DOWN,-4441.290605006806,1.0,S8,0.5099999904632568,49.01960875977925,True,23.162108743089952,23.539216584583667
S3_prewindow,5m,ETH,eth-updown-5m-1779690000,UP,66.62272152891391,1.0,S3,0.5405575500264939,46.24854467165373,False,-25.0,-25.0
kelly,5m,BTC,btc-updown-5m-1779690600,DOWN,2013.559757649963,3.0,S8,0.5,150.0,False,-75.0,-75.0
S3_prewindow,5m,SOL,sol-updown-5m-1779690600,DOWN,1894.9323372071092,1.0,S3,0.5029585770990911,49.705882627933775,False,-25.000000000000004,-25.000000000000004
kelly,5m,ETH,eth-updown-5m-1779691200,UP,1055.0185857269323,2.0,S4,0.5,100.0,False,-50.0,-50.0
kelly,5m,BTC,btc-updown-5m-1779691200,UP,1503.5343576807181,2.0,S4,0.5099999904632568,98.0392175195585,True,46.324217486179904,47.07843316916733
S3_prewindow,5m,SOL,sol-updown-5m-1779691500,DOWN,256.69483034062245,1.0,S3,0.5128002722828349,48.751924192059036,False,-24.999999999999996,-24.999999999999996
S4_prewindow,15m,ETH,eth-updown-15m-1779691500,UP,1039.8432203258567,1.0,S4,0.5,50.0,True,24.125,24.5
kelly,5m,ETH,eth-updown-5m-1779691800,UP,765.342030076116,1.0,S4,0.5099999904632568,49.01960875977925,True,23.162108743089952,23.539216584583667
kelly,5m,BTC,btc-updown-5m-1779691800,UP,2780.732740983799,3.0,S8,0.49000000953674316,153.06122151080498,False,-75.0,-75.0
S3_prewindow,5m,SOL,sol-updown-5m-1779692100,UP,1194.5273434852056,1.0,S3,0.5107452853380295,48.94807787301277,True,23.091882122354328,23.46911631555252
kelly,5m,SOL,sol-updown-5m-1779692400,DOWN,245.4816010634131,1.0,S8,0.5128002722828349,48.751924192059036,False,-24.999999999999996,-24.999999999999996
kelly,15m,BTC,btc-updown-15m-1779692400,UP,2702.637378916335,3.0,S8,0.5099999904632568,147.05882627933775,False,-75.0,-75.0
kelly,15m,ETH,eth-updown-15m-1779692400,UP,-137.7046219932937,1.0,S8,0.5,50.0,True,24.125,24.5
kelly,5m,SOL,sol-updown-5m-1779692700,DOWN,2078.507532150231,3.0,S8,0.527188303121209,142.26415790328394,True,64.78189649467029,65.91887474521826
S3_prewindow,5m,ETH,eth-updown-5m-1779693300,DOWN,593.8341682544235,1.0,S3,0.5391522594952325,46.369090659854805,True,20.56260711397146,20.941708846657708
S3_prewindow,5m,SOL,sol-updown-5m-1779693300,DOWN,266.0956386025315,1.0,S3,0.5165691853785365,48.396227857997886,True,22.550223932410326,22.92830330083793
S3_prewindow,5m,BTC,btc-updown-5m-1779693300,DOWN,2338.5818230784917,1.0,S3,0.5142974563105548,48.610001261417736,True,22.760021809961206,23.137801236189382
kelly,15m,SOL,sol-updown-15m-1779693300,DOWN,-3025.5612199538873,1.0,S8,0.5199999809265137,48.07692484037417,True,22.236924806995567,22.615386343566684
kelly,5m,ETH,eth-updown-5m-1779693600,DOWN,-4355.602423287157,1.0,S8,0.5378486162212066,46.48148056165675,False,-24.999999999999996,-24.999999999999996
S3_prewindow,5m,SOL,sol-updown-5m-1779694200,DOWN,750.9443776615554,1.0,S3,0.4901768591630769,51.001999651074414,False,-25.0,-25.0
kelly,15m,ETH,eth-updown-15m-1779694200,DOWN,-3199.167750415437,1.0,S8,0.5299999713897705,47.1698138670551,False,-25.000000000000004,-25.000000000000004
S3_prewindow,5m,BTC,btc-updown-5m-1779697200,DOWN,2454.304188353971,1.0,S3,0.5,50.0,True,24.125,24.5
S3_prewindow,5m,ETH,eth-updown-5m-1779697200,DOWN,2449.066890571414,1.0,S3,0.5099999904632568,49.01960875977925,True,23.162108743089952,23.539216584583667
kelly,5m,SOL,sol-updown-5m-1779697200,UP,-462.1710204857926,1.0,S8,0.5237153926711636,47.73585109364407,False,-25.0,-25.0
S3_prewindow,5m,SOL,sol-updown-5m-1779697800,UP,196.46556674630222,1.0,S3,0.5247420611119065,47.642454936861824,True,21.810753543807664,22.189605838124592
kelly,15m,SOL,sol-updown-15m-1779697800,UP,-393.77883236015043,1.0,S8,0.5199999809265137,48.07692484037417,True,22.236924806995567,22.615386343566684
kelly,5m,SOL,sol-updown-5m-1779698100,DOWN,1679.5520407802744,2.0,S8,0.5175326225214835,96.61226717727234,False,-49.99999999999999,-49.99999999999999
kelly,5m,BTC,btc-updown-5m-1779698100,DOWN,98.254179431565,1.0,S8,0.4986039103823455,50.139999866485596,False,-25.0,-25.0
S3_prewindow,5m,SOL,sol-updown-5m-1779698400,UP,482.82288585267065,1.0,S3,0.5380972793516596,46.46000074581662,True,20.651670984682024,21.03080073090029
kelly,5m,BTC,btc-updown-5m-1779698700,UP,-1544.5057150537882,1.0,S8,0.5,50.0,True,24.125,24.5
kelly,5m,SOL,sol-updown-5m-1779698700,DOWN,3224.92386151072,4.0,S4,0.5375660973727591,186.02363595607852,True,82.78659863768785,84.30316323695696
kelly,15m,BTC,btc-updown-15m-1779698700,DOWN,2391.654861658108,3.0,S8,0.5026281184234184,149.21568700782342,False,-75.0,-75.0
kelly,15m,SOL,sol-updown-15m-1779698700,DOWN,1751.5144730636955,2.0,S8,0.5199999809265137,96.15384968074834,False,-50.0,-50.0
kelly,5m,BTC,btc-updown-5m-1779699000,DOWN,1982.0579770478907,2.0,S8,0.5099999904632568,98.0392175195585,False,-50.0,-50.0
kelly,5m,SOL,sol-updown-5m-1779699600,UP,-715.6358721194189,1.0,S8,0.5099999904632568,49.01960875977925,False,-25.0,-25.0
kelly,15m,BTC,btc-updown-15m-1779699600,DOWN,4905.745019714709,4.0,S8,0.5056073750261685,197.78192514463294,False,-100.0,-100.0
kelly,5m,ETH,eth-updown-5m-1779699600,UP,-206.49827849357317,1.0,S8,0.48039215273785635,52.04081677337925,True,26.1315030406705,26.500000437911666
S3_prewindow,5m,SOL,sol-updown-5m-1779700800,DOWN,157.177382394309,1.0,S3,0.5237050429368095,47.73679447462665,False,-25.0,-25.0
kelly,5m,SOL,sol-updown-5m-1779701100,DOWN,1549.8694679152024,2.0,S8,0.5354646136358655,93.37685203975352,False,-49.99999999999999,-49.99999999999999
S4_prewindow,15m,BTC,btc-updown-15m-1779701400,UP,1708.2527595222496,1.0,S4,0.46000000834465027,54.3478251010574,True,28.40282511566054,28.760868599036254
kelly,5m,ETH,eth-updown-5m-1779701700,UP,-1506.6840767488716,1.0,S8,0.5,50.0,False,-25.0,-25.0
kelly,15m,ETH,eth-updown-15m-1779702300,UP,2784.55418384474,3.0,S8,0.49342105882319726,151.99999809265137,False,-75.0,-75.0
kelly,5m,ETH,eth-updown-5m-1779702600,DOWN,1349.7092118031906,2.0,S8,0.5005152357904042,99.89705891977682,True,48.14886224504324,48.89911774138129
kelly,5m,BTC,btc-updown-5m-1779702600,UP,-1164.496706973862,1.0,S8,0.49000000953674316,51.02040717026833,True,25.12790718695763,25.499999026862962
kelly,5m,BTC,btc-updown-5m-1779702900,UP,357.8695763594486,1.0,S8,0.49000000953674316,51.02040717026833,False,-25.0,-25.0
kelly,15m,ETH,eth-updown-15m-1779703200,DOWN,-881.7379264193936,1.0,S8,0.5,50.0,False,-25.0,-25.0
kelly,5m,SOL,sol-updown-5m-1779703200,DOWN,-361.9844594668165,1.0,S8,0.5039426062665018,49.60882388019234,True,23.740723441158718,24.11664740258849
kelly,15m,BTC,btc-updown-15m-1779703200,UP,-361.27457909919724,1.0,S8,0.47999998927116394,52.083334497486575,True,26.173334478711112,26.541667807536843
S3_prewindow,5m,ETH,eth-updown-5m-1779703500,DOWN,780.3892234758314,1.0,S3,0.4699999988079071,53.19148949661531,False,-25.0,-25.0
kelly,5m,SOL,sol-updown-5m-1779703500,UP,958.2600341734815,1.0,S8,0.5105707693249786,48.96480860636086,True,23.108307452679576,23.485512434233648
kelly,5m,BTC,btc-updown-5m-1779703500,DOWN,-3846.9740319464986,1.0,S8,0.5199999809265137,48.07692484037417,False,-25.0,-25.0
kelly,15m,BTC,btc-updown-15m-1779704100,DOWN,1612.2139363788535,2.0,S8,0.5163236047352071,96.83849342050156,True,45.145626037074784,45.901723552091525
kelly,15m,SOL,sol-updown-15m-1779704100,UP,-1344.661266221464,1.0,S8,0.5434782787950042,45.99999848279089,True,20.20108547068215,20.579998513135074
S3_prewindow,5m,SOL,sol-updown-5m-1779704400,UP,1525.2530806080244,1.0,S3,0.5216535229818617,47.924530169173735,False,-24.999999999999996,-24.999999999999996
S3_prewindow,5m,SOL,sol-updown-5m-1779704700,DOWN,400.4602803557378,1.0,S3,0.5060226562553874,49.40490250970622,False,-25.0,-25.0
kelly,5m,ETH,eth-updown-5m-1779704700,DOWN,3138.3395898895774,4.0,S4,0.5053891929828606,197.86730976535014,True,94.40503411623018,95.90996357004315
kelly,5m,ETH,eth-updown-5m-1779705000,DOWN,3069.186773101352,4.0,S4,0.5046731700791144,198.14804100706135,True,94.68075319761515,96.18508018692012
S3_prewindow,5m,ETH,eth-updown-5m-1779705600,UP,3565.020471360403,1.0,S3,0.5099999904632568,49.01960875977925,False,-25.0,-25.0
S3_prewindow,5m,SOL,sol-updown-5m-1779705900,DOWN,675.6693338042841,1.0,S3,0.5160822781632142,48.441888159727895,False,-25.000000000000004,-25.000000000000004
S3_prewindow,5m,ETH,eth-updown-5m-1779705900,DOWN,2506.5467092290737,1.0,S3,0.5,50.0,False,-25.0,-25.0
kelly,5m,SOL,sol-updown-5m-1779707100,UP,-1274.2758664726273,1.0,S8,0.5125738182791525,48.77346268666568,True,22.9204668686542,23.297993432932365
kelly,5m,ETH,eth-updown-5m-1779707100,UP,-435.578018026051,1.0,S8,0.5099999904632568,49.01960875977925,True,23.162108743089952,23.539216584583667
kelly,15m,SOL,sol-updown-15m-1779707700,UP,-559.2422214093051,1.0,S8,0.5434782787950042,45.99999848279089,False,-25.0,-25.0
kelly,15m,ETH,eth-updown-15m-1779707700,UP,-140.13719218369135,1.0,S8,0.5209172665601834,47.9922659601679,False,-25.0,-25.0
kelly,5m,BTC,btc-updown-5m-1779708000,UP,-536.9900216411016,1.0,S8,0.5,50.0,False,-25.0,-25.0
S3_prewindow,5m,BTC,btc-updown-5m-1779708000,DOWN,2731.041684817137,1.0,S3,0.5099999904632568,49.01960875977925,True,23.162108743089952,23.539216584583667
S3_prewindow,5m,SOL,sol-updown-5m-1779708300,DOWN,427.42483140227995,1.0,S3,0.5019586211740882,49.80490212823649,True,23.933329715291148,24.308804085671763
kelly,5m,ETH,eth-updown-5m-1779708600,DOWN,1768.4250839829085,2.0,S8,0.5003168673823986,99.93666666005957,False,-49.99999999999999,-49.99999999999999
S3_prewindow,5m,SOL,sol-updown-5m-1779708600,DOWN,624.5729071355033,1.0,S3,0.4877287487490733,51.257999583005926,False,-25.0,-25.0
kelly,15m,BTC,btc-updown-15m-1779708600,UP,741.2924830814926,1.0,S8,0.5099999904632568,49.01960875977925,True,23.162108743089952,23.539216584583667
kelly,5m,ETH,eth-updown-5m-1779709500,UP,1046.246884192259,2.0,S8,0.47238021486609094,105.84693944934561,False,-50.0,-50.0
S3_prewindow,5m,SOL,sol-updown-5m-1779710400,DOWN,1412.2834006956152,1.0,S3,0.5074754974391362,49.263462228535204,True,23.401544349053694,23.778192983964498
S4_prewindow,15m,SOL,sol-updown-15m-1779710400,DOWN,1029.3540503010001,1.0,S4,0.4882812552295946,51.19999945163727,False,-25.0,-25.0
S3_prewindow,5m,BTC,btc-updown-5m-1779710400,DOWN,2396.043905202778,1.0,S3,0.47666334901016394,52.44791749127521,True,26.532078352042998,26.89895914144971
S3_prewindow,5m,ETH,eth-updown-5m-1779710400,DOWN,1959.344972988516,1.0,S3,0.5,50.0,True,24.125,24.5
kelly,5m,SOL,sol-updown-5m-1779711900,DOWN,3239.4181089526387,4.0,S8,0.531833171723215,188.02888822445166,True,84.75172042651417,86.26831045996263
kelly,5m,BTC,btc-updown-5m-1779711900,DOWN,4185.8620758964735,4.0,S8,0.5014818282220297,199.4090201723626,False,-100.0,-100.0
kelly,5m,SOL,sol-updown-5m-1779712800,UP,1821.5729607370413,2.0,S8,0.512846304387486,97.49509662493739,True,45.790058690293584,46.54519469243864
kelly,5m,ETH,eth-updown-5m-1779712800,UP,2566.136585292518,3.0,S8,0.4938928561674451,151.8547981884003,True,74.19773568327939,75.3177022246323
S3_prewindow,5m,ETH,eth-updown-5m-1779713100,DOWN,622.3045787141701,1.0,S3,0.5099999904632568,49.01960875977925,True,23.162108743089952,23.539216584583667
S3_prewindow,5m,SOL,sol-updown-5m-1779713100,DOWN,355.35144595993717,1.0,S3,0.516058157318627,48.444152360456506,True,22.597254135764103,22.975269313247377
kelly,5m,SOL,sol-updown-5m-1779713400,DOWN,1127.1867271445512,2.0,S8,0.5096819886581263,98.1003863441169,False,-50.0,-50.0
kelly,5m,BTC,btc-updown-5m-1779714000,UP,4486.165380675924,4.0,S4,0.5099999904632568,196.078435039117,True,92.64843497235981,94.15686633833467
kelly,5m,SOL,sol-updown-5m-1779714000,UP,2949.9733687750063,3.0,S4,0.5258340579444661,142.63054830107794,True,65.1411771052864,66.2779373350564
kelly,15m,SOL,sol-updown-15m-1779714000,DOWN,99.99990463256836,1.0,S8,0.4951456355626088,50.49019562011038,False,-25.0,-25.0
kelly,5m,ETH,eth-updown-5m-1779714000,UP,3797.9256820883843,4.0,S4,0.5140757774270291,194.52385113436816,True,91.12238157635737,92.6333741116808
kelly,5m,ETH,eth-updown-5m-1779714600,UP,3438.4052897948036,4.0,S4,0.5099999904632568,196.078435039117,False,-100.0,-100.0
kelly,5m,BTC,btc-updown-5m-1779714900,DOWN,-4069.6544200132466,1.0,S8,0.5099999904632568,49.01960875977925,True,23.162108743089952,23.539216584583667
kelly,5m,SOL,sol-updown-5m-1779714900,DOWN,-322.0795872468274,1.0,S8,0.5191212762285761,48.158303550232766,True,22.316765783632775,22.69513747922811
S4_prewindow,15m,SOL,sol-updown-15m-1779714900,DOWN,811.2754983435088,1.0,S4,0.5357142857142857,46.66666666666667,True,20.854166666666668,21.233333333333334
S4_prewindow,15m,ETH,eth-updown-15m-1779714900,DOWN,2278.1241139330887,1.0,S4,0.5077658229728466,49.235294832627815,True,23.373885022830294,23.750588935975255
kelly,5m,ETH,eth-updown-5m-1779716400,UP,-2106.7120720708276,1.0,S8,0.5099999904632568,49.01960875977925,False,-25.0,-25.0
S3_prewindow,5m,SOL,sol-updown-5m-1779716400,DOWN,676.5995623949594,1.0,S3,0.5019586211740882,49.80490212823649,False,-25.0,-25.0
kelly,5m,BTC,btc-updown-5m-1779718800,UP,-3145.4118527476353,1.0,S8,0.49000000953674316,51.02040717026833,True,25.12790718695763,25.499999026862962
kelly,5m,ETH,eth-updown-5m-1779718800,UP,-3711.091745977966,1.0,S8,0.5099999904632568,49.01960875977925,False,-25.0,-25.0
kelly,15m,BTC,btc-updown-15m-1779719400,UP,-3284.650756055297,1.0,S8,0.5,50.0,False,-25.0,-25.0
kelly,5m,SOL,sol-updown-5m-1779719400,UP,-299.0668689045989,1.0,S8,0.48925594113426457,51.09799983632564,False,-25.0,-25.0
kelly,15m,ETH,eth-updown-15m-1779719400,UP,-4428.068556052796,1.0,S8,0.5099999904632568,49.01960875977925,False,-25.0,-25.0
kelly,5m,BTC,btc-updown-5m-1779720000,UP,870.557355719287,1.0,S8,0.47999998927116394,52.083334497486575,True,26.173334478711112,26.541667807536843
kelly,5m,ETH,eth-updown-5m-1779720300,DOWN,2158.553359683212,3.0,S4,0.5246063240049957,142.96434596409057,False,-75.0,-75.0
S3_prewindow,5m,ETH,eth-updown-5m-1779720300,DOWN,1856.9152088909814,1.0,S3,0.5199999809265137,48.07692484037417,False,-25.0,-25.0
S3_prewindow,5m,BTC,btc-updown-5m-1779720300,DOWN,2999.865890716393,1.0,S3,0.5245592479942245,47.65905871566153,False,-25.000000000000004,-25.000000000000004
kelly,5m,SOL,sol-updown-5m-1779720300,DOWN,609.7892575192809,1.0,S4,0.5115653000533917,48.86961644464698,False,-25.0,-25.0
S3_prewindow,5m,SOL,sol-updown-5m-1779720300,DOWN,424.72674797610745,1.0,S3,0.5299999713897705,47.1698138670551,False,-25.000000000000004,-25.000000000000004
kelly,5m,SOL,sol-updown-5m-1779720900,DOWN,537.5510892577418,1.0,S4,0.5329627464770308,46.90759375820169,False,-25.0,-25.0
S3_prewindow,5m,SOL,sol-updown-5m-1779721200,DOWN,779.9417271209109,1.0,S3,0.5309817881399435,47.0825940896698,True,21.261812218914695,21.640942207876396
kelly,5m,SOL,sol-updown-5m-1779721500,DOWN,-1800.5225852310646,1.0,S8,0.5299999713897705,47.1698138670551,False,-25.000000000000004,-25.000000000000004
S3_prewindow,5m,BTC,btc-updown-5m-1779721800,UP,104.4546890557324,1.0,S3,0.4699999988079071,53.19148949661531,False,-25.0,-25.0
kelly,5m,SOL,sol-updown-5m-1779722100,UP,3520.6393522239155,4.0,S4,0.5304567395198632,188.51678666673905,False,-100.00000000000001,-100.00000000000001
kelly,5m,BTC,btc-updown-5m-1779722100,UP,4569.211174181191,4.0,S4,0.4699999988079071,212.76595798646125,False,-100.0,-100.0
kelly,5m,ETH,eth-updown-5m-1779722100,UP,3785.814005884597,4.0,S4,0.5117636642439997,195.40269657034855,True,91.98504222005656,93.49464263894158
S4_prewindow,15m,ETH,eth-updown-15m-1779722100,UP,3552.9345456342453,1.0,S4,0.4745446294570135,52.682083935088805,False,-25.0,-25.0
kelly,15m,SOL,sol-updown-15m-1779722100,DOWN,-1691.9347930162032,1.0,S8,0.5522682541989768,45.267856354083946,True,19.484325798932154,19.862499227002264
kelly,15m,SOL,sol-updown-15m-1779726600,DOWN,-997.9913803182072,1.0,S8,0.5199999809265137,48.07692484037417,False,-25.0,-25.0
kelly,5m,ETH,eth-updown-5m-1779727200,UP,1366.2808717955288,2.0,S8,0.5099999904632568,98.0392175195585,True,46.324217486179904,47.07843316916733
kelly,5m,SOL,sol-updown-5m-1779727200,UP,1215.9408480629907,2.0,S4,0.5217213059836994,95.83660745026617,True,44.16263202120912,44.919875301260845
S3_prewindow,5m,SOL,sol-updown-5m-1779727500,DOWN,2216.943970959131,1.0,S3,0.5049404917154819,49.51078475617027,False,-25.000000000000004,-25.000000000000004
kelly,5m,BTC,btc-updown-5m-1779728100,DOWN,-1099.3535452162905,1.0,S8,0.5299999713897705,47.1698138670551,False,-25.000000000000004,-25.000000000000004
kelly,5m,ETH,eth-updown-5m-1779728400,DOWN,-484.4753737847074,1.0,S8,0.5378486162212066,46.48148056165675,False,-24.999999999999996,-24.999999999999996
S3_prewindow,5m,ETH,eth-updown-5m-1779728400,DOWN,275.49345953863383,1.0,S3,0.5413982718032437,46.17672663921166,False,-25.0,-25.0
S3_prewindow,5m,SOL,sol-updown-5m-1779728700,DOWN,1701.3084126535239,1.0,S3,0.5240074283223263,47.70924732887957,False,-24.999999999999996,-24.999999999999996
kelly,5m,BTC,btc-updown-5m-1779728700,UP,2857.7477269912397,3.0,S8,0.4699999988079071,159.57446848984594,False,-75.0,-75.0
kelly,5m,BTC,btc-updown-5m-1779729000,DOWN,44.41042143765728,1.0,S8,0.5199999809265137,48.07692484037417,True,22.236924806995567,22.615386343566684
S3_prewindow,5m,BTC,btc-updown-5m-1779729000,UP,1925.9799118800481,1.0,S3,0.49000000953674316,51.02040717026833,False,-25.0,-25.0
S3_prewindow,5m,SOL,sol-updown-5m-1779729000,UP,580.223614704668,1.0,S3,0.511575366204887,48.86865484837956,False,-25.0,-25.0
kelly,5m,SOL,sol-updown-5m-1779729300,DOWN,-1224.6479471949856,1.0,S8,0.5278858016724203,47.358727817259535,True,21.53252797018627,21.911553260914342
kelly,15m,BTC,btc-updown-15m-1779729300,UP,3304.930358681475,4.0,S8,0.5,200.0,False,-100.0,-100.0
kelly,5m,SOL,sol-updown-5m-1779729900,UP,-707.5726806600902,1.0,S8,0.5201504125394562,48.06302061349152,True,22.223283835435566,22.60176020122169
S3_prewindow,5m,SOL,sol-updown-5m-1779731100,DOWN,385.74655509220014,1.0,S3,0.502948657167932,49.70686300421441,True,23.837023154258297,24.212725744130125
S4_prewindow,15m,ETH,eth-updown-15m-1779731100,DOWN,1708.0821841140726,1.0,S4,0.49000000953674316,51.02040717026833,True,25.12790718695763,25.499999026862962
S3_prewindow,5m,BTC,btc-updown-5m-1779731400,UP,2052.009678893154,1.0,S3,0.5099999904632568,49.01960875977925,True,23.162108743089952,23.539216584583667
kelly,5m,ETH,eth-updown-5m-1779731700,DOWN,-2211.7239016377775,1.0,S8,0.5,50.0,True,24.125,24.5
kelly,5m,SOL,sol-updown-5m-1779731700,DOWN,290.5219965922268,1.0,S8,0.5136066117482548,48.67538584618882,False,-25.0,-25.0
kelly,5m,BTC,btc-updown-5m-1779731700,DOWN,-101.65145695041566,1.0,S8,0.5099999904632568,49.01960875977925,True,23.162108743089952,23.539216584583667
kelly,5m,SOL,sol-updown-5m-1779732000,DOWN,2289.0005788719004,3.0,S8,0.5118005694470416,146.54145477218077,False,-75.0,-75.0
S3_prewindow,5m,SOL,sol-updown-5m-1779732000,UP,1449.6967426522112,1.0,S3,0.522284787798436,47.86660569874416,True,22.030604077391423,22.409273584769277
kelly,5m,ETH,eth-updown-5m-1779732000,DOWN,554.8380116603746,1.0,S4,0.5,50.0,False,-25.0,-25.0
kelly,5m,SOL,sol-updown-5m-1779732600,UP,-437.84472089931694,1.0,S8,0.5222209748169218,47.8724547759967,False,-25.0,-25.0
kelly,5m,BTC,btc-updown-5m-1779732600,UP,-990.568553476554,1.0,S8,0.5,50.0,False,-25.0,-25.0
S3_prewindow,5m,SOL,sol-updown-5m-1779732900,UP,684.2536780256559,1.0,S3,0.5099999904632568,49.01960875977925,False,-25.0,-25.0
kelly,5m,SOL,sol-updown-5m-1779734100,DOWN,0.0,1.0,S8,0.5095601228372495,49.06192396060956,True,23.203654175574744,23.580685481397367
kelly,5m,SOL,sol-updown-5m-1779734700,DOWN,359.17504731279416,1.0,S8,0.5161184621244088,48.43849200258569,True,22.5916993113034,22.969722162533973
kelly,15m,SOL,sol-updown-15m-1779734700,DOWN,-1338.2799242895449,1.0,S8,0.5199999809265137,48.07692484037417,True,22.236924806995567,22.615386343566684
S3_prewindow,5m,ETH,eth-updown-5m-1779735000,DOWN,1963.3136344676338,1.0,S3,0.5,50.0,True,24.125,24.5
