asset,slug,timeframe,window_start_unix,outcome_up,strike_price,settlement_price,abs_move_pct,btc_close_at_ws,ret_5m,ret_15m,ret_1h,oi_now,oi_delta_5m,oi_delta_15m,oi_delta_1h,oiv_delta_5m,ls_count,ls_count_delta_5m,ls_top_count,ls_top_sum,smart_minus_retail,taker_ratio,taker_delta_5m,book_skew,entry_yes_ask,entry_no_ask,votes_up,prob_a,prob_b
btc,btc-updown-5m-1777120800,5m,1777120800,0,77583.96178,77576.89425133,9.10952277745e-05,77561.41,-0.0004476740007821,-0.0017090543116074,-0.0011204192763892,95960.266,-0.0010561854890697,-0.0019026412187354,-0.002317806020178,-0.0015780475387695,0.79307138,-0.00026289,0.7993171,0.811267,0.00624572,0.95772,0.428748,-0.981361889969754,0.56,0.45,0,0.4468085106382978,0.4983991462113128
btc,btc-updown-5m-1777121100,5m,1777121100,0,77576.89425133,77563.37931408,0.0001742134353331,77560.23,-1.5213867001846555e-05,-0.0001982778454081,-0.0008905238801702,95954.497,-6.011863285160235e-05,-0.0015923829158164,-0.0025890929190709,-0.0001233226964554,0.79253851,-0.00053287,0.79895726,0.811266,0.00641875,0.544655,-0.413065,-0.1893995683402328,0.57,0.44,0,0.4468085106382978,0.4983991462113128
btc,btc-updown-5m-1777121400,5m,1777121400,1,77563.37931408,77590.89054,0.0003546934927705,77561.27,1.3408844035360312e-05,-0.0004494790237484,-0.0013479601873947,95964.967,0.0001091142190032,-0.0010072482042144,-0.0023230862683565,-1.8161479883205267e-05,0.79606737,0.00352886,0.80122015,0.811732,0.0051527799999999,1.045102,0.500447,-0.1125024649970419,0.59,0.42,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777121700,5m,1777121700,0,77590.89054,77574.19178994,0.0002152153422107,77562.5,1.5858304630194316e-05,1.405328166377964e-05,-0.0013067365005484,95971.872,7.195334105625228e-05,0.0001209458923341,-0.0021771182684529,0.0003940750497204,0.79706171,0.0009943399999999,0.80195513,0.812304,0.0048934199999999,1.72931,0.6842079999999999,0.4416146083613647,0.6,0.41,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777122000,5m,1777122000,1,77574.19178994,77600.96764579,0.0003451644836017,77570.48,0.0001028794780713,0.0001321466267371,-0.0014403610232584,95964.156,-8.039855677710595e-05,0.0001006622962131,-0.002254623906624,-0.0002609541765093,0.79737574,0.0003140299999999,0.80194942,0.81299,0.00457368,1.944364,0.215054,-0.7380226579917194,0.77,0.25,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777122300,5m,1777122300,1,77600.96764579,77630.12462,0.0003757295185169,77588.57,0.0002331800830436,0.000351917865745,-0.0008453856902323,95981.51,0.0001808383538535,0.0001723858249229,-0.0021678544750726,0.0005548890188948,0.79757616,0.0002004199999999,0.80211264,0.813186,0.00453648,1.892837,-0.0515269999999998,-0.8999837635979867,0.52,0.49,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777122600,5m,1777122600,1,77630.12462,77660.58554862,0.0003923854144136,77609.46,0.000269204449646,0.000605264010761,-0.0009507206268663,95977.127,-4.566504527803161e-05,5.4755626731850526e-05,-0.0017016825585095,0.0002973923233058,0.79882611,0.00124995,0.803125,0.813638,0.0042988899999999,3.52422,1.631383,-0.4656911212181135,0.46,0.55,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777122900,5m,1777122900,0,77660.58554862,77637.75778698,0.0002939426927924,77627.84,0.0002367987601674,0.0007391832928571,-0.0008641359606802,95977.106,-2.1880213185720978e-07,0.0001349462188777,-0.0016586717031131,0.0004070478102831,0.79930862,0.0004825099999999,0.80356866,0.814043,0.00426004,2.91251,-0.61171,0.5855039637599094,0.46,0.57,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777123200,5m,1777123200,1,77637.75778698,77654.87010409,0.0002204123044994,77638.58,0.0001383428563257,0.0006443460661394,-0.0005334841242454,95983.73,6.9016458987603e-05,2.312945482940698e-05,-0.0014979029982195,-0.0002349533267816,0.79974749,0.0004388699999999,0.80406214,0.813997,0.0043146499999999,1.178441,-1.734069,0.7023694723791155,0.52,0.49,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777123500,5m,1777123500,0,77654.87010409,77635.67972,0.0002471240253737,77620.0,-0.0002393426513201,0.000135798965173,-0.0009539380540093,95978.871,-5.0623162904717134e-05,1.8170996095800973e-05,-0.0017091277768268,9.502218121260064e-05,0.80061546,0.0008679699999999,0.80502311,0.814195,0.00440765,1.494055,0.3156139999999998,0.9621038360463928,0.5,0.51,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777123800,5m,1777123800,0,77635.67972,77626.39707753,0.0001195667057141,77620.8,1.030656889187734e-05,-9.069322610263573e-05,0.0005823588480836,95967.42,-0.000119307508837,-0.0001009199006271,-0.0014579189559295,-0.000314803864162,0.80077385,0.00015839,0.80522703,0.814195,0.0044531799999999,0.666455,-0.8275999999999999,-0.0671768707482993,0.53,0.48,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777124100,5m,1777124100,1,77626.39707753,77641.1436,0.0001899678849615,77611.57,-0.0001189184963274,-0.0003479545787557,0.0001988303293805,95964.636,-2.9009845216254604e-05,-0.0001989295477472,-0.001010693905403,-0.0001887211895591,0.80015627,-0.00061758,0.80512488,0.814188,0.00496861,0.727171,0.0607159999999999,0.7170333673320706,0.54,0.47,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777124400,5m,1777124400,1,77641.1436,77691.7454,0.0006517394985923,77633.66,0.0002845820145208,0.0001759700870853,0.0009310863446833,95965.313,7.054682101825804e-06,-0.0001412602571664,5.259468538776346e-05,0.0002476453494304,0.79978365,-0.00037262,0.80470412,0.814197,0.00492047,0.726853,-0.000318,0.5978013138490414,0.55,0.47,3,0.5754189944134078,0.4983991462113128
btc,btc-updown-5m-1777124700,5m,1777124700,0,77691.7454,77679.68032681,0.0001552941451872,77697.01,0.0008156792668491,0.0009813427850425,0.0017619794785342,95919.388,-0.0004785583307583,-0.0005005031916038,-0.0003658921790814,0.0002651991147215,0.79868043,-0.0011032199999999,0.80382849,0.815849,0.00514806,3.382182,2.655329,0.7645401312023951,0.46,0.55,3,0.5754189944134078,0.4983991462113128
btc,btc-updown-5m-1777125000,5m,1777125000,1,77679.68032681,77706.52297073,0.0003455555404845,77663.59,-0.000430224915654,0.0006700363657159,0.0013183457188448,95935.254,0.0001654097292613,-0.0003061752873214,-0.0003096234066334,-6.042641127090853e-05,0.80169906,0.00301863,0.80592657,0.816466,0.0042275099999999,0.454521,-2.927661,0.6776100155821826,0.5,0.51,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777125300,5m,1777125300,0,77706.52297073,77701.983,5.84245769394e-05,77690.63,0.0003481077021667,0.0007335620533618,0.0016505951163814,95891.34,-0.000457746221217,-0.0007708306020947,-0.0008391208624127,-0.0001268163084304,0.80059521,-0.00110385,0.80490452,0.816978,0.00430931,2.480794,2.026273,-0.5878259817268712,0.51,0.5,3,0.5754189944134078,0.4983991462113128
btc,btc-updown-5m-1777125600,5m,1777125600,0,77701.983,77658.45611323,0.0005601772965047,77698.33,9.910613992532625e-05,1.6988926438022374e-05,0.0016468217782353,95863.543,-0.000289880191475,-0.0005822076346024,-0.0010484435459422,-0.0002902843403465,0.79799104,-0.00260417,0.80354726,0.816808,0.00555622,0.609937,-1.870857,0.1250570515746233,0.45,0.57,3,0.5754189944134078,0.4983991462113128
btc,btc-updown-5m-1777125900,5m,1777125900,1,77658.45611323,77676.3467331,0.0002303756830281,77638.1,-0.0007754781414553,-0.0003282642993631,0.0006381635537363,95801.225,-0.0006500698602387,-0.0013970776582297,-0.0018783305242852,-0.0012931617017305,0.79908534,0.0010942999999999,0.8043371,0.819165,0.00525176,0.745137,0.1352000000000001,-0.1029996886136387,0.51,0.5,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777126200,5m,1777126200,1,77676.3467331,77702.68762254,0.0003391108174861,77646.78,0.0001117945289849,-0.0005645774725452,0.0004807536330751,95800.935,-3.027101167063506e-06,-0.0009427858657518,-0.001835770724831,0.0002961355244672,0.79823972,-0.0008456199999999,0.80342242,0.818648,0.0051826999999999,0.668889,-0.0762480000000001,0.2982827214584277,0.51,0.5,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777126500,5m,1777126500,0,77702.68762254,77680.288,0.0002882734590701,77692.67,0.0005908351205694,-7.284849190114458e-05,0.0008347899934769,95773.265,-0.0002888280787656,-0.0009417344401719,-0.0021238502440362,0.0001256811973868,0.79689159,-0.00134813,0.80249331,0.819426,0.00560172,2.998042,2.329153,0.1784878526145598,0.5,0.51,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777126800,5m,1777126800,1,77680.288,77685.67,6.92839861767e-05,77664.0,-0.0003690861850406,0.0003335434645134,0.0003273609521106,95753.786,-0.0002033866131639,-0.0004951815595261,-0.0023956560137848,-0.0005704969424672,0.79765792,0.00076633,0.80296733,0.819783,0.0053094099999999,0.317648,-2.680394,-0.1519585772174696,0.44,0.57,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777127100,5m,1777127100,1,77685.67,77743.17,0.0007401622461388,77699.99,0.000463299129274,0.0006850480648025,0.0010300027327045,95754.658,9.106689525584244e-06,-0.0004830537405506,-0.0023360662369117,7.536208945668754e-05,0.79776215,0.0001042299999999,0.80288854,0.819703,0.00512639,0.929238,0.6115900000000001,-0.2348914176905291,0.49,0.52,3,0.5754189944134078,0.4983991462113128
btc,btc-updown-5m-1777127400,5m,1777127400,0,77743.17,77735.09096074,0.0001039196016833,77729.8,0.0003835815562192,0.0004777945004524,0.0014032777200318,95778.202,0.0002458783780525,5.1548832547432255e-05,-0.0019716899756186,0.0009496001834323,0.79779007,2.792000000007011e-05,0.80281254,0.820786,0.00502247,2.865574,1.936336,0.7249862493124656,0.44,0.57,3,0.5754189944134078,0.4983991462113128
btc,btc-updown-5m-1777127700,5m,1777127700,1,77735.09096074,77757.89583293,0.0002933665080744,77721.73,-0.0001038265754895,0.0007430541100034,0.0014183696408696,95791.566,0.0001395307044915,0.0003945535897662,-0.0018034768557866,9.42381842838902e-05,0.79907577,0.0012856999999999,0.80339399,0.820362,0.00431822,0.720195,-2.145379,0.3066493464317609,0.47,0.54,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777128000,5m,1777128000,0,77757.89583293,77749.88,0.0001030870607304,77734.3,0.0001617177542408,0.0004414727349703,0.0012955053805898,95784.999,-6.855509596748188e-05,0.0003168618700513,-0.0018789497409339,0.0001473186615554,0.79854688,-0.00052889,0.80271687,0.819976,0.00416999,1.324751,0.604556,-0.2663622526636225,0.47,0.55,3,0.5754189944134078,0.4983991462113128
btc,btc-updown-5m-1777128300,5m,1777128300,1,77749.88,77752.91179207,3.8994170409e-05,77742.72,0.0001083118265095,0.0001662030052609,0.0005881379402502,95796.773,0.0001229211267206,0.0001938958929297,-0.0012783129934065,-1.7379257324257047e-05,0.79895378,0.0004068999999999,0.80289769,0.819911,0.00394391,1.338608,0.013857,-0.106373008434864,0.48,0.53,3,0.5754189944134078,0.4983991462113128
btc,btc-updown-5m-1777128600,5m,1777128600,0,77752.91179207,77696.49460974,0.0007255957497884,77731.26,-0.0001474201666511,0.0001226094140993,0.0008709426892531,95823.189,0.0002757504159351,0.0003301230089505,-0.0011681315817436,0.0004421066079007,0.7994307,0.0004769200000001,0.80298524,0.819575,0.0035545399999999,0.973091,-0.365517,0.5914299355454764,0.47,0.54,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777128900,5m,1777128900,0,77696.49460974,77677.2024,0.0002483021896535,77671.64,-0.0007672958860493,-0.0008064042261909,-0.0002444608989631,95814.18,-9.4016908579464e-05,0.0003046510445752,-0.0008046607754151,-0.0008741098876029,0.79997193,0.0005412299999999,0.80372883,0.819289,0.0037568999999999,0.338865,-0.634226,-0.1014613344427687,0.53,0.48,0,0.4468085106382978,0.4983991462113128
btc,btc-updown-5m-1777129200,5m,1777129200,1,77677.2024,77683.53810211,8.15644991612e-05,77653.47,-0.0002339608847903,-0.0011486769374908,-0.0005775279236787,95790.597,-0.0002461326705504,-6.446981256880147e-05,-0.0007609357813951,-0.0005435811237635,0.79852107,-0.0014508599999999,0.80257964,0.819019,0.0040585699999999,0.588449,0.2495839999999999,0.3525959367945824,0.57,0.44,0,0.4468085106382978,0.4983991462113128
btc,btc-updown-5m-1777129500,5m,1777129500,0,77683.53810211,77678.11759874,6.97767313697e-05,77669.48,0.000206151120059,-0.0007951056507805,0.0004041013378356,95794.113,3.670506406816543e-05,-0.0003034338587917,-7.42370465514064e-05,8.43759845690073e-05,0.79713525,-0.00138582,0.80154392,0.819006,0.00440867,0.625931,0.037482,-0.4105251102330642,0.54,0.47,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777129800,5m,1777129800,1,77678.11759874,77688.48419,0.0001334557476476,77656.07,-0.0001726695966414,-0.0002004793613726,0.0001196372122094,95758.94,-0.0003671728762705,-0.0005765326176145,-0.0004383568907756,-0.000380910292471,0.79719356,5.831000000000586e-05,0.80157489,0.818557,0.00438133,0.731169,0.1052379999999999,-0.6397684712291455,0.54,0.47,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777130100,5m,1777130100,1,77688.48419,77697.65291835,0.0001180191433208,77670.38,0.0001842570926005,0.0002177386160182,-0.0002869408157593,95774.605,0.000163587859264,-0.000166947492769,1.39913784915624e-05,0.0002958768754619,0.79674447,-0.0004490899999999,0.80107027,0.818253,0.0043257999999999,0.925485,0.194316,-0.9867222479543,0.51,0.5,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777130400,5m,1777130400,1,77697.65291835,77725.18,0.0003542845969739,77690.19,0.0002550196630633,0.0002666071590223,0.0003371650323446,95770.928,-3.839222307411294e-05,-0.000242029486718,0.0001790216420267,2.601239824939761e-05,0.79655269,-0.00019178,0.80115197,0.81842,0.00459928,0.910834,-0.0146509999999999,0.3226359245988471,0.51,0.5,3,0.5754189944134078,0.4983991462113128
btc,btc-updown-5m-1777130700,5m,1777130700,0,77725.18,77723.59956,2.03336936627e-05,77705.01,0.0001907394828787,0.0006300162385426,6.46053859493614e-05,95776.78,6.110413799054193e-05,0.0001863011432665,0.0002310279255552,0.0004526979765064,0.7971725,0.0006198099999999,0.80151543,0.818336,0.00434293,2.124804,1.2139700000000002,0.6007910529187125,0.49,0.52,3,0.5754189944134078,0.4983991462113128
btc,btc-updown-5m-1777131000,5m,1777131000,1,77723.59956,77725.75203204,2.76939314723e-05,77700.51,-5.791300078991501e-05,0.0003878461451522,-0.0003768891710595,95788.164,0.0001188597069143,0.0001415719751598,0.0001040111402383,0.0001085580445812,0.79665763,-0.0005148699999999,0.80119405,0.818984,0.0045364199999999,1.625737,-0.4990670000000001,-0.2172333246820659,0.59,0.42,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777131300,5m,1777131300,0,77725.75203204,77713.47,0.0001580175388323,77711.09,0.0001361545729707,0.0002689810550594,-0.0001369080225992,95790.024,1.9417847908709263e-05,0.0001993924502852,-1.6097450583507644e-05,7.271094963301472e-05,0.79673764,8.001000000001923e-05,0.80141964,0.8189,0.0046819999999999,1.467834,-0.1579029999999999,0.6348250441283355,0.55,0.46,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777131600,5m,1777131600,0,77713.47,77680.59342259,0.0004230486350693,77700.0,-0.0001427182579933,-6.44766858125204e-05,-0.0004413440348335,95786.819,-3.345859898729042e-05,0.0001048166371848,1.900088760242724e-05,-0.0002386658892917,0.79713523,0.0003975899999999,0.80167047,0.819361,0.00453524,2.193779,0.7259450000000001,-0.0034097954122752,0.53,0.48,0,0.4468085106382978,0.4983991462113128
btc,btc-updown-5m-1777131900,5m,1777131900,0,77680.59342259,77519.26323612,0.0020768402938472,77630.0,-0.0009013069560127,-0.0009078706410354,-0.0014509628173558,95789.959,3.2781128267656e-05,1.873926720219465e-05,-7.112974463141519e-05,-0.0003258915675649,0.79689578,-0.0002394499999999,0.80162833,0.819321,0.0047325499999999,0.293329,-1.90045,-0.2718666798146139,0.37,0.64,0,0.4468085106382978,0.4983991462113128
btc,btc-updown-5m-1777132200,5m,1777132200,0,77519.26323612,77352.02817,0.0021573355981288,77511.94,-0.0015219614088773,-0.0025659866228834,-0.0028255040595819,95662.993,-0.0013254625153352,-0.0013261401834495,-0.0016717874000206,-0.0033819431371717,0.79383435,-0.00306143,0.80112531,0.821548,0.0072909599999999,0.421133,0.1278039999999999,0.7480288912168496,0.63,0.38,0,0.4468085106382978,0.4983991462113128
btc,btc-updown-5m-1777132500,5m,1777132500,0,77352.02817,77348.63,4.39312333547e-05,77345.19,-0.0021535987971454,-0.0045768671620356,-0.0042118069706781,95642.035,-0.0002190815836171,-0.0015115232086369,-0.001796654733151,-0.002573137986455,0.79319979,-0.00063456,0.80277904,0.823777,0.00957925,0.312695,-0.1084379999999999,0.966543804933371,0.63,0.38,0,0.4468085106382978,0.4983991462113128
btc,btc-updown-5m-1777132800,5m,1777132800,1,77348.63,77424.24036,0.0009775268159242,77368.0,0.0002948682030959,-0.0033806920029269,-0.0036829778827918,95809.631,0.001752325742546,0.0002053659924834,0.0001987042632169,0.0019124856516015,0.79767961,0.00447982,0.80697954,0.825902,0.00929993,1.080927,0.768232,-0.1047045243390861,0.57,0.44,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777133100,5m,1777133100,1,77424.24036,77431.48,9.35061159959e-05,77383.65,0.0002022595565649,-0.0016564710374845,-0.003686869446286,95812.815,3.323256719367507e-05,0.0015661437647054,0.0001952312038215,0.0009520244366356,0.79954792,0.0018683099999999,0.80894424,0.826765,0.00939632,1.557962,0.4770350000000001,-0.5668306044948017,0.52,0.49,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777133400,5m,1777133400,1,77431.48,77471.1046666,0.0005117384634776,77386.82,4.096388672141462e-05,0.0005380916463823,-0.0034732359629231,95849.354,0.0003813581721818,0.002167655675666,0.0009441833838177,0.000411447709063,0.80175238,0.00220446,0.81108594,0.825959,0.0093335599999999,1.70718,0.1492179999999998,0.4077133159300412,0.51,0.5,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777133700,5m,1777133700,0,77471.1046666,77437.81,0.000429768837598,77445.23,0.0007544949869343,0.0009977184302206,-0.0029029980685894,95865.998,0.0001736474927103,0.0005883229004399,0.0009542508684845,0.0007190426322967,0.8028506,0.0010982199999999,0.8117697,0.825647,0.0089191,2.323444,0.6162639999999999,-0.7105426413166442,0.51,0.5,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777134000,5m,1777134000,1,77437.81,77442.7302,6.35374373319e-05,77432.73,-0.0001614174157142,0.0006340414579416,-0.0033194351473669,95907.778,0.0004358166698479,0.0009911304662115,0.0014289304996606,-2.1543910741828043e-05,0.80348274,0.00063214,0.81275866,0.826603,0.0092759199999999,0.631013,-1.6924309999999998,0.4779830941615883,0.52,0.49,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777134300,5m,1777134300,0,77442.7302,77416.46855609,0.0003391105122737,77421.0,-0.0001514978040559,0.0004415797671641,-0.0036616724343016,95929.607,0.000227604063562,0.0008372826383367,0.0015956581543041,0.0002431161980742,0.80339235,-9.038999999999577e-05,0.81272315,0.826079,0.0093307999999999,0.642532,0.0115189999999999,0.1527639369247904,0.54,0.47,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777134600,5m,1777134600,0,77416.46855609,77403.56167809,0.0001667200563488,77416.11,-6.316315257526532e-05,-0.0003760783723453,-0.003666922586087,95971.937,0.0004412610592681,0.0011050737718287,0.0019185355718895,0.0001529367881401,0.80277716,-0.0006151899999999,0.81238229,0.825719,0.0096051299999999,1.058484,0.415952,0.1818712209610692,0.52,0.49,0,0.4468085106382978,0.4983991462113128
