mode,fill,asset,slug,direction,slot_start_us,won,entry_vwap,fe,dev,fair_up,pnl,pnl07,iso,in_base
live_causal,A_poly_prewin,ETH,eth-updown-15m-1780012800,UP,1780012800000000,True,0.5099999904632568,4196.737009780604,11.650075835993965,0.9296736914413173,23.539216584583667,23.162108743089952,2026-W22,False
live_causal,B_kalshi_inwin60,ETH,eth-updown-15m-1780012800,UP,1780012800000000,True,0.7845084349181612,4196.737009780604,11.650075835993965,0.9296736914413173,6.729747074109923,6.489978612239355,2026-W22,False
orig_lookahead,A_poly_prewin,ETH,eth-updown-15m-1780012800,UP,1780012800000000,True,0.5099999904632568,4525.099422990028,11.650075835993965,0.9625099327622596,23.539216584583667,23.162108743089952,2026-W22,False
orig_lookahead,B_kalshi_inwin60,ETH,eth-updown-15m-1780012800,UP,1780012800000000,True,0.7845084349181612,4525.099422990028,11.650075835993965,0.9625099327622596,6.729747074109923,6.489978612239355,2026-W22,False
live_causal,A_poly_prewin,ETH,eth-updown-15m-1780024500,UP,1780024500000000,False,0.49471642558940104,3395.5522880804674,16.84828750909093,0.8342716543974478,-25.0,-25.0,2026-W22,False
live_causal,B_kalshi_inwin60,ETH,eth-updown-15m-1780024500,UP,1780024500000000,False,0.4222000450724606,3395.5522880804674,16.84828750909093,0.8342716543974478,-25.0,-26.011149921123195,2026-W22,False
orig_lookahead,A_poly_prewin,ETH,eth-updown-15m-1780024500,UP,1780024500000000,False,0.49471642558940104,3225.705041317016,16.84828750909093,0.8172869297211026,-25.0,-25.0,2026-W22,False
orig_lookahead,B_kalshi_inwin60,ETH,eth-updown-15m-1780024500,UP,1780024500000000,False,0.4222000450724606,3225.705041317016,16.84828750909093,0.8172869297211026,-25.0,-26.011149921123195,2026-W22,False
live_causal,A_poly_prewin,ETH,eth-updown-15m-1780043400,UP,1780043400000000,False,0.47999998927116394,4499.579725662636,8.769825756534939,0.9299579618374275,-25.0,-25.0,2026-W22,False
live_causal,B_kalshi_inwin60,ETH,eth-updown-15m-1780043400,UP,1780043400000000,False,0.47999998927116394,4499.579725662636,8.769825756534939,0.9299579618374275,-25.0,-25.910000018775463,2026-W22,False
orig_lookahead,A_poly_prewin,ETH,eth-updown-15m-1780043400,UP,1780043400000000,False,0.47999998927116394,5171.467196692798,8.769825756534939,0.9971467089404438,-25.0,-25.0,2026-W22,False
orig_lookahead,B_kalshi_inwin60,ETH,eth-updown-15m-1780043400,UP,1780043400000000,False,0.47999998927116394,5171.467196692798,8.769825756534939,0.9971467089404438,-25.0,-25.910000018775463,2026-W22,False
live_causal,A_poly_prewin,ETH,eth-updown-15m-1780066800,UP,1780066800000000,True,0.5099999904632568,1206.4804605349666,20.87048015677528,0.6306480365167535,23.539216584583667,23.162108743089952,2026-W22,False
live_causal,B_kalshi_inwin60,ETH,eth-updown-15m-1780066800,UP,1780066800000000,True,0.4885870130278256,1206.4804605349666,20.87048015677528,0.6306480365167535,25.64459931747039,25.27298576001338,2026-W22,False
orig_lookahead,A_poly_prewin,ETH,eth-updown-15m-1780066800,UP,1780066800000000,True,0.5099999904632568,1111.6543361162624,20.87048015677528,0.6211654240748831,23.539216584583667,23.162108743089952,2026-W22,False
orig_lookahead,B_kalshi_inwin60,ETH,eth-updown-15m-1780066800,UP,1780066800000000,True,0.4885870130278256,1111.6543361162624,20.87048015677528,0.6211654240748831,25.64459931747039,25.27298576001338,2026-W22,False
live_causal,A_poly_prewin,ETH,eth-updown-15m-1780073100,UP,1780073100000000,False,0.4780495490077711,1679.413978087314,15.560268683100299,0.6459909468165025,-25.0,-25.0,2026-W22,False
orig_lookahead,A_poly_prewin,ETH,eth-updown-15m-1780073100,UP,1780073100000000,False,0.4780495490077711,643.7510026083182,15.560268683100299,0.5424246492686029,-25.0,-25.0,2026-W22,False
live_causal,A_poly_prewin,ETH,eth-updown-15m-1780078500,UP,1780078500000000,False,0.5199999809265137,2737.281858234406,13.519995451306391,0.7937281667499543,-25.0,-25.0,2026-W22,False
orig_lookahead,A_poly_prewin,ETH,eth-updown-15m-1780078500,UP,1780078500000000,False,0.5199999809265137,3701.606253372686,13.519995451306391,0.8901606062637822,-25.0,-25.0,2026-W22,False
live_causal,A_poly_prewin,ETH,eth-updown-15m-1780083000,UP,1780083000000000,True,0.540331913716805,2241.899857503388,12.165159723279345,0.7645218994671438,20.842500374391676,20.463438373893872,2026-W22,False
live_causal,B_kalshi_inwin60,ETH,eth-updown-15m-1780083000,UP,1780083000000000,True,0.5773970796522274,2241.899857503388,12.165159723279345,0.7645218994671438,17.931804495368453,17.55820457854288,2026-W22,False
orig_lookahead,A_poly_prewin,ETH,eth-updown-15m-1780083000,UP,1780083000000000,True,0.540331913716805,2384.0138992984384,12.165159723279345,0.7787333036466488,20.842500374391676,20.463438373893872,2026-W22,False
orig_lookahead,B_kalshi_inwin60,ETH,eth-updown-15m-1780083000,UP,1780083000000000,True,0.5773970796522274,2384.0138992984384,12.165159723279345,0.7787333036466488,17.931804495368453,17.55820457854288,2026-W22,False
live_causal,A_poly_prewin,ETH,eth-updown-15m-1780091100,UP,1780091100000000,False,0.5299999713897705,3381.791299883812,12.837343717326318,0.8681791013781517,-25.0,-25.000000000000004,2026-W22,False
live_causal,B_kalshi_inwin60,ETH,eth-updown-15m-1780091100,UP,1780091100000000,False,0.4300000071525574,3381.791299883812,12.837343717326318,0.8681791013781517,-25.0,-25.997499987483025,2026-W22,False
orig_lookahead,A_poly_prewin,ETH,eth-updown-15m-1780091100,UP,1780091100000000,False,0.5299999713897705,3262.383730665095,12.837343717326318,0.85623834445628,-25.0,-25.000000000000004,2026-W22,False
orig_lookahead,B_kalshi_inwin60,ETH,eth-updown-15m-1780091100,UP,1780091100000000,False,0.4300000071525574,3262.383730665095,12.837343717326318,0.85623834445628,-25.0,-25.997499987483025,2026-W22,False
live_causal,A_poly_prewin,ETH,eth-updown-15m-1780157700,UP,1780157700000000,False,0.48507743360184924,4011.6469195340346,10.764512488716822,0.8862421255552527,-25.0,-25.0,2026-W22,False
live_causal,B_kalshi_inwin60,ETH,eth-updown-15m-1780157700,UP,1780157700000000,False,0.3661704780995849,4011.6469195340346,10.764512488716822,0.8862421255552527,-25.0,-26.109201663325724,2026-W22,False
orig_lookahead,A_poly_prewin,ETH,eth-updown-15m-1780157700,UP,1780157700000000,False,0.48507743360184924,4312.2372354497875,10.764512488716822,0.916301157146828,-25.0,-25.0,2026-W22,False
orig_lookahead,B_kalshi_inwin60,ETH,eth-updown-15m-1780157700,UP,1780157700000000,False,0.3661704780995849,4312.2372354497875,10.764512488716822,0.916301157146828,-25.0,-26.109201663325724,2026-W22,False
live_causal,A_poly_prewin,ETH,eth-updown-15m-1780187400,UP,1780187400000000,False,0.48611111850256006,4413.820604320431,8.906854390708691,0.9274931789346031,-25.0,-25.0,2026-W22,False
