asset,slug,direction,leg,slot_start_us,slot_end_us,fire_us,dev_bps,fair_edge_bp,fair_up,cvd_30s,sigma,s_now,strike,tau_s,won,in_baseline,iso_week,iso_year,variant,fill_ts_us,entry_vwap,shares,pnl_07,pnl_legacy
BTC,btc-updown-15m-1780071300,UP,Up,1780071300000000,1780072200000000,1780071180000000,9.003056270827566,526.9671150689948,0.5426967210436426,22084.5468941,5.629736485879902e-05,73970.26,73956.0,1020.0,False,False,22,2026,B_kalshi_inwin60,1780071360000000,0.4399999976158142,56.81818212605705,-25.980000004172325,-25.0
BTC,btc-updown-15m-1780071300,UP,Up,1780071300000000,1780072200000000,1780071180000000,9.003056270827566,526.9671150689948,0.5426967210436426,22084.5468941,5.629736485879902e-05,73970.26,73956.0,1020.0,False,False,22,2026,C_kalshi_open,1780071301000000,0.46000000834465027,54.3478251010574,-25.94499998539686,-25.0
BTC,btc-updown-15m-1780078500,UP,Up,1780078500000000,1780079400000000,1780078380000000,8.08833413091246,652.0870907749177,0.5752086995407486,120600.4888154,4.452436109055839e-05,74059.99,74040.02,1020.0,False,False,22,2026,A_poly_prewindow,1780078380000000,0.5099999904632568,49.01960875977925,-25.0,-25.0
BTC,btc-updown-15m-1780078500,UP,Up,1780078500000000,1780079400000000,1780078380000000,8.08833413091246,652.0870907749177,0.5752086995407486,120600.4888154,4.452436109055839e-05,74059.99,74040.02,1020.0,False,False,22,2026,B_kalshi_inwin60,1780078560000000,0.4000000059604645,62.49999906867744,-26.049999989569187,-25.0
BTC,btc-updown-15m-1780078500,UP,Up,1780078500000000,1780079400000000,1780078380000000,8.08833413091246,652.0870907749177,0.5752086995407486,120600.4888154,4.452436109055839e-05,74059.99,74040.02,1020.0,False,False,22,2026,C_kalshi_open,1780078501000000,0.5099999904632568,49.01960875977925,-25.8575000166893,-25.0
BTC,btc-updown-15m-1780086600,UP,Up,1780086600000000,1780087500000000,1780086480000000,11.39187430481961,2185.9858439014192,0.7285985748533987,20748.428625200017,3.1044679771887424e-05,73754.49,73710.0,1020.0,False,False,22,2026,A_poly_prewindow,1780086480000000,0.5099999904632568,49.01960875977925,-25.0,-25.0
BTC,btc-updown-15m-1780086600,UP,Up,1780086600000000,1780087500000000,1780086480000000,11.39187430481961,2185.9858439014192,0.7285985748533987,20748.428625200017,3.1044679771887424e-05,73754.49,73710.0,1020.0,False,False,22,2026,B_kalshi_inwin60,1780086660000000,0.6600000262260436,37.878786373620144,-25.59499995410442,-24.999999999999996
BTC,btc-updown-15m-1780086600,UP,Up,1780086600000000,1780087500000000,1780086480000000,11.39187430481961,2185.9858439014192,0.7285985748533987,20748.428625200017,3.1044679771887424e-05,73754.49,73710.0,1020.0,False,False,22,2026,C_kalshi_open,1780086601000000,0.5099999904632568,49.01960875977925,-25.8575000166893,-25.0
BTC,btc-updown-15m-1780150500,UP,Up,1780150500000000,1780151400000000,1780150380000000,12.39922389084534,3980.7294903992997,0.848072937119001,392636.4391961,2.5334843488600498e-05,74001.54,73940.0,1020.0,True,False,22,2026,A_poly_prewindow,1780150380000000,0.44999998807907104,55.55555702727522,29.593057006413595,29.944445886729717
BTC,btc-updown-15m-1780150500,UP,Up,1780150500000000,1780151400000000,1780150380000000,12.39922389084534,3980.7294903992997,0.848072937119001,392636.4391961,2.5334843488600498e-05,74001.54,73940.0,1020.0,True,False,22,2026,B_kalshi_inwin60,1780150560000000,0.21292904749157066,117.41000250794664,91.03262834105689,90.5618024577877
BTC,btc-updown-15m-1780150500,UP,Up,1780150500000000,1780151400000000,1780150380000000,12.39922389084534,3980.7294903992997,0.848072937119001,392636.4391961,2.5334843488600498e-05,74001.54,73940.0,1020.0,True,False,22,2026,C_kalshi_open,1780150501000000,0.4000000059604645,62.49999906867744,36.44999907910825,36.74999908730389
BTC,btc-updown-15m-1780187400,UP,Up,1780187400000000,1780188300000000,1780187280000000,11.230741145152782,3677.0803130951767,0.827708039654168,385297.48312739993,2.4265997643374114e-05,74022.0,73967.8,1020.0,False,False,22,2026,A_poly_prewindow,1780187280000000,0.46000000834465027,54.3478251010574,-25.0,-25.0
BTC,btc-updown-15m-1780187400,UP,Up,1780187400000000,1780188300000000,1780187280000000,11.230741145152782,3677.0803130951767,0.827708039654168,385297.48312739993,2.4265997643374114e-05,74022.0,73967.8,1020.0,False,False,22,2026,B_kalshi_inwin60,1780187460000000,0.3499999940395355,71.42857264499277,-26.137500010430813,-25.0
BTC,btc-updown-15m-1780187400,UP,Up,1780187400000000,1780188300000000,1780187280000000,11.230741145152782,3677.0803130951767,0.827708039654168,385297.48312739993,2.4265997643374114e-05,74022.0,73967.8,1020.0,False,False,22,2026,C_kalshi_open,1780187401000000,0.46000000834465027,54.3478251010574,-25.94499998539686,-25.0
BTC,btc-updown-15m-1780218000,UP,Up,1780218000000000,1780218900000000,1780217880000000,10.703076522375484,2538.0919810516334,0.7538091981051633,320408.6456574,2.1196111628302598e-05,73971.99,73937.62,1020.0,False,False,22,2026,A_poly_prewindow,1780217880000000,0.5,50.0,-25.0,-25.0
BTC,btc-updown-15m-1780218000,UP,Up,1780218000000000,1780218900000000,1780217880000000,10.703076522375484,2538.0919810516334,0.7538091981051633,320408.6456574,2.1196111628302598e-05,73971.99,73937.62,1020.0,False,False,22,2026,B_kalshi_inwin60,1780218060000000,0.4699999988079071,53.19148949661531,-25.927500002086163,-25.0
BTC,btc-updown-15m-1780218000,UP,Up,1780218000000000,1780218900000000,1780217880000000,10.703076522375484,2538.0919810516334,0.7538091981051633,320408.6456574,2.1196111628302598e-05,73971.99,73937.62,1020.0,False,False,22,2026,C_kalshi_open,1780218001000000,0.5,50.0,-25.874999999999996,-25.0
BTC,btc-updown-15m-1780221600,DOWN,Down,1780221600000000,1780222500000000,1780221480000000,-10.977329719505384,1339.1941400423268,0.37608057645902415,-3362924.6985906,2.311156955036207e-05,73824.58,73841.79,1020.0,False,False,22,2026,A_poly_prewindow,1780221480000000,0.49000000953674316,51.02040717026833,-25.0,-25.0
BTC,btc-updown-15m-1780221600,DOWN,Down,1780221600000000,1780222500000000,1780221480000000,-10.977329719505384,1339.1941400423268,0.37608057645902415,-3362924.6985906,2.311156955036207e-05,73824.58,73841.79,1020.0,False,False,22,2026,B_kalshi_inwin60,1780221660000000,0.5199999809265137,48.07692484037417,-25.8400000333786,-25.0
BTC,btc-updown-15m-1780221600,DOWN,Down,1780221600000000,1780222500000000,1780221480000000,-10.977329719505384,1339.1941400423268,0.37608057645902415,-3362924.6985906,2.311156955036207e-05,73824.58,73841.79,1020.0,False,False,22,2026,C_kalshi_open,1780221601000000,0.5199999809265137,48.07692484037417,-25.8400000333786,-25.0
BTC,btc-updown-15m-1780263000,DOWN,Down,1780263000000000,1780263900000000,1780262880000000,-8.897805941302662,1781.2347547933539,0.3218765245206646,-54743.176346199994,2.1579149880141038e-05,73627.04,73650.51,1020.0,False,False,22,2026,A_poly_prewindow,1780262880000000,0.5,50.0,-25.0,-25.0
BTC,btc-updown-15m-1780263000,DOWN,Down,1780263000000000,1780263900000000,1780262880000000,-8.897805941302662,1781.2347547933539,0.3218765245206646,-54743.176346199994,2.1579149880141038e-05,73627.04,73650.51,1020.0,False,False,22,2026,B_kalshi_inwin60,1780263060000000,0.48740544620656107,51.291999698758126,-25.897040469138517,-25.0
BTC,btc-updown-15m-1780263000,DOWN,Down,1780263000000000,1780263900000000,1780262880000000,-8.897805941302662,1781.2347547933539,0.3218765245206646,-54743.176346199994,2.1579149880141038e-05,73627.04,73650.51,1020.0,False,False,22,2026,C_kalshi_open,1780263001000000,0.48740544620656107,51.291999698758126,-25.897040469138517,-25.0
BTC,btc-updown-15m-1780271100,DOWN,Down,1780271100000000,1780272000000000,1780270980000000,-10.94776825972489,2122.3161956073545,0.3377683923601935,-8571.704824,5.226174869787997e-05,73533.26,73584.65,1020.0,False,False,22,2026,A_poly_prewindow,1780270980000000,0.44999998807907104,55.55555702727522,-25.0,-25.0
BTC,btc-updown-15m-1780271100,DOWN,Down,1780271100000000,1780272000000000,1780270980000000,-10.94776825972489,2122.3161956073545,0.3377683923601935,-8571.704824,5.226174869787997e-05,73533.26,73584.65,1020.0,False,False,22,2026,B_kalshi_inwin60,1780271160000000,0.3638795565747513,68.70405206417328,-26.113210775994187,-25.0
BTC,btc-updown-15m-1780271100,DOWN,Down,1780271100000000,1780272000000000,1780270980000000,-10.94776825972489,2122.3161956073545,0.3377683923601935,-8571.704824,5.226174869787997e-05,73533.26,73584.65,1020.0,False,False,22,2026,C_kalshi_open,1780271101000000,0.44999998807907104,55.55555702727522,-25.96250002086163,-25.0
BTC,btc-updown-15m-1780281900,UP,Up,1780281900000000,1780282800000000,1780281780000000,23.910143994902583,1908.210117491549,0.7008210022124117,528316.8709924001,4.509238671109267e-05,73834.0,73778.01,1020.0,True,False,23,2026,A_poly_prewindow,1780281780000000,0.5099999904632568,49.01960875977925,23.162108743089952,23.539216584583667
BTC,btc-updown-15m-1780281900,UP,Up,1780281900000000,1780282800000000,1780281780000000,23.910143994902583,1908.210117491549,0.7008210022124117,528316.8709924001,4.509238671109267e-05,73834.0,73778.01,1020.0,True,False,23,2026,B_kalshi_inwin60,1780281960000000,0.6499999761581421,38.46153987229933,12.849039830576084,13.192309074853348
BTC,btc-updown-15m-1780281900,UP,Up,1780281900000000,1780282800000000,1780281780000000,23.910143994902583,1908.210117491549,0.7008210022124117,528316.8709924001,4.509238671109267e-05,73834.0,73778.01,1020.0,True,False,23,2026,C_kalshi_open,1780281901000000,0.4699999988079071,53.19148949661531,27.263989494529145,27.627659706683005
BTC,btc-updown-15m-1780285500,DOWN,Down,1780285500000000,1780286400000000,1780285380000000,-13.124879858724718,1834.132856868388,0.3165867143131612,-109626.40995410002,3.0865296981724426e-05,73823.99,73858.73,1020.0,True,False,23,2026,A_poly_prewindow,1780285380000000,0.5,50.0,24.125,24.5
BTC,btc-updown-15m-1780285500,DOWN,Down,1780285500000000,1780286400000000,1780285380000000,-13.124879858724718,1834.132856868388,0.3165867143131612,-109626.40995410002,3.0865296981724426e-05,73823.99,73858.73,1020.0,True,False,23,2026,B_kalshi_inwin60,1780285560000000,0.4641938673670474,53.856808022480834,27.919147290373168,28.27967186203122
BTC,btc-updown-15m-1780285500,DOWN,Down,1780285500000000,1780286400000000,1780285380000000,-13.124879858724718,1834.132856868388,0.3165867143131612,-109626.40995410002,3.0865296981724426e-05,73823.99,73858.73,1020.0,True,False,23,2026,C_kalshi_open,1780285501000000,0.5410926029855275,46.20281235052971,20.399724405754384,20.778756103519118
BTC,btc-updown-15m-1780287300,DOWN,Down,1780287300000000,1780288200000000,1780287180000000,-21.06270803386184,1079.606829900297,0.45203931939415604,-96422.02394829999,3.113595744586704e-05,73596.1,73604.92,1020.0,True,False,23,2026,A_poly_prewindow,1780287180000000,0.4399999976158142,56.81818212605705,30.838182121884728,31.18181848353591
BTC,btc-updown-15m-1780287300,DOWN,Down,1780287300000000,1780288200000000,1780287180000000,-21.06270803386184,1079.606829900297,0.45203931939415604,-96422.02394829999,3.113595744586704e-05,73596.1,73604.92,1020.0,True,False,23,2026,B_kalshi_inwin60,1780287360000000,0.38999998569488525,64.10256645383222,38.035066428798274,38.32051512475558
BTC,btc-updown-15m-1780287300,DOWN,Down,1780287300000000,1780288200000000,1780287180000000,-21.06270803386184,1079.606829900297,0.45203931939415604,-96422.02394829999,3.113595744586704e-05,73596.1,73604.92,1020.0,True,False,23,2026,C_kalshi_open,1780287301000000,0.44854490984081774,55.735779074769006,29.770732666990437,30.121063493273624
BTC,btc-updown-15m-1780290000,UP,Up,1780290000000000,1780290900000000,1780289880000000,13.205053570032645,2310.094881226481,0.7410094785859049,43614.1605349,3.1822324804442004e-05,73584.33,73536.0,1020.0,True,False,23,2026,A_poly_prewindow,1780289880000000,0.5099999904632568,49.01960875977925,23.162108743089952,23.539216584583667
BTC,btc-updown-15m-1780290000,UP,Up,1780290000000000,1780290900000000,1780289880000000,13.205053570032645,2310.094881226481,0.7410094785859049,43614.1605349,3.1822324804442004e-05,73584.33,73536.0,1020.0,True,False,23,2026,B_kalshi_inwin60,1780290060000000,0.44999998807907104,55.55555702727522,29.593057006413595,29.944445886729717
BTC,btc-updown-15m-1780290000,UP,Up,1780290000000000,1780290900000000,1780289880000000,13.205053570032645,2310.094881226481,0.7410094785859049,43614.1605349,3.1822324804442004e-05,73584.33,73536.0,1020.0,True,False,23,2026,C_kalshi_open,1780290001000000,0.5,50.0,24.125,24.5
ETH,eth-updown-15m-1778980500,UP,Up,1778980500000000,1778981400000000,1778980380000000,19.41953701315512,1298.0276128482226,0.6398027517480791,19632.840770000003,6.212698994105615e-05,2183.26,2181.71,1020.0,False,True,20,2026,A_poly_prewindow,1778980380000000,0.5138339790581787,48.65384738826192,-25.0,-25.0
ETH,eth-updown-15m-1778980500,UP,Up,1778980500000000,1778981400000000,1778980380000000,19.41953701315512,1298.0276128482226,0.6398027517480791,19632.840770000003,6.212698994105615e-05,2183.26,2181.71,1020.0,False,True,20,2026,B_kalshi_inwin60,1778980560000000,0.5334429084942133,46.86537134886515,-25.816474910135124,-25.0
ETH,eth-updown-15m-1778980500,UP,Up,1778980500000000,1778981400000000,1778980380000000,19.41953701315512,1298.0276128482226,0.6398027517480791,19632.840770000003,6.212698994105615e-05,2183.26,2181.71,1020.0,False,True,20,2026,C_kalshi_open,1778980501000000,0.5184553597375771,48.22015922962794,-25.84270312045924,-25.0
ETH,eth-updown-15m-1778982300,DOWN,Down,1778982300000000,1778983200000000,1778982180000000,-12.952000602101146,1000.3505647751665,0.4399649351778331,-15662.956081000013,8.977841608176856e-05,2169.79,2170.73,1020.0,True,True,20,2026,A_poly_prewindow,1778982180000000,0.4698089043235865,53.213125102416,27.285290684982282,27.648862600367682
ETH,eth-updown-15m-1778982300,DOWN,Down,1778982300000000,1778983200000000,1778982180000000,-12.952000602101146,1000.3505647751665,0.4399649351778331,-15662.956081000013,8.977841608176856e-05,2169.79,2170.73,1020.0,True,True,20,2026,B_kalshi_inwin60,1778982360000000,0.34159746086516524,73.18555570255822,47.03335125907225,47.22184458850705
ETH,eth-updown-15m-1778982300,DOWN,Down,1778982300000000,1778983200000000,1778982180000000,-12.952000602101146,1000.3505647751665,0.4399649351778331,-15662.956081000013,8.977841608176856e-05,2169.79,2170.73,1020.0,True,True,20,2026,C_kalshi_open,1778982301000000,0.4399999976158142,56.81818212605705,30.838182121884728,31.18181848353591
ETH,eth-updown-15m-1778993100,UP,Up,1778993100000000,1778994000000000,1778992980000000,9.24627465400277,680.7410941732661,0.5280741177619769,47415.032316000004,3.859553882769217e-05,2188.67,2188.48,1020.0,False,True,20,2026,A_poly_prewindow,1778992980000000,0.4605585573855717,54.281913991385096,-25.0,-25.0
ETH,eth-updown-15m-1778993100,UP,Up,1778993100000000,1778994000000000,1778992980000000,9.24627465400277,680.7410941732661,0.5280741177619769,47415.032316000004,3.859553882769217e-05,2188.67,2188.48,1020.0,False,True,20,2026,B_kalshi_inwin60,1778993160000000,0.5376133749871714,46.50181926853392,-25.809176593772452,-25.0
ETH,eth-updown-15m-1778993100,UP,Up,1778993100000000,1778994000000000,1778992980000000,9.24627465400277,680.7410941732661,0.5280741177619769,47415.032316000004,3.859553882769217e-05,2188.67,2188.48,1020.0,False,True,20,2026,C_kalshi_open,1778993101000000,0.4157963930935102,60.125581691560384,-26.022356312086355,-25.0
ETH,eth-updown-15m-1779009300,UP,Up,1779009300000000,1779010200000000,1779009180000000,8.06518559663018,1588.9421418334216,0.6488942237200853,71947.75921,1.6835018915998075e-05,2189.26,2188.81,1020.0,True,True,20,2026,A_poly_prewindow,1779009180000000,0.49411411810266825,50.595599445724474,24.710299152404144,25.083687456809983
ETH,eth-updown-15m-1779009300,UP,Up,1779009300000000,1779010200000000,1779009180000000,8.06518559663018,1588.9421418334216,0.6488942237200853,71947.75921,1.6835018915998075e-05,2189.26,2188.81,1020.0,True,True,20,2026,B_kalshi_inwin60,1779009360000000,0.7128906097659644,35.068493900077144,9.566052467167584,9.867124022075602
