tag,fire_us,pnl,won,vwap,slug
cloud_ribbon_V10,1780428900000000,1.2556139240506328,1,0.79,eth-updown-5m-1780428600
cloud_ribbon_v6,1780428900000000,1.2556139240506328,1,0.79,eth-updown-5m-1780428600
v8_grandparent,1780429500000000,-5.0,0,0.47000000000000003,eth-updown-5m-1780429200
v10_grandparent,1780429500000000,-5.0,0,0.47000000000000003,eth-updown-5m-1780429200
v8_grandparent,1780429800000000,-5.0,0,0.51,eth-updown-5m-1780429500
cloud_vwap_v7,1780429800000000,-5.0,0,0.51,eth-updown-5m-1780429500
v8_grandparent,1780430100000000,-5.0,0,0.3,eth-updown-5m-1780429800
cloud_vwap_v7,1780430400000000,-5.0,0,0.74,eth-updown-5m-1780430100
v8_grandparent,1780430400000000,-5.0,0,0.74,eth-updown-5m-1780430100
cloud_ribbon_v6,1780430400000000,-5.0,0,0.74,eth-updown-5m-1780430100
cloud_ribbon_V10,1780430400000000,-5.0,0,0.74,eth-updown-5m-1780430100
cloud_vwap_v7,1780431000000000,1.5522906639294156,1,0.7531612954374282,eth-updown-5m-1780430700
cloud_ribbon_v6,1780431000000000,1.5522906639294156,1,0.7531612954374282,eth-updown-5m-1780430700
v8_grandparent,1780431300000000,9.91701515151515,1,0.33,eth-updown-5m-1780431000
v8_grandparent,1780431600000000,1.33325641025641,1,0.78,eth-updown-5m-1780431300
cloud_vwap_v7,1780432200000000,2.0378571428571433,1,0.7,eth-updown-5m-1780431900
cloud_ribbon_V10,1780432200000000,2.0378571428571433,1,0.7,eth-updown-5m-1780431900
v8_grandparent,1780432200000000,2.0378571428571433,1,0.7,eth-updown-5m-1780431900
cloud_ribbon_v6,1780432200000000,2.0378571428571433,1,0.7,eth-updown-5m-1780431900
v8_grandparent,1780432500000000,-5.0,0,0.36,eth-updown-5m-1780432200
v8_grandparent,1780432800000000,-5.0,0,0.38,eth-updown-5m-1780432500
cloud_vwap_v7,1780433100000000,1.6657567567567568,1,0.74,eth-updown-5m-1780432800
v8_grandparent,1780433100000000,1.6657567567567568,1,0.74,eth-updown-5m-1780432800
v8_grandparent,1780434300000000,5.226300520208081,1,0.4803921568627451,eth-updown-5m-1780434000
cloud_ribbon_v6,1780434600000000,0.3518440860215051,1,0.93,eth-updown-5m-1780434300
cloud_vwap_v7,1780435200000000,1.190030388946569,1,0.7986582541330566,eth-updown-5m-1780434900
cloud_ribbon_v6,1780435200000000,1.190030388946569,1,0.7986582541330566,eth-updown-5m-1780434900
v8_grandparent,1780437000000000,1.8464444444444446,1,0.72,eth-updown-5m-1780436700
cloud_ribbon_v6,1780437000000000,1.8464444444444446,1,0.72,eth-updown-5m-1780436700
cloud_vwap_v7,1780437000000000,1.8464444444444446,1,0.72,eth-updown-5m-1780436700
cloud_ribbon_V10,1780437000000000,1.8464444444444446,1,0.72,eth-updown-5m-1780436700
v6c3_v7,1780437000000000,1.8464444444444446,1,0.72,eth-updown-5m-1780436700
v8_grandparent,1780438200000000,-5.0,0,0.4799999999999999,eth-updown-5m-1780437900
v8_grandparent,1780441800000000,-5.0,0,0.62,eth-updown-5m-1780441500
v10_grandparent,1780441800000000,-5.0,0,0.62,eth-updown-5m-1780441500
cloud_vwap_v7,1780442100000000,1.8464444444444446,1,0.72,eth-updown-5m-1780441800
v8_grandparent,1780442700000000,18.533023809523808,1,0.21,eth-updown-5m-1780442400
v8_grandparent,1780443000000000,0.19433333333333405,1,0.9599999999999999,eth-updown-5m-1780442700
cloud_ribbon_v6,1780443000000000,0.19433333333333405,1,0.9599999999999999,eth-updown-5m-1780442700
v10_grandparent,1780443600000000,4.632421568627452,1,0.51,eth-updown-5m-1780443300
cloud_vwap_v7,1780443600000000,4.632421568627452,1,0.51,eth-updown-5m-1780443300
v8_grandparent,1780443600000000,4.632421568627452,1,0.51,eth-updown-5m-1780443300
cloud_ribbon_v6,1780443600000000,4.632421568627452,1,0.51,eth-updown-5m-1780443300
cloud_ribbon_v6,1780444800000000,2.3471865671641785,1,0.67,eth-updown-5m-1780444500
cloud_vwap_v7,1780444800000000,2.3471865671641785,1,0.67,eth-updown-5m-1780444500
cloud_vwap_v7,1780445100000000,-5.0,0,0.79,eth-updown-5m-1780444800
v8_grandparent,1780445400000000,-5.0,0,0.74,eth-updown-5m-1780445100
cloud_ribbon_v6,1780446000000000,-5.0,0,0.56,eth-updown-5m-1780445700
v8_grandparent,1780446000000000,-5.0,0,0.56,eth-updown-5m-1780445700
cloud_vwap_v7,1780446000000000,-5.0,0,0.56,eth-updown-5m-1780445700
cloud_ribbon_V10,1780446000000000,-5.0,0,0.56,eth-updown-5m-1780445700
cloud_vwap_v7,1780446300000000,2.569807692307692,1,0.65,eth-updown-5m-1780446000
v8_grandparent,1780446300000000,2.569807692307692,1,0.65,eth-updown-5m-1780446000
v8_grandparent,1780447200000000,4.447384615384615,1,0.52,eth-updown-5m-1780446900
cloud_vwap_v7,1780447200000000,4.447384615384615,1,0.52,eth-updown-5m-1780446900
cloud_ribbon_V10,1780447800000000,-5.0,0,0.5943396226415094,eth-updown-5m-1780447500
v6c3_v7,1780447800000000,-5.0,0,0.5943396226415094,eth-updown-5m-1780447500
cloud_ribbon_v6,1780447800000000,-5.0,0,0.5943396226415094,eth-updown-5m-1780447500
cloud_vwap_v7,1780447800000000,-5.0,0,0.5943396226415094,eth-updown-5m-1780447500
cloud_ribbon_v6,1780448100000000,-5.0,0,0.53,eth-updown-5m-1780447800
cloud_vwap_v7,1780448100000000,-5.0,0,0.53,eth-updown-5m-1780447800
v6c3_v7,1780448100000000,-5.0,0,0.53,eth-updown-5m-1780447800
v8_grandparent,1780448100000000,-5.0,0,0.53,eth-updown-5m-1780447800
v8_grandparent,1780448700000000,1.5791666666666668,1,0.75,eth-updown-5m-1780448400
cloud_vwap_v7,1780449000000000,1.1799999999999997,1,0.8,eth-updown-5m-1780448700
cloud_ribbon_V10,1780449000000000,1.1799999999999997,1,0.8,eth-updown-5m-1780448700
cloud_ribbon_v6,1780449000000000,1.1799999999999997,1,0.8,eth-updown-5m-1780448700
v8_grandparent,1780449000000000,1.1799999999999997,1,0.8,eth-updown-5m-1780448700
v6c3_v7,1780449000000000,1.1799999999999997,1,0.8,eth-updown-5m-1780448700
cloud_vwap_v7,1780452600000000,3.0602213114754098,1,0.61,eth-updown-5m-1780452300
v6c3_v7,1780452600000000,3.0602213114754098,1,0.61,eth-updown-5m-1780452300
cloud_ribbon_v6,1780452600000000,3.0602213114754098,1,0.61,eth-updown-5m-1780452300
v6c3_v7,1780452900000000,1.4949473684210524,1,0.76,eth-updown-5m-1780452600
cloud_vwap_v7,1780452900000000,1.4949473684210524,1,0.76,eth-updown-5m-1780452600
v8_grandparent,1780452900000000,1.4949473684210524,1,0.76,eth-updown-5m-1780452600
cloud_ribbon_v6,1780452900000000,1.4949473684210524,1,0.76,eth-updown-5m-1780452600
v8_grandparent,1780453200000000,-5.0,0,0.65,eth-updown-5m-1780452900
cloud_ribbon_v6,1780454100000000,2.0378571428571433,1,0.7,eth-updown-5m-1780453800
cloud_vwap_v7,1780454100000000,2.0378571428571433,1,0.7,eth-updown-5m-1780453800
v8_grandparent,1780455300000000,6.701761904761906,1,0.42,eth-updown-5m-1780455000
v8_grandparent,1780455600000000,4.098259259259258,1,0.54,eth-updown-5m-1780455300
v6c3_v7,1780455900000000,4.632421568627452,1,0.51,eth-updown-5m-1780455600
cloud_ribbon_v6,1780455900000000,4.632421568627452,1,0.51,eth-updown-5m-1780455600
v8_grandparent,1780455900000000,4.632421568627452,1,0.51,eth-updown-5m-1780455600
cloud_vwap_v7,1780455900000000,4.632421568627452,1,0.51,eth-updown-5m-1780455600
cloud_ribbon_v6,1780456800000000,-5.0,0,0.65,eth-updown-5m-1780456500
cloud_vwap_v7,1780456800000000,-5.0,0,0.65,eth-updown-5m-1780456500
v6c3_v7,1780456800000000,-5.0,0,0.65,eth-updown-5m-1780456500
cloud_ribbon_v6,1780457100000000,-5.0,0,0.69,eth-updown-5m-1780456800
v6c3_v7,1780457100000000,-5.0,0,0.69,eth-updown-5m-1780456800
v8_grandparent,1780457100000000,-5.0,0,0.69,eth-updown-5m-1780456800
cloud_vwap_v7,1780457100000000,-5.0,0,0.69,eth-updown-5m-1780456800
cloud_vwap_v7,1780457400000000,1.6657567567567568,1,0.74,eth-updown-5m-1780457100
v6c3_v7,1780457400000000,1.6657567567567568,1,0.74,eth-updown-5m-1780457100
v8_grandparent,1780457400000000,1.6657567567567568,1,0.74,eth-updown-5m-1780457100
cloud_ribbon_v6,1780457400000000,1.6657567567567568,1,0.74,eth-updown-5m-1780457100
cloud_vwap_v7,1780461000000000,1.6657567567567568,1,0.74,eth-updown-5m-1780460700
cloud_ribbon_v6,1780461000000000,1.6657567567567568,1,0.74,eth-updown-5m-1780460700
cloud_ribbon_v6,1780461300000000,0.5205555555555553,1,0.9,eth-updown-5m-1780461000
v8_grandparent,1780461300000000,0.5205555555555553,1,0.9,eth-updown-5m-1780461000
cloud_vwap_v7,1780461600000000,4.269462264150942,1,0.53,eth-updown-5m-1780461300
v8_grandparent,1780461600000000,4.269462264150942,1,0.53,eth-updown-5m-1780461300
cloud_ribbon_v6,1780462200000000,2.868286831132239,1,0.6250372045955116,eth-updown-5m-1780461900
cloud_vwap_v7,1780462200000000,2.868286831132239,1,0.6250372045955116,eth-updown-5m-1780461900
cloud_vwap_v7,1780462500000000,-5.0,0,0.71,eth-updown-5m-1780462200
v6c3_v7,1780462500000000,-5.0,0,0.71,eth-updown-5m-1780462200
cloud_ribbon_v6,1780462500000000,-5.0,0,0.71,eth-updown-5m-1780462200
cloud_vwap_v7,1780462800000000,1.3137442576581277,1,0.7824881141045958,eth-updown-5m-1780462500
cloud_ribbon_v6,1780462800000000,1.3137442576581277,1,0.7824881141045958,eth-updown-5m-1780462500
v6c3_v7,1780462800000000,1.3137442576581277,1,0.7824881141045958,eth-updown-5m-1780462500
v8_grandparent,1780463100000000,-5.0,0,0.5002452182442374,eth-updown-5m-1780462800
cloud_ribbon_v6,1780463700000000,-5.0,0,0.71,eth-updown-5m-1780463400
cloud_vwap_v7,1780463700000000,-5.0,0,0.71,eth-updown-5m-1780463400
v6c3_v7,1780463700000000,-5.0,0,0.71,eth-updown-5m-1780463400
cloud_vwap_v7,1780464000000000,3.0602213114754098,1,0.61,eth-updown-5m-1780463700
cloud_vwap_v7,1780465500000000,2.931516129032258,1,0.62,eth-updown-5m-1780465200
cloud_ribbon_v6,1780465500000000,2.931516129032258,1,0.62,eth-updown-5m-1780465200
v8_grandparent,1780465800000000,-5.0,0,0.66,eth-updown-5m-1780465500
cloud_ribbon_v6,1780465800000000,-5.0,0,0.66,eth-updown-5m-1780465500
cloud_vwap_v7,1780465800000000,-5.0,0,0.66,eth-updown-5m-1780465500
cloud_vwap_v7,1780466100000000,1.33325641025641,1,0.78,eth-updown-5m-1780465800
v8_grandparent,1780466400000000,-5.0,0,0.5,eth-updown-5m-1780466100
v8_grandparent,1780466700000000,4.632421568627452,1,0.51,eth-updown-5m-1780466400
cloud_ribbon_v6,1780467300000000,-5.0,0,0.69,eth-updown-5m-1780467000
v6c3_v7,1780467300000000,-5.0,0,0.69,eth-updown-5m-1780467000
cloud_vwap_v7,1780467300000000,-5.0,0,0.69,eth-updown-5m-1780467000
cloud_vwap_v7,1780467600000000,1.9040179456672615,1,0.7138607971445569,eth-updown-5m-1780467300
cloud_vwap_v7,1780467900000000,-5.0,0,0.65,eth-updown-5m-1780467600
cloud_ribbon_v6,1780467900000000,-5.0,0,0.65,eth-updown-5m-1780467600
cloud_vwap_v7,1780468800000000,4.632421568627452,1,0.51,eth-updown-5m-1780468500
v8_grandparent,1780468800000000,4.632421568627452,1,0.51,eth-updown-5m-1780468500
v6c3_v7,1780469100000000,-5.0,0,0.57,eth-updown-5m-1780468800
v8_grandparent,1780469100000000,-5.0,0,0.57,eth-updown-5m-1780468800
cloud_vwap_v7,1780469100000000,-5.0,0,0.57,eth-updown-5m-1780468800
cloud_ribbon_v6,1780469100000000,-5.0,0,0.57,eth-updown-5m-1780468800
cloud_ribbon_v6,1780470000000000,3.0602213114754098,1,0.61,eth-updown-5m-1780469700
cloud_vwap_v7,1780470000000000,3.0602213114754098,1,0.61,eth-updown-5m-1780469700
cloud_ribbon_v6,1780470300000000,-5.0,0,0.77,eth-updown-5m-1780470000
cloud_vwap_v7,1780470300000000,-5.0,0,0.77,eth-updown-5m-1780470000
cloud_ribbon_v6,1780470600000000,2.0378571428571433,1,0.7,eth-updown-5m-1780470300
v6c3_v7,1780470600000000,2.0378571428571433,1,0.7,eth-updown-5m-1780470300
v8_grandparent,1780470600000000,2.0378571428571433,1,0.7,eth-updown-5m-1780470300
cloud_vwap_v7,1780470600000000,2.0378571428571433,1,0.7,eth-updown-5m-1780470300
v8_grandparent,1780471200000000,7.940894736842105,1,0.38,eth-updown-5m-1780470900
v6c3_v7,1780471500000000,3.3310762711864412,1,0.59,eth-updown-5m-1780471200
cloud_ribbon_v6,1780471500000000,3.3310762711864412,1,0.59,eth-updown-5m-1780471200
cloud_vwap_v7,1780471500000000,3.3310762711864412,1,0.59,eth-updown-5m-1780471200
cloud_ribbon_v6,1780472400000000,0.9645963855421689,1,0.83,eth-updown-5m-1780472100
v6c3_v7,1780472400000000,0.9645963855421689,1,0.83,eth-updown-5m-1780472100
cloud_vwap_v7,1780472700000000,1.4949473684210524,1,0.76,eth-updown-5m-1780472400
v6c3_v7,1780472700000000,1.4949473684210524,1,0.76,eth-updown-5m-1780472400
cloud_ribbon_v6,1780472700000000,1.4949473684210524,1,0.76,eth-updown-5m-1780472400
cloud_vwap_v7,1780473000000000,3.473689655172415,1,0.58,eth-updown-5m-1780472700
v8_grandparent,1780473000000000,3.473689655172415,1,0.58,eth-updown-5m-1780472700
v6c3_v7,1780473300000000,-5.0,0,0.55,eth-updown-5m-1780473000
v8_grandparent,1780473300000000,-5.0,0,0.55,eth-updown-5m-1780473000
cloud_vwap_v7,1780473300000000,-5.0,0,0.55,eth-updown-5m-1780473000
cloud_ribbon_v6,1780473300000000,-5.0,0,0.55,eth-updown-5m-1780473000
v6c3_v7,1780473600000000,2.0378571428571433,1,0.7,eth-updown-5m-1780473300
cloud_ribbon_v6,1780473600000000,2.0378571428571433,1,0.7,eth-updown-5m-1780473300
cloud_vwap_v7,1780473600000000,2.0378571428571433,1,0.7,eth-updown-5m-1780473300
v8_grandparent,1780474800000000,2.0378571428571433,1,0.7,eth-updown-5m-1780474500
v8_grandparent,1780475100000000,-5.0,0,0.37,eth-updown-5m-1780474800
cloud_vwap_v7,1780476300000000,-5.0,0,0.5571847507331379,eth-updown-5m-1780476000
v8_grandparent,1780476600000000,5.025581632653061,1,0.49,eth-updown-5m-1780476300
v8_grandparent,1780477500000000,3.0602213114754098,1,0.61,eth-updown-5m-1780477200
cloud_ribbon_v6,1780478100000000,0.579477528089887,1,0.8900000000000001,eth-updown-5m-1780477800
v6c3_v7,1780478100000000,0.579477528089887,1,0.8900000000000001,eth-updown-5m-1780477800
cloud_ribbon_v6,1780478700000000,2.569807692307692,1,0.65,eth-updown-5m-1780478400
v6c3_v7,1780478700000000,2.569807692307692,1,0.65,eth-updown-5m-1780478400
cloud_vwap_v7,1780478700000000,2.569807692307692,1,0.65,eth-updown-5m-1780478400
v8_grandparent,1780478700000000,2.569807692307692,1,0.65,eth-updown-5m-1780478400
v6c3_v7,1780479300000000,3.041423299611885,1,0.611439842209073,eth-updown-5m-1780479000
cloud_vwap_v7,1780479300000000,3.041423299611885,1,0.611439842209073,eth-updown-5m-1780479000
cloud_ribbon_v6,1780479300000000,3.041423299611885,1,0.611439842209073,eth-updown-5m-1780479000
v8_grandparent,1780479900000000,-5.0,0,0.45,eth-updown-5m-1780479600
cloud_vwap_v7,1780480200000000,3.473689655172415,1,0.58,eth-updown-5m-1780479900
v8_grandparent,1780480200000000,3.473689655172415,1,0.58,eth-updown-5m-1780479900
v8_grandparent,1780480500000000,0.2981489361702125,1,0.9400000000000001,eth-updown-5m-1780480200
v8_grandparent,1780508700000000,3.621429824561404,1,0.57,eth-updown-5m-1780508400
v10_grandparent,1780508700000000,3.621429824561404,1,0.57,eth-updown-5m-1780508400
cloud_vwap_v7,1780514100000000,1.940753521126761,1,0.71,eth-updown-5m-1780513800
cloud_ribbon_v6,1780514400000000,1.254429135472018,1,0.7901546727771962,eth-updown-5m-1780514100
v10_grandparent,1780514400000000,1.254429135472018,1,0.7901546727771962,eth-updown-5m-1780514100
v6c3_v7,1780514400000000,1.254429135472018,1,0.7901546727771962,eth-updown-5m-1780514100
v8_grandparent,1780514400000000,1.254429135472018,1,0.7901546727771962,eth-updown-5m-1780514100
v8_grandparent,1780515300000000,-5.0,0,0.3500038889320992,eth-updown-5m-1780515000
cloud_vwap_v7,1780515300000000,-5.0,0,0.3500038889320992,eth-updown-5m-1780515000
v10_grandparent,1780516200000000,-5.0,0,0.36,eth-updown-5m-1780515900
v8_grandparent,1780516200000000,-5.0,0,0.36,eth-updown-5m-1780515900
v8_grandparent,1780516800000000,1.940753521126761,1,0.71,eth-updown-5m-1780516500
v10_grandparent,1780516800000000,1.940753521126761,1,0.71,eth-updown-5m-1780516500
v8_grandparent,1780518000000000,0.1441391752577321,1,0.97,eth-updown-5m-1780517700
v10_grandparent,1780518000000000,0.1441391752577321,1,0.97,eth-updown-5m-1780517700
cloud_ribbon_v6,1780519800000000,1.5791666666666668,1,0.75,eth-updown-5m-1780519500
v8_grandparent,1780519800000000,1.5791666666666668,1,0.75,eth-updown-5m-1780519500
v10_grandparent,1780519800000000,1.5791666666666668,1,0.75,eth-updown-5m-1780519500
cloud_vwap_v7,1780519800000000,1.5791666666666668,1,0.75,eth-updown-5m-1780519500
v8_grandparent,1780520100000000,1.8464444444444446,1,0.72,eth-updown-5m-1780519800
cloud_vwap_v7,1780520100000000,1.8464444444444446,1,0.72,eth-updown-5m-1780519800
cloud_ribbon_v6,1780520100000000,1.8464444444444446,1,0.72,eth-updown-5m-1780519800
v8_grandparent,1780520400000000,1.224237472766884,1,0.7941176470588236,eth-updown-5m-1780520100
v8_grandparent,1780520700000000,-5.0,0,0.73,eth-updown-5m-1780520400
v10_grandparent,1780523400000000,-5.0,0,0.72,eth-updown-5m-1780523100
v8_grandparent,1780523400000000,-5.0,0,0.72,eth-updown-5m-1780523100
v10_grandparent,1780523700000000,1.8464444444444446,1,0.72,eth-updown-5m-1780523400
v8_grandparent,1780523700000000,1.8464444444444446,1,0.72,eth-updown-5m-1780523400
cloud_ribbon_v6,1780524000000000,1.0345609756097565,1,0.82,eth-updown-5m-1780523700
cloud_vwap_v7,1780524300000000,-5.0,0,0.3326810176125245,eth-updown-5m-1780524000
v8_grandparent,1780524600000000,1.8464444444444446,1,0.72,eth-updown-5m-1780524300
cloud_vwap_v7,1780524900000000,1.2556139240506328,1,0.79,eth-updown-5m-1780524600
cloud_ribbon_v6,1780524900000000,1.2556139240506328,1,0.79,eth-updown-5m-1780524600
v10_grandparent,1780526100000000,7.29,1,0.4,eth-updown-5m-1780525800
v8_grandparent,1780526100000000,7.29,1,0.4,eth-updown-5m-1780525800
v10_grandparent,1780526400000000,-5.0,0,0.65,eth-updown-5m-1780526100
v8_grandparent,1780526400000000,-5.0,0,0.65,eth-updown-5m-1780526100
cloud_vwap_v7,1780526400000000,-5.0,0,0.65,eth-updown-5m-1780526100
cloud_vwap_v7,1780527000000000,3.621429824561404,1,0.57,eth-updown-5m-1780526700
cloud_ribbon_v6,1780527300000000,7.60701282051282,1,0.39,eth-updown-5m-1780527000
v6c3_v7,1780527300000000,7.60701282051282,1,0.39,eth-updown-5m-1780527000
cloud_vwap_v7,1780527300000000,7.60701282051282,1,0.39,eth-updown-5m-1780527000
cloud_vwap_v7,1780527900000000,5.680565217391305,1,0.45999999999999996,eth-updown-5m-1780527600
v8_grandparent,1780528500000000,-5.0,0,0.6,eth-updown-5m-1780528200
v10_grandparent,1780528500000000,-5.0,0,0.6,eth-updown-5m-1780528200
v8_grandparent,1780529100000000,5.452797872340425,1,0.47000000000000003,eth-updown-5m-1780528800
v10_grandparent,1780529100000000,5.452797872340425,1,0.47000000000000003,eth-updown-5m-1780528800
v6c3_v7,1780529400000000,0.4534377261979444,1,0.9116854288885365,eth-updown-5m-1780529100
cloud_ribbon_v6,1780529400000000,0.4534377261979444,1,0.9116854288885365,eth-updown-5m-1780529100
v6c3_v7,1780529700000000,-5.0,0,0.82,eth-updown-5m-1780529400
cloud_ribbon_v6,1780529700000000,-5.0,0,0.82,eth-updown-5m-1780529400
v8_grandparent,1780530000000000,2.931516129032258,1,0.62,eth-updown-5m-1780529700
v10_grandparent,1780530900000000,4.632421568627452,1,0.51,eth-updown-5m-1780530600
v8_grandparent,1780530900000000,4.632421568627452,1,0.51,eth-updown-5m-1780530600
cloud_ribbon_v6,1780531200000000,-4.999999999999999,0,0.61,eth-updown-5m-1780530900
cloud_vwap_v7,1780531200000000,-4.999999999999999,0,0.61,eth-updown-5m-1780530900
v6c3_v7,1780531200000000,-4.999999999999999,0,0.61,eth-updown-5m-1780530900
v8_grandparent,1780531800000000,1.9798937388249322,1,0.7059338211899459,eth-updown-5m-1780531500
v8_grandparent,1780532400000000,5.452797872340425,1,0.47000000000000003,eth-updown-5m-1780532100
cloud_vwap_v7,1780532400000000,5.452797872340425,1,0.47000000000000003,eth-updown-5m-1780532100
cloud_vwap_v7,1780532700000000,-5.0,0,0.71,eth-updown-5m-1780532400
cloud_ribbon_v6,1780533000000000,0.579477528089887,1,0.8900000000000001,eth-updown-5m-1780532700
v6c3_v7,1780533000000000,0.579477528089887,1,0.8900000000000001,eth-updown-5m-1780532700
v8_grandparent,1780533000000000,0.579477528089887,1,0.8900000000000001,eth-updown-5m-1780532700
cloud_ribbon_V10,1780533000000000,0.579477528089887,1,0.8900000000000001,eth-updown-5m-1780532700
v10_grandparent,1780533000000000,0.579477528089887,1,0.8900000000000001,eth-updown-5m-1780532700
cloud_vwap_v7,1780533600000000,2.931516129032258,1,0.62,eth-updown-5m-1780533300
cloud_ribbon_v6,1780533600000000,2.931516129032258,1,0.62,eth-updown-5m-1780533300
v8_grandparent,1780533600000000,2.931516129032258,1,0.62,eth-updown-5m-1780533300
cloud_ribbon_V10,1780533600000000,2.931516129032258,1,0.62,eth-updown-5m-1780533300
v8_grandparent,1780534200000000,0.7016264367816085,1,0.8700000000000001,eth-updown-5m-1780533900
v10_grandparent,1780536000000000,1.940753521126761,1,0.71,eth-updown-5m-1780535700
v8_grandparent,1780536000000000,1.940753521126761,1,0.71,eth-updown-5m-1780535700
v8_grandparent,1780536300000000,6.167636363636364,1,0.44,eth-updown-5m-1780536000
v10_grandparent,1780536300000000,6.167636363636364,1,0.44,eth-updown-5m-1780536000
cloud_ribbon_V10,1780537800000000,1.8062622503377759,1,0.7243500694582259,eth-updown-5m-1780537500
