sid,asset,offset,fire_us,pnl,won,vwap,slug
poly_sniper_v5_btc_15m_btceth_diverg_stoch_volcontr_v8,BTC,720,1780109100000000,0.047005050505050015,1,0.9900000000000001,btc-updown-15m-1780108200
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780110000000000,0.24565789473684235,1,0.95,btc-updown-15m-1780109100
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,60,1780110900000000,4.098259259259258,1,0.54,eth-updown-15m-1780110000
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780110900000000,-4.999999999999999,0,0.61,btc-updown-15m-1780110000
poly_sniper_v5_btc_15m_mpskew_trstack_off600_down,BTC,600,1780111800000000,0.1441391752577321,1,0.97,btc-updown-15m-1780110900
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780111800000000,0.1441391752577321,1,0.97,btc-updown-15m-1780110900
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780111800000000,0.1441391752577321,1,0.97,btc-updown-15m-1780110900
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780111800000000,0.1441391752577321,1,0.97,btc-updown-15m-1780110900
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780111800000000,0.1441391752577321,1,0.97,btc-updown-15m-1780110900
poly_sniper_v5_btc_15m_btceth_diverg_stoch_volcontr_v8,BTC,720,1780111800000000,-5.0,0,0.02,btc-updown-15m-1780110900
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,60,1780111800000000,-5.0,0,0.45,eth-updown-15m-1780110900
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780113600000000,8.293013513513515,1,0.37,btc-updown-15m-1780112700
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780113600000000,8.293013513513515,1,0.37,btc-updown-15m-1780112700
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780113600000000,0.4630054945054944,1,0.91,btc-updown-15m-1780112700
poly_sniper_v5_btc_15m_ts_trstack_off600_down,BTC,600,1780113600000000,8.293013513513515,1,0.37,btc-updown-15m-1780112700
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780114500000000,-5.0,0,0.03683467370618208,btc-updown-15m-1780113600
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780116300000000,0.2981489361702125,1,0.9400000000000001,btc-updown-15m-1780115400
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780116300000000,0.2981489361702125,1,0.9400000000000001,btc-updown-15m-1780115400
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780116300000000,0.2981489361702125,1,0.9400000000000001,btc-updown-15m-1780115400
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780117200000000,-5.0,0,0.19,btc-updown-15m-1780116300
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780117200000000,-5.0,0,0.19,btc-updown-15m-1780116300
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780119000000000,0.09504081632653069,1,0.98,btc-updown-15m-1780118100
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780119900000000,0.24565789473684235,1,0.95,btc-updown-15m-1780119000
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780120800000000,0.5205555555555553,1,0.9,btc-updown-15m-1780119900
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780121700000000,0.1441391752577321,1,0.97,btc-updown-15m-1780120800
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780121700000000,0.1441391752577321,1,0.97,btc-updown-15m-1780120800
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780121700000000,0.1441391752577321,1,0.97,btc-updown-15m-1780120800
poly_sniper_v5_btc_15m_mpskew_trstack_off600_down,BTC,600,1780121700000000,0.1441391752577321,1,0.97,btc-updown-15m-1780120800
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780121700000000,0.1441391752577321,1,0.97,btc-updown-15m-1780120800
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780122600000000,0.09504081632653069,1,0.98,btc-updown-15m-1780121700
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,30,1780124400000000,-5.0,0,0.4995004995004995,eth-updown-15m-1780123500
poly_sniper_v5_sol_15m_btc_adx_btcvollow_v7,SOL,240,1780125300000000,0.6398181818181817,1,0.88,sol-updown-15m-1780124400
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780125300000000,0.24565789473684235,1,0.95,btc-updown-15m-1780124400
poly_sniper_v5_sol_15m_hod_eu_tightrib_rf_tr_vwap80_v6,SOL,240,1780125300000000,0.6398181818181817,1,0.88,sol-updown-15m-1780124400
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780125300000000,0.24565789473684235,1,0.95,btc-updown-15m-1780124400
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780125300000000,0.24565789473684235,1,0.95,btc-updown-15m-1780124400
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780125300000000,0.24565789473684235,1,0.95,btc-updown-15m-1780124400
poly_sniper_v5_sol_15m_hod_eu_off60_240_rf_tr_vwap80_v6,SOL,240,1780125300000000,0.6398181818181817,1,0.88,sol-updown-15m-1780124400
poly_sniper_v5_sol_15m_hod_eu_tightrib_rf_tr_vwap80_v6,SOL,720,1780128000000000,1.5791666666666668,1,0.75,sol-updown-15m-1780127100
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780128900000000,2.8070079365079366,1,0.63,btc-updown-15m-1780128000
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780130700000000,0.7649534883720924,1,0.8600000000000001,btc-updown-15m-1780129800
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780130700000000,0.7649534883720924,1,0.8600000000000001,btc-updown-15m-1780129800
poly_sniper_v5_btc_15m_mpskew_trstack_off600_down,BTC,600,1780130700000000,0.7649534883720924,1,0.8600000000000001,btc-updown-15m-1780129800
poly_sniper_v5_btc_15m_ts_trstack_off600_down,BTC,600,1780130700000000,0.7649534883720924,1,0.8600000000000001,btc-updown-15m-1780129800
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780130700000000,0.7649534883720924,1,0.8600000000000001,btc-updown-15m-1780129800
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780130700000000,0.7649534883720924,1,0.8600000000000001,btc-updown-15m-1780129800
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780131600000000,-5.0,0,0.64,btc-updown-15m-1780130700
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780131600000000,-5.0,0,0.64,btc-updown-15m-1780130700
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780131600000000,-5.0,0,0.64,btc-updown-15m-1780130700
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780131600000000,-5.0,0,0.64,btc-updown-15m-1780130700
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780131600000000,-5.0,0,0.65,btc-updown-15m-1780130700
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,60,1780131600000000,3.193333333333334,1,0.6,eth-updown-15m-1780130700
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780132500000000,1.4949473684210524,1,0.76,btc-updown-15m-1780131600
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780134300000000,-5.0,0,0.49,btc-updown-15m-1780133400
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780134300000000,-5.0,0,0.49,btc-updown-15m-1780133400
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,30,1780137000000000,4.269462264150942,1,0.53,eth-updown-15m-1780136100
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780137900000000,-5.0,0,0.72,btc-updown-15m-1780137000
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780137900000000,-5.0,0,0.72,btc-updown-15m-1780137000
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780137900000000,-5.0,0,0.72,btc-updown-15m-1780137000
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780137900000000,-5.0,0,0.72,btc-updown-15m-1780137000
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780138800000000,1.4355409159103778,1,0.7672226539925471,btc-updown-15m-1780137900
poly_sniper_v5_sol_15m_hod_eu_tightrib_rf_tr_vwap80_v6,SOL,720,1780138800000000,0.4067826086956525,1,0.9199999999999999,sol-updown-15m-1780137900
poly_sniper_v5_sol_15m_rfaged_trstack_late,SOL,720,1780138800000000,0.4067826086956525,1,0.9199999999999999,sol-updown-15m-1780137900
poly_sniper_v5_sol_15m_rfaged_trstack_late_vL,SOL,720,1780138800000000,0.4067826086956525,1,0.9199999999999999,sol-updown-15m-1780137900
poly_sniper_v5_btc_15m_mpskew_trstack_off600_down,BTC,600,1780139700000000,0.24565789473684235,1,0.95,btc-updown-15m-1780138800
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780139700000000,0.24565789473684235,1,0.95,btc-updown-15m-1780138800
poly_sniper_v5_btc_15m_btceth_diverg_stoch_volcontr_v8,BTC,720,1780139700000000,-5.0,0,0.05644827456440749,btc-updown-15m-1780138800
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780139700000000,0.24565789473684235,1,0.95,btc-updown-15m-1780138800
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780139700000000,0.24565789473684235,1,0.95,btc-updown-15m-1780138800
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780139700000000,0.24565789473684235,1,0.95,btc-updown-15m-1780138800
poly_sniper_v5_btc_15m_btceth_diverg_stoch_volcontr_v8,BTC,720,1780141500000000,0.047005050505050015,1,0.9900000000000001,btc-updown-15m-1780140600
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780145100000000,0.8298529411764708,1,0.85,btc-updown-15m-1780144200
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780146900000000,0.1441391752577321,1,0.97,btc-updown-15m-1780146000
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780149600000000,0.09504081632653069,1,0.98,btc-updown-15m-1780148700
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780151400000000,1.4130064935064934,1,0.77,btc-updown-15m-1780150500
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,30,1780152300000000,1.7103434735015088,1,0.7349581868382894,eth-updown-15m-1780151400
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780152300000000,-4.999999999999999,0,0.61,btc-updown-15m-1780151400
poly_sniper_v5_btc_15m_btceth_diverg_stoch_volcontr_v8,BTC,720,1780153200000000,-5.0,0,0.029999999999999995,btc-updown-15m-1780152300
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780155000000000,0.047005050505050015,1,0.9900000000000001,btc-updown-15m-1780154100
poly_sniper_v5_btc_15m_mpskew_trstack_off600_down,BTC,600,1780155000000000,0.047005050505050015,1,0.9900000000000001,btc-updown-15m-1780154100
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780155000000000,0.047005050505050015,1,0.9900000000000001,btc-updown-15m-1780154100
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,60,1780155000000000,-5.0,0,0.43000000000000005,eth-updown-15m-1780154100
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780155000000000,0.047005050505050015,1,0.9900000000000001,btc-updown-15m-1780154100
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780155000000000,0.047005050505050015,1,0.9900000000000001,btc-updown-15m-1780154100
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780155900000000,0.19433333333333405,1,0.9599999999999999,btc-updown-15m-1780155000
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780155900000000,0.19433333333333405,1,0.9599999999999999,btc-updown-15m-1780155000
poly_sniper_v5_btc_15m_mpskew_trstack_off600_down,BTC,600,1780155900000000,0.19433333333333405,1,0.9599999999999999,btc-updown-15m-1780155000
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780155900000000,0.19433333333333405,1,0.9599999999999999,btc-updown-15m-1780155000
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780155900000000,0.19433333333333405,1,0.9599999999999999,btc-updown-15m-1780155000
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780162200000000,-5.0,0,0.026981523053013295,btc-updown-15m-1780161300
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780163100000000,1.1063395061728392,1,0.81,btc-updown-15m-1780162200
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780165800000000,9.91701515151515,1,0.33,btc-updown-15m-1780164900
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780165800000000,9.91701515151515,1,0.33,btc-updown-15m-1780164900
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780166700000000,0.19433333333333405,1,0.9599999999999999,btc-updown-15m-1780165800
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,30,1780167600000000,-5.0,0,0.63,eth-updown-15m-1780166700
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780169400000000,0.7016264367816085,1,0.8700000000000001,btc-updown-15m-1780168500
poly_sniper_v5_btc_15m_ts_trstack_off600_down,BTC,600,1780169400000000,0.7016264367816085,1,0.8700000000000001,btc-updown-15m-1780168500
poly_sniper_v5_btc_15m_mpskew_trstack_off600_down,BTC,600,1780169400000000,0.7016264367816085,1,0.8700000000000001,btc-updown-15m-1780168500
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780169400000000,0.7016264367816085,1,0.8700000000000001,btc-updown-15m-1780168500
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780169400000000,0.7016264367816085,1,0.8700000000000001,btc-updown-15m-1780168500
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780169400000000,0.7016264367816085,1,0.8700000000000001,btc-updown-15m-1780168500
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780170300000000,-5.0,0,0.22999999999999998,btc-updown-15m-1780169400
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780170300000000,0.3518440860215051,1,0.93,btc-updown-15m-1780169400
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,60,1780171200000000,1.8330532324981879,1,0.7214436779791671,eth-updown-15m-1780170300
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780171200000000,15.567333333333336,1,0.23999999999999996,btc-updown-15m-1780170300
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780171200000000,15.567333333333336,1,0.23999999999999996,btc-updown-15m-1780170300
poly_sniper_v5_btc_15m_ts_trstack_off600_down,BTC,600,1780171200000000,15.567333333333336,1,0.23999999999999996,btc-updown-15m-1780170300
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780173900000000,0.7649534883720924,1,0.8600000000000001,btc-updown-15m-1780173000
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780173900000000,0.7649534883720924,1,0.8600000000000001,btc-updown-15m-1780173000
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780173900000000,0.7649534883720924,1,0.8600000000000001,btc-updown-15m-1780173000
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780173900000000,0.7649534883720924,1,0.8600000000000001,btc-updown-15m-1780173000
poly_sniper_v5_btc_15m_ts_trstack_off600_down,BTC,600,1780173900000000,0.7649534883720924,1,0.8600000000000001,btc-updown-15m-1780173000
poly_sniper_v5_btc_15m_mpskew_trstack_off600_down,BTC,600,1780173900000000,0.7649534883720924,1,0.8600000000000001,btc-updown-15m-1780173000
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780174800000000,0.3518440860215051,1,0.93,btc-updown-15m-1780173900
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780176600000000,3.0602213114754098,1,0.61,btc-updown-15m-1780175700
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780177500000000,-5.0,0,0.95,btc-updown-15m-1780176600
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780181100000000,0.19433333333333405,1,0.9599999999999999,btc-updown-15m-1780180200
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780181100000000,0.19433333333333405,1,0.9599999999999999,btc-updown-15m-1780180200
poly_sniper_v5_btc_15m_mpskew_trstack_off600_down,BTC,600,1780181100000000,0.19433333333333405,1,0.9599999999999999,btc-updown-15m-1780180200
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780181100000000,0.19433333333333405,1,0.9599999999999999,btc-updown-15m-1780180200
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780181100000000,0.19433333333333405,1,0.9599999999999999,btc-updown-15m-1780180200
poly_sniper_v5_btc_15m_ts_trstack_off600_down,BTC,600,1780181100000000,0.19433333333333405,1,0.9599999999999999,btc-updown-15m-1780180200
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780182900000000,66.10307142857141,1,0.07,btc-updown-15m-1780182000
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,60,1780182900000000,-5.0,0,0.6404067075213306,eth-updown-15m-1780182000
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780182900000000,66.10307142857141,1,0.07,btc-updown-15m-1780182000
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780185600000000,0.2981489361702125,1,0.9400000000000001,btc-updown-15m-1780184700
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780187400000000,0.1441391752577321,1,0.97,btc-updown-15m-1780186500
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780188300000000,2.2409411764705878,1,0.68,btc-updown-15m-1780187400
poly_sniper_v5_btc_15m_mpskew_trstack_off600_down,BTC,600,1780188300000000,2.2409411764705878,1,0.68,btc-updown-15m-1780187400
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780188300000000,2.2409411764705878,1,0.68,btc-updown-15m-1780187400
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780188300000000,2.2409411764705878,1,0.68,btc-updown-15m-1780187400
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780188300000000,2.2409411764705878,1,0.68,btc-updown-15m-1780187400
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780189200000000,0.24565789473684235,1,0.95,btc-updown-15m-1780188300
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780190100000000,0.1441391752577321,1,0.97,btc-updown-15m-1780189200
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,60,1780190100000000,2.569807692307692,1,0.65,eth-updown-15m-1780189200
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,30,1780191000000000,2.456757575757575,1,0.66,eth-updown-15m-1780190100
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,60,1780191000000000,1.8464444444444446,1,0.72,eth-updown-15m-1780190100
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780191000000000,0.4630054945054944,1,0.91,btc-updown-15m-1780190100
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780191900000000,23.322276159654802,1,0.17475728155339806,btc-updown-15m-1780191000
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780191900000000,23.322276159654802,1,0.17475728155339806,btc-updown-15m-1780191000
poly_sniper_v5_btc_15m_mpskew_trstack_off600_down,BTC,600,1780192800000000,4.269462264150942,1,0.53,btc-updown-15m-1780191900
poly_sniper_v5_btc_15m_ts_trstack_off600_down,BTC,600,1780192800000000,4.269462264150942,1,0.53,btc-updown-15m-1780191900
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780192800000000,4.269462264150942,1,0.53,btc-updown-15m-1780191900
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780192800000000,4.269462264150942,1,0.53,btc-updown-15m-1780191900
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780192800000000,4.269462264150942,1,0.53,btc-updown-15m-1780191900
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,60,1780194600000000,-5.0,0,0.78,eth-updown-15m-1780193700
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780195500000000,-2.3287671232876708,0,0.73,btc-updown-15m-1780194600
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780195500000000,-5.0,0,0.73,btc-updown-15m-1780194600
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780195500000000,-5.0,0,0.73,btc-updown-15m-1780194600
poly_sniper_v5_btc_15m_regime_trstack_off480_up,BTC,480,1780198200000000,4.098259259259258,1,0.54,btc-updown-15m-1780197300
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780198200000000,1.6657567567567568,1,0.74,btc-updown-15m-1780197300
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780200000000000,5.234666666666668,1,0.4799999999999999,btc-updown-15m-1780199100
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780200000000000,5.234666666666668,1,0.4799999999999999,btc-updown-15m-1780199100
poly_sniper_v5_btc_15m_mpskew_trstack_off600_down,BTC,600,1780200900000000,3.0602213114754098,1,0.61,btc-updown-15m-1780200000
poly_sniper_v5_btc_15m_ts_trstack_off600_down,BTC,600,1780200900000000,3.0602213114754098,1,0.61,btc-updown-15m-1780200000
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780200900000000,3.0602213114754098,1,0.61,btc-updown-15m-1780200000
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780200900000000,3.0602213114754098,1,0.61,btc-updown-15m-1780200000
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780200900000000,3.0602213114754098,1,0.61,btc-updown-15m-1780200000
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780200900000000,3.0602213114754098,1,0.61,btc-updown-15m-1780200000
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780203600000000,3.0602213114754098,1,0.61,btc-updown-15m-1780202700
poly_sniper_v5_btc_15m_regime_trstack_off480_up,BTC,480,1780203600000000,-5.0,0,0.7,btc-updown-15m-1780202700
