sid,fire_us,pnl,won,vwap,slug
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780046400000000,3.0602213114754098,1,0.61,eth-updown-5m-1780046100
poly_sniper_v5_eth_5m_k_hurst_ts_cci_tod_euus_v8_vL,1780046400000000,0.4640407083418484,1,0.9098180363927214,eth-updown-5m-1780046100
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,1780046700000000,1.6657567567567568,1,0.74,eth-updown-5m-1780046400
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780047000000000,5.045647480549105,1,0.4890219560878244,eth-updown-5m-1780046700
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780047000000000,5.045647480549105,1,0.4890219560878244,eth-updown-5m-1780046700
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780047300000000,1.7548150684931507,1,0.73,eth-updown-5m-1780047000
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780047300000000,1.7548150684931507,1,0.73,eth-updown-5m-1780047000
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,1780047600000000,-5.0,0,0.4799216454456415,eth-updown-5m-1780047300
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780047600000000,1.3380436362201584,1,0.779392074182138,eth-updown-5m-1780047300
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780047900000000,2.2409411764705878,1,0.68,eth-updown-5m-1780047600
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,1780048200000000,2.3471865671641785,1,0.67,eth-updown-5m-1780047900
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780048500000000,4.098259259259258,1,0.54,eth-updown-5m-1780048200
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780048500000000,4.098259259259258,1,0.54,eth-updown-5m-1780048200
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,1780048800000000,-5.0,0,0.69,eth-updown-5m-1780048500
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780049100000000,3.3448018458849833,1,0.589022223109638,eth-updown-5m-1780048800
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780049100000000,3.3448018458849833,1,0.589022223109638,eth-updown-5m-1780048800
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780049400000000,-5.0,0,0.8548367858136853,eth-updown-5m-1780049100
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780049400000000,-5.0,0,0.8548367858136853,eth-updown-5m-1780049100
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780049700000000,-5.0,0,0.38,eth-updown-5m-1780049400
