ts_utc,event_slug,city,kind,target_date,station,run_extreme,n_obs,bracket,lo,hi,unit,price,best_bid,best_ask,dead,flag
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shanghai-on-july-28-2026,shanghai,highest,2026-07-28,ZSPD,33.0,43,36°C,36,36,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shanghai-on-july-28-2026,shanghai,highest,2026-07-28,ZSPD,33.0,43,37°C,37,37,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shanghai-on-july-28-2026,shanghai,highest,2026-07-28,ZSPD,33.0,43,38°C or higher,38,,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-28-2026,singapore,highest,2026-07-28,WSSS,31.0,44,25°C or below,,25,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-28-2026,singapore,highest,2026-07-28,WSSS,31.0,44,26°C,26,26,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-28-2026,singapore,highest,2026-07-28,WSSS,31.0,44,27°C,27,27,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-28-2026,singapore,highest,2026-07-28,WSSS,31.0,44,28°C,28,28,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-28-2026,singapore,highest,2026-07-28,WSSS,31.0,44,29°C,29,29,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-28-2026,singapore,highest,2026-07-28,WSSS,31.0,44,30°C,30,30,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-28-2026,singapore,highest,2026-07-28,WSSS,31.0,44,31°C,31,31,C,0.9995,0.999,1,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-28-2026,singapore,highest,2026-07-28,WSSS,31.0,44,32°C,32,32,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-28-2026,singapore,highest,2026-07-28,WSSS,31.0,44,33°C,33,33,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-28-2026,singapore,highest,2026-07-28,WSSS,31.0,44,34°C,34,34,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-28-2026,singapore,highest,2026-07-28,WSSS,31.0,44,35°C or higher,35,,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-milan-on-july-28-2026,milan,highest,2026-07-28,LIMC,32.0,31,28°C or below,,28,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-milan-on-july-28-2026,milan,highest,2026-07-28,LIMC,32.0,31,29°C,29,29,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-milan-on-july-28-2026,milan,highest,2026-07-28,LIMC,32.0,31,30°C,30,30,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-milan-on-july-28-2026,milan,highest,2026-07-28,LIMC,32.0,31,31°C,31,31,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-milan-on-july-28-2026,milan,highest,2026-07-28,LIMC,32.0,31,32°C,32,32,C,0.06,0.02,0.1,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-milan-on-july-28-2026,milan,highest,2026-07-28,LIMC,32.0,31,33°C,33,33,C,0.745,0.71,0.78,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-milan-on-july-28-2026,milan,highest,2026-07-28,LIMC,32.0,31,34°C,34,34,C,0.175,0.11,0.24,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-milan-on-july-28-2026,milan,highest,2026-07-28,LIMC,32.0,31,35°C,35,35,C,0.019,0.009,0.029,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-milan-on-july-28-2026,milan,highest,2026-07-28,LIMC,32.0,31,36°C,36,36,C,0.002,0.001,0.003,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-milan-on-july-28-2026,milan,highest,2026-07-28,LIMC,32.0,31,37°C,37,37,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-milan-on-july-28-2026,milan,highest,2026-07-28,LIMC,32.0,31,38°C or higher,38,,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-madrid-on-july-28-2026,madrid,highest,2026-07-28,LEMD,36.0,31,33°C or below,,33,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-madrid-on-july-28-2026,madrid,highest,2026-07-28,LEMD,36.0,31,34°C,34,34,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-madrid-on-july-28-2026,madrid,highest,2026-07-28,LEMD,36.0,31,35°C,35,35,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-madrid-on-july-28-2026,madrid,highest,2026-07-28,LEMD,36.0,31,36°C,36,36,C,0.001,,0.002,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-madrid-on-july-28-2026,madrid,highest,2026-07-28,LEMD,36.0,31,37°C,37,37,C,0.045,0.04,0.05,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-madrid-on-july-28-2026,madrid,highest,2026-07-28,LEMD,36.0,31,38°C,38,38,C,0.7,0.69,0.71,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-madrid-on-july-28-2026,madrid,highest,2026-07-28,LEMD,36.0,31,39°C,39,39,C,0.26,0.25,0.27,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-madrid-on-july-28-2026,madrid,highest,2026-07-28,LEMD,36.0,31,40°C,40,40,C,0.02,0.015,0.025,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-madrid-on-july-28-2026,madrid,highest,2026-07-28,LEMD,36.0,31,41°C,41,41,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-madrid-on-july-28-2026,madrid,highest,2026-07-28,LEMD,36.0,31,42°C,42,42,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-madrid-on-july-28-2026,madrid,highest,2026-07-28,LEMD,36.0,31,43°C or higher,43,,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-warsaw-on-july-28-2026,warsaw,highest,2026-07-28,EPWA,21.0,31,17°C or below,,17,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-warsaw-on-july-28-2026,warsaw,highest,2026-07-28,EPWA,21.0,31,18°C,18,18,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-warsaw-on-july-28-2026,warsaw,highest,2026-07-28,EPWA,21.0,31,19°C,19,19,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-warsaw-on-july-28-2026,warsaw,highest,2026-07-28,EPWA,21.0,31,20°C,20,20,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-warsaw-on-july-28-2026,warsaw,highest,2026-07-28,EPWA,21.0,31,21°C,21,21,C,0.375,0.37,0.38,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-warsaw-on-july-28-2026,warsaw,highest,2026-07-28,EPWA,21.0,31,22°C,22,22,C,0.465,0.4,0.53,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-warsaw-on-july-28-2026,warsaw,highest,2026-07-28,EPWA,21.0,31,23°C,23,23,C,0.095,0.08,0.11,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-warsaw-on-july-28-2026,warsaw,highest,2026-07-28,EPWA,21.0,31,24°C,24,24,C,0.01,,0.02,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-warsaw-on-july-28-2026,warsaw,highest,2026-07-28,EPWA,21.0,31,25°C,25,25,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-warsaw-on-july-28-2026,warsaw,highest,2026-07-28,EPWA,21.0,31,26°C,26,26,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-warsaw-on-july-28-2026,warsaw,highest,2026-07-28,EPWA,21.0,31,27°C or higher,27,,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-28-2026,taipei,highest,2026-07-28,RCSS,36.0,40,29°C or below,,29,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-28-2026,taipei,highest,2026-07-28,RCSS,36.0,40,30°C,30,30,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-28-2026,taipei,highest,2026-07-28,RCSS,36.0,40,31°C,31,31,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-28-2026,taipei,highest,2026-07-28,RCSS,36.0,40,32°C,32,32,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-28-2026,taipei,highest,2026-07-28,RCSS,36.0,40,33°C,33,33,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-28-2026,taipei,highest,2026-07-28,RCSS,36.0,40,34°C,34,34,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-28-2026,taipei,highest,2026-07-28,RCSS,36.0,40,35°C,35,35,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-28-2026,taipei,highest,2026-07-28,RCSS,36.0,40,36°C,36,36,C,0.9995,0.999,1,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-28-2026,taipei,highest,2026-07-28,RCSS,36.0,40,37°C,37,37,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-28-2026,taipei,highest,2026-07-28,RCSS,36.0,40,38°C,38,38,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-28-2026,taipei,highest,2026-07-28,RCSS,36.0,40,39°C or higher,39,,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-28-2026,chongqing,highest,2026-07-28,ZUCK,36.0,22,33°C or below,,33,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-28-2026,chongqing,highest,2026-07-28,ZUCK,36.0,22,34°C,34,34,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-28-2026,chongqing,highest,2026-07-28,ZUCK,36.0,22,35°C,35,35,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-28-2026,chongqing,highest,2026-07-28,ZUCK,36.0,22,36°C,36,36,C,0.9995,0.999,1,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-28-2026,chongqing,highest,2026-07-28,ZUCK,36.0,22,37°C,37,37,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-28-2026,chongqing,highest,2026-07-28,ZUCK,36.0,22,38°C,38,38,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-28-2026,chongqing,highest,2026-07-28,ZUCK,36.0,22,39°C,39,39,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-28-2026,chongqing,highest,2026-07-28,ZUCK,36.0,22,40°C,40,40,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-28-2026,chongqing,highest,2026-07-28,ZUCK,36.0,22,41°C,41,41,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-28-2026,chongqing,highest,2026-07-28,ZUCK,36.0,22,42°C,42,42,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-28-2026,chongqing,highest,2026-07-28,ZUCK,36.0,22,43°C or higher,43,,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-28-2026,beijing,highest,2026-07-28,ZBAA,35.0,43,30°C or below,,30,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-28-2026,beijing,highest,2026-07-28,ZBAA,35.0,43,31°C,31,31,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-28-2026,beijing,highest,2026-07-28,ZBAA,35.0,43,32°C,32,32,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-28-2026,beijing,highest,2026-07-28,ZBAA,35.0,43,33°C,33,33,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-28-2026,beijing,highest,2026-07-28,ZBAA,35.0,43,34°C,34,34,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-28-2026,beijing,highest,2026-07-28,ZBAA,35.0,43,35°C,35,35,C,0.9995,0.999,1,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-28-2026,beijing,highest,2026-07-28,ZBAA,35.0,43,36°C,36,36,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-28-2026,beijing,highest,2026-07-28,ZBAA,35.0,43,37°C,37,37,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-28-2026,beijing,highest,2026-07-28,ZBAA,35.0,43,38°C,38,38,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-28-2026,beijing,highest,2026-07-28,ZBAA,35.0,43,39°C,39,39,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-28-2026,beijing,highest,2026-07-28,ZBAA,35.0,43,40°C or higher,40,,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wuhan-on-july-28-2026,wuhan,highest,2026-07-28,ZHHH,33.0,22,24°C or below,,24,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wuhan-on-july-28-2026,wuhan,highest,2026-07-28,ZHHH,33.0,22,25°C,25,25,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wuhan-on-july-28-2026,wuhan,highest,2026-07-28,ZHHH,33.0,22,26°C,26,26,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wuhan-on-july-28-2026,wuhan,highest,2026-07-28,ZHHH,33.0,22,27°C,27,27,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wuhan-on-july-28-2026,wuhan,highest,2026-07-28,ZHHH,33.0,22,28°C,28,28,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wuhan-on-july-28-2026,wuhan,highest,2026-07-28,ZHHH,33.0,22,29°C,29,29,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wuhan-on-july-28-2026,wuhan,highest,2026-07-28,ZHHH,33.0,22,30°C,30,30,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wuhan-on-july-28-2026,wuhan,highest,2026-07-28,ZHHH,33.0,22,31°C,31,31,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wuhan-on-july-28-2026,wuhan,highest,2026-07-28,ZHHH,33.0,22,32°C,32,32,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wuhan-on-july-28-2026,wuhan,highest,2026-07-28,ZHHH,33.0,22,33°C,33,33,C,0.9995,0.999,1,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wuhan-on-july-28-2026,wuhan,highest,2026-07-28,ZHHH,33.0,22,34°C or higher,34,,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chengdu-on-july-28-2026,chengdu,highest,2026-07-28,ZUUU,32.0,22,25°C or below,,25,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chengdu-on-july-28-2026,chengdu,highest,2026-07-28,ZUUU,32.0,22,26°C,26,26,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chengdu-on-july-28-2026,chengdu,highest,2026-07-28,ZUUU,32.0,22,27°C,27,27,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chengdu-on-july-28-2026,chengdu,highest,2026-07-28,ZUUU,32.0,22,28°C,28,28,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chengdu-on-july-28-2026,chengdu,highest,2026-07-28,ZUUU,32.0,22,29°C,29,29,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chengdu-on-july-28-2026,chengdu,highest,2026-07-28,ZUUU,32.0,22,30°C,30,30,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chengdu-on-july-28-2026,chengdu,highest,2026-07-28,ZUUU,32.0,22,31°C,31,31,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chengdu-on-july-28-2026,chengdu,highest,2026-07-28,ZUUU,32.0,22,32°C,32,32,C,0.9995,0.999,1,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chengdu-on-july-28-2026,chengdu,highest,2026-07-28,ZUUU,32.0,22,33°C,33,33,C,0.001,,0.002,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chengdu-on-july-28-2026,chengdu,highest,2026-07-28,ZUUU,32.0,22,34°C,34,34,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chengdu-on-july-28-2026,chengdu,highest,2026-07-28,ZUUU,32.0,22,35°C or higher,35,,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shenzhen-on-july-28-2026,shenzhen,highest,2026-07-28,ZGSZ,30.0,22,25°C or below,,25,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shenzhen-on-july-28-2026,shenzhen,highest,2026-07-28,ZGSZ,30.0,22,26°C,26,26,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shenzhen-on-july-28-2026,shenzhen,highest,2026-07-28,ZGSZ,30.0,22,27°C,27,27,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shenzhen-on-july-28-2026,shenzhen,highest,2026-07-28,ZGSZ,30.0,22,28°C,28,28,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shenzhen-on-july-28-2026,shenzhen,highest,2026-07-28,ZGSZ,30.0,22,29°C,29,29,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shenzhen-on-july-28-2026,shenzhen,highest,2026-07-28,ZGSZ,30.0,22,30°C,30,30,C,0.9955,0.992,0.999,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shenzhen-on-july-28-2026,shenzhen,highest,2026-07-28,ZGSZ,30.0,22,31°C,31,31,C,0.0045,0.001,0.008,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shenzhen-on-july-28-2026,shenzhen,highest,2026-07-28,ZGSZ,30.0,22,32°C,32,32,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shenzhen-on-july-28-2026,shenzhen,highest,2026-07-28,ZGSZ,30.0,22,33°C,33,33,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shenzhen-on-july-28-2026,shenzhen,highest,2026-07-28,ZGSZ,30.0,22,34°C,34,34,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shenzhen-on-july-28-2026,shenzhen,highest,2026-07-28,ZGSZ,30.0,22,35°C or higher,35,,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-moscow-on-july-28-2026,moscow,highest,2026-07-28,,,0,20°C or below,,20,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-moscow-on-july-28-2026,moscow,highest,2026-07-28,,,0,21°C,21,21,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-moscow-on-july-28-2026,moscow,highest,2026-07-28,,,0,22°C,22,22,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-moscow-on-july-28-2026,moscow,highest,2026-07-28,,,0,23°C,23,23,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-moscow-on-july-28-2026,moscow,highest,2026-07-28,,,0,24°C,24,24,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-moscow-on-july-28-2026,moscow,highest,2026-07-28,,,0,25°C,25,25,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-moscow-on-july-28-2026,moscow,highest,2026-07-28,,,0,26°C,26,26,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-moscow-on-july-28-2026,moscow,highest,2026-07-28,,,0,27°C,27,27,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-moscow-on-july-28-2026,moscow,highest,2026-07-28,,,0,28°C,28,28,C,0.9985,0.998,0.999,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-moscow-on-july-28-2026,moscow,highest,2026-07-28,,,0,29°C,29,29,C,0.0015,0.001,0.002,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-moscow-on-july-28-2026,moscow,highest,2026-07-28,,,0,30°C or higher,30,,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-istanbul-on-july-28-2026,istanbul,highest,2026-07-28,,,0,25°C or below,,25,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-istanbul-on-july-28-2026,istanbul,highest,2026-07-28,,,0,26°C,26,26,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-istanbul-on-july-28-2026,istanbul,highest,2026-07-28,,,0,27°C,27,27,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-istanbul-on-july-28-2026,istanbul,highest,2026-07-28,,,0,28°C,28,28,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-istanbul-on-july-28-2026,istanbul,highest,2026-07-28,,,0,29°C,29,29,C,0.9945,0.991,0.998,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-istanbul-on-july-28-2026,istanbul,highest,2026-07-28,,,0,30°C,30,30,C,0.005,0.002,0.008,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-istanbul-on-july-28-2026,istanbul,highest,2026-07-28,,,0,31°C,31,31,C,0.003,0.001,0.005,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-istanbul-on-july-28-2026,istanbul,highest,2026-07-28,,,0,32°C,32,32,C,0.0015,0.001,0.002,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-istanbul-on-july-28-2026,istanbul,highest,2026-07-28,,,0,33°C,33,33,C,0.0015,0.001,0.002,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-istanbul-on-july-28-2026,istanbul,highest,2026-07-28,,,0,34°C,34,34,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-istanbul-on-july-28-2026,istanbul,highest,2026-07-28,,,0,35°C or higher,35,,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-busan-on-july-28-2026,busan,highest,2026-07-28,RKPK,35.0,24,33°C or below,,33,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-busan-on-july-28-2026,busan,highest,2026-07-28,RKPK,35.0,24,34°C,34,34,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-busan-on-july-28-2026,busan,highest,2026-07-28,RKPK,35.0,24,35°C,35,35,C,0.9995,0.999,1,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-busan-on-july-28-2026,busan,highest,2026-07-28,RKPK,35.0,24,36°C,36,36,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-busan-on-july-28-2026,busan,highest,2026-07-28,RKPK,35.0,24,37°C,37,37,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-busan-on-july-28-2026,busan,highest,2026-07-28,RKPK,35.0,24,38°C,38,38,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-busan-on-july-28-2026,busan,highest,2026-07-28,RKPK,35.0,24,39°C,39,39,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-busan-on-july-28-2026,busan,highest,2026-07-28,RKPK,35.0,24,40°C,40,40,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-busan-on-july-28-2026,busan,highest,2026-07-28,RKPK,35.0,24,41°C,41,41,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-busan-on-july-28-2026,busan,highest,2026-07-28,RKPK,35.0,24,42°C,42,42,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-busan-on-july-28-2026,busan,highest,2026-07-28,RKPK,35.0,24,43°C or higher,43,,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-amsterdam-on-july-28-2026,amsterdam,highest,2026-07-28,EHAM,27.0,31,22°C or below,,22,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-amsterdam-on-july-28-2026,amsterdam,highest,2026-07-28,EHAM,27.0,31,23°C,23,23,C,0.0005,,0.001,DEAD,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-amsterdam-on-july-28-2026,amsterdam,highest,2026-07-28,EHAM,27.0,31,24°C,24,24,C,0.0005,,0.001,DEAD,
