fired,skip_reason,slug,ws_s,outcome_truth,current_px,trend_align,v_trend,v_levels,v_momentum,p_up_levels,score_momentum,bb_position,rsi14,direction,stake_usd,vwap_entry,shares,hit_levels,underfilled,won,pnl_usd,balance_cum_usd
False,pre_open_4.95<13.00,btc-updown-5m-1778216400,1778216100,Down,,,,,,,,,,,,,,,,,,
False,pre_open_5.03<13.00,btc-updown-5m-1778216700,1778216400,Down,,,,,,,,,,,,,,,,,,
False,pre_open_5.12<13.00,btc-updown-5m-1778217000,1778216700,Up,,,,,,,,,,,,,,,,,,
False,pre_open_5.20<13.00,btc-updown-5m-1778217300,1778217000,Down,,,,,,,,,,,,,,,,,,
False,pre_open_5.28<13.00,btc-updown-5m-1778217600,1778217300,Up,,,,,,,,,,,,,,,,,,
False,pre_open_5.37<13.00,btc-updown-5m-1778217900,1778217600,Up,,,,,,,,,,,,,,,,,,
False,pre_open_5.45<13.00,btc-updown-5m-1778218200,1778217900,Up,,,,,,,,,,,,,,,,,,
False,pre_open_5.53<13.00,btc-updown-5m-1778218500,1778218200,Up,,,,,,,,,,,,,,,,,,
False,pre_open_5.62<13.00,btc-updown-5m-1778218800,1778218500,Up,,,,,,,,,,,,,,,,,,
False,pre_open_5.70<13.00,btc-updown-5m-1778219100,1778218800,Down,,,,,,,,,,,,,,,,,,
False,pre_open_5.78<13.00,btc-updown-5m-1778219400,1778219100,Down,,,,,,,,,,,,,,,,,,
False,pre_open_5.87<13.00,btc-updown-5m-1778219700,1778219400,Down,,,,,,,,,,,,,,,,,,
False,pre_open_5.95<13.00,btc-updown-5m-1778220000,1778219700,Down,,,,,,,,,,,,,,,,,,
False,pre_open_6.03<13.00,btc-updown-5m-1778220300,1778220000,Down,,,,,,,,,,,,,,,,,,
False,pre_open_6.12<13.00,btc-updown-5m-1778220600,1778220300,Up,,,,,,,,,,,,,,,,,,
False,pre_open_6.20<13.00,btc-updown-5m-1778220900,1778220600,Up,,,,,,,,,,,,,,,,,,
False,pre_open_6.28<13.00,btc-updown-5m-1778221200,1778220900,Down,,,,,,,,,,,,,,,,,,
False,pre_open_6.37<13.00,btc-updown-5m-1778221500,1778221200,Down,,,,,,,,,,,,,,,,,,
False,pre_open_6.45<13.00,btc-updown-5m-1778221800,1778221500,Down,,,,,,,,,,,,,,,,,,
False,pre_open_6.53<13.00,btc-updown-5m-1778222100,1778221800,Up,,,,,,,,,,,,,,,,,,
False,pre_open_6.62<13.00,btc-updown-5m-1778222400,1778222100,Up,,,,,,,,,,,,,,,,,,
False,pre_open_6.70<13.00,btc-updown-5m-1778222700,1778222400,Down,,,,,,,,,,,,,,,,,,
False,pre_open_6.78<13.00,btc-updown-5m-1778223000,1778222700,Up,,,,,,,,,,,,,,,,,,
False,pre_open_6.87<13.00,btc-updown-5m-1778223300,1778223000,Up,,,,,,,,,,,,,,,,,,
False,pre_open_6.95<13.00,btc-updown-5m-1778223600,1778223300,Down,,,,,,,,,,,,,,,,,,
False,pre_open_7.03<13.00,btc-updown-5m-1778223900,1778223600,Down,,,,,,,,,,,,,,,,,,
False,pre_open_7.12<13.00,btc-updown-5m-1778224200,1778223900,Down,,,,,,,,,,,,,,,,,,
False,pre_open_7.20<13.00,btc-updown-5m-1778224500,1778224200,Up,,,,,,,,,,,,,,,,,,
False,pre_open_7.28<13.00,btc-updown-5m-1778224800,1778224500,Down,,,,,,,,,,,,,,,,,,
False,pre_open_7.37<13.00,btc-updown-5m-1778225100,1778224800,Up,,,,,,,,,,,,,,,,,,
False,pre_open_7.45<13.00,btc-updown-5m-1778225400,1778225100,Up,,,,,,,,,,,,,,,,,,
False,pre_open_7.53<13.00,btc-updown-5m-1778225700,1778225400,Up,,,,,,,,,,,,,,,,,,
False,pre_open_7.62<13.00,btc-updown-5m-1778226000,1778225700,Up,,,,,,,,,,,,,,,,,,
False,pre_open_7.70<13.00,btc-updown-5m-1778226300,1778226000,Up,,,,,,,,,,,,,,,,,,
False,pre_open_7.78<13.00,btc-updown-5m-1778226600,1778226300,Up,,,,,,,,,,,,,,,,,,
False,pre_open_7.87<13.00,btc-updown-5m-1778226900,1778226600,Down,,,,,,,,,,,,,,,,,,
False,pre_open_7.95<13.00,btc-updown-5m-1778227200,1778226900,Up,,,,,,,,,,,,,,,,,,
False,pre_open_8.03<13.00,btc-updown-5m-1778227500,1778227200,Down,,,,,,,,,,,,,,,,,,
False,pre_open_8.12<13.00,btc-updown-5m-1778227800,1778227500,Up,,,,,,,,,,,,,,,,,,
False,pre_open_8.20<13.00,btc-updown-5m-1778228100,1778227800,Up,,,,,,,,,,,,,,,,,,
False,pre_open_8.28<13.00,btc-updown-5m-1778228400,1778228100,Down,,,,,,,,,,,,,,,,,,
False,pre_open_8.37<13.00,btc-updown-5m-1778228700,1778228400,Up,,,,,,,,,,,,,,,,,,
False,pre_open_8.45<13.00,btc-updown-5m-1778229000,1778228700,Down,,,,,,,,,,,,,,,,,,
False,pre_open_8.53<13.00,btc-updown-5m-1778229300,1778229000,Up,,,,,,,,,,,,,,,,,,
False,pre_open_8.62<13.00,btc-updown-5m-1778229600,1778229300,Up,,,,,,,,,,,,,,,,,,
False,pre_open_8.70<13.00,btc-updown-5m-1778229900,1778229600,Up,,,,,,,,,,,,,,,,,,
False,pre_open_8.78<13.00,btc-updown-5m-1778230200,1778229900,Up,,,,,,,,,,,,,,,,,,
False,pre_open_8.87<13.00,btc-updown-5m-1778230500,1778230200,Down,,,,,,,,,,,,,,,,,,
False,pre_open_8.95<13.00,btc-updown-5m-1778230800,1778230500,Down,,,,,,,,,,,,,,,,,,
False,pre_open_9.03<13.00,btc-updown-5m-1778231100,1778230800,Up,,,,,,,,,,,,,,,,,,
False,pre_open_9.12<13.00,btc-updown-5m-1778231400,1778231100,Up,,,,,,,,,,,,,,,,,,
False,pre_open_9.20<13.00,btc-updown-5m-1778231700,1778231400,Down,,,,,,,,,,,,,,,,,,
False,pre_open_9.28<13.00,btc-updown-5m-1778232000,1778231700,Up,,,,,,,,,,,,,,,,,,
False,pre_open_9.37<13.00,btc-updown-5m-1778232300,1778232000,Down,,,,,,,,,,,,,,,,,,
False,pre_open_9.45<13.00,btc-updown-5m-1778232600,1778232300,Down,,,,,,,,,,,,,,,,,,
False,pre_open_9.53<13.00,btc-updown-5m-1778232900,1778232600,Down,,,,,,,,,,,,,,,,,,
False,pre_open_9.62<13.00,btc-updown-5m-1778233200,1778232900,Down,,,,,,,,,,,,,,,,,,
False,pre_open_9.70<13.00,btc-updown-5m-1778233500,1778233200,Down,,,,,,,,,,,,,,,,,,
False,pre_open_9.78<13.00,btc-updown-5m-1778233800,1778233500,Up,,,,,,,,,,,,,,,,,,
False,pre_open_9.87<13.00,btc-updown-5m-1778234100,1778233800,Up,,,,,,,,,,,,,,,,,,
False,pre_open_9.95<13.00,btc-updown-5m-1778234400,1778234100,Up,,,,,,,,,,,,,,,,,,
False,pre_open_10.03<13.00,btc-updown-5m-1778234700,1778234400,Down,,,,,,,,,,,,,,,,,,
False,pre_open_10.12<13.00,btc-updown-5m-1778235000,1778234700,Up,,,,,,,,,,,,,,,,,,
False,pre_open_10.20<13.00,btc-updown-5m-1778235300,1778235000,Up,,,,,,,,,,,,,,,,,,
False,pre_open_10.28<13.00,btc-updown-5m-1778235600,1778235300,Up,,,,,,,,,,,,,,,,,,
False,pre_open_10.37<13.00,btc-updown-5m-1778235900,1778235600,Up,,,,,,,,,,,,,,,,,,
False,pre_open_10.45<13.00,btc-updown-5m-1778236200,1778235900,Up,,,,,,,,,,,,,,,,,,
False,pre_open_10.53<13.00,btc-updown-5m-1778236500,1778236200,Up,,,,,,,,,,,,,,,,,,
False,pre_open_10.62<13.00,btc-updown-5m-1778236800,1778236500,Up,,,,,,,,,,,,,,,,,,
False,pre_open_10.70<13.00,btc-updown-5m-1778237100,1778236800,Up,,,,,,,,,,,,,,,,,,
False,pre_open_10.78<13.00,btc-updown-5m-1778237400,1778237100,Up,,,,,,,,,,,,,,,,,,
False,pre_open_10.87<13.00,btc-updown-5m-1778237700,1778237400,Up,,,,,,,,,,,,,,,,,,
False,pre_open_10.95<13.00,btc-updown-5m-1778238000,1778237700,Up,,,,,,,,,,,,,,,,,,
False,pre_open_11.03<13.00,btc-updown-5m-1778238300,1778238000,Down,,,,,,,,,,,,,,,,,,
False,pre_open_11.12<13.00,btc-updown-5m-1778238600,1778238300,Up,,,,,,,,,,,,,,,,,,
False,pre_open_11.20<13.00,btc-updown-5m-1778238900,1778238600,Down,,,,,,,,,,,,,,,,,,
False,pre_open_11.28<13.00,btc-updown-5m-1778239200,1778238900,Up,,,,,,,,,,,,,,,,,,
False,pre_open_11.37<13.00,btc-updown-5m-1778239500,1778239200,Up,,,,,,,,,,,,,,,,,,
False,pre_open_11.45<13.00,btc-updown-5m-1778239800,1778239500,Down,,,,,,,,,,,,,,,,,,
False,pre_open_11.53<13.00,btc-updown-5m-1778240100,1778239800,Down,,,,,,,,,,,,,,,,,,
False,pre_open_11.62<13.00,btc-updown-5m-1778240400,1778240100,Down,,,,,,,,,,,,,,,,,,
False,pre_open_11.70<13.00,btc-updown-5m-1778240700,1778240400,Up,,,,,,,,,,,,,,,,,,
False,pre_open_11.78<13.00,btc-updown-5m-1778241000,1778240700,Up,,,,,,,,,,,,,,,,,,
False,pre_open_11.87<13.00,btc-updown-5m-1778241300,1778241000,Down,,,,,,,,,,,,,,,,,,
False,pre_open_11.95<13.00,btc-updown-5m-1778241600,1778241300,Up,,,,,,,,,,,,,,,,,,
False,pre_open_12.03<13.00,btc-updown-5m-1778241900,1778241600,Down,,,,,,,,,,,,,,,,,,
False,pre_open_12.12<13.00,btc-updown-5m-1778242200,1778241900,Up,,,,,,,,,,,,,,,,,,
False,pre_open_12.20<13.00,btc-updown-5m-1778242500,1778242200,Up,,,,,,,,,,,,,,,,,,
False,pre_open_12.28<13.00,btc-updown-5m-1778242800,1778242500,Up,,,,,,,,,,,,,,,,,,
False,pre_open_12.37<13.00,btc-updown-5m-1778243100,1778242800,Up,,,,,,,,,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778246100,1778245800,Up,79894.25,-2.0,-1.0,-1.0,-1.0,0.3014226353968515,-0.29152894142363966,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1778246400,1778246100,Down,79794.74,-2.0,-1.0,1.0,0.0,0.8620818367490093,-0.11870952471745376,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778246700,1778246400,Down,79753.26,-2.0,-1.0,1.0,1.0,0.7037602820213199,0.21218156537144806,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778247000,1778246700,Up,79647.0,-2.0,-1.0,1.0,-1.0,0.6976334710977953,-0.32799724640948935,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778247300,1778247000,Down,79699.42,-2.0,-1.0,0.0,0.0,0.46021060974920813,0.10847594455821688,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778247600,1778247300,Down,79804.61,-2.0,-1.0,1.0,1.0,0.8064722867807299,0.22318929701552684,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778247900,1778247600,Up,79581.05,-2.0,-1.0,1.0,1.0,0.6675569098404625,0.1621209393245711,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1778248200,1778247900,Down,79575.99,-2.0,-1.0,1.0,0.0,0.6820684710521426,0.14105048769233217,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1778248500,1778248200,Up,79623.51,-2.0,-1.0,1.0,0.0,0.8040253637547916,0.08186248959847842,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1778248800,1778248500,Up,79600.01,-2.0,-1.0,1.0,0.0,0.8303673469387851,-0.025484775887134766,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1778249100,1778248800,Up,79745.23,-1.0,-1.0,1.0,0.0,0.8924794359578733,0.0911254284350731,no_data,,,,,,,,,,
True,,btc-updown-5m-1778249400,1778249100,Up,79914.29,-1.0,-1.0,-1.0,0.0,0.18851327558282027,-0.11462305276315926,inside,39.91073660156389,Down,25.0,0.4,62.5,1.0,False,False,-25.0,10187.039547088434
False,momentum_engaged,btc-updown-5m-1778249700,1778249400,Up,79873.14,-1.0,-1.0,0.0,-1.0,0.42036058877384874,-0.29955246498649074,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778250000,1778249700,Down,80059.4,0.0,0.0,-1.0,0.0,0.2881238903136757,0.12156872081795696,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778250300,1778250000,Down,80332.77,0.0,0.0,-1.0,0.0,0.11182066446023642,-0.11873050657148904,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778250600,1778250300,Up,80207.65,0.0,0.0,-1.0,0.0,0.2928490043947788,-0.009120634231960077,no_data,,,,,,,,,,
False,abstention_2_of_2,btc-updown-5m-1778250900,1778250600,Up,79963.01,0.0,0.0,0.0,0.0,0.5054448609193154,0.05543803837311903,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778251200,1778250900,Down,80178.25,0.0,0.0,-1.0,0.0,0.33538603439856773,-0.1288026338818386,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778251500,1778251200,Down,80204.99,0.0,0.0,-1.0,0.0,0.2966975928236778,-0.08453945444140654,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778251800,1778251500,Down,80221.94,0.0,0.0,-1.0,0.0,0.27217369287251314,0.03842957661045734,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778252100,1778251800,Down,80184.97,0.0,0.0,-1.0,0.0,0.32566328468341244,0.11339019683710111,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778252400,1778252100,Down,80128.78,0.0,0.0,-1.0,0.0,0.13169968717413427,0.07439422502184007,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778252700,1778252400,Down,80187.63,0.0,0.0,-1.0,1.0,0.3218146962544923,0.2193689530237568,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778253000,1778252700,Down,80076.49,0.0,0.0,-1.0,-1.0,0.24959276273142844,-0.2620117920314454,no_data,,,,,,,,,,
False,abstention_2_of_2,btc-updown-5m-1778253300,1778253000,Down,79990.02,0.0,0.0,0.0,0.0,0.4445480934531842,-0.02998203377650018,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778253600,1778253300,Down,79881.96,0.0,0.0,0.0,1.0,0.3706669483766002,0.17549380035111975,no_data,,,,,,,,,,
False,abstention_2_of_2,btc-updown-5m-1778253900,1778253600,Down,79885.61,0.0,0.0,0.0,0.0,0.35010211986758377,0.08618312615194745,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778254200,1778253900,Up,79627.83,0.0,0.0,1.0,1.0,0.7844590386684201,0.1588817553514061,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778254500,1778254200,Up,79733.0,0.0,0.0,-1.0,0.0,0.30811866613825356,-0.10335565108111514,no_data,,,,,,,,,,
False,abstention_2_of_2,btc-updown-5m-1778254800,1778254500,Up,79854.0,0.0,0.0,0.0,0.0,0.5281991689555444,-0.11190109307493597,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778255100,1778254800,Up,80015.79,0.0,0.0,0.0,-1.0,0.3864470309725836,-0.18417042400506084,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778255400,1778255100,Up,79987.14,0.0,0.0,0.0,-1.0,0.4510413437420654,-0.20555850881186682,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778255700,1778255400,Up,80090.36,0.0,0.0,-1.0,0.0,0.21832144970830125,-0.0445590843140416,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778256000,1778255700,Down,80160.16,0.0,0.0,0.0,-1.0,0.3615593293906952,-0.2778596239359063,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778256300,1778256000,Down,80102.12,0.0,0.0,-1.0,-1.0,0.19180734436209107,-0.3576197472739671,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778256600,1778256300,Down,80051.9,0.0,0.0,-1.0,-1.0,0.3050333962742764,-0.2425290805223861,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778256900,1778256600,Down,80010.57,0.0,0.0,0.0,1.0,0.3982160471211315,0.30095050903674586,no_data,,,,,,,,,,
False,abstention_2_of_2,btc-updown-5m-1778257200,1778256900,Up,79941.33,0.0,0.0,0.0,0.0,0.5543246061494096,-0.12074539629747377,no_data,,,,,,,,,,
False,abstention_2_of_2,btc-updown-5m-1778257500,1778257200,Down,79951.6,0.0,0.0,0.0,0.0,0.5311698559873511,0.12200771245589458,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778257800,1778257500,Down,80012.01,0.0,0.0,0.0,1.0,0.39496942197672374,0.3564401362140747,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778258100,1778257800,Down,79830.01,0.0,0.0,1.0,1.0,0.6633636171561466,0.18022646611458512,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778258400,1778258100,Up,79826.69,0.0,0.0,1.0,0.0,0.6820691597999513,0.043375291931861404,no_data,,,,,,,,,,
False,abstention_2_of_2,btc-updown-5m-1778258700,1778258400,Down,79758.99,0.0,0.0,0.0,0.0,0.5690951821385571,0.12479442740511376,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778259000,1778258700,Up,79786.32,0.0,0.0,1.0,0.0,0.7210168026365367,-0.018303241847295728,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778259300,1778259000,Up,79808.83,0.0,0.0,1.0,0.0,0.7826959645045075,0.0687560366361366,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778259600,1778259300,Up,79814.03,0.0,0.0,1.0,0.0,0.7533981266286183,-0.06453781983483807,no_data,,,,,,,,,,
False,abstention_2_of_2,btc-updown-5m-1778259900,1778259600,Down,79832.42,0.0,0.0,0.0,0.0,0.6497851961405628,0.06677619969087346,no_data,,,,,,,,,,
False,abstention_2_of_2,btc-updown-5m-1778260200,1778259900,Up,79955.78,0.0,0.0,0.0,0.0,0.5217456246653254,-0.08430004088793282,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778260500,1778260200,Up,79753.53,0.0,0.0,1.0,0.0,0.6974148061105296,0.02432366474851188,no_data,,,,,,,,,,
False,abstention_2_of_2,btc-updown-5m-1778260800,1778260500,Down,79877.82,0.0,0.0,0.0,0.0,0.393992534685491,-0.030716229783836736,no_data,,,,,,,,,,
False,abstention_2_of_2,btc-updown-5m-1778261100,1778260800,Up,79947.71,0.0,0.0,0.0,0.0,0.5399402530789147,0.06311288915322615,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778261400,1778261100,Up,79988.43,0.0,0.0,0.0,1.0,0.44813290871685646,1.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778261700,1778261400,Down,80196.0,0.0,0.0,-1.0,0.0,0.3097046642432139,0.0778925201474102,no_data,,,,,,,,,,
False,abstention_2_of_2,btc-updown-5m-1778262000,1778261700,Down,80155.78,0.0,0.0,0.0,0.0,0.3678964787586146,-0.02912473084252311,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778262300,1778262000,Up,80105.53,0.0,0.0,-1.0,0.0,0.1841191556519967,-0.0030316652684203474,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778262600,1778262300,Down,80180.89,0.0,0.0,-1.0,0.0,0.33156638272475825,-0.05170518049438897,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778262900,1778262600,Down,80195.58,0.0,0.0,-1.0,1.0,0.31031233610040854,0.2249358515792027,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778263200,1778262900,Up,80115.58,0.0,0.0,-1.0,1.0,0.16146041766478508,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778263500,1778263200,Down,80204.46,0.0,0.0,-1.0,-1.0,0.29746441683394864,-0.17843810084543843,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778263800,1778263500,Up,80199.44,0.0,0.0,-1.0,0.0,0.3047275423652152,0.09250434822940101,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778264100,1778263800,Up,80197.8,0.0,0.0,-1.0,0.0,0.3071003562837935,0.008797104378341653,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778264400,1778264100,Up,80188.64,0.0,0.0,-1.0,0.0,0.3203533901217164,0.06882935279426187,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778264700,1778264400,Down,80277.57,0.0,0.0,-1.0,0.0,0.1916861085489946,-0.0751769339421704,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778265000,1778264700,Up,80290.4,0.0,0.0,-1.0,-1.0,0.17312318014939676,-0.2036167573950435,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778265300,1778265000,Down,80226.37,0.0,0.0,-1.0,-1.0,0.265764201616849,-0.22443188472432474,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778265600,1778265300,Down,80210.38,0.0,0.0,-1.0,1.0,0.28889913732298245,0.2760956925452024,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778265900,1778265600,Up,80110.25,0.0,0.0,-1.0,1.0,0.1734774399007893,0.35596472248690714,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778266200,1778265900,Up,80189.1,0.0,0.0,-1.0,-1.0,0.3196878447543008,-0.20199507661752258,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778266500,1778266200,Down,80224.83,0.0,0.0,-1.0,0.0,0.2679923317598958,0.09779310143318383,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778266800,1778266500,Down,80155.71,0.0,0.0,0.0,1.0,0.3679977574014698,0.23223274489392495,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778267100,1778266800,Up,80035.51,0.0,0.0,-1.0,1.0,0.34198630330017465,0.2629067196552014,no_data,,,,,,,,,,
False,abstention_2_of_2,btc-updown-5m-1778267400,1778267100,Down,80024.83,0.0,0.0,0.0,0.0,0.3660654397880544,0.028083271848733445,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778267700,1778267400,Up,80016.23,0.0,0.0,0.0,-1.0,0.38545500662288973,-0.21043008801379184,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778268000,1778267700,Down,80114.42,0.0,0.0,-1.0,0.0,0.1640757545866992,-0.09642058814991145,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778268300,1778268000,Down,80068.82,0.0,0.0,-1.0,0.0,0.26688555082713217,0.129493355450974,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778268600,1778268300,Up,80038.15,0.0,0.0,-1.0,0.0,0.3360341572020445,-0.08569948551340532,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778268900,1778268600,Down,80089.99,0.0,0.0,-1.0,0.0,0.21915565200234705,0.027573071225339224,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778269200,1778268900,Up,80057.82,0.0,0.0,-1.0,0.0,0.2916861595693467,0.013634540836786491,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778269500,1778269200,Up,80092.0,0.0,0.0,-1.0,-1.0,0.21462390440491785,-0.2029132474926057,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778269800,1778269500,Up,80094.86,0.0,0.0,-1.0,0.0,0.2081757461319408,-0.11091784952563066,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778270100,1778269800,Up,80129.69,0.0,0.0,-1.0,0.0,0.12964800045090685,-0.03326806187844087,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778270400,1778270100,Up,80067.44,0.0,0.0,-1.0,0.0,0.26999689992389325,-0.021650573826596034,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778270700,1778270400,Down,80169.5,0.0,0.0,-1.0,0.0,0.30389858978866763,-0.10240587408217466,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778271600,1778271300,Up,80257.99,0.0,0.0,-1.0,0.0,0.16562756357670083,-0.0446352265992951,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778271900,1778271600,Down,80262.79,0.0,0.0,-1.0,-1.0,0.15812727059652465,-0.233829223024709,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778272200,1778271900,Up,80284.24,0.0,0.0,-1.0,1.0,0.12461033634126278,0.28952687033558056,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778272500,1778272200,Down,80155.7,0.0,0.0,0.0,1.0,0.43414965986395315,0.15934569611060626,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1778272800,1778272500,Up,80231.73,1.0,1.0,-1.0,0.0,0.25807786944566685,-0.019449299877831016,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1778273100,1778272800,Up,80228.06,1.0,1.0,-1.0,0.0,0.2665769286438099,-0.07556190987669552,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778273400,1778273100,Down,80276.87,1.0,1.0,-1.0,1.0,0.15354175712840434,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778273700,1778273400,Down,80162.08,1.0,1.0,0.0,1.0,0.41937472861484754,0.15903536246936822,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1778274000,1778273700,Up,80090.98,1.0,1.0,-1.0,0.0,0.3203292618162497,0.09242299388186334,no_data,,,,,,,,,,
False,post_close_21.03>=21.00,btc-updown-5m-1778274300,1778274000,Down,,,,,,,,,,,,,,,,,,
False,post_close_21.12>=21.00,btc-updown-5m-1778274600,1778274300,Up,,,,,,,,,,,,,,,,,,
False,post_close_21.20>=21.00,btc-updown-5m-1778274900,1778274600,Up,,,,,,,,,,,,,,,,,,
False,post_close_21.28>=21.00,btc-updown-5m-1778275200,1778274900,Down,,,,,,,,,,,,,,,,,,
False,post_close_21.37>=21.00,btc-updown-5m-1778275500,1778275200,Up,,,,,,,,,,,,,,,,,,
False,post_close_21.45>=21.00,btc-updown-5m-1778275800,1778275500,Down,,,,,,,,,,,,,,,,,,
False,post_close_21.53>=21.00,btc-updown-5m-1778276100,1778275800,Up,,,,,,,,,,,,,,,,,,
False,post_close_21.62>=21.00,btc-updown-5m-1778276400,1778276100,Up,,,,,,,,,,,,,,,,,,
False,post_close_21.70>=21.00,btc-updown-5m-1778276700,1778276400,Down,,,,,,,,,,,,,,,,,,
False,post_close_21.78>=21.00,btc-updown-5m-1778277000,1778276700,Up,,,,,,,,,,,,,,,,,,
False,post_close_21.87>=21.00,btc-updown-5m-1778277300,1778277000,Up,,,,,,,,,,,,,,,,,,
False,post_close_21.95>=21.00,btc-updown-5m-1778277600,1778277300,Up,,,,,,,,,,,,,,,,,,
False,post_close_22.03>=21.00,btc-updown-5m-1778277900,1778277600,Down,,,,,,,,,,,,,,,,,,
False,post_close_22.12>=21.00,btc-updown-5m-1778278200,1778277900,Up,,,,,,,,,,,,,,,,,,
False,post_close_22.20>=21.00,btc-updown-5m-1778278500,1778278200,Down,,,,,,,,,,,,,,,,,,
