slug,outcome_truth,pnl,cost,cash_in,rebates,fees,leftover_redeemed,n_merges,pairs_merged,n_maker_bid_up,n_maker_bid_dn,n_maker_ask_up,n_maker_ask_dn,n_pat_up,n_pat_dn,strategy
btc-updown-5m-1777719600,Down,140.8254480304615,164.5632010962844,311.44000244140625,0.0,6.051353314660374,0.0,7,311.44000244140625,0,0,0,0,7,7,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777719900,Up,1.6794775492466538,294.37200114893915,306.59999990463257,0.06997200005340574,10.61849320650015,0.0,7,306.59999990463257,0,1,0,0,7,7,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777720200,Down,121.59482471349642,182.57719801961184,311.3399963378906,0.0,7.1679736047823575,0.0,7,311.3399963378906,0,0,0,0,7,7,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777720500,Up,4.9610510986785945,82.20000088214874,90.0,0.06997200005340574,2.9089200192260742,0.0,2,90.0,0,1,0,0,2,2,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777720800,Up,0.020256468276151907,298.60260105183124,309.2800006866455,0.06997200005340574,10.727115166591496,0.0,9,309.2800006866455,0,1,0,0,9,9,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777721100,Down,131.77309300995893,173.17809311772288,311.54998779296875,0.0,6.5988016652869295,0.0,8,311.54998779296875,0,0,0,0,8,8,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777721400,Down,86.80648996450006,213.71760024180412,309.2799987792969,0.0,8.755908572992688,0.0,7,309.2799987792969,0,0,0,0,7,7,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777721700,Down,46.75668789345106,102.62319928877355,152.95999908447266,0.06997200005340574,3.650083902301464,20.0,3,132.95999908447266,0,1,0,0,3,3,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777722000,Up,32.360212464393065,124.49830317644478,161.49000549316406,0.06997200005340574,4.701461852379629,0.0,4,161.49000549316406,0,2,0,0,4,4,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777722300,Down,75.60063885002673,87.45519704687894,166.25999450683594,0.0,3.2041586099302752,0.0,4,166.25999450683594,0,0,0,0,4,4,PAT+ACC-M-t210-COMBO
