wallet,slug,outcome_truth,mc,slot_start_s,total_fills,maker_pct,cash_from_trading,rebate,fee,net_up,net_dn,mint_pairs,mint_cost,inv_up_final,inv_dn_final,redemption,actual_pnl
0x04b6d7e9,btc-updown-5m-1778767500,?,updown_5m,1778767500,146,100.0,1726.6562937752465,6.2606162323610315,0.0,-1960.953743,-1584.4909910000001,1960.953743,1960.953743,0.0,376.4627519999999,0.0,-228.03683299239242
0x04b6d7e9,btc-updown-5m-1778767800,?,updown_5m,1778767800,343,100.0,3724.7554660840588,19.68394417910968,0.0,-3179.338763,-4527.60182,4527.60182,4527.60182,1348.2630569999997,0.0,0.0,-783.1624097368313
0x04b6d7e9,btc-updown-5m-1778768100,?,updown_5m,1778768100,213,100.0,3449.2697339010115,14.738982056227712,0.0,-3080.9377869999994,-3605.414517,3605.414517,3605.414517,524.4767300000008,0.0,0.0,-141.40580104276114
0x04b6d7e9,btc-updown-5m-1778768400,Down,updown_5m,1778768400,447,99.55257270693512,4714.583340470738,33.010790595437136,2.597525,-5544.243184,-4768.839674000001,5544.243184,5544.243184,0.0,775.4035099999992,775.4035099999992,-23.843067933825296
0x04b6d7e9,btc-updown-5m-1778768700,Down,updown_5m,1778768700,300,92.66666666666666,3663.6740873649087,21.394412090088856,6.768331108536167,-3798.8128639999995,-3125.135537,3798.8128639999995,3798.8128639999995,0.0,673.6773269999994,673.6773269999994,553.1646313464607
0x04b6d7e9,btc-updown-5m-1778769000,Down,updown_5m,1778769000,244,100.0,2402.0158795872176,18.48221087784289,0.0,-3852.047556,-1956.701498,3852.047556,3852.047556,0.0,1895.346058,1895.346058,463.79659246506117
0x04b6d7e9,btc-updown-5m-1778769300,Up,updown_5m,1778769300,276,96.73913043478261,2792.783779677954,13.947959141656785,1.781799868217818,-2724.297367,-2654.0910169999997,2724.297367,2724.297367,0.0,70.20635000000038,0.0,80.65257195139293
0x04b6d7e9,btc-updown-5m-1778769600,Up,updown_5m,1778769600,164,96.95121951219512,1947.532517990874,7.255875742838162,0.6557625177172736,-1665.4195169999998,-2602.2682640000003,2602.2682640000003,2602.2682640000003,936.8487470000005,0.0,936.8487470000005,288.7131142159951
0x04b6d7e9,btc-updown-5m-1778769900,Up,updown_5m,1778769900,180,88.88888888888889,2172.1968987788377,8.170839594018412,0.4073996234893684,-2149.246738,-2247.84055,2247.84055,2247.84055,98.59381200000007,0.0,98.59381200000007,30.713600749367288
0x04b6d7e9,btc-updown-5m-1778770200,Up,updown_5m,1778770200,136,100.0,1906.2379635790371,7.796051659658605,0.0,-1839.682412,-2577.3611319999995,2577.3611319999995,2577.3611319999995,737.6787199999994,0.0,737.6787199999994,74.35160323869559
0x04b6d7e9,btc-updown-5m-1778770500,Up,updown_5m,1778770500,289,93.42560553633218,3647.048946437463,18.94739143916943,2.7998297620599097,-3286.0023020000003,-4408.024402,4408.024402,4408.024402,1122.0220999999997,0.0,1122.0220999999997,377.1942061145719
0x04b6d7e9,btc-updown-5m-1778770800,Up,updown_5m,1778770800,277,100.0,1965.7909002432516,9.51246925619097,0.0,-1883.9755530000002,-2644.693506,2644.693506,2644.693506,760.7179529999999,0.0,760.7179529999999,91.32781649944218
0x04b6d7e9,btc-updown-5m-1778771100,Down,updown_5m,1778771100,270,100.0,5395.37483811401,22.016838097631975,0.0,-4765.600132,-4552.145682,4765.600132,4765.600132,0.0,213.45444999999927,213.45444999999927,865.245994211642
0x04b6d7e9,btc-updown-5m-1778771400,Up,updown_5m,1778771400,520,100.0,3790.148293767683,26.679882647926384,0.0,-3746.163815,-5297.816009,5297.816009,5297.816009,1551.6521940000002,0.0,1551.6521940000002,70.66436141560916
