slug,outcome,n_fills,n_buys,n_sells,n_maker,n_taker,buy_shares,sell_shares,buy_usd,sell_usd,avg_buy_px,avg_sell_px,size_p50,size_p90,first_offset,last_offset,median_offset,n_unique_offsets,mc,asset_sym,slot_start_s,median_book_spread,wallet,span_s,fires_per_min,maker_pct,sell_pct
btc-updown-15m-1778777100,Down,85,0,85,85,0,0.0,3435.8929639999997,0.0,2049.4774842855622,,0.5115294100963237,10.0,156.74600000000004,127,848,806.0,33,updown_15m,BTC,1778777100,0.009999990463256836,0x04b6d7e9,721,7.073509015256588,100.0,100.0
btc-updown-15m-1778777100,Up,113,0,113,113,0,0.0,3989.9075349999994,0.0,1095.0675465103832,,0.25366371688721456,7.0,125.56799999999996,25,820,305.0,64,updown_15m,BTC,1778777100,0.009999990463256836,0x04b6d7e9,795,8.528301886792454,100.0,100.0
btc-updown-15m-1778778000,Down,35,1,34,34,1,63.36,1493.2360379999998,22.80960090637207,400.6453311501063,0.36000001430511475,0.29941176666932945,14.4,181.12976000000003,240,697,478.0,27,updown_15m,BTC,1778778000,0.009999990463256836,0x04b6d7e9,457,4.595185995623632,97.14285714285714,97.14285714285714
btc-updown-15m-1778778000,Up,60,2,58,58,2,14.719999999999999,1471.0094669999999,9.420799789428711,865.6150836933032,0.6399999856948853,0.5593103391343149,10.0,57.58783950000006,175,835,448.0,25,updown_15m,BTC,1778778000,0.009999990463256836,0x04b6d7e9,660,5.454545454545454,96.66666666666667,96.66666666666667
btc-updown-15m-1778778900,Down,59,0,59,59,0,0.0,3110.774941,0.0,2778.149551043285,,0.8635593248625933,20.9,175.45000000000007,75,647,218.0,39,updown_15m,BTC,1778778900,0.009999990463256836,0x04b6d7e9,572,6.188811188811189,100.0,100.0
btc-updown-15m-1778778900,Up,124,1,123,123,1,8.0,2868.445922,1.600000023841858,476.96281670716087,0.20000000298023224,0.10853658513567312,5.0,56.985076200000016,38,666,336.5,46,updown_15m,BTC,1778778900,0.009999997913837433,0x04b6d7e9,628,11.847133757961783,99.19354838709677,99.19354838709677
btc-updown-15m-1778779800,Down,104,0,104,104,0,0.0,2708.660957,0.0,721.2903250723033,,0.31567307934165,7.9682525,73.82300000000001,45,675,256.0,48,updown_15m,BTC,1778779800,0.010000001639127731,0x04b6d7e9,630,9.904761904761905,100.0,100.0
btc-updown-15m-1778779800,Up,77,0,77,77,0,0.0,1875.3991899999999,0.0,1426.395626224285,,0.637142855625648,10.0,52.482500000000066,10,766,148.0,34,updown_15m,BTC,1778779800,0.009999990463256836,0x04b6d7e9,756,6.111111111111112,100.0,100.0
btc-updown-15m-1778780700,Down,65,0,65,65,0,0.0,2222.7247289999996,0.0,342.2987952886926,,0.1669230760863194,11.235954,99.56960400000001,7,860,489.0,35,updown_15m,BTC,1778780700,0.009999997913837433,0x04b6d7e9,853,4.572098475967175,100.0,100.0
btc-updown-15m-1778780700,Up,40,5,35,35,5,40.15,1939.5414380000002,31.316998851299285,1601.3852878011312,0.7799999713897705,0.7751428638185773,18.896666,174.69200000000004,6,723,366.0,19,updown_15m,BTC,1778780700,0.009999990463256836,0x04b6d7e9,717,3.3472803347280338,87.5,87.5
btc-updown-15m-1778781600,Down,72,1,71,71,1,200.0,3543.778485,155.9999942779541,2061.0011125322862,0.7799999713897705,0.6069014055628172,19.55,200.0,68,728,418.0,41,updown_15m,BTC,1778781600,0.009999990463256836,0x04b6d7e9,660,6.545454545454546,98.61111111111111,98.61111111111111
btc-updown-15m-1778781600,Up,74,3,71,71,3,37.5,3744.399781,5.625000223517418,1659.3591967470338,0.15000000596046448,0.3783098573625927,20.0,181.12533240000002,84,733,276.0,39,updown_15m,BTC,1778781600,0.009999990463256836,0x04b6d7e9,649,6.841294298921418,95.94594594594594,95.94594594594594
btc-updown-15m-1778782500,Down,43,2,41,41,2,10.0,1351.421171,4.799999892711639,417.82415640241624,0.47999998927116394,0.28439024672275637,7.0,137.5080000000005,68,771,589.0,24,updown_15m,BTC,1778782500,0.01000000536441803,0x04b6d7e9,703,3.669985775248933,95.34883720930233,95.34883720930233
btc-updown-15m-1778782500,Up,52,1,51,51,1,7.5408,1115.4765449999998,3.9966237842559815,595.9399628326026,0.5299999713897705,0.5492156860875148,11.204012,30.0,31,640,354.5,30,updown_15m,BTC,1778782500,0.009999990463256836,0x04b6d7e9,609,5.123152709359606,98.07692307692307,98.07692307692307
btc-updown-15m-1778783400,Down,17,0,17,17,0,0.0,1885.423714,0.0,1621.266963280012,,0.8635294191977557,118.696665,200.0,46,529,251.0,11,updown_15m,BTC,1778783400,0.009999990463256836,0x04b6d7e9,483,2.111801242236025,100.0,100.0
btc-updown-15m-1778783400,Up,60,4,56,56,4,220.0,1449.352469,19.60000067949295,230.90185645048254,0.08500000089406967,0.22714285672243154,10.0,91.08000000000003,18,305,230.0,29,updown_15m,BTC,1778783400,0.009999999776482582,0x04b6d7e9,287,12.543554006968641,93.33333333333333,93.33333333333333
btc-updown-15m-1778784300,Down,81,0,81,81,0,0.0,2238.29709,0.0,1062.081519838374,,0.3762962929444549,12.5,61.2,39,835,677.0,43,updown_15m,BTC,1778784300,0.009999990463256836,0x04b6d7e9,796,6.105527638190955,100.0,100.0
btc-updown-15m-1778784300,Up,84,0,84,84,0,0.0,1972.683335,0.0,819.390953410922,,0.4378571375494912,5.263156,57.46400000000005,47,751,418.0,39,updown_15m,BTC,1778784300,0.009999990463256836,0x04b6d7e9,704,7.159090909090909,100.0,100.0
btc-updown-15m-1778785200,Down,77,0,77,77,0,0.0,4388.887565000001,0.0,1271.5132470777785,,0.2614285707860798,20.314283,199.31,49,850,376.0,48,updown_15m,BTC,1778785200,0.01000000536441803,0x04b6d7e9,801,5.7677902621722845,100.0,100.0
btc-updown-15m-1778785200,Up,128,12,116,116,12,265.13,4222.023442,211.32270390570164,2408.5396563005384,0.7975000143051147,0.4813793081276376,11.8,105.63799999999993,33,883,452.0,58,updown_15m,BTC,1778785200,0.009999997913837433,0x04b6d7e9,850,9.035294117647059,90.625,90.625
btc-updown-15m-1778786100,Down,60,0,60,60,0,0.0,1390.041004,0.0,952.5864265548646,,0.46416666979591054,6.415,35.71750000000001,25,755,304.5,39,updown_15m,BTC,1778786100,0.010000020265579224,0x04b6d7e9,730,4.931506849315069,100.0,100.0
btc-updown-15m-1778786100,Up,73,1,72,72,1,0.66,1342.467232,0.4488000047206879,340.53256738985596,0.6800000071525574,0.23388888811071715,8.064515,49.49199999999999,80,706,612.0,32,updown_15m,BTC,1778786100,0.009999997913837433,0x04b6d7e9,626,6.996805111821086,98.63013698630137,98.63013698630137
btc-updown-15m-1778787000,Down,92,0,92,92,0,0.0,2562.2236199999998,0.0,688.9254646759518,,0.2498913083387458,9.51875,77.92141060000003,63,732,304.0,49,updown_15m,BTC,1778787000,0.01000000536441803,0x04b6d7e9,669,8.251121076233183,100.0,100.0
btc-updown-15m-1778787000,Up,62,1,61,61,1,13.0,2347.667382,10.530000030994415,1808.059351514512,0.8100000023841858,0.7299999926911026,12.9285705,163.81799879999986,51,842,454.0,30,updown_15m,BTC,1778787000,0.009999990463256836,0x04b6d7e9,791,4.702907711757269,98.38709677419355,98.38709677419355
btc-updown-15m-1778787900,Down,36,0,36,36,0,0.0,523.8822379999999,0.0,306.78493135667213,,0.5883333318763309,10.0,42.555,26,208,90.0,18,updown_15m,BTC,1778787900,0.009999990463256836,0x04b6d7e9,182,11.868131868131869,100.0,100.0
btc-updown-15m-1778787900,Up,7,7,0,0,7,37.43,0.0,17.592099955379965,0.0,0.4699999988079071,,5.0,6.152,26,26,26.0,1,updown_15m,BTC,1778787900,0.050000011920928955,0x04b6d7e9,0,420.0,0.0,0.0
btc-updown-15m-1778821200,Down,106,0,106,106,0,0.0,1679.0611649999998,0.0,521.2772230275601,,0.3205660397432885,7.174241,38.42,51,665,382.0,40,updown_15m,BTC,1778821200,0.01000000536441803,0x04b6d7e9,614,10.358306188925082,100.0,100.0
btc-updown-15m-1778821200,Up,44,0,44,44,0,0.0,1237.871593,0.0,927.9756235156844,,0.6763636375015433,10.5,102.26600000000022,100,790,510.0,28,updown_15m,BTC,1778821200,0.009999990463256836,0x04b6d7e9,690,3.8260869565217392,100.0,100.0
btc-updown-15m-1778822100,Down,95,0,95,95,0,0.0,1585.530416,0.0,560.8130645163609,,0.3768421019378461,6.578945,38.902000000000015,33,775,297.0,46,updown_15m,BTC,1778822100,0.009999990463256836,0x04b6d7e9,742,7.681940700808625,100.0,100.0
btc-updown-15m-1778822100,Up,82,3,79,79,3,22.18,1354.4521829999996,11.533599576950074,708.6180746195473,0.5199999809265137,0.47835442348371576,9.806747999999999,26.419682,59,716,506.0,31,updown_15m,BTC,1778822100,0.009999990463256836,0x04b6d7e9,657,7.488584474885846,96.34146341463415,96.34146341463415
btc-updown-15m-1778823000,Down,18,1,17,17,1,6.12,710.963606,4.222799985408783,650.066365091971,0.6899999976158142,0.8223529422984404,15.785,130.39999820000003,20,321,128.0,15,updown_15m,BTC,1778823000,0.009999990463256836,0x04b6d7e9,301,3.5880398671096345,94.44444444444444,94.44444444444444
btc-updown-15m-1778823000,Up,30,2,28,28,2,19.07,542.231007,6.2931002500653275,25.537018930150385,0.33000001311302185,0.0514285716095141,9.3692665,39.66300000000004,54,372,258.5,16,updown_15m,BTC,1778823000,0.010000001639127731,0x04b6d7e9,318,5.660377358490567,93.33333333333333,93.33333333333333
btc-updown-15m-1778823900,Down,70,0,70,70,0,0.0,1963.8147390000001,0.0,983.3754853355953,,0.49171428510120935,6.1156144999999995,117.98200000000003,57,758,377.0,31,updown_15m,BTC,1778823900,0.009999990463256836,0x04b6d7e9,701,5.991440798858773,100.0,100.0
btc-updown-15m-1778823900,Up,92,0,92,92,0,0.0,1938.5988880000002,0.0,810.0342343947855,,0.3436956494722677,9.7461965,40.0,130,732,468.0,42,updown_15m,BTC,1778823900,0.009999990463256836,0x04b6d7e9,602,9.169435215946844,100.0,100.0
btc-updown-15m-1778824800,Down,93,0,93,93,0,0.0,1244.418416,0.0,486.77286645587105,,0.3505376308195053,6.25,24.82352799999999,28,609,263.0,45,updown_15m,BTC,1778824800,0.01000000536441803,0x04b6d7e9,581,9.604130808950085,100.0,100.0
btc-updown-15m-1778824800,Up,38,0,38,38,0,0.0,1062.472537,0.0,923.9603485435323,,0.7636842115929252,8.62,97.161,152,816,396.5,25,updown_15m,BTC,1778824800,0.009999990463256836,0x04b6d7e9,664,3.433734939759036,100.0,100.0
btc-updown-15m-1778825700,Down,119,0,119,119,0,0.0,2547.8579290000002,0.0,1076.9588221015267,,0.40991596451827456,7.0,50.0,28,698,406.0,37,updown_15m,BTC,1778825700,0.009999990463256836,0x04b6d7e9,670,10.656716417910449,100.0,100.0
btc-updown-15m-1778825700,Up,101,0,101,101,0,0.0,1928.1946540000001,0.0,1189.6799097056976,,0.5611881185876261,7.317072,42.62,134,747,274.0,45,updown_15m,BTC,1778825700,0.009999990463256836,0x04b6d7e9,613,9.885807504078302,100.0,100.0
btc-updown-15m-1778826600,Down,109,2,107,107,2,6.6,2144.613843,3.3929998487234116,761.0727016650186,0.5049999803304672,0.35121495339357967,7.129869,43.49600000000005,11,591,409.0,53,updown_15m,BTC,1778826600,0.01000000536441803,0x04b6d7e9,580,11.275862068965518,98.1651376146789,98.1651376146789
btc-updown-15m-1778826600,Up,117,11,106,106,11,104.84,1990.740618,52.62000010728836,1366.6975769546054,0.5036363655870612,0.6174528317631416,10.0,31.43800000000001,11,759,288.0,46,updown_15m,BTC,1778826600,0.009999990463256836,0x04b6d7e9,748,9.385026737967914,90.5982905982906,90.5982905982906
btc-updown-15m-1778838300,Down,47,1,46,46,1,6.4316,1342.724849,1.9294800766706468,343.2524529919266,0.30000001192092896,0.2223913073539734,12.0,75.72788879999997,700,770,726.0,18,updown_15m,BTC,1778838300,0.01000000536441803,0x04b6d7e9,70,40.285714285714285,97.87234042553192,97.87234042553192
btc-updown-15m-1778838300,Up,31,11,20,20,11,354.54,394.48496400000005,260.48419709205626,297.9895173751934,0.7245454408905723,0.7504999876022339,12.11,84.29,702,868,758.0,9,updown_15m,BTC,1778838300,0.009999990463256836,0x04b6d7e9,166,11.204819277108435,64.51612903225806,64.51612903225806
btc-updown-15m-1778839200,Down,118,0,118,118,0,0.0,2487.183639,0.0,962.1701599445419,,0.3981355942659459,10.0,43.03199999999999,111,640,341.0,50,updown_15m,BTC,1778839200,0.009999990463256836,0x04b6d7e9,529,13.383742911153119,100.0,100.0
btc-updown-15m-1778839200,Up,88,0,88,88,0,0.0,2220.3435280000003,0.0,1435.0715853992929,,0.568977280435237,10.0,75.74,62,720,191.0,46,updown_15m,BTC,1778839200,0.010000020265579224,0x04b6d7e9,658,8.024316109422493,100.0,100.0
btc-updown-15m-1778840100,Down,65,5,60,60,5,339.41999999999996,2865.331969,293.29540352582933,2221.393118323499,0.8620000123977661,0.8001666675011317,13.636362,199.464,6,788,305.0,43,updown_15m,BTC,1778840100,0.009999990463256836,0x04b6d7e9,782,4.987212276214834,92.3076923076923,92.3076923076923
btc-updown-15m-1778840100,Up,97,0,97,97,0,0.0,2767.111497,0.0,680.0538514776922,,0.2470103106701497,7.170727,85.02800000000002,18,720,365.0,59,updown_15m,BTC,1778840100,0.01000000536441803,0x04b6d7e9,702,8.290598290598291,100.0,100.0
btc-updown-15m-1778841000,Down,64,0,64,64,0,0.0,932.114568,0.0,367.60457982479625,,0.36687499773688614,6.3264700000000005,32.44200000000001,18,504,337.0,35,updown_15m,BTC,1778841000,0.009999990463256836,0x04b6d7e9,486,7.901234567901235,100.0,100.0
btc-updown-15m-1778841000,Up,72,0,72,72,0,0.0,1459.111742,0.0,672.3497352661841,,0.4818055516419311,9.11923,59.24199999999997,18,796,462.0,43,updown_15m,BTC,1778841000,0.009999990463256836,0x04b6d7e9,778,5.552699228791774,100.0,100.0
btc-updown-15m-1778841900,Down,67,0,67,67,0,0.0,2404.8582389999997,0.0,386.5747045247027,,0.18686567274714583,9.47,147.22399999999996,57,322,138.0,27,updown_15m,BTC,1778841900,0.01000000536441803,0x04b6d7e9,265,15.169811320754716,100.0,100.0
btc-updown-15m-1778841900,Up,44,0,44,44,0,0.0,2280.3143880000002,0.0,1896.905536208164,,0.8634090924804861,30.7,159.13572600000023,7,561,267.0,27,updown_15m,BTC,1778841900,0.009999990463256836,0x04b6d7e9,554,4.765342960288809,100.0,100.0
btc-updown-15m-1778842800,Down,41,8,33,33,8,200.0,1597.4010449999998,163.99999856948853,1298.1827931973671,0.8199999928474426,0.7484848490267089,15.0,155.302438,17,727,360.0,22,updown_15m,BTC,1778842800,0.009999990463256836,0x04b6d7e9,710,3.464788732394366,80.48780487804879,80.48780487804879
btc-updown-15m-1778842800,Up,132,1,131,131,1,200.0,2222.083477,47.999998927116394,509.19715752021085,0.23999999463558197,0.24862595575058277,10.0,30.56875000000002,11,687,360.5,71,updown_15m,BTC,1778842800,0.010000001639127731,0x04b6d7e9,676,11.715976331360945,99.24242424242425,99.24242424242425
btc-updown-15m-1778843700,Down,106,0,106,106,0,0.0,2683.684694,0.0,1947.3551726081216,,0.5787735840059677,10.703703,44.388888,28,727,261.0,58,updown_15m,BTC,1778843700,0.009999990463256836,0x04b6d7e9,699,9.09871244635193,100.0,100.0
btc-updown-15m-1778843700,Up,76,2,74,74,2,19.0,2191.0724539999997,6.649999886751175,601.0645586353146,0.3499999940395355,0.3374324276338558,12.630634,70.5,14,734,392.0,38,updown_15m,BTC,1778843700,0.009999999776482582,0x04b6d7e9,720,6.333333333333333,97.36842105263158,97.36842105263158
btc-updown-15m-1778844600,Down,109,1,108,108,1,10.0,2523.342701,5.699999928474426,1549.3097844622662,0.5699999928474426,0.5665740798468943,11.8,53.72796780000001,9,871,500.0,61,updown_15m,BTC,1778844600,0.009999990463256836,0x04b6d7e9,862,7.587006960556844,99.08256880733946,99.08256880733946
btc-updown-15m-1778844600,Up,104,4,100,100,4,26.8045,2461.8089800000002,8.793979816883802,1069.6092837399929,0.3499999940395355,0.42690000221133234,10.083332500000001,50.0,16,863,492.0,51,updown_15m,BTC,1778844600,0.009999990463256836,0x04b6d7e9,847,7.367178276269185,96.15384615384616,96.15384615384616
btc-updown-15m-1778845500,Down,90,10,80,80,10,167.03999999999996,3035.3371740000002,34.89390003964305,1798.3919912303506,0.21300000101327896,0.4928749978542328,18.175,96.83729840000021,449,831,607.5,40,updown_15m,BTC,1778845500,0.009999990463256836,0x04b6d7e9,382,14.136125654450263,88.88888888888889,88.88888888888889
btc-updown-15m-1778845500,Up,91,0,91,91,0,0.0,3504.68488,0.0,1836.9077049735388,,0.5179120855672019,18.64,108.695651,449,792,622.0,42,updown_15m,BTC,1778845500,0.009999990463256836,0x04b6d7e9,343,15.918367346938775,100.0,100.0
btc-updown-15m-1778846400,Down,54,0,54,54,0,0.0,2328.1912970000003,0.0,1822.8130605187168,,0.7805925905704498,16.740000000000002,155.8867836,36,729,370.0,31,updown_15m,BTC,1778846400,0.009999990463256836,0x04b6d7e9,693,4.675324675324675,100.0,100.0
btc-updown-15m-1778846400,Up,93,2,91,91,2,215.0,2825.4911340000003,58.70000034570694,481.8302515459395,0.23000000417232513,0.185120879518953,12.0,81.776,114,676,333.0,36,updown_15m,BTC,1778846400,0.009999997913837433,0x04b6d7e9,562,9.9288256227758,97.84946236559139,97.84946236559139
btc-updown-15m-1778847300,Down,41,0,41,41,0,0.0,668.935795,0.0,330.2297580750187,,0.495121947875837,10.42,38.0,9,208,14.0,12,updown_15m,BTC,1778847300,0.009999990463256836,0x04b6d7e9,199,12.36180904522613,100.0,100.0
btc-updown-15m-1778847300,Up,18,0,18,18,0,0.0,292.527072,0.0,180.31741280986375,,0.6016666673951678,6.57,25.38378320000001,30,214,107.5,13,updown_15m,BTC,1778847300,0.01000000536441803,0x04b6d7e9,184,5.869565217391304,100.0,100.0
btc-updown-15m-1778848200,Down,53,2,51,51,2,200.0,1416.8612500000002,151.99999809265137,1069.75625047904,0.7599999904632568,0.7160784380108702,10.065216,76.05244420000012,43,750,316.0,38,updown_15m,BTC,1778848200,0.009999990463256836,0x04b6d7e9,707,4.497878359264498,96.22641509433963,96.22641509433963
btc-updown-15m-1778848200,Up,61,0,61,61,0,0.0,1528.0106719999997,0.0,505.53071043904134,,0.23688524778260558,7.14,48.8,85,691,488.0,37,updown_15m,BTC,1778848200,0.01000000536441803,0x04b6d7e9,606,6.03960396039604,100.0,100.0
btc-updown-15m-1778849100,Down,74,3,71,71,3,205.2,1238.115213,99.04599776566027,678.9077748731477,0.5133333206176758,0.5670422538065575,5.9,30.303029,15,738,203.0,34,updown_15m,BTC,1778849100,0.009999990463256836,0x04b6d7e9,723,6.141078838174273,95.94594594594594,95.94594594594594
btc-updown-15m-1778849100,Up,49,0,49,49,0,0.0,1560.403018,0.0,627.6176433890249,,0.3636734680253632,16.0,62.55368960000014,38,699,508.0,27,updown_15m,BTC,1778849100,0.010000020265579224,0x04b6d7e9,661,4.447806354009077,100.0,100.0
btc-updown-15m-1778850000,Down,60,0,60,60,0,0.0,1690.103551,0.0,1480.0359578847392,,0.8373333374659221,17.761665999999998,67.46000000000001,28,462,98.0,32,updown_15m,BTC,1778850000,0.009999990463256836,0x04b6d7e9,434,8.294930875576037,100.0,100.0
btc-updown-15m-1778850000,Up,49,3,46,46,3,35.0,1449.145771,5.599999874830247,100.09616847101894,0.1599999964237213,0.08456521655392388,8.47,68.93737420000005,91,396,202.0,26,updown_15m,BTC,1778850000,0.010000001639127731,0x04b6d7e9,305,9.639344262295083,93.87755102040816,93.87755102040816
btc-updown-15m-1778850900,Down,58,0,58,58,0,0.0,1865.9395410000002,0.0,996.6273532021504,,0.44396551569987985,10.0,124.02796650000003,37,698,401.0,37,updown_15m,BTC,1778850900,0.009999990463256836,0x04b6d7e9,661,5.264750378214826,100.0,100.0
btc-updown-15m-1778850900,Up,39,0,39,39,0,0.0,901.3481260000001,0.0,446.1700144492185,,0.5256410111219455,6.0,49.91266560000004,129,656,630.0,18,updown_15m,BTC,1778850900,0.009999990463256836,0x04b6d7e9,527,4.44022770398482,100.0,100.0
btc-updown-15m-1778851800,Down,71,0,71,71,0,0.0,2330.2466050000003,0.0,2027.4142262725009,,0.8614647757839149,14.285713,82.23,96,468,174.0,35,updown_15m,BTC,1778851800,0.009999990463256836,0x04b6d7e9,372,11.451612903225806,100.0,100.0
btc-updown-15m-1778851800,Up,51,0,51,51,0,0.0,2159.3809760000004,0.0,203.12226079282476,,0.09960784302914844,12.0,150.0,127,414,257.0,29,updown_15m,BTC,1778851800,0.010000001639127731,0x04b6d7e9,287,10.662020905923345,100.0,100.0
btc-updown-15m-1778852700,Down,16,0,16,16,0,0.0,637.200457,0.0,509.8704780497494,,0.723750002682209,6.6850000000000005,157.576875,32,730,477.5,12,updown_15m,BTC,1778852700,0.009999990463256836,0x04b6d7e9,698,1.3753581661891119,100.0,100.0
btc-updown-15m-1778852700,Up,56,0,56,56,0,0.0,1160.2559370000001,0.0,282.40691295828526,,0.3017857194479023,8.316469999999999,47.42,253,632,330.0,26,updown_15m,BTC,1778852700,0.010000020265579224,0x04b6d7e9,379,8.865435356200528,100.0,100.0
btc-updown-15m-1778853600,Down,48,0,48,48,0,0.0,1532.849861,0.0,422.3738033098799,,0.27104166833062965,10.0,120.80400000000012,68,460,259.0,30,updown_15m,BTC,1778853600,0.009999997913837433,0x04b6d7e9,392,7.346938775510204,100.0,100.0
btc-updown-15m-1778853600,Up,18,0,18,18,0,0.0,1027.41454,0.0,937.5916831143355,,0.9194444417953491,30.90909,143.34500000000006,224,571,535.0,13,updown_15m,BTC,1778853600,0.009999990463256836,0x04b6d7e9,347,3.112391930835735,100.0,100.0
btc-updown-15m-1778855400,Down,51,0,51,51,0,0.0,974.821862,0.0,275.5450127339856,,0.28254901953772005,6.88,73.529409,281,531,333.0,20,updown_15m,BTC,1778855400,0.009999990463256836,0x04b6d7e9,250,12.239999999999998,100.0,100.0
btc-updown-15m-1778855400,Up,5,0,5,5,0,0.0,259.567271,0.0,233.4859202534844,,0.8860000014305115,20.0,124.09090840000002,552,688,680.0,4,updown_15m,BTC,1778855400,0.009999990463256836,0x04b6d7e9,136,2.2058823529411766,100.0,100.0
btc-updown-15m-1778856300,Down,70,0,70,70,0,0.0,1074.178523,0.0,531.8226310473394,,0.5134285701172693,9.913703,30.084,96,856,723.0,24,updown_15m,BTC,1778856300,0.009999990463256836,0x04b6d7e9,760,5.526315789473684,100.0,100.0
btc-updown-15m-1778856300,Up,72,0,72,72,0,0.0,1632.7999479999999,0.0,408.38186229892165,,0.24597221881979042,10.1386355,66.60399999999998,152,865,550.0,30,updown_15m,BTC,1778856300,0.01000000536441803,0x04b6d7e9,713,6.05890603085554,100.0,100.0
btc-updown-15m-1778857200,Down,38,0,38,38,0,0.0,740.6824550000001,0.0,340.98900682250843,,0.4655263098446946,19.231764,37.350334900000014,36,633,364.0,20,updown_15m,BTC,1778857200,0.009999990463256836,0x04b6d7e9,597,3.819095477386935,100.0,100.0
btc-updown-15m-1778857200,Up,28,0,28,28,0,0.0,1157.3513739999999,0.0,487.75573230777826,,0.4435714302318437,16.042275,125.0,154,614,464.0,16,updown_15m,BTC,1778857200,0.009999990463256836,0x04b6d7e9,460,3.652173913043478,100.0,100.0
btc-updown-15m-1778858100,Down,73,0,73,73,0,0.0,1715.103534,0.0,771.2032845814695,,0.4078082170796721,10.0,37.866666399999986,41,813,179.0,35,updown_15m,BTC,1778858100,0.01000000536441803,0x04b6d7e9,772,5.6735751295336785,100.0,100.0
btc-updown-15m-1778858100,Up,84,0,84,84,0,0.0,1503.2370070000002,0.0,721.713337817089,,0.48440476329553694,9.805344,45.57910260000004,15,743,601.0,39,updown_15m,BTC,1778858100,0.009999990463256836,0x04b6d7e9,728,6.923076923076923,100.0,100.0
btc-updown-15m-1778859000,Down,76,0,76,76,0,0.0,1700.229164,0.0,778.1179687076503,,0.43947368193613856,9.475703,36.508181,88,748,477.0,30,updown_15m,BTC,1778859000,0.010000020265579224,0x04b6d7e9,660,6.909090909090909,100.0,100.0
btc-updown-15m-1778859000,Up,58,1,57,57,1,23.0,1876.556631,15.180000603199005,858.4884124596992,0.6600000262260437,0.44508771519911916,13.452745,105.46600000000008,62,849,617.5,30,updown_15m,BTC,1778859000,0.010000020265579224,0x04b6d7e9,787,4.421855146124523,98.27586206896551,98.27586206896551
btc-updown-15m-1778859900,Down,79,10,69,69,10,148.19,1795.3258750000002,69.64929982334375,434.06924369745445,0.4699999988079071,0.2926086925941965,12.0,66.20000000000002,31,789,339.0,37,updown_15m,BTC,1778859900,0.009999990463256836,0x04b6d7e9,758,6.253298153034301,87.34177215189874,87.34177215189874
btc-updown-15m-1778859900,Up,46,1,45,45,1,4.1136,1246.2154959999998,2.22134408826828,933.5965032026533,0.5400000214576721,0.7133333206176757,11.4375,82.156666,73,653,373.5,31,updown_15m,BTC,1778859900,0.009999990463256836,0x04b6d7e9,580,4.758620689655173,97.82608695652173,97.82608695652173
btc-updown-15m-1778860800,Down,41,0,41,41,0,0.0,934.854542,0.0,339.46884065773025,,0.37365853895501394,10.0,39.384614,57,792,475.0,23,updown_15m,BTC,1778860800,0.010000020265579224,0x04b6d7e9,735,3.3469387755102042,100.0,100.0
btc-updown-15m-1778860800,Up,42,0,42,42,0,0.0,838.7423570000001,0.0,586.2348596264961,,0.5961904781205314,9.124806,57.82999999999999,50,820,155.5,21,updown_15m,BTC,1778860800,0.009999990463256836,0x04b6d7e9,770,3.2727272727272725,100.0,100.0
btc-updown-15m-1778861700,Down,46,1,45,45,1,10.0,1649.2685929999998,6.000000238418579,821.0233586216306,0.6000000238418579,0.4397777693139182,11.9380275,120.665,81,846,334.0,28,updown_15m,BTC,1778861700,0.01000000536441803,0x04b6d7e9,765,3.607843137254902,97.82608695652173,97.82608695652173
btc-updown-15m-1778861700,Up,47,0,47,47,0,0.0,1447.94157,0.0,806.0130892624285,,0.5974468144964664,12.0,83.44399999999993,20,721,315.0,24,updown_15m,BTC,1778861700,0.009999990463256836,0x04b6d7e9,701,4.022824536376604,100.0,100.0
btc-updown-15m-1778863500,Down,108,1,107,107,1,4.05,1997.306993,3.3614999324083326,991.8051563062595,0.8299999833106995,0.5461682267835207,9.975,40.0,120,832,479.0,52,updown_15m,BTC,1778863500,0.009999990463256836,0x04b6d7e9,712,9.101123595505618,99.07407407407408,99.07407407407408
btc-updown-15m-1778863500,Up,69,5,64,64,5,40.58,1939.440767,7.304400290250778,823.0275393342279,0.18000000715255737,0.4304687497206032,10.0,71.28547320000003,120,843,474.0,34,updown_15m,BTC,1778863500,0.009999990463256836,0x04b6d7e9,723,5.726141078838174,92.7536231884058,92.7536231884058
btc-updown-15m-1778864400,Down,75,0,75,75,0,0.0,1857.5209569999997,0.0,953.4562952940026,,0.495733327070872,7.71,50.0,34,839,436.0,42,updown_15m,BTC,1778864400,0.009999990463256836,0x04b6d7e9,805,5.590062111801243,100.0,100.0
btc-updown-15m-1778864400,Up,75,0,75,75,0,0.0,1630.290195,0.0,820.5235946741502,,0.47586666504542036,10.0,47.32107640000006,8,793,478.0,33,updown_15m,BTC,1778864400,0.009999990463256836,0x04b6d7e9,785,5.732484076433121,100.0,100.0
btc-updown-15m-1778865300,Down,52,0,52,52,0,0.0,1030.0963199999999,0.0,429.2617133751414,,0.3601923119993164,12.416086,38.67586939999999,19,760,408.0,30,updown_15m,BTC,1778865300,0.009999995119869709,0x04b6d7e9,741,4.2105263157894735,100.0,100.0
