slug,asset,tf,slot_start_s,ws_s,fire_s,hour_utc,weekday,min_in_hour,slot_offset_min,outcome_truth,sum_bids,sum_asks,spread_up,spread_dn,mid_up,mid_dn,mid_diff,depth_up,depth_dn,depth_tot,depth_imb,bid_price_0_up,ask_price_0_up,bid_size_0_up,ask_size_0_up,bid_price_0_down,ask_price_0_down,bid_size_0_down,ask_size_0_down,open_book_us,binance_close_at_ws,ret_60s,ret_120s,abs_ret_60s,abs_ret_120s,vol_5m,vol_10m
btc-updown-5m-1777945500,BTC,5m,1777945500,1777945200,1777945320,1,1,45,45,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,348.62,348.62,697.24,0.0,0.5,0.51,116.83,231.79,0.49,0.5,231.79,116.83,1777935598187000,80252.12,-0.00010665816069637196,-0.0005269500168463816,0.00010665816069637196,0.0005269500168463816,0.00032684650009674065,0.0003301711050655049
btc-updown-5m-1777945800,BTC,5m,1777945800,1777945500,1777945620,1,1,50,50,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,348.02,348.02,696.04,0.0,0.5,0.51,116.54,231.48,0.49,0.5,231.48,116.54,1777935598184000,80246.01,-0.00039109560904678435,-0.0001718317864498474,0.00039109560904678435,0.0001718317864498474,0.00020446532286165741,0.0002774938699432236
btc-updown-5m-1777946100,BTC,5m,1777946100,1777945800,1777945920,1,1,55,55,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,348.09,348.09,696.18,0.0,0.5,0.51,116.58,231.51,0.49,0.5,231.51,116.58,1777935598189000,80340.91,1.120232570258724e-05,-0.00015893503355492226,1.120232570258724e-05,0.00015893503355492226,0.0003849592153378117,0.0003329065856434914
btc-updown-5m-1777946400,BTC,5m,1777946400,1777946100,1777946220,2,1,0,0,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,345.6,345.6,691.2,0.0,0.5,0.51,114.43,231.17,0.49,0.5,231.17,114.43,1777937368713000,80335.84,-0.0005604893029065698,-0.00032022918377944414,0.0005604893029065698,0.00032022918377944414,0.00036323105685115014,0.0003944185760337117
btc-updown-5m-1777946700,BTC,5m,1777946700,1777946400,1777946520,2,1,5,5,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,348.33,348.33,696.66,0.0,0.5,0.51,116.74,231.59,0.49,0.5,231.59,116.74,1777937613410000,80352.0,0.00010977304993054269,5.003112011384856e-05,0.00010977304993054269,5.003112011384856e-05,0.00018730030564136164,0.00029018502422121134
btc-updown-5m-1777947000,BTC,5m,1777947000,1777946700,1777946820,2,1,10,10,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,347.64,347.64,695.28,0.0,0.5,0.51,116.05,231.59,0.49,0.5,231.59,116.05,1777937614454000,80497.43,0.001168421482571845,0.0015515631067260201,0.001168421482571845,0.0015515631067260201,0.0005147491229278557,0.0004193483358356035
btc-updown-5m-1777947300,BTC,5m,1777947300,1777947000,1777947120,2,1,15,15,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,348.95,348.95,697.9,0.0,0.5,0.51,116.97,231.98,0.49,0.5,231.98,116.97,1777937615239000,80442.81,9.323828505005118e-05,9.3113961548346e-05,9.323828505005118e-05,9.3113961548346e-05,0.00023323103987079398,0.0004706752672309245
btc-updown-5m-1777947600,BTC,5m,1777947600,1777947300,1777947420,2,1,20,20,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,347.88,347.88,695.76,0.0,0.5,0.51,116.69,231.19,0.49,0.5,231.19,116.69,1777937615954000,80456.36,0.0007007494426243337,0.0005515068485112325,0.0007007494426243337,0.0005515068485112325,0.0003431963061531955,0.00030539730839565613
btc-updown-5m-1777947900,BTC,5m,1777947900,1777947600,1777947720,2,1,25,25,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,348.2,348.2,696.4,0.0,0.5,0.51,116.39,231.81,0.49,0.5,231.81,116.39,1777937616680000,80399.29,-0.0002504683547448352,-0.00047476709574559707,0.0002504683547448352,0.00047476709574559707,0.00010165006574182811,0.00026789403612067646
btc-updown-5m-1777948200,BTC,5m,1777948200,1777947900,1777948020,2,1,30,30,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,347.28,347.28,694.56,0.0,0.5,0.51,116.22,231.06,0.49,0.5,231.06,116.22,1777937617431000,80484.99,0.0008974642763385721,0.0009985727071327695,0.0008974642763385721,0.0009985727071327695,0.00038394042546000765,0.0003322283848341159
btc-updown-5m-1777948500,BTC,5m,1777948500,1777948200,1777948320,2,1,35,35,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,348.16,348.16,696.32,0.0,0.5,0.51,116.72,231.44,0.49,0.5,231.44,116.72,1777937852616000,80458.55,-8.973162048902859e-05,-0.00022928433252724192,8.973162048902859e-05,0.00022928433252724192,0.000207560697833933,0.0003386386024079662
btc-updown-5m-1777948800,BTC,5m,1777948800,1777948500,1777948620,2,1,40,40,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,347.97998,347.97998,695.95996,0.0,0.5,0.51,116.31,231.67,0.49,0.5,231.67,116.31,1777938440430000,80464.57,9.047869574689251e-05,0.0,9.047869574689251e-05,0.0,0.00011853478158123823,0.00017376170256954595
btc-updown-5m-1777949100,BTC,5m,1777949100,1777948800,1777948920,2,1,45,45,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,322.86,322.86,645.72,0.0,0.5,0.51,91.43,231.43,0.49,0.5,231.43,91.43,1777938439460000,80722.37,0.0016287556207153395,0.0018220961447342672,0.0016287556207153395,0.0018220961447342672,0.0005103183607524129,0.00048459116009214574
btc-updown-5m-1777949400,BTC,5m,1777949400,1777949100,1777949220,2,1,50,50,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,347.69,347.69,695.38,0.0,0.5,0.51,116.27,231.42,0.49,0.5,231.42,116.27,1777938959333000,80809.05,0.00012004326522198744,0.0019679277706434076,0.00012004326522198744,0.0019679277706434076,0.0009666769914364493,0.0008016383486474786
btc-updown-5m-1777949700,BTC,5m,1777949700,1777949400,1777949520,2,1,55,55,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,347.97,347.97,695.94,0.0,0.5,0.51,116.06,231.91,0.49,0.5,231.91,116.06,1777939428117000,80558.25,-0.0009063863631495608,-0.0011739885561083904,0.0009063863631495608,0.0011739885561083904,0.000577591333137647,0.0008993894873251617
btc-updown-5m-1777950000,BTC,5m,1777950000,1777949700,1777949820,3,1,0,0,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,348.2,348.2,696.4,0.0,0.5,0.51,116.82,231.38,0.49,0.5,231.38,116.82,1777939339476000,80542.31,-0.00032288372562353244,-0.0003325649033413389,0.00032288372562353244,0.0003325649033413389,0.0003105926202286271,0.000547496834307103
btc-updown-5m-1777950300,BTC,5m,1777950300,1777950000,1777950120,3,1,5,5,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,348.25,348.25,696.5,0.0,0.5,0.51,116.56,231.69,0.49,0.5,231.69,116.56,1777941094184000,80554.68,0.0003671472421480944,0.0004857508223642398,0.0003671472421480944,0.0004857508223642398,0.0003452010174826164,0.0003302287188814616
btc-updown-5m-1777950600,BTC,5m,1777950600,1777950300,1777950420,3,1,10,10,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,347.57,347.57,695.14,0.0,0.5,0.51,116.44,231.13,0.49,0.5,231.13,116.44,1777941093932000,80487.28,8.933487581707087e-05,-0.00020535298019392804,8.933487581707087e-05,0.00020535298019392804,0.00013527442872911564,0.00028025837646928535
btc-updown-5m-1777950900,BTC,5m,1777950900,1777950600,1777950720,3,1,15,15,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,347.84,347.84,695.68,0.0,0.5,0.51,116.46,231.38,0.49,0.5,231.38,116.46,1777941093723000,80523.69,0.00018095691231817014,0.00040120466273439384,0.00018095691231817014,0.00040120466273439384,0.00013854438121889596,0.00018806973087271743
btc-updown-5m-1777951200,BTC,5m,1777951200,1777950900,1777951020,3,1,20,20,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,348.0,348.0,696.0,0.0,0.5,0.51,116.55,231.45,0.49,0.5,231.45,116.55,1777941093529000,80678.15,-6.928525691221524e-05,0.0006974579645849992,6.928525691221524e-05,0.0006974579645849992,0.0002902988692611645,0.00027049869224792086
btc-updown-5m-1777951500,BTC,5m,1777951500,1777951200,1777951320,3,1,25,25,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,447.99,447.99,895.98,0.0,0.5,0.51,116.95,331.04,0.49,0.5,331.04,116.95,1777942547782000,80755.89,0.0006834034499697942,0.0010967441603273965,0.0006834034499697942,0.0010967441603273965,0.00040939766079713607,0.000367459611115384
btc-updown-5m-1777951800,BTC,5m,1777951800,1777951500,1777951620,3,1,30,30,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,448.28,448.28,896.56,0.0,0.5,0.51,116.56,331.72,0.49,0.5,331.72,116.56,1777942555521000,80811.97,0.0004936130557649593,0.00013340497786174457,0.0004936130557649593,0.00013340497786174457,0.0004664235619101854,0.0004396610895315585
btc-updown-5m-1777952100,BTC,5m,1777952100,1777951800,1777951920,3,1,35,35,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,446.13,446.13,892.26,0.0,0.5,0.51,114.31,331.82,0.49,0.5,331.82,114.31,1777942910081000,80796.22,0.00033707752130330914,0.00041693809098198806,0.00033707752130330914,0.00041693809098198806,0.00028481787228584526,0.00039653663827414286
btc-updown-5m-1777952400,BTC,5m,1777952400,1777952100,1777952220,3,1,40,40,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,647.92004,647.92004,1295.8401,0.0,0.5,0.51,316.35,331.57,0.49,0.5,331.57,316.35,1777943234563000,80821.01,0.00017162851933954804,0.0007415425228113206,0.00017162851933954804,0.0007415425228113206,0.00033180893146855285,0.0003132508948805243
btc-updown-5m-1777952700,BTC,5m,1777952700,1777952400,1777952520,3,1,45,45,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,647.76,647.76,1295.52,0.0,0.5,0.51,316.01,331.75,0.49,0.5,331.75,316.01,1777943252872000,80870.62,-0.0012957990915133785,-0.00033838456374417,0.0012957990915133785,0.00033838456374417,0.0007649818890705922,0.0005904141578708443
btc-updown-5m-1777953000,BTC,5m,1777953000,1777952700,1777952820,3,1,50,50,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,576.06,576.06,1152.12,0.0,0.5,0.51,316.03,260.03,0.49,0.5,260.03,316.03,1777943463765000,80910.54,-0.00020057179712666893,-1.9403958593631438e-05,0.00020057179712666893,1.9403958593631438e-05,0.000392295872166198,0.0006080221917424439
btc-updown-5m-1777953300,BTC,5m,1777953300,1777953000,1777953120,3,1,55,55,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,647.92,647.92,1295.84,0.0,0.5,0.51,316.58,331.34,0.49,0.5,331.34,316.58,1777943310027000,80904.93,0.0002817283253937283,6.130840291672183e-05,0.0002817283253937283,6.130840291672183e-05,0.00033220876480497246,0.0003678278071867465
btc-updown-5m-1777953600,BTC,5m,1777953600,1777953300,1777953420,4,1,0,0,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,608.49,608.49,1216.98,0.0,0.5,0.51,316.83,291.66,0.49,0.5,291.66,316.83,1777944562548000,80892.64,8.530188031522465e-05,0.0003557198446402845,8.530188031522465e-05,0.0003557198446402845,0.0002452333649463499,0.0002920945529966296
btc-updown-5m-1777953900,BTC,5m,1777953900,1777953600,1777953720,4,1,5,5,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,607.79004,607.79004,1215.5801,0.0,0.5,0.51,316.26,291.53,0.49,0.5,291.53,316.26,1777943350841000,80893.08,1.8543167195736604e-05,0.0003137967090449132,1.8543167195736604e-05,0.0003137967090449132,0.00019737521028803572,0.0002231497307939607
btc-updown-5m-1777954200,BTC,5m,1777954200,1777953900,1777954020,4,1,10,10,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,608.62,608.62,1217.24,0.0,0.5,0.51,316.96,291.66,0.49,0.5,291.66,316.96,1777945259089000,80912.0,0.00024263868888465932,-0.0005585991452678807,0.00024263868888465932,0.0005585991452678807,0.0006760204544436901,0.0004984998313757954
btc-updown-5m-1777954500,BTC,5m,1777954500,1777954200,1777954320,4,1,15,15,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,608.61,608.61,1217.22,0.0,0.5,0.51,316.88,291.73,0.49,0.5,291.73,316.88,1777945259092000,80852.62,-0.0006305784764769983,-0.0011652694209897821,0.0006305784764769983,0.0011652694209897821,0.0004030482378774972,0.0005648860899640849
btc-updown-5m-1777954800,BTC,5m,1777954800,1777954500,1777954620,4,1,20,20,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,607.33997,607.33997,1214.6799,0.0,0.5,0.51,316.11,291.23,0.49,0.5,291.23,316.11,1777945259104000,80808.24,-1.2374974844499264e-07,-0.00016185158245255843,1.2374974844499264e-07,0.00016185158245255843,0.00040747620823309454,0.0004056907695229955
btc-updown-5m-1777955700,BTC,5m,1777955700,1777955400,1777955520,4,1,35,35,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,608.05005,608.05005,1216.1001,0.0,0.5,0.51,316.39,291.66,0.49,0.5,291.66,316.39,1777945259089000,80793.69,-0.00030863983881901537,-0.0007489116664622258,0.00030863983881901537,0.0007489116664622258,0.0004157317644899596,0.00033210077103155235
btc-updown-5m-1777956000,BTC,5m,1777956000,1777955700,1777955820,4,1,40,40,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,606.63,606.63,1213.26,0.0,0.5,0.51,314.9,291.73,0.49,0.5,291.73,314.9,1777946970830000,80764.8,-0.00018335515344028634,0.00028283646024801614,0.00018335515344028634,0.00028283646024801614,0.00031168915877212444,0.0003677279223885041
btc-updown-5m-1777956300,BTC,5m,1777956300,1777956000,1777956120,4,1,45,45,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,607.64,607.64,1215.28,0.0,0.5,0.51,316.55,291.09,0.49,0.5,291.09,316.55,1777946489565000,80811.97,-0.0003659679087735993,-5.2094885710755965e-05,0.0003659679087735993,5.2094885710755965e-05,0.00027642244309597226,0.0003092639751937399
btc-updown-5m-1777956600,BTC,5m,1777956600,1777956300,1777956420,4,1,50,50,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,608.18,608.18,1216.36,0.0,0.5,0.51,316.47,291.71,0.49,0.5,291.71,316.47,1777945939456000,80769.3,-1.6218902189838946e-05,-0.0002746953656209773,1.6218902189838946e-05,0.0002746953656209773,0.00016185242642594125,0.00025232679965508215
btc-updown-5m-1777956900,BTC,5m,1777956900,1777956600,1777956720,4,1,55,55,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,605.98,605.98,1211.96,0.0,0.5,0.51,314.69,291.29,0.49,0.5,291.29,314.69,1777947004687000,80921.22,0.0004453470118458895,0.0010273286497230368,0.0004453470118458895,0.0010273286497230368,0.0004272890609592651,0.00040291074482051324
btc-updown-5m-1777957200,BTC,5m,1777957200,1777956900,1777957020,5,1,0,0,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,608.11,608.11,1216.22,0.0,0.5,0.51,316.46,291.65,0.49,0.5,291.65,316.46,1777947207664000,80902.0,-0.00045192624596445574,-0.00035752921618807817,0.00045192624596445574,0.00035752921618807817,0.00022481477483720576,0.0004016995661246247
btc-updown-5m-1777957500,BTC,5m,1777957500,1777957200,1777957320,5,1,5,5,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,607.85,607.85,1215.7,0.0,0.5,0.51,316.23,291.62,0.49,0.5,291.62,316.23,1777948281685000,80902.44,2.6699180336754403e-05,0.0,2.6699180336754403e-05,0.0,7.300190191712336e-05,0.0001688960687435378
btc-updown-5m-1777957800,BTC,5m,1777957800,1777957500,1777957620,5,1,10,10,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,606.0,606.0,1212.0,0.0,0.5,0.51,314.61,291.39,0.49,0.5,291.39,314.61,1777948281675000,80865.03,0.00021420699527096055,-0.00034248743640816263,0.00021420699527096055,0.00034248743640816263,0.0005280014058764032,0.00037979888678421196
btc-updown-5m-1777958100,BTC,5m,1777958100,1777957800,1777957920,5,1,15,15,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,608.6,608.6,1217.2,0.0,0.5,0.51,316.92,291.68,0.49,0.5,291.68,316.92,1777948281659000,80891.46,-0.00013016596178479865,-0.00010556799484875329,0.00013016596178479865,0.00010556799484875329,0.00028137696598148107,0.0004303594277021293
btc-updown-5m-1777958400,BTC,5m,1777958400,1777958100,1777958220,5,1,20,20,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,607.74,607.74,1215.48,0.0,0.5,0.51,316.21,291.53,0.49,0.5,291.53,316.21,1777948444680000,80868.69,-0.0004444490397988536,-0.0010616520449738527,0.0004444490397988536,0.0010616520449738527,0.00042669919166288874,0.00036650112594663976
btc-updown-5m-1777958700,BTC,5m,1777958700,1777958400,1777958520,5,1,25,25,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,605.3,605.3,1210.6,0.0,0.5,0.51,314.03,291.27,0.49,0.5,291.27,314.03,1777948689285000,80927.71,0.00018425547524763856,-0.0002667457241520583,0.00018425547524763856,0.0002667457241520583,0.0003057739544125444,0.00038471797680534475
btc-updown-5m-1777959000,BTC,5m,1777959000,1777958700,1777958820,5,1,30,30,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,601.6,601.6,1203.2,0.0,0.5,0.51,310.46,291.14,0.49,0.5,291.14,310.46,1777948339454000,81155.69,0.002510057426775055,0.0025861545722300466,0.002510057426775055,0.0025861545722300466,0.0009995903618481405,0.0007679528845404686
btc-updown-5m-1777959300,BTC,5m,1777959300,1777959000,1777959120,5,1,35,35,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,607.81,607.81,1215.62,0.0,0.5,0.51,316.74,291.07,0.49,0.5,291.07,316.74,1777950267654000,81061.53,-0.0004887684187891963,-0.0010102032861941195,0.0004887684187891963,0.0010102032861941195,0.0003425958680814558,0.000846289480781985
btc-updown-5m-1777959600,BTC,5m,1777959600,1777959300,1777959420,5,1,40,40,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,606.16003,606.16003,1212.3201,0.0,0.5,0.51,314.21,291.95,0.49,0.5,291.95,314.21,1777950267654000,81134.3,0.0004264210756318813,0.0011630698137335416,0.0004264210756318813,0.0011630698137335416,0.0003681642183333452,0.0004108786101265045
btc-updown-5m-1777959900,BTC,5m,1777959900,1777959600,1777959720,5,1,45,45,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,608.45996,608.45996,1216.9199,0.0,0.5,0.51,316.94,291.52,0.49,0.5,291.52,316.94,1777950267647000,81235.83,0.0006089068918329868,0.0016418794092851606,0.0006089068918329868,0.0016418794092851606,0.0005260105891439313,0.00045537253810333457
btc-updown-5m-1777960200,BTC,5m,1777960200,1777959900,1777960020,5,1,50,50,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,600.74,600.74,1201.48,0.0,0.5,0.51,314.09,286.65,0.49,0.5,286.65,314.09,1777950939309000,81040.42,-0.000976689586146441,-0.0018653521373423784,0.000976689586146441,0.0018653521373423784,0.0004204265738509962,0.0006005022321847989
btc-updown-5m-1777960500,BTC,5m,1777960500,1777960200,1777960320,5,1,55,55,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,603.48,603.48,1206.96,0.0,0.5,0.51,312.45,291.03,0.49,0.5,291.03,312.45,1777950946638000,80959.9,0.00010573694584732686,0.0002856142591332981,0.00010573694584732686,0.0002856142591332981,0.0003359835573777403,0.00040598512898817136
btc-updown-5m-1777960800,BTC,5m,1777960800,1777960500,1777960620,6,1,0,0,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,605.32,605.32,1210.64,0.0,0.5,0.51,314.03,291.29,0.49,0.5,291.29,314.03,1777950955247000,81026.05,0.00032204706177093646,0.00028933153139107913,0.00032204706177093646,0.00028933153139107913,0.0005981764046197374,0.0005178226530724483
btc-updown-5m-1777961100,BTC,5m,1777961100,1777960800,1777960920,6,1,5,5,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,606.66003,606.66003,1213.3201,0.0,0.5,0.51,314.95,291.71,0.49,0.5,291.71,314.95,1777950962695000,80970.0,-0.0002567288059558835,-1.8525362610435e-06,0.0002567288059558835,1.8525362610435e-06,0.0001983546905406197,0.000470470458049236
btc-updown-5m-1777961400,BTC,5m,1777961400,1777961100,1777961220,6,1,10,10,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,603.76,603.76,1207.52,0.0,0.5,0.51,312.59,291.17,0.49,0.5,291.17,312.59,1777951121531000,80932.14,-0.0004668254171954042,-0.0006035334931200131,0.0004668254171954042,0.0006035334931200131,0.0004296632834433936,0.00033538138782420503
btc-updown-5m-1777961700,BTC,5m,1777961700,1777961400,1777961520,6,1,15,15,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,606.1,606.1,1212.2,0.0,0.5,0.51,314.44,291.66,0.49,0.5,291.66,314.44,1777951068783000,80933.55,-0.0001044011897741979,2.668891731761532e-05,0.0001044011897741979,2.668891731761532e-05,0.00029283950067494685,0.0003708585843734182
btc-updown-5m-1777962000,BTC,5m,1777962000,1777961700,1777961820,6,1,20,20,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,606.12,606.12,1212.24,0.0,0.5,0.51,314.63,291.49,0.49,0.5,291.49,314.63,1777951368708000,80958.93,0.00041301069503954236,0.000596282457359717,0.00041301069503954236,0.000596282457359717,0.00023043615768498303,0.0002651504592434786
btc-updown-5m-1777962300,BTC,5m,1777962300,1777962000,1777962120,6,1,25,25,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,596.35,596.35,1192.7,0.0,0.5,0.51,312.1,284.25,0.49,0.5,284.25,312.1,1777953229247000,80900.01,-0.00014980334630859405,0.0,0.00014980334630859405,0.0,0.00024438301258648056,0.0002593470402602328
btc-updown-5m-1777962600,BTC,5m,1777962600,1777962300,1777962420,6,1,30,30,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,646.15,646.15,1292.3,0.0,0.5,0.51,314.44,331.71,0.49,0.5,331.71,314.44,1777953556366000,80810.0,-0.0005547279315632482,-0.0003147629801378195,0.0005547279315632482,0.0003147629801378195,0.0002681591717027979,0.00025942220811618367
btc-updown-5m-1777962900,BTC,5m,1777962900,1777962600,1777962720,6,1,35,35,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,633.9,633.9,1267.8,0.0,0.5,0.51,302.01,331.89,0.49,0.5,331.89,302.01,1777953888862000,80824.93,0.00015008872028532476,-6.26024868487519e-05,0.00015008872028532476,6.26024868487519e-05,0.00017613323222195572,0.0002613680407375985
