slug,outcome_truth,pnl,cost,cash_in,rebates,fees,leftover_redeemed,n_merges,pairs_merged,n_maker_bid_up,n_maker_bid_dn,n_maker_ask_up,n_maker_ask_dn,n_pat_up,n_pat_dn,strategy
btc-updown-5m-1777143000,Down,1.4137197110939026,37.200000286102295,40.0,0.0,1.3862800028038025,0.0,2,40.0,0,0,0,0,2,2,PAT+ACC-M-t210-pc097
btc-updown-5m-1777143300,Up,4.029059630794276,33.7655998540163,39.109999656677246,0.0,1.3153401718666695,0.0,3,39.109999656677246,0,0,0,0,3,3,PAT+ACC-M-t210-pc097
btc-updown-5m-1777143600,Up,2.830940169630051,35.799999833106995,40.0,0.0,1.3690599972629545,0.0,2,40.0,0,0,0,0,2,2,PAT+ACC-M-t210-pc097
btc-updown-5m-1777143900,Down,10.01705993765831,24.000000059604645,35.0,0.0,0.9829400027370453,0.0,2,35.0,0,0,0,0,2,2,PAT+ACC-M-t210-pc097
btc-updown-5m-1777144800,Up,0.7068598555469513,18.600000143051147,20.0,0.0,0.6931400014019012,0.0,1,20.0,0,0,0,0,1,1,PAT+ACC-M-t210-pc097
btc-updown-5m-1777145100,Down,15.76620502501361,18.54999997653067,35.0,0.0,0.6837949984557182,0.0,2,35.0,0,0,0,0,2,2,PAT+ACC-M-t210-pc097
btc-updown-5m-1777145400,Down,80.21247810197293,115.2000018954277,200.0,0.0,4.587520002599358,0.0,10,200.0,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777145700,Down,35.41837946342945,158.20000052452087,200.0,0.0,6.381620012049675,0.0,10,200.0,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777146000,Down,26.863538820705415,166.6000011563301,200.0,0.0,6.536460022964477,0.0,10,200.0,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777147200,Down,0.22674991613626483,4.600000083446503,5.0,0.0,0.17325000041723249,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M-t210-pc097
btc-updown-5m-1777148100,Up,6.892380012388229,22.19999998807907,30.0,0.0,0.9076199995326997,0.0,2,30.0,0,0,0,0,2,2,PAT+ACC-M-t210-pc097
btc-updown-5m-1777148700,Up,5.961089667770863,23.100000321865082,30.0,0.0,0.9389100103640554,0.0,2,30.0,0,0,0,0,2,2,PAT+ACC-M-t210-pc097
btc-updown-5m-1777149000,Down,12.026390034705997,17.299999967217445,30.0,0.0,0.6736099980765582,0.0,2,30.0,0,0,0,0,2,2,PAT+ACC-M-t210-pc097
btc-updown-5m-1777149300,Down,4.616670610119931,43.69839971277713,50.0,0.0,1.6849296771029372,0.0,4,50.0,0,0,0,0,4,4,PAT+ACC-M-t210-pc097
btc-updown-5m-1777149600,Up,1.8681998436927798,46.400000154972076,50.0,0.0,1.7318000013351438,0.0,3,50.0,0,0,0,0,3,3,PAT+ACC-M-t210-pc097
btc-updown-5m-1777151100,Up,8.01517492647171,35.550000071525574,45.0,0.0,1.4348250020027162,0.0,3,45.0,0,0,0,0,3,3,PAT+ACC-M-t210-pc097
btc-updown-5m-1777151400,Down,15.972450043517352,32.69999995827675,50.0,0.0,1.3275499982059005,0.0,3,50.0,0,0,0,0,3,3,PAT+ACC-M-t210-pc097
btc-updown-5m-1777151700,Down,9.528849842691422,38.900000154972076,50.0,0.0,1.571150002336502,0.0,3,50.0,0,0,0,0,3,3,PAT+ACC-M-t210-pc097
btc-updown-5m-1777152300,Up,5.661071448807395,42.668600031876565,50.0,0.0,1.6703285193160393,0.0,3,50.0,0,0,0,0,3,3,PAT+ACC-M-t210-pc097
btc-updown-5m-1777152600,Down,6.3750897352135185,22.700000256299973,30.0,0.0,0.9249100084865092,0.0,2,30.0,0,0,0,0,2,2,PAT+ACC-M-t210-pc097
btc-updown-5m-1777152900,Down,3.5511346771025663,25.450000315904617,30.0,0.0,0.9988650069928167,0.0,3,30.0,0,0,0,0,3,3,PAT+ACC-M-t210-pc097
btc-updown-5m-1777153200,Up,5.4456201595115665,23.599999845027924,30.0,0.0,0.9543799954605102,0.0,2,30.0,0,0,0,0,2,2,PAT+ACC-M-t210-pc097
btc-updown-5m-1777154100,Up,1.2623901929712298,27.699999809265137,30.0,0.0,1.0376099977636335,0.0,3,30.0,0,0,0,0,3,3,PAT+ACC-M-t210-pc097
btc-updown-5m-1777154400,Up,2.2911797875452136,14.439999470710745,17.299999237060547,0.0,0.568819978804588,0.0,2,17.299999237060547,0,0,0,0,2,2,PAT+ACC-M-t210-pc097
btc-updown-5m-1777154700,Up,1.5169402905082705,17.799999713897705,20.0,0.0,0.6830599955940244,0.0,1,20.0,0,0,0,0,1,1,PAT+ACC-M-t210-pc097
btc-updown-5m-1777156500,Down,38.88859989299774,58.800000101327896,100.0,0.0,2.311400005674362,0.0,5,100.0,0,0,0,0,5,5,PAT+ACC-M-t210-pc097
btc-updown-5m-1777156800,Up,3.3691002386582865,25.625600079917916,30.0,0.0,1.0052996814237976,0.0,2,30.0,0,0,0,0,2,2,PAT+ACC-M-t210-pc097
btc-updown-5m-1777157100,Down,36.354434989914736,99.53390152156949,139.94000244140625,0.0,4.051665929922024,0.0,9,139.94000244140625,0,0,0,0,9,9,PAT+ACC-M-t210-pc097
btc-updown-5m-1777157400,Down,5.445759852876663,23.600000143051147,30.0,0.0,0.9542400040721893,0.0,2,30.0,0,0,0,0,2,2,PAT+ACC-M-t210-pc097
btc-updown-5m-1777157700,Up,2.4786302422237396,26.49999976158142,30.0,0.0,1.0213699961948395,0.0,2,30.0,0,0,0,0,2,2,PAT+ACC-M-t210-pc097
btc-updown-5m-1777158000,Up,3.6001197816181185,25.40000021457672,30.0,0.0,0.9998800038051603,0.0,2,30.0,0,0,0,0,2,2,PAT+ACC-M-t210-pc097
btc-updown-5m-1777158300,Up,0.9089602651977541,18.399999737739563,20.0,0.0,0.6910399970626829,0.0,1,20.0,0,0,0,0,1,1,PAT+ACC-M-t210-pc097
btc-updown-5m-1777158600,Up,1.8696699153351783,27.100000083446503,30.0,0.0,1.030330001218319,0.0,2,30.0,0,0,0,0,2,2,PAT+ACC-M-t210-pc097
btc-updown-5m-1777158900,Up,2.1274397082901,17.200000286102295,20.0,0.0,0.6725600056076048,0.0,1,20.0,0,0,0,0,1,1,PAT+ACC-M-t210-pc097
btc-updown-5m-1777159500,Down,1.3638597951078415,27.600000202655792,30.0,0.0,1.0361400022363663,0.0,2,30.0,0,0,0,0,2,2,PAT+ACC-M-t210-pc097
btc-updown-5m-1777159800,Up,1.161409837540388,27.80000016093254,30.0,0.0,1.038590001527071,0.0,3,30.0,0,0,0,0,3,3,PAT+ACC-M-t210-pc097
btc-updown-5m-1777160100,Down,2.07359002474308,26.899999976158142,30.0,0.0,1.0264099990987778,0.0,2,30.0,0,0,0,0,2,2,PAT+ACC-M-t210-pc097
btc-updown-5m-1777160400,Down,1.8698102176809313,27.09999978542328,30.0,0.0,1.03018999689579,0.0,2,30.0,0,0,0,0,2,2,PAT+ACC-M-t210-pc097
btc-updown-5m-1777160700,Up,6.996370068227053,22.09999993443489,30.0,0.0,0.9036299973380566,0.0,2,30.0,0,0,0,0,2,2,PAT+ACC-M-t210-pc097
btc-updown-5m-1777161300,Up,0.7068598555469513,18.600000143051147,20.0,0.0,0.6931400014019012,0.0,1,20.0,0,0,0,0,1,1,PAT+ACC-M-t210-pc097
btc-updown-5m-1777161600,Up,1.3139998791217804,18.00000011920929,20.0,0.0,0.68600000166893,0.0,1,20.0,0,0,0,0,1,1,PAT+ACC-M-t210-pc097
btc-updown-5m-1777161900,Down,12.34438000791788,16.99999999254942,30.0,0.0,0.6556199995326997,0.0,3,30.0,0,0,0,0,3,3,PAT+ACC-M-t210-pc097
btc-updown-5m-1777162500,Down,11.709519982765913,17.600000016391277,30.0,0.0,0.6904800008428097,0.0,2,30.0,0,0,0,0,2,2,PAT+ACC-M-t210-pc097
btc-updown-5m-1777162800,Down,6.99580991339922,22.100000083446503,30.0,0.0,0.9041900031542778,0.0,2,30.0,0,0,0,0,2,2,PAT+ACC-M-t210-pc097
btc-updown-5m-1777163100,Down,12.238289990521073,17.100000008940697,30.0,0.0,0.6617100005382299,0.0,2,30.0,0,0,0,0,2,2,PAT+ACC-M-t210-pc097
btc-updown-5m-1777163700,Down,9.07910978801489,20.100000202655792,30.0,0.0,0.820890009329319,0.0,2,30.0,0,0,0,0,2,2,PAT+ACC-M-t210-pc097
btc-updown-5m-1777164300,Down,35.77002394633015,136.4352012823105,177.68000030517578,0.0,5.474775076535148,0.0,9,177.68000030517578,0,0,0,0,9,9,PAT+ACC-M-t210-pc097
btc-updown-5m-1777164600,Down,36.87254853062264,130.34919996814727,172.4399995803833,0.0,5.2182510816133885,0.0,10,172.4399995803833,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777164900,Down,71.71355818220806,104.25999982655048,180.0,0.0,4.026441991241455,0.0,10,180.0,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777165200,Up,1.1210182218618394,23.979999780654907,26.0,0.0,0.8989819974832534,0.0,2,26.0,0,0,0,0,2,2,PAT+ACC-M-t210-pc097
btc-updown-5m-1777166100,Down,7.588649842260778,26.900000162422657,35.0,0.0,0.511349995316565,0.0,3,35.0,0,0,0,0,3,3,PAT+ACC-M-t210-pc097
btc-updown-5m-1777166700,Down,66.25244027990982,109.39999973401427,180.0,0.0,4.347559986075908,0.0,10,180.0,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777167900,Down,62.818389986385256,112.7000000141561,180.0,0.0,4.481609999458641,0.0,10,180.0,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777168500,Down,82.14984010488152,94.39999990165234,180.0,0.0,3.4501599934661393,0.0,9,180.0,0,0,0,0,9,9,PAT+ACC-M-t210-pc097
btc-updown-5m-1777169700,Down,55.84010961236,119.3000003695488,180.0,0.0,4.859890018091202,0.0,10,180.0,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777170000,Up,23.048273016906386,146.0844006055355,174.92000007629395,0.0,5.787326453852052,0.0,10,174.92000007629395,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777170300,Down,45.57436012805939,129.19999986886978,180.0,0.0,5.225640003070831,0.0,9,180.0,0,0,0,0,9,9,PAT+ACC-M-t210-pc097
btc-updown-5m-1777170600,Up,34.261589881715864,131.2193993761897,170.7999997138977,0.0,5.319010455992141,0.0,10,170.7999997138977,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777170900,Down,21.47505948823929,152.60000050067902,180.0,0.0,5.924940011081695,0.0,9,180.0,0,0,0,0,9,9,PAT+ACC-M-t210-pc097
