sleeve_id,anchor,gate_stack,n_full,n_train,n_val,n_lockbox,wr_full,wr_train,wr_val,wr_lockbox,dpt_25_full,dpt_25_train,dpt_25_val,dpt_25_lockbox,sum_25_full,sum_25_lockbox,max_dd_25_full,max_dd_25_lockbox,loss_streak_full,loss_streak_lockbox,sharpe_full,sharpe_lockbox,n_32d_proj,bootstrap_p_lockbox,pass,fail_reason
stack_r5,any_offset,g_lm_high_stat+g_imb5_strong_with+g_hawkes_imbalance_with+g_ribbon_agrees+g_rf_with,286,227,34,25,0.958041958041958,0.9559471365638766,0.9411764705882353,1.0,17.73246689523473,17.252598336942004,19.115658538516037,20.20853276967011,5071.4855320371325,505.21331924175274,175.0,0.0,7,0,13.454886879735266,141.3166997470791,369.0322580645161,0.0,True,PASS
stack_r5,any_offset,g_lm_high_stat+g_imb5_strong_with+g_hawkes_imbalance_with+g_ribbon_agrees+g_stoch_with,286,227,34,25,0.958041958041958,0.9559471365638766,0.9411764705882353,1.0,16.42517248880611,15.605522564965852,19.115658538516037,20.20853276967011,4697.599331798547,505.21331924175274,175.0,0.0,7,0,12.922852030880627,141.3166997470791,369.0322580645161,0.0,True,PASS
stack_r5,any_offset,g_lm_high_stat+g_imb5_strong_with+g_hawkes_imbalance_with+g_ribbon_agrees+g_mp_skew_with,276,221,30,25,0.9565217391304348,0.9547511312217195,0.9333333333333333,1.0,17.91881492388203,17.308392521358392,20.50749508431609,20.20853276967011,4945.5929189914405,505.21331924175274,175.0,0.0,7,0,13.052269892793328,141.3166997470791,356.1290322580645,0.0,True,PASS
stack_r5,any_offset,g_lm_high_stat+g_imb5_strong_with+g_hawkes_imbalance_with+g_rf_with+g_stoch_with,284,225,34,25,0.9577464788732394,0.9555555555555556,0.9411764705882353,1.0,16.539921638984246,15.743075715201014,19.115658538516037,20.20853276967011,4697.337745471526,505.21331924175274,175.0,0.0,7,0,12.922179900614223,141.3166997470791,366.4516129032258,0.0,True,PASS
stack_r5,any_offset,g_lm_high_stat+g_imb5_strong_with+g_hawkes_imbalance_with+g_rf_with+g_mp_skew_with,274,219,30,25,0.9562043795620438,0.954337899543379,0.9333333333333333,1.0,18.048654498775257,17.465265574854723,20.50749508431609,20.20853276967011,4945.33133266442,505.21331924175274,175.0,0.0,7,0,13.523864039647222,141.3166997470791,353.5483870967742,0.0,True,PASS
stack_r5,any_offset,g_lm_high_stat+g_imb5_strong_with+g_hawkes_imbalance_with+g_stoch_with+g_mp_skew_with,274,219,30,25,0.9562043795620438,0.954337899543379,0.9333333333333333,1.0,16.684106322722023,15.758022651390862,20.50749508431609,20.20853276967011,4571.445132425834,505.21331924175274,175.0,0.0,7,0,12.517848461384023,141.3166997470791,353.5483870967742,0.0,True,PASS
stack_r5,any_offset,g_lm_high_stat+g_imb5_strong_with+g_within_dev+g_tr_above_ema200+g_ribbon_agrees,288,228,35,25,0.9548611111111112,0.9517543859649122,0.9428571428571428,1.0,17.54996790445569,17.090012385914807,18.647274664368858,20.20853276967011,5054.390756483239,505.21331924175274,175.0,0.0,7,0,13.752081662725363,141.3166997470791,371.61290322580646,0.0,True,PASS
stack_r5,any_offset,g_lm_high_stat+g_imb5_strong_with+g_within_dev+g_tr_above_ema200+g_rf_with,286,226,35,25,0.9545454545454546,0.9513274336283186,0.9428571428571428,1.0,17.671780315231533,17.240093971953787,18.647274664368858,20.20853276967011,5054.129170156219,505.21331924175274,175.0,0.0,7,0,13.751375195455655,141.3166997470791,369.0322580645161,0.0,True,PASS
stack_r5,any_offset,g_lm_high_stat+g_imb5_strong_with+g_within_dev+g_tr_above_ema200+g_stoch_with,285,225,35,25,0.9578947368421052,0.9555555555555556,0.9428571428571428,1.0,16.509624455851345,15.76611127743542,18.647274664368858,20.20853276967011,4705.242969917633,505.21331924175274,175.0,0.0,7,0,13.311021252160234,141.3166997470791,367.741935483871,0.0,True,PASS
stack_r5,any_offset,g_lm_high_stat+g_imb5_strong_with+g_within_dev+g_tr_above_ema200+g_mp_skew_with,276,220,31,25,0.9528985507246377,0.95,0.9354838709677419,1.0,17.855929554748286,17.2958007381633,19.933776628156373,20.20853276967011,4928.236557110527,505.21331924175274,175.0,0.0,7,0,13.330890661977769,141.3166997470791,356.1290322580645,0.0,True,PASS
stack_r5,any_offset,g_lm_high_stat+g_imb5_strong_with+g_within_dev+g_ribbon_agrees+g_rf_with,326,266,35,25,0.9171779141104295,0.9060150375939849,0.9428571428571428,1.0,36.01279553107397,39.783095528704685,18.647274664368858,20.20853276967011,11740.171343130114,505.21331924175274,325.0,0.0,13,0,7.275396616468004,141.3166997470791,420.64516129032256,0.0,True,PASS
stack_r5,any_offset,g_lm_high_stat+g_imb5_strong_with+g_within_dev+g_ribbon_agrees+g_stoch_with,322,262,35,25,0.9254658385093167,0.916030534351145,0.9428571428571428,1.0,35.150549649017165,38.78095058965215,18.647274664368858,20.20853276967011,11318.476986983527,505.21331924175274,325.0,0.0,13,0,7.005227543623881,141.3166997470791,415.48387096774195,0.0,True,PASS
stack_r5,any_offset,g_lm_high_stat+g_imb5_strong_with+g_within_dev+g_ribbon_agrees+g_mp_skew_with,315,259,31,25,0.9174603174603174,0.9073359073359073,0.9354838709677419,1.0,36.95009120661721,40.60277349563637,19.933776628156373,20.20853276967011,11639.278730084421,505.21331924175274,325.0,0.0,13,0,7.204559646312606,141.3166997470791,406.4516129032258,0.0,True,PASS
stack_r5,any_offset,g_lm_high_stat+g_imb5_strong_with+g_within_dev+g_rf_with+g_stoch_with,320,260,35,25,0.925,0.9153846153846154,0.9428571428571428,1.0,35.36942312705158,39.07825949293016,18.647274664368858,20.20853276967011,11318.215400656507,505.21331924175274,325.0,0.0,13,0,7.0050543077135785,141.3166997470791,412.9032258064516,0.0,True,PASS
stack_r5,any_offset,g_lm_high_stat+g_imb5_strong_with+g_within_dev+g_rf_with+g_mp_skew_with,313,257,31,25,0.9169329073482428,0.9066147859922179,0.9354838709677419,1.0,37.18535828676486,40.917730541022564,19.933776628156373,20.20853276967011,11639.0171437574,505.21331924175274,325.0,0.0,13,0,7.204384509136264,141.3166997470791,403.8709677419355,0.0,True,PASS
stack_r5,any_offset,g_lm_high_stat+g_imb5_strong_with+g_within_dev+g_stoch_with+g_mp_skew_with,310,254,31,25,0.9225806451612903,0.9133858267716536,0.9354838709677419,1.0,36.10426705680908,39.64237162557564,19.933776628156373,20.20853276967011,11192.322787610814,505.21331924175274,325.0,0.0,13,0,6.919170919148989,141.3166997470791,400.0,0.0,True,PASS
stack_r5,any_offset,g_lm_high_stat+g_imb5_strong_with+g_tr_above_ema200+g_ribbon_agrees+g_rf_with,286,226,35,25,0.9545454545454546,0.9513274336283186,0.9428571428571428,1.0,17.671780315231533,17.240093971953787,18.647274664368858,20.20853276967011,5054.129170156219,505.21331924175274,175.0,0.0,7,0,13.751375195455655,141.3166997470791,369.0322580645161,0.0,True,PASS
stack_r5,any_offset,g_lm_high_stat+g_imb5_strong_with+g_tr_above_ema200+g_ribbon_agrees+g_stoch_with,285,225,35,25,0.9578947368421052,0.9555555555555556,0.9428571428571428,1.0,16.509624455851345,15.76611127743542,18.647274664368858,20.20853276967011,4705.242969917633,505.21331924175274,175.0,0.0,7,0,13.311021252160234,141.3166997470791,367.741935483871,0.0,True,PASS
stack_r5,any_offset,g_lm_high_stat+g_imb5_strong_with+g_tr_above_ema200+g_ribbon_agrees+g_mp_skew_with,276,220,31,25,0.9528985507246377,0.95,0.9354838709677419,1.0,17.855929554748286,17.2958007381633,19.933776628156373,20.20853276967011,4928.236557110527,505.21331924175274,175.0,0.0,7,0,13.330890661977769,141.3166997470791,356.1290322580645,0.0,True,PASS
stack_r5,any_offset,g_lm_high_stat+g_imb5_strong_with+g_tr_above_ema200+g_rf_with+g_stoch_with,283,223,35,25,0.9575971731448764,0.9551569506726457,0.9428571428571428,1.0,16.625375913747746,15.90633834572175,18.647274664368858,20.20853276967011,4704.9813835906125,505.21331924175274,175.0,0.0,7,0,13.310314794472502,141.3166997470791,365.1612903225806,0.0,True,PASS
stack_r5,any_offset,g_lm_high_stat+g_imb5_strong_with+g_tr_above_ema200+g_rf_with+g_mp_skew_with,274,218,31,25,0.9525547445255474,0.9495412844036697,0.9354838709677419,1.0,17.985310112348564,17.453277871875716,19.933776628156373,20.20853276967011,4927.974970783506,505.21331924175274,175.0,0.0,7,0,13.330167291623972,141.3166997470791,353.5483870967742,0.0,True,PASS
stack_r5,any_offset,g_lm_high_stat+g_imb5_strong_with+g_tr_above_ema200+g_stoch_with+g_mp_skew_with,273,217,31,25,0.9560439560439561,0.9539170506912442,0.9354838709677419,1.0,16.773218939724984,15.925937215807926,19.933776628156373,20.20853276967011,4579.08877054492,505.21331924175274,175.0,0.0,7,0,12.88568633034882,141.3166997470791,352.258064516129,0.0,True,PASS
stack_r5,any_offset,g_lm_high_stat+g_imb5_strong_with+g_ribbon_agrees+g_rf_with+g_stoch_with,320,260,35,25,0.925,0.9153846153846154,0.9428571428571428,1.0,35.36942312705158,39.07825949293016,18.647274664368858,20.20853276967011,11318.215400656507,505.21331924175274,325.0,0.0,13,0,7.0050543077135785,141.3166997470791,412.9032258064516,0.0,True,PASS
stack_r5,any_offset,g_lm_high_stat+g_imb5_strong_with+g_ribbon_agrees+g_rf_with+g_mp_skew_with,313,257,31,25,0.9169329073482428,0.9066147859922179,0.9354838709677419,1.0,37.18535828676486,40.917730541022564,19.933776628156373,20.20853276967011,11639.0171437574,505.21331924175274,325.0,0.0,13,0,7.204384509136264,141.3166997470791,403.8709677419355,0.0,True,PASS
stack_r5,any_offset,g_lm_high_stat+g_imb5_strong_with+g_ribbon_agrees+g_stoch_with+g_mp_skew_with,310,254,31,25,0.9225806451612903,0.9133858267716536,0.9354838709677419,1.0,36.10426705680908,39.64237162557564,19.933776628156373,20.20853276967011,11192.322787610814,505.21331924175274,325.0,0.0,13,0,6.919170919148989,141.3166997470791,400.0,0.0,True,PASS
stack_r5,any_offset,g_lm_high_stat+g_imb5_strong_with+g_rf_with+g_stoch_with+g_mp_skew_with,308,252,31,25,0.922077922077922,0.9126984126984127,0.9354838709677419,1.0,36.3378610431292,39.955955581623776,19.933776628156373,20.20853276967011,11192.061201283794,505.21331924175274,325.0,0.0,13,0,6.9189974309643425,141.3166997470791,397.4193548387097,0.0,True,PASS
greedy|g_lm_high_stat+g_imb5_strong_with,any_offset,g_lm_high_stat+g_imb5_strong_with,328,268,35,25,0.9176829268292683,0.9067164179104478,0.9428571428571428,1.0,35.79400283371077,39.48718282448682,18.647274664368858,20.20853276967011,11740.432929457133,505.21331924175274,325.0,0.0,13,0,7.275571411463009,141.3166997470791,423.22580645161287,0.0,True,PASS
greedy|g_within_dev+g_lm_high_stat+g_imb5_strong_with,any_offset,g_within_dev+g_lm_high_stat+g_imb5_strong_with,328,268,35,25,0.9176829268292683,0.9067164179104478,0.9428571428571428,1.0,35.79400283371077,39.48718282448682,18.647274664368858,20.20853276967011,11740.432929457133,505.21331924175274,325.0,0.0,13,0,7.275571411463009,141.3166997470791,423.22580645161287,0.0,True,PASS
greedy|g_imb5_strong_with+g_lm_high_stat,any_offset,g_imb5_strong_with+g_lm_high_stat,328,268,35,25,0.9176829268292683,0.9067164179104478,0.9428571428571428,1.0,35.79400283371077,39.48718282448682,18.647274664368858,20.20853276967011,11740.432929457133,505.21331924175274,325.0,0.0,13,0,7.275571411463009,141.3166997470791,423.22580645161287,0.0,True,PASS
greedy|g_ribbon_agrees+g_rf_with+g_lm_high_stat+g_imb5_strong_with,any_offset,g_ribbon_agrees+g_rf_with+g_lm_high_stat+g_imb5_strong_with,326,266,35,25,0.9171779141104295,0.9060150375939849,0.9428571428571428,1.0,36.01279553107397,39.783095528704685,18.647274664368858,20.20853276967011,11740.171343130114,505.21331924175274,325.0,0.0,13,0,7.275396616468004,141.3166997470791,420.64516129032256,0.0,True,PASS
greedy|g_tr_above_ema50+g_tr_above_cloud+g_lm_high_stat+g_imb5_strong_with,any_offset,g_tr_above_ema50+g_tr_above_cloud+g_lm_high_stat+g_imb5_strong_with,328,268,35,25,0.9176829268292683,0.9067164179104478,0.9428571428571428,1.0,35.79400283371077,39.48718282448682,18.647274664368858,20.20853276967011,11740.432929457133,505.21331924175274,325.0,0.0,13,0,7.275571411463009,141.3166997470791,423.22580645161287,0.0,True,PASS
offset_150-240|r3,offset_150-240,g_lm_high_stat+g_hawkes_imbalance_with+g_mp_skew_with,52,34,8,10,0.8846153846153846,0.8823529411764706,0.75,1.0,4.884595426382178,2.4339601502704524,-3.7845834452893277,20.152098462499247,253.99896217187322,201.52098462499248,70.28205203677919,0.0,2,0,6.469279886106972,23.123637851184547,67.09677419354838,0.0,True,PASS
offset_150-240|r3,offset_150-240,g_lm_high_stat+g_within_dev+g_mp_skew_with,54,35,9,10,0.8888888888888888,0.8857142857142857,0.7777777777777778,1.0,4.831755310563328,2.4842356218393413,-3.0616049576610846,20.152098462499247,260.9147867704197,201.52098462499248,70.28205203677919,0.0,2,0,6.642823179271061,23.123637851184547,69.6774193548387,0.0,True,PASS
offset_150-240|r3,offset_150-240,g_lm_high_stat+g_tr_above_ema200+g_mp_skew_with,54,35,9,10,0.8888888888888888,0.8857142857142857,0.7777777777777778,1.0,4.831755310563328,2.4842356218393413,-3.0616049576610846,20.152098462499247,260.9147867704197,201.52098462499248,70.28205203677919,0.0,2,0,6.642823179271061,23.123637851184547,69.6774193548387,0.0,True,PASS
offset_150-240|r3,offset_150-240,g_lm_high_stat+g_tr_above_ema800+g_mp_skew_with,54,35,9,10,0.8888888888888888,0.8857142857142857,0.7777777777777778,1.0,4.831755310563328,2.4842356218393413,-3.0616049576610846,20.152098462499247,260.9147867704197,201.52098462499248,70.28205203677919,0.0,2,0,6.642823179271061,23.123637851184547,69.6774193548387,0.0,True,PASS
offset_150-240|r3,offset_150-240,g_lm_high_stat+g_ribbon_agrees+g_mp_skew_with,54,35,9,10,0.8888888888888888,0.8857142857142857,0.7777777777777778,1.0,4.831755310563328,2.4842356218393413,-3.0616049576610846,20.152098462499247,260.9147867704197,201.52098462499248,70.28205203677919,0.0,2,0,6.642823179271061,23.123637851184547,69.6774193548387,0.0,True,PASS
offset_150-240|r3,offset_150-240,g_lm_high_stat+g_rf_with+g_mp_skew_with,52,34,8,10,0.9230769230769231,0.9117647058823529,0.875,1.0,5.979130514815764,3.2925954930699106,-0.31930557736872056,20.152098462499247,310.9147867704197,201.52098462499248,45.282052036779206,0.0,1,0,8.448168687065502,23.123637851184547,67.09677419354838,0.0,True,PASS
s15_5m|150-240+r3|g_lm_high_stat+g_hawkes_imbalance_with+g_mp_skew_with,s15_5m|150-240,g_lm_high_stat+g_hawkes_imbalance_with+g_mp_skew_with,52,34,8,10,0.8846153846153846,0.8823529411764706,0.75,1.0,4.884595426382178,2.4339601502704524,-3.7845834452893277,20.152098462499247,253.99896217187322,201.52098462499248,70.28205203677919,0.0,2,0,6.469279886106972,23.123637851184547,67.09677419354838,0.0,True,PASS
s15_5m|150-240+r3|g_lm_high_stat+g_within_dev+g_mp_skew_with,s15_5m|150-240,g_lm_high_stat+g_within_dev+g_mp_skew_with,54,35,9,10,0.8888888888888888,0.8857142857142857,0.7777777777777778,1.0,4.831755310563328,2.4842356218393413,-3.0616049576610846,20.152098462499247,260.9147867704197,201.52098462499248,70.28205203677919,0.0,2,0,6.642823179271061,23.123637851184547,69.6774193548387,0.0,True,PASS
s15_5m|150-240+r3|g_lm_high_stat+g_tr_above_ema200+g_mp_skew_with,s15_5m|150-240,g_lm_high_stat+g_tr_above_ema200+g_mp_skew_with,54,35,9,10,0.8888888888888888,0.8857142857142857,0.7777777777777778,1.0,4.831755310563328,2.4842356218393413,-3.0616049576610846,20.152098462499247,260.9147867704197,201.52098462499248,70.28205203677919,0.0,2,0,6.642823179271061,23.123637851184547,69.6774193548387,0.0,True,PASS
s15_5m|150-240+r3|g_lm_high_stat+g_tr_above_ema800+g_mp_skew_with,s15_5m|150-240,g_lm_high_stat+g_tr_above_ema800+g_mp_skew_with,54,35,9,10,0.8888888888888888,0.8857142857142857,0.7777777777777778,1.0,4.831755310563328,2.4842356218393413,-3.0616049576610846,20.152098462499247,260.9147867704197,201.52098462499248,70.28205203677919,0.0,2,0,6.642823179271061,23.123637851184547,69.6774193548387,0.0,True,PASS
s15_5m|150-240+r3|g_lm_high_stat+g_ribbon_agrees+g_mp_skew_with,s15_5m|150-240,g_lm_high_stat+g_ribbon_agrees+g_mp_skew_with,54,35,9,10,0.8888888888888888,0.8857142857142857,0.7777777777777778,1.0,4.831755310563328,2.4842356218393413,-3.0616049576610846,20.152098462499247,260.9147867704197,201.52098462499248,70.28205203677919,0.0,2,0,6.642823179271061,23.123637851184547,69.6774193548387,0.0,True,PASS
s15_5m|150-240+r3|g_lm_high_stat+g_rf_with+g_mp_skew_with,s15_5m|150-240,g_lm_high_stat+g_rf_with+g_mp_skew_with,52,34,8,10,0.9230769230769231,0.9117647058823529,0.875,1.0,5.979130514815764,3.2925954930699106,-0.31930557736872056,20.152098462499247,310.9147867704197,201.52098462499248,45.282052036779206,0.0,1,0,8.448168687065502,23.123637851184547,67.09677419354838,0.0,True,PASS
stack_r4,any_offset,g_trend_slope_strong_with+g_imb5_strong_with+g_vol_high+g_tr_above_ema200,370,267,31,72,0.8216216216216217,0.8389513108614233,0.41935483870967744,0.9305555555555556,8.658785938574884,8.120253482526685,-11.947428250424277,19.52796379446159,3203.750797272707,1406.0133932012345,420.3702757631527,63.47058861426831,8,2,9.078102922227094,109.81385270637199,477.41935483870964,0.0,True,PASS
stack_r5,any_offset,g_trend_slope_strong_with+g_imb5_strong_with+g_vol_high+g_within_dev+g_tr_above_ema200,370,267,31,72,0.8216216216216217,0.8389513108614233,0.41935483870967744,0.9305555555555556,8.658785938574884,8.120253482526685,-11.947428250424277,19.52796379446159,3203.750797272707,1406.0133932012345,420.3702757631527,63.47058861426831,8,2,9.078102922227094,109.81385270637199,477.41935483870964,0.0,True,PASS
stack_r5,any_offset,g_trend_slope_strong_with+g_imb5_strong_with+g_vol_high+g_tr_above_ema200+g_tr_above_ema800,367,264,31,72,0.8256130790190735,0.8446969696969697,0.41935483870967744,0.9305555555555556,8.843374757499125,8.370740221833701,-11.947428250424277,19.52796379446159,3245.5185360021787,1406.0133932012345,420.3702757631527,63.47058861426831,8,2,9.003565547367042,109.81385270637199,473.5483870967742,0.0,True,PASS
offset_150-240|r3,offset_150-240,g_tr_above_ema200+g_mp_skew_with+g_mp_no_extreme,145,76,34,35,0.7448275862068966,0.8026315789473685,0.5882352941176471,0.7714285714285715,2.990138482183451,-0.37397662271263743,-6.431250344133175,19.44728042695111,433.5700799166004,680.6548149432889,319.12548485119936,69.25308650878304,4,2,2.5828003906596377,13.625369556183687,187.09677419354838,0.0,True,PASS
s15_5m|150-240+r3|g_tr_above_ema200+g_mp_skew_with+g_mp_no_extreme,s15_5m|150-240,g_tr_above_ema200+g_mp_skew_with+g_mp_no_extreme,145,76,34,35,0.7448275862068966,0.8026315789473685,0.5882352941176471,0.7714285714285715,2.990138482183451,-0.37397662271263743,-6.431250344133175,19.44728042695111,433.5700799166004,680.6548149432889,319.12548485119936,69.25308650878304,4,2,2.5828003906596377,13.625369556183687,187.09677419354838,0.0,True,PASS
offset_150-240|r3,offset_150-240,g_trend_slope_strong_with+g_imb5_strong_with+g_ribbon_agrees,87,57,14,16,0.8850574712643678,0.8771929824561403,0.9285714285714286,0.875,6.395109583890253,2.7737972247765907,6.302545296533329,19.377028614669975,556.374533798452,310.0324578347196,65.47200041433788,25.0,2,1,7.107737595092669,15.140668278517794,112.25806451612902,0.0,True,PASS
