rule,side,asset,tf,fire_offset_s,n,WR,per_trade,sum_pnl
DISAGR_mp=0.3_imb=0.1_hk=N,DN,ETH,15m,840,221,0.5429864253393665,-6.297959339117178,-1391.8490139448963
DISAGR_mp=0.3_imb=0.1_hk=N,UP,ETH,5m,30,501,0.48902195608782434,-1.5455245550126986,-774.3078020613619
DISAGR_mp=0.3_imb=0.1_hk=N,DN,ETH,5m,30,611,0.502454991816694,-1.3304015050497242,-812.8753195853815
DISAGR_mp=0.3_imb=0.1_hk=N,UP,ETH,5m,60,503,0.5646123260437376,0.057847827428843576,29.09745719670832
DISAGR_mp=0.3_imb=0.1_hk=N,DN,ETH,5m,60,621,0.5619967793880838,0.06938430393014365,43.087652740619205
DISAGR_mp=0.3_imb=0.1_hk=N,UP,ETH,5m,90,562,0.5569395017793595,-1.8165120108450754,-1020.8797500949324
DISAGR_mp=0.3_imb=0.1_hk=N,DN,ETH,5m,90,621,0.5442834138486312,-2.1984567012887255,-1365.2416115002984
DISAGR_mp=0.3_imb=0.1_hk=N,UP,ETH,5m,120,615,0.6357723577235772,-0.33435329457107654,-205.62727616121208
DISAGR_mp=0.3_imb=0.1_hk=N,DN,ETH,5m,120,617,0.6304700162074555,-0.8134422503043749,-501.8938684377993
DISAGR_mp=0.3_imb=0.1_hk=N,UP,ETH,5m,150,693,0.6681096681096681,-1.677945653599658,-1162.816337944563
DISAGR_mp=0.3_imb=0.1_hk=N,DN,ETH,5m,150,708,0.653954802259887,-2.612753091314014,-1849.8291886503218
DISAGR_mp=0.3_imb=0.1_hk=N,UP,ETH,5m,180,723,0.7261410788381742,-0.5602093567256581,-405.03136491265076
DISAGR_mp=0.3_imb=0.1_hk=N,DN,ETH,5m,180,733,0.7012278308321964,-2.0393959593850806,-1494.877238229264
DISAGR_mp=0.3_imb=0.1_hk=N,UP,ETH,5m,210,771,0.6679636835278858,-3.2941401582042786,-2539.782061975499
DISAGR_mp=0.3_imb=0.1_hk=N,DN,ETH,5m,210,784,0.6849489795918368,-1.090596509430491,-855.027663393505
DISAGR_mp=0.3_imb=0.1_hk=N,UP,ETH,5m,240,754,0.6511936339522546,-2.71331483891556,-2045.8393885423322
DISAGR_mp=0.3_imb=0.1_hk=N,DN,ETH,5m,240,814,0.6609336609336609,-4.3034124844956745,-3502.977762379479
DISAGR_mp=0.3_imb=0.1_hk=N,UP,ETH,5m,270,678,0.5958702064896755,-6.417029452233952,-4350.745968614619
DISAGR_mp=0.3_imb=0.1_hk=N,DN,ETH,5m,270,684,0.597953216374269,-6.62219602551254,-4529.582081450578
DISAGR_mp=0.3_imb=0.1_hk=N,UP,ETH,5m,300,180,0.3388888888888889,-14.08519128893601,-2535.3344320084816
DISAGR_mp=0.3_imb=0.1_hk=N,DN,ETH,5m,300,167,0.3413173652694611,-15.449724418950286,-2580.1039779646976
DISAGR_mp=0.3_imb=0.1_hk=N,UP,SOL,15m,60,223,0.5201793721973094,-0.8469426518907588,-188.8682113716392
DISAGR_mp=0.3_imb=0.1_hk=N,DN,SOL,15m,60,233,0.43776824034334766,-4.442365163952773,-1035.071083200996
DISAGR_mp=0.3_imb=0.1_hk=N,UP,SOL,15m,120,207,0.5217391304347826,-3.0651655856192073,-634.4892762231759
DISAGR_mp=0.3_imb=0.1_hk=N,DN,SOL,15m,120,221,0.5384615384615384,-1.1389186091564434,-251.701012623574
DISAGR_mp=0.3_imb=0.1_hk=N,UP,SOL,15m,240,220,0.6863636363636364,-0.5796315509625298,-127.51894121175656
DISAGR_mp=0.3_imb=0.1_hk=N,DN,SOL,15m,240,232,0.5905172413793104,0.25007269095417556,58.016864301368734
DISAGR_mp=0.3_imb=0.1_hk=N,UP,SOL,15m,360,238,0.6596638655462185,-1.7216207410505062,-409.7457363700205
DISAGR_mp=0.3_imb=0.1_hk=N,DN,SOL,15m,360,214,0.719626168224299,1.289348644796719,275.9206099864979
DISAGR_mp=0.3_imb=0.1_hk=N,UP,SOL,15m,480,248,0.7258064516129032,-1.8783761989293484,-465.8372973344784
DISAGR_mp=0.3_imb=0.1_hk=N,DN,SOL,15m,480,209,0.6794258373205742,-1.408117692046702,-294.2965976377607
DISAGR_mp=0.3_imb=0.1_hk=N,UP,SOL,15m,600,244,0.7090163934426229,-2.6237130715784645,-640.1859894651453
DISAGR_mp=0.3_imb=0.1_hk=N,DN,SOL,15m,600,233,0.6866952789699571,-1.0575513260737208,-246.40945897517696
DISAGR_mp=0.3_imb=0.1_hk=N,UP,SOL,15m,720,201,0.6567164179104478,5.60423948354897,1126.452136193343
DISAGR_mp=0.3_imb=0.1_hk=N,DN,SOL,15m,720,193,0.5751295336787565,-7.2861083685506145,-1406.2189151302687
DISAGR_mp=0.3_imb=0.1_hk=N,UP,SOL,15m,840,210,0.4714285714285714,-11.887744037618273,-2496.426247899837
DISAGR_mp=0.3_imb=0.1_hk=N,DN,SOL,15m,840,192,0.4635416666666667,-10.250546472937131,-1968.1049228039292
DISAGR_mp=0.3_imb=0.1_hk=N,UP,SOL,5m,30,482,0.5145228215767634,-2.823823951140501,-1361.0831444497214
DISAGR_mp=0.3_imb=0.1_hk=N,DN,SOL,5m,30,566,0.5547703180212014,-1.3852153135542054,-784.0318674716802
DISAGR_mp=0.3_imb=0.1_hk=N,UP,SOL,5m,60,559,0.5635062611806798,-1.2231465548829086,-683.7389241795458
DISAGR_mp=0.3_imb=0.1_hk=N,DN,SOL,5m,60,603,0.5572139303482587,-1.9323946076022014,-1165.2339483841274
DISAGR_mp=0.3_imb=0.1_hk=N,UP,SOL,5m,90,535,0.5757009345794393,-2.475326116954947,-1324.2994725708966
DISAGR_mp=0.3_imb=0.1_hk=N,DN,SOL,5m,90,603,0.5737976782752903,-2.636936432243515,-1590.0726686428397
DISAGR_mp=0.3_imb=0.1_hk=N,UP,SOL,5m,120,589,0.6774193548387096,-0.3269552245510774,-192.5766272605846
DISAGR_mp=0.3_imb=0.1_hk=N,DN,SOL,5m,120,650,0.6215384615384615,-2.5919137434856068,-1684.7439332656445
DISAGR_mp=0.3_imb=0.1_hk=N,UP,SOL,5m,150,563,0.6838365896980462,-2.3249974599690097,-1308.9735699625526
DISAGR_mp=0.3_imb=0.1_hk=N,DN,SOL,5m,150,631,0.6640253565768621,-1.3246833106826763,-835.8751690407687
DISAGR_mp=0.3_imb=0.1_hk=N,UP,SOL,5m,180,625,0.6944,-0.8662874687406537,-541.4296679629085
DISAGR_mp=0.3_imb=0.1_hk=N,DN,SOL,5m,180,597,0.6901172529313233,-1.4048631843726944,-838.7033210704985
DISAGR_mp=0.3_imb=0.1_hk=N,UP,SOL,5m,210,586,0.7064846416382252,-2.195213788100341,-1286.3952798267997
DISAGR_mp=0.3_imb=0.1_hk=N,DN,SOL,5m,210,602,0.6561461794019934,-3.58348286887657,-2157.256687063695
DISAGR_mp=0.3_imb=0.1_hk=N,UP,SOL,5m,240,572,0.6643356643356644,-5.210311772730793,-2980.2983340020137
DISAGR_mp=0.3_imb=0.1_hk=N,DN,SOL,5m,240,535,0.6224299065420561,-5.019420683479392,-2685.390065661475
DISAGR_mp=0.3_imb=0.1_hk=N,UP,SOL,5m,270,463,0.5658747300215983,-9.065028260354383,-4197.108084544079
DISAGR_mp=0.3_imb=0.1_hk=N,DN,SOL,5m,270,495,0.5434343434343434,-8.694590272374299,-4303.822184825278
DISAGR_mp=0.3_imb=0.1_hk=N,UP,SOL,5m,300,222,0.16216216216216217,-20.601849921510595,-4573.610682575352
DISAGR_mp=0.3_imb=0.1_hk=N,DN,SOL,5m,300,179,0.19553072625698323,-17.59942659480148,-3150.2973604694644
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,BTC,15m,60,55,0.6727272727272727,1.3603406184310485,74.81873401370767
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,BTC,15m,60,64,0.609375,0.607764163107023,38.89690643884947
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,BTC,15m,120,47,0.6170212765957447,-2.1943054760538083,-103.132357374529
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,BTC,15m,120,69,0.6231884057971014,-1.2770808443180197,-88.11857825794335
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,BTC,15m,240,67,0.7761194029850746,2.446876759357749,163.94074287696918
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,BTC,15m,240,69,0.7536231884057971,2.1514708169315275,148.4514863682754
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,BTC,15m,360,74,0.7567567567567568,-1.4485649929915296,-107.1938094813732
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,BTC,15m,360,89,0.7303370786516854,-1.4062888731180538,-125.15970970750679
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,BTC,15m,480,84,0.8095238095238095,-0.4597074289581779,-38.61542403248694
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,BTC,15m,480,95,0.7789473684210526,-0.46295474732660835,-43.98070099602779
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,BTC,15m,600,103,0.7864077669902912,-0.11098570826998631,-11.43152795180859
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,BTC,15m,600,113,0.8495575221238938,1.4443727914077662,163.21412542907757
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,BTC,15m,720,74,0.7297297297297297,-4.758404077477356,-352.1219017333243
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,BTC,15m,720,75,0.7466666666666667,-3.3037399342162783,-247.78049506622088
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,BTC,15m,840,61,0.5737704918032787,-5.579308594002181,-340.33782423413305
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,BTC,15m,840,54,0.7222222222222222,-4.717276003984414,-254.73290421515836
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,BTC,5m,30,142,0.5774647887323944,-1.1578928194587672,-164.42078036314496
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,BTC,5m,30,169,0.5857988165680473,-1.0639786830268638,-179.81239743153998
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,BTC,5m,60,169,0.6982248520710059,2.1143379276690393,357.32310977606767
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,BTC,5m,60,186,0.6774193548387096,-0.2612518538341799,-48.59284481315747
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,BTC,5m,90,209,0.7511961722488039,0.0019508039144403636,0.407718018118036
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,BTC,5m,90,230,0.7608695652173914,0.18487414943925892,42.52105437102955
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,BTC,5m,120,237,0.8227848101265823,0.06169470962520867,14.621646181174455
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,BTC,5m,120,265,0.8037735849056604,-0.2505202385382403,-66.38786321263368
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,BTC,5m,150,291,0.8006872852233677,-1.2398106280898538,-360.78489277414747
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,BTC,5m,150,329,0.8480243161094225,0.23625229341385137,77.7270045331571
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,BTC,5m,180,303,0.8679867986798679,0.38638330888681205,117.07414259270405
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,BTC,5m,180,333,0.8588588588588588,0.5192037971048659,172.89486443592034
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,BTC,5m,210,304,0.8717105263157895,0.45975274156526125,139.76483343583942
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,BTC,5m,210,311,0.8553054662379421,0.5507156648381312,171.27257176465878
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,BTC,5m,240,225,0.7911111111111111,-2.883836931246016,-648.8633095303536
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,BTC,5m,240,294,0.8367346938775511,-1.1087072735458807,-325.9599384224889
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,BTC,5m,270,167,0.8083832335329342,0.6722786055634864,112.27052712910222
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,BTC,5m,270,184,0.8369565217391305,0.72378368227809,133.17619753916856
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,BTC,5m,300,31,0.6451612903225806,-4.929055012976855,-152.80070540228252
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,ETH,15m,60,47,0.48936170212765956,-5.81061699573676,-273.09899879962774
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,ETH,15m,60,81,0.6172839506172839,1.3651675932406442,110.57857505249218
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,ETH,15m,120,55,0.6727272727272727,-1.4847793608073412,-81.66286484440377
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,ETH,15m,120,105,0.6666666666666666,-0.357880557711302,-37.57745855968671
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,ETH,15m,240,78,0.8076923076923077,0.997216997306648,77.78292578991855
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,ETH,15m,240,108,0.7962962962962963,3.8145612267911293,411.97261249344194
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,ETH,15m,360,66,0.8333333333333334,-0.39885941424026156,-26.324721339857263
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,ETH,15m,360,121,0.7520661157024794,-1.5005285023731418,-181.56394878715017
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,ETH,15m,480,48,0.8541666666666666,-1.3437773382792306,-64.50131223740307
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,ETH,15m,480,96,0.8125,0.45529947017131533,43.70874913644627
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,ETH,15m,600,52,0.8076923076923077,-1.67448557010301,-87.07324964535651
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,ETH,15m,600,115,0.8521739130434782,2.396571500731108,275.6057225840774
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,ETH,15m,720,45,0.7555555555555555,-0.4536517423436764,-20.414328405465437
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,ETH,15m,720,80,0.7875,-2.9642757379365348,-237.1420590349228
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,ETH,15m,840,48,0.625,-8.552192957495853,-410.5052619598009
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,ETH,15m,840,67,0.6865671641791045,-4.3967886029012835,-294.584836394386
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,ETH,5m,30,96,0.625,-0.35303911430028095,-33.89175497282697
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,ETH,5m,30,199,0.5628140703517588,-1.3643190407339412,-271.4994891060543
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,ETH,5m,60,117,0.6752136752136753,-1.6525756985106,-193.3513567257402
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,ETH,5m,60,225,0.7022222222222222,0.8989933548990562,202.27350485228763
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,ETH,5m,90,148,0.7702702702702703,-1.1686107492077433,-172.954390882746
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,ETH,5m,90,239,0.7656903765690377,0.5755858331872366,137.56501413174954
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,ETH,5m,120,171,0.8538011695906432,-0.34066580693145015,-58.25385298527797
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,ETH,5m,120,293,0.7986348122866894,0.6988197903262444,204.7541985655896
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,ETH,5m,150,226,0.8716814159292036,-0.7957240081233681,-179.83362583588118
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,ETH,5m,150,317,0.8359621451104101,-0.7752919453913691,-245.76754668906403
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,ETH,5m,180,260,0.9076923076923077,0.4233859893934474,110.08035724229633
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,ETH,5m,180,357,0.865546218487395,0.37673061992894974,134.49283131463505
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,ETH,5m,210,248,0.9274193548387096,0.9372247449786393,232.43173675470254
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,ETH,5m,210,334,0.8413173652694611,-0.38483324606999714,-128.53430418737904
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,ETH,5m,240,220,0.8909090909090909,-0.40721461208298565,-89.58721465825684
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,ETH,5m,240,341,0.8592375366568915,-0.9458128335304513,-322.5221762338839
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,ETH,5m,270,159,0.8553459119496856,-0.3493998217311646,-55.55457165525517
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,ETH,5m,270,261,0.7969348659003831,-2.6426370366336744,-689.728266561389
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,ETH,5m,300,55,0.5636363636363636,-9.10647425496877,-500.85608402328234
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,SOL,15m,60,63,0.5873015873015873,-0.9126405221957697,-57.49635289833349
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,SOL,15m,60,45,0.6,-1.1122156394254281,-50.04970377414426
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,SOL,15m,120,71,0.6338028169014085,-0.0721507382062979,-5.1227024126471505
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,SOL,15m,120,50,0.7,0.6467481482441094,32.33740741220547
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,SOL,15m,240,84,0.7857142857142857,0.5895954057402351,49.52601408217974
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,SOL,15m,240,62,0.6290322580645161,-2.296085095477099,-142.35727591958013
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,SOL,15m,360,87,0.7816091954022989,-0.5074806058936386,-44.15081271274656
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,SOL,15m,360,56,0.8928571428571429,1.649697310517902,92.38304938900251
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,SOL,15m,480,93,0.8387096774193549,-0.06126889273718041,-5.6980070245577785
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,SOL,15m,480,48,0.8541666666666666,2.4961529718181654,119.81534264727195
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,SOL,15m,600,86,0.8255813953488372,0.09493640501304684,8.164530831122029
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,SOL,15m,600,61,0.819672131147541,-0.5411258981846196,-33.0086797892618
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,SOL,15m,720,68,0.7058823529411765,-6.332277950060025,-430.5949006040817
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,SOL,15m,840,64,0.5625,-10.027929534046306,-641.7874901789636
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,SOL,15m,840,31,0.7419354838709677,-0.20278739513760374,-6.286409249265716
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,SOL,5m,30,158,0.5949367088607594,-1.3609929368513674,-215.03688402251603
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,SOL,5m,30,123,0.5934959349593496,-3.0939793314254747,-380.5594577653334
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,SOL,5m,60,212,0.6839622641509434,-1.0826078807510744,-229.51287071922778
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,SOL,5m,60,155,0.6903225806451613,-1.2593835669867375,-195.2044528829443
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,SOL,5m,90,214,0.7242990654205608,0.2629448982716173,56.2702082301261
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,SOL,5m,90,183,0.7377049180327869,-2.2472106533595353,-411.23954956479497
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,SOL,5m,120,239,0.7866108786610879,-0.3061340111822228,-73.16602867255125
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,SOL,5m,120,198,0.8232323232323232,-0.5830603912044708,-115.44595745848522
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,SOL,5m,150,271,0.8265682656826568,0.08296615483064859,22.483827959105767
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,SOL,5m,150,197,0.7868020304568528,-2.026188459097321,-399.15912644217224
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,SOL,5m,180,269,0.8104089219330854,-1.2481870369776176,-335.76231294697914
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,SOL,5m,180,190,0.8421052631578947,-0.8216147421918214,-156.10680101644607
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,SOL,5m,210,248,0.842741935483871,-0.773794273656062,-191.90097986670338
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,SOL,5m,210,160,0.9375,3.272242952647749,523.5588724236399
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,SOL,5m,240,206,0.8495145631067961,-0.5913770465612437,-121.8236715916162
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,SOL,5m,240,135,0.8444444444444444,-1.3801493407406518,-186.320160999988
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,SOL,5m,270,155,0.8064516129032258,-3.4733309140437085,-538.3662916767748
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,SOL,5m,270,100,0.83,-2.569922717010057,-256.99227170100573
DISAGR_mp=0.3_imb=0.1_hk=Y,UP,SOL,5m,300,41,0.3902439024390244,-14.65252629912564,-600.7535782641512
DISAGR_mp=0.3_imb=0.1_hk=Y,DN,SOL,5m,300,34,0.4411764705882353,-13.607961531627613,-462.6706920753388
DISAGR_mp=0.3_imb=0.2_hk=N,UP,BTC,15m,60,161,0.4658385093167702,-2.9465736158680627,-474.3983521547581
DISAGR_mp=0.3_imb=0.2_hk=N,DN,BTC,15m,60,158,0.5316455696202531,0.9821838381606738,155.18504642938646
DISAGR_mp=0.3_imb=0.2_hk=N,UP,BTC,15m,120,143,0.5174825174825175,-0.053376315472256554,-7.632813112532688
DISAGR_mp=0.3_imb=0.2_hk=N,DN,BTC,15m,120,179,0.46368715083798884,-3.560606629267237,-637.3485866388354
DISAGR_mp=0.3_imb=0.2_hk=N,UP,BTC,15m,240,154,0.5584415584415584,1.1959644199034136,184.1785206651257
DISAGR_mp=0.3_imb=0.2_hk=N,DN,BTC,15m,240,164,0.573170731707317,1.5423332004557577,252.94264487474427
DISAGR_mp=0.3_imb=0.2_hk=N,UP,BTC,15m,360,202,0.6633663366336634,0.25956852533166036,52.432842116995396
DISAGR_mp=0.3_imb=0.2_hk=N,DN,BTC,15m,360,197,0.6091370558375635,-2.3874097715947107,-470.319725004158
DISAGR_mp=0.3_imb=0.2_hk=N,UP,BTC,15m,480,228,0.631578947368421,0.2976714355554522,67.86908730664311
DISAGR_mp=0.3_imb=0.2_hk=N,DN,BTC,15m,480,218,0.6513761467889908,-3.657769073727354,-797.3936580725632
DISAGR_mp=0.3_imb=0.2_hk=N,UP,BTC,15m,600,242,0.6942148760330579,-2.1878890839905796,-529.4691583257203
DISAGR_mp=0.3_imb=0.2_hk=N,DN,BTC,15m,600,281,0.7224199288256228,-2.6662254139900115,-749.2093413311932
DISAGR_mp=0.3_imb=0.2_hk=N,UP,BTC,15m,720,231,0.6363636363636364,-6.138557287471458,-1418.0067334059067
DISAGR_mp=0.3_imb=0.2_hk=N,DN,BTC,15m,720,248,0.6532258064516129,-4.956862638485177,-1229.3019343443239
DISAGR_mp=0.3_imb=0.2_hk=N,UP,BTC,15m,840,195,0.5025641025641026,-8.063410580898587,-1572.3650632752247
DISAGR_mp=0.3_imb=0.2_hk=N,DN,BTC,15m,840,202,0.5742574257425742,-4.8463079364434725,-978.9542031615815
DISAGR_mp=0.3_imb=0.2_hk=N,UP,BTC,5m,30,428,0.5210280373831776,-0.5516659197031194,-236.1130136329351
DISAGR_mp=0.3_imb=0.2_hk=N,DN,BTC,5m,30,420,0.5333333333333333,0.5909103341466111,248.18234034157666
DISAGR_mp=0.3_imb=0.2_hk=N,UP,BTC,5m,60,455,0.5318681318681319,-1.5439016455198293,-702.4752487115223
DISAGR_mp=0.3_imb=0.2_hk=N,DN,BTC,5m,60,443,0.54627539503386,-1.200906833441773,-532.0017272147054
DISAGR_mp=0.3_imb=0.2_hk=N,UP,BTC,5m,90,455,0.589010989010989,-0.7215876898724447,-328.32239889196234
DISAGR_mp=0.3_imb=0.2_hk=N,DN,BTC,5m,90,480,0.5895833333333333,-0.23091689570265123,-110.84010993727259
DISAGR_mp=0.3_imb=0.2_hk=N,UP,BTC,5m,120,525,0.6552380952380953,-0.27416436486115053,-143.93629155210402
DISAGR_mp=0.3_imb=0.2_hk=N,DN,BTC,5m,120,487,0.6570841889117043,-1.1180193053114464,-544.4754016866744
DISAGR_mp=0.3_imb=0.2_hk=N,UP,BTC,5m,150,578,0.6747404844290658,1.8902321754018019,1092.5541973822415
DISAGR_mp=0.3_imb=0.2_hk=N,DN,BTC,5m,150,571,0.6882661996497373,-0.5169837011315515,-295.1976933461159
DISAGR_mp=0.3_imb=0.2_hk=N,UP,BTC,5m,180,663,0.7043740573152338,0.5549458863147364,367.9291226266702
DISAGR_mp=0.3_imb=0.2_hk=N,DN,BTC,5m,180,621,0.7214170692431562,-1.0993616915160733,-682.7036104314815
DISAGR_mp=0.3_imb=0.2_hk=N,UP,BTC,5m,210,656,0.7469512195121951,-1.6554971884875709,-1086.0061556478465
DISAGR_mp=0.3_imb=0.2_hk=N,DN,BTC,5m,210,652,0.7346625766871165,0.8766226349586429,571.5579579930352
DISAGR_mp=0.3_imb=0.2_hk=N,UP,BTC,5m,240,607,0.6985172981878089,1.735189051729559,1053.2597543998422
DISAGR_mp=0.3_imb=0.2_hk=N,DN,BTC,5m,240,638,0.7100313479623824,-3.8407211768531617,-2450.3801108323173
DISAGR_mp=0.3_imb=0.2_hk=N,UP,BTC,5m,270,485,0.6927835051546392,-1.6963746347195268,-822.7416978389705
DISAGR_mp=0.3_imb=0.2_hk=N,DN,BTC,5m,270,516,0.7228682170542635,-3.7441658650962855,-1931.9895863896834
DISAGR_mp=0.3_imb=0.2_hk=N,UP,BTC,5m,300,89,0.6292134831460674,-5.093615318221956,-453.33176332175407
DISAGR_mp=0.3_imb=0.2_hk=N,DN,BTC,5m,300,84,0.6904761904761905,-5.125976298441322,-430.58200906907103
DISAGR_mp=0.3_imb=0.2_hk=N,UP,ETH,15m,60,153,0.46405228758169936,-4.353745388394278,-666.1230444243245
DISAGR_mp=0.3_imb=0.2_hk=N,DN,ETH,15m,60,193,0.5077720207253886,-1.8541090207629547,-357.84304100725024
DISAGR_mp=0.3_imb=0.2_hk=N,UP,ETH,15m,120,177,0.5649717514124294,-0.7142629544982335,-126.42454294618733
DISAGR_mp=0.3_imb=0.2_hk=N,DN,ETH,15m,120,198,0.5353535353535354,-1.5331951872378038,-303.57264707308514
DISAGR_mp=0.3_imb=0.2_hk=N,UP,ETH,15m,240,208,0.6490384615384616,-0.8858333028139573,-184.25332698530312
DISAGR_mp=0.3_imb=0.2_hk=N,DN,ETH,15m,240,216,0.6805555555555556,1.6829128091302386,363.50916677213155
DISAGR_mp=0.3_imb=0.2_hk=N,UP,ETH,15m,360,189,0.6825396825396826,0.21995616776376223,41.57171570735106
DISAGR_mp=0.3_imb=0.2_hk=N,DN,ETH,15m,360,215,0.6837209302325581,-0.37435469524767545,-80.48625947825022
DISAGR_mp=0.3_imb=0.2_hk=N,UP,ETH,15m,480,212,0.6698113207547169,-3.871297094903535,-820.7149841195494
DISAGR_mp=0.3_imb=0.2_hk=N,DN,ETH,15m,480,205,0.7219512195121951,1.0333798480712217,211.84286885460045
DISAGR_mp=0.3_imb=0.2_hk=N,UP,ETH,15m,600,199,0.6381909547738693,-6.065001154217204,-1206.9352296892237
