at,sleeve_id,ws_s,slug,direction,outcome,won,fill_vwap,pnl_usd,placed
2026-06-02 00:56:04.466938+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780354200,btc-updown-5m-1780354200,UP,Down,false,0.58,-5.0,5.0
2026-06-02 00:56:04.489933+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780354200,btc-updown-5m-1780354200,UP,Down,false,0.55,-5.0,5.0
2026-06-02 01:01:03.407639+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780354500,btc-updown-5m-1780354500,UP,Up,true,0.95,0.24565789473684235,5.0
2026-06-02 01:01:03.478379+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780354500,btc-updown-5m-1780354500,UP,Up,true,0.84,0.8963809523809526,5.0
2026-06-02 01:01:03.524734+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780354500,btc-updown-5m-1780354500,UP,Up,true,0.62,2.931516129032258,5.0
2026-06-02 01:01:03.548944+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780354500,btc-updown-5m-1780354500,UP,Up,true,0.81,1.1063395061728392,5.0
2026-06-02 01:01:03.554801+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780354500,btc-updown-5m-1780354500,UP,Up,true,0.98,0.09504081632653069,5.0
2026-06-02 01:01:03.620702+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780354500,btc-updown-5m-1780354500,UP,Up,true,0.9,0.5205555555555553,5.0
2026-06-02 01:01:03.647792+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780354500,btc-updown-5m-1780354500,UP,Up,true,0.51,4.632421568627452,5.0
2026-06-02 01:01:03.821928+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780354500,btc-updown-5m-1780354500,UP,Up,true,0.9900000000000001,0.047005050505050015,5.0
2026-06-02 01:06:03.170865+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780354800,btc-updown-5m-1780354800,UP,Down,false,0.53,-5.0,5.0
2026-06-02 01:11:01.728195+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780355100,btc-updown-5m-1780355100,UP,Down,false,0.76,-5.0,5.0
2026-06-02 01:11:01.917173+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780355100,btc-updown-5m-1780355100,UP,Down,false,0.63,-5.0,5.0
2026-06-02 01:16:03.516043+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780355400,btc-updown-5m-1780355400,UP,Down,false,0.645917799507115,-5.0,5.0
2026-06-02 01:16:03.70737+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780355400,btc-updown-5m-1780355400,UP,Down,false,0.68,-5.0,5.0
2026-06-02 01:16:04.051325+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780355400,btc-updown-5m-1780355400,UP,Down,false,0.73,-5.0,5.0
2026-06-02 01:16:04.057468+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780355400,btc-updown-5m-1780355400,UP,Down,false,0.61,-4.999999999999999,5.0
2026-06-02 01:16:04.27034+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780355400,btc-updown-5m-1780355400,UP,Down,false,0.75,-5.0,5.0
2026-06-02 01:16:04.422777+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780355400,btc-updown-5m-1780355400,UP,Down,false,0.88,-5.0,5.0
2026-06-02 01:21:02.267305+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780355700,btc-updown-5m-1780355700,UP,Up,true,0.85,0.8298529411764708,5.0
2026-06-02 01:21:02.511665+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780355700,btc-updown-5m-1780355700,UP,Up,true,0.9,0.5205555555555553,5.0
2026-06-02 01:21:02.549613+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780355700,btc-updown-5m-1780355700,UP,Up,true,0.8700000000000001,0.7016264367816085,5.0
2026-06-02 01:21:02.621962+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780355700,btc-updown-5m-1780355700,UP,Up,true,0.8900000000000001,0.579477528089887,5.0
2026-06-02 01:21:02.627858+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780355700,btc-updown-5m-1780355700,UP,Up,true,0.77,1.4130064935064934,5.0
2026-06-02 01:21:02.673488+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780355700,btc-updown-5m-1780355700,UP,Up,true,0.8700000000000001,0.7016264367816085,5.0
2026-06-02 01:36:01.362058+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780356600,btc-updown-5m-1780356600,DOWN,Up,false,0.65,-5.0,5.0
2026-06-02 01:46:01.525617+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780357200,btc-updown-5m-1780357200,UP,Up,true,0.84,0.8963809523809526,5.0
2026-06-02 01:46:01.872371+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780357200,btc-updown-5m-1780357200,UP,Up,true,0.82,1.0345609756097565,5.0
2026-06-02 01:46:01.874294+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780357200,btc-updown-5m-1780357200,UP,Up,true,0.76,1.4949473684210524,5.0
2026-06-02 01:46:01.990479+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780357200,btc-updown-5m-1780357200,UP,Up,true,0.8700000000000001,0.7016264367816085,5.0
2026-06-02 01:46:02.117527+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780357200,btc-updown-5m-1780357200,UP,Up,true,0.82,1.0345609756097565,5.0
2026-06-02 01:51:02.782696+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780357500,btc-updown-5m-1780357500,UP,Up,true,0.66,2.456757575757575,5.0
2026-06-02 01:51:02.885933+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780357500,btc-updown-5m-1780357500,UP,Up,true,0.54,4.098259259259258,5.0
2026-06-02 02:11:03.465439+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780358700,btc-updown-5m-1780358700,UP,Down,false,0.59,-5.0,5.0
2026-06-02 02:16:08.439739+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780359000,btc-updown-5m-1780359000,DOWN,Down,true,0.69,2.1378768115942033,5.0
2026-06-02 02:16:08.453861+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780359000,btc-updown-5m-1780359000,DOWN,Down,true,0.5811090318132571,3.4576254492702336,5.0
2026-06-02 02:16:08.587027+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780359000,btc-updown-5m-1780359000,DOWN,Down,true,0.6,3.193333333333334,5.0
2026-06-02 02:16:08.635757+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780359000,btc-updown-5m-1780359000,DOWN,Down,true,0.62,2.931516129032258,5.0
2026-06-02 02:21:04.440472+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780359300,btc-updown-5m-1780359300,DOWN,Down,true,0.76,1.4949473684210524,5.0
2026-06-02 02:21:04.605747+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780359300,btc-updown-5m-1780359300,DOWN,Down,true,0.83,0.9645963855421689,5.0
2026-06-02 02:21:04.704196+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780359300,btc-updown-5m-1780359300,DOWN,Down,true,0.98,0.09504081632653069,5.0
2026-06-02 02:21:04.754666+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780359300,btc-updown-5m-1780359300,DOWN,Down,true,0.95,0.24565789473684235,5.0
2026-06-02 02:21:04.757923+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780359300,btc-updown-5m-1780359300,DOWN,Down,true,0.67,2.3471865671641785,5.0
2026-06-02 02:21:04.79391+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780359300,btc-updown-5m-1780359300,DOWN,Down,true,0.65,2.569807692307692,5.0
2026-06-02 02:21:04.853951+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780359300,btc-updown-5m-1780359300,DOWN,Down,true,0.74,1.6657567567567568,5.0
2026-06-02 02:21:04.869583+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780359300,btc-updown-5m-1780359300,DOWN,Down,true,0.58,3.473689655172415,5.0
2026-06-02 02:26:05.109192+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780359600,btc-updown-5m-1780359600,DOWN,Down,true,0.65,2.569807692307692,5.0
2026-06-02 02:26:05.327819+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780359600,btc-updown-5m-1780359600,DOWN,Down,true,0.55,3.93340909090909,5.0
2026-06-02 02:26:05.346493+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780359600,btc-updown-5m-1780359600,DOWN,Down,true,0.58,3.473689655172415,5.0
2026-06-02 02:26:05.362185+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780359600,btc-updown-5m-1780359600,DOWN,Down,true,0.59,3.3310762711864412,5.0
2026-06-02 02:26:05.395641+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780359600,btc-updown-5m-1780359600,DOWN,Down,true,0.57,3.621429824561404,5.0
2026-06-02 02:26:05.471234+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780359600,btc-updown-5m-1780359600,DOWN,Down,true,0.97,0.1441391752577321,5.0
2026-06-02 02:26:05.475754+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780359600,btc-updown-5m-1780359600,DOWN,Down,true,0.51,4.632421568627452,5.0
2026-06-02 02:36:03.213873+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780360200,btc-updown-5m-1780360200,DOWN,Up,false,0.9,-5.0,5.0
2026-06-02 02:36:03.538366+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780360200,btc-updown-5m-1780360200,DOWN,Up,false,0.75,-5.0,5.0
2026-06-02 02:36:03.640526+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780360200,btc-updown-5m-1780360200,DOWN,Up,false,0.74,-5.0,5.0
2026-06-02 02:41:03.30897+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780360500,btc-updown-5m-1780360500,DOWN,Down,true,0.91,0.4630054945054944,5.0
2026-06-02 02:41:03.360542+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780360500,btc-updown-5m-1780360500,DOWN,Down,true,0.9900000000000001,0.047005050505050015,5.0
2026-06-02 02:41:03.453847+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780360500,btc-updown-5m-1780360500,DOWN,Down,true,0.8700000000000001,0.7016264367816085,5.0
2026-06-02 02:41:03.484867+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780360500,btc-updown-5m-1780360500,DOWN,Down,true,0.65,2.569807692307692,5.0
2026-06-02 02:46:05.229608+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780360800,btc-updown-5m-1780360800,DOWN,Down,true,0.9599999999999999,0.19433333333333405,5.0
2026-06-02 02:46:05.374923+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780360800,btc-updown-5m-1780360800,DOWN,Down,true,0.97,0.1441391752577321,5.0
2026-06-02 02:46:05.380191+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780360800,btc-updown-5m-1780360800,DOWN,Down,true,0.9599999999999999,0.19433333333333405,5.0
2026-06-02 02:46:05.413314+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780360800,btc-updown-5m-1780360800,DOWN,Down,true,0.73,1.7548150684931507,5.0
2026-06-02 02:46:05.517819+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780360800,btc-updown-5m-1780360800,DOWN,Down,true,0.88,0.6398181818181817,5.0
2026-06-02 02:46:05.523471+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780360800,btc-updown-5m-1780360800,DOWN,Down,true,0.51,4.632421568627452,5.0
2026-06-02 02:51:03.63542+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780361100,btc-updown-5m-1780361100,DOWN,Up,false,0.66,-5.0,5.0
2026-06-02 02:51:03.863177+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780361100,btc-updown-5m-1780361100,DOWN,Up,false,0.66,-5.0,5.0
2026-06-02 03:26:03.862259+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780363200,btc-updown-5m-1780363200,UP,Down,false,0.53,-5.0,5.0
2026-06-02 03:26:04.148955+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780363200,btc-updown-5m-1780363200,UP,Down,false,0.5620636611051947,-5.0,5.0
2026-06-02 03:26:04.495523+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780363200,btc-updown-5m-1780363200,UP,Down,false,0.53,-5.0,5.0
2026-06-02 03:26:04.505371+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780363200,btc-updown-5m-1780363200,UP,Down,false,0.58,-5.0,5.0
2026-06-02 03:51:07.083964+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780364700,btc-updown-5m-1780364700,DOWN,Down,true,0.76,1.4949473684210524,5.0
2026-06-02 03:51:07.101716+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780364700,btc-updown-5m-1780364700,DOWN,Down,true,0.9400000000000001,0.2981489361702125,5.0
2026-06-02 03:51:07.150107+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780364700,btc-updown-5m-1780364700,DOWN,Down,true,0.93,0.3518440860215051,5.0
2026-06-02 03:51:07.374469+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780364700,btc-updown-5m-1780364700,DOWN,Down,true,0.93,0.3518440860215051,5.0
2026-06-02 03:51:07.486801+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780364700,btc-updown-5m-1780364700,DOWN,Down,true,0.98,0.09504081632653069,5.0
2026-06-02 03:51:07.637489+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780364700,btc-updown-5m-1780364700,DOWN,Down,true,0.95,0.24565789473684235,5.0
2026-06-02 03:51:07.667852+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780364700,btc-updown-5m-1780364700,DOWN,Down,true,0.8900000000000001,0.579477528089887,5.0
2026-06-02 03:56:04.794695+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780365000,btc-updown-5m-1780365000,DOWN,Down,true,0.51,4.632421568627452,5.0
2026-06-02 03:56:04.885494+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780365000,btc-updown-5m-1780365000,DOWN,Down,true,0.91,0.4630054945054944,5.0
2026-06-02 03:56:05.055929+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780365000,btc-updown-5m-1780365000,DOWN,Down,true,0.58,3.473689655172415,5.0
2026-06-02 04:01:06.597725+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780365300,btc-updown-5m-1780365300,DOWN,Down,true,0.9599999999999999,0.19433333333333405,5.0
2026-06-02 04:01:06.717271+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780365300,btc-updown-5m-1780365300,DOWN,Down,true,0.9900000000000001,0.047005050505050015,5.0
2026-06-02 04:01:06.737395+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780365300,btc-updown-5m-1780365300,DOWN,Down,true,0.84,0.8963809523809526,5.0
2026-06-02 04:01:07.21164+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780365300,btc-updown-5m-1780365300,DOWN,Down,true,0.55,3.93340909090909,5.0
2026-06-02 04:01:07.674435+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780365300,btc-updown-5m-1780365300,DOWN,Down,true,0.93,0.3518440860215051,5.0
2026-06-02 04:06:02.450488+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780365600,btc-updown-5m-1780365600,DOWN,Down,true,0.9400000000000001,0.2981489361702125,5.0
2026-06-02 04:11:05.507825+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780365900,btc-updown-5m-1780365900,DOWN,Down,true,0.9900000000000001,0.047005050505050015,5.0
2026-06-02 04:11:05.675304+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780365900,btc-updown-5m-1780365900,DOWN,Down,true,0.97,0.1441391752577321,5.0
2026-06-02 04:11:05.710322+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780365900,btc-updown-5m-1780365900,DOWN,Down,true,0.98,0.09504081632653069,5.0
2026-06-02 04:11:05.795884+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780365900,btc-updown-5m-1780365900,DOWN,Down,true,0.81,1.1063395061728392,5.0
2026-06-02 04:11:05.79796+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780365900,btc-updown-5m-1780365900,DOWN,Down,true,0.97,0.1441391752577321,5.0
2026-06-02 04:11:05.816784+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780365900,btc-updown-5m-1780365900,DOWN,Down,true,0.9900000000000001,0.047005050505050015,5.0
2026-06-02 04:11:05.924284+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780365900,btc-updown-5m-1780365900,DOWN,Down,true,0.9900000000000001,0.047005050505050015,5.0
2026-06-02 04:16:05.253279+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780366200,btc-updown-5m-1780366200,DOWN,Up,false,0.63,-5.0,5.0
2026-06-02 04:16:05.294245+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780366200,btc-updown-5m-1780366200,DOWN,Up,false,0.62,-5.0,5.0
2026-06-02 04:16:05.53419+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780366200,btc-updown-5m-1780366200,DOWN,Up,false,0.74,-5.0,5.0
2026-06-02 04:16:05.678155+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780366200,btc-updown-5m-1780366200,DOWN,Up,false,0.67,-5.0,5.0
2026-06-02 04:16:05.782685+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780366200,btc-updown-5m-1780366200,DOWN,Up,false,0.8,-5.0,5.0
2026-06-02 04:16:05.912771+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780366200,btc-updown-5m-1780366200,DOWN,Up,false,0.62,-5.0,5.0
2026-06-02 04:16:06.080536+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780366200,btc-updown-5m-1780366200,DOWN,Up,false,0.81,-5.0,5.0
2026-06-02 04:16:06.108047+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780366200,btc-updown-5m-1780366200,DOWN,Up,false,0.51,-5.0,5.0
2026-06-02 04:21:08.177623+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780366500,btc-updown-5m-1780366500,DOWN,Down,true,0.84,0.8963809523809526,5.0
2026-06-02 04:21:08.185105+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780366500,btc-updown-5m-1780366500,DOWN,Down,true,0.9400000000000001,0.2981489361702125,5.0
2026-06-02 04:21:08.243208+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780366500,btc-updown-5m-1780366500,DOWN,Down,true,0.9400000000000001,0.2981489361702125,5.0
2026-06-02 04:21:08.739952+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780366500,btc-updown-5m-1780366500,DOWN,Down,true,0.69,2.1378768115942033,5.0
2026-06-02 04:21:09.022352+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780366500,btc-updown-5m-1780366500,DOWN,Down,true,0.54,4.098259259259258,5.0
2026-06-02 04:21:09.140554+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780366500,btc-updown-5m-1780366500,DOWN,Down,true,0.98,0.09504081632653069,5.0
2026-06-02 04:21:09.184651+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780366500,btc-updown-5m-1780366500,DOWN,Down,true,0.8600000000000001,0.7649534883720924,5.0
2026-06-02 04:36:05.383208+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780367400,btc-updown-5m-1780367400,DOWN,Down,true,0.69,2.1378768115942033,5.0
2026-06-02 04:36:05.418795+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780367400,btc-updown-5m-1780367400,UP,Down,false,0.52,-5.0,5.0
2026-06-02 04:41:05.533261+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780367700,btc-updown-5m-1780367700,UP,Down,false,0.85,-5.0,5.0
2026-06-02 04:41:05.580574+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780367700,btc-updown-5m-1780367700,UP,Down,false,0.61,-4.999999999999999,5.0
2026-06-02 04:41:05.580978+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780367700,btc-updown-5m-1780367700,UP,Down,false,0.85,-5.0,5.0
2026-06-02 04:41:05.619444+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780367700,btc-updown-5m-1780367700,UP,Down,false,0.82,-5.0,5.0
2026-06-02 04:41:05.700787+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780367700,btc-updown-5m-1780367700,UP,Down,false,0.64,-5.0,5.0
2026-06-02 04:41:05.793749+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780367700,btc-updown-5m-1780367700,UP,Down,false,0.79,-5.0,5.0
2026-06-02 04:41:05.857756+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780367700,btc-updown-5m-1780367700,UP,Down,false,0.9199999999999999,-5.0,5.0
2026-06-02 04:41:05.93104+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780367700,btc-updown-5m-1780367700,UP,Down,false,0.9199999999999999,-5.0,5.0
2026-06-02 04:51:04.935152+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780368300,btc-updown-5m-1780368300,UP,Up,true,0.9900000000000001,0.047005050505050015,5.0
2026-06-02 04:51:04.949702+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780368300,btc-updown-5m-1780368300,UP,Up,true,0.9900000000000001,0.047005050505050015,5.0
2026-06-02 04:51:05.220695+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780368300,btc-updown-5m-1780368300,UP,Up,true,0.8866838025783569,0.5993280949473692,5.0
2026-06-02 04:51:05.284662+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780368300,btc-updown-5m-1780368300,UP,Up,true,0.9900000000000001,0.047005050505050015,5.0
2026-06-02 04:51:05.284952+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780368300,btc-updown-5m-1780368300,UP,Up,true,0.93,0.3518440860215051,5.0
2026-06-02 04:51:05.387346+02,poly_sniper_v5_btc_5m_parent15m_notrang_ts_mpskew_v7,1780368300,btc-updown-5m-1780368300,UP,Up,true,0.84,0.8963809523809526,5.0
