slug,buy_size_60s,sell_size_60s,ofi,ofi_total,ofi_pct
btc-updown-15m-1777576500,21399.668852,28713.133719,-7313.464867000002,50112.802571,-0.145940049085024
btc-updown-15m-1778932800,8456.876884,6623.293972000001,1833.582911999998,15080.170856,0.12158900117967446
btc-updown-15m-1779123600,2653.7439999999997,1000.0,1653.7439999999997,3653.7439999999997,0.4526162752506873
btc-updown-15m-1778083200,16479.765676000003,4324.785992,12154.979684000002,20804.551668000004,0.5842461725669048
btc-updown-15m-1778643900,5237.804936,3911.564072,1326.2408640000003,9149.369008000001,0.1449543529002077
btc-updown-15m-1777661100,4503.59686,12402.089077,-7898.492217000001,16905.685937000002,-0.4672092127130312
btc-updown-15m-1777846500,60.7,7.0,53.7,67.7,0.7932053175658315
btc-updown-15m-1778205600,1092.88,11079.905999999999,-9987.025999999998,12172.786,-0.8204388050524487
btc-updown-15m-1779489900,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1779180300,1240.66,457.611,783.0490000000001,1698.2710000000002,0.46108601041856034
btc-updown-15m-1779571800,49.730000000000004,2280.8623000000002,-2231.1323,2330.5923000000003,-0.9573241531773029
btc-updown-15m-1778580000,6111.778054,4797.036492,1314.7415620000002,10908.814546000001,0.12052102971004888
btc-updown-15m-1779730200,158.5,0.0,158.5,158.5,0.9999999999936909
btc-updown-15m-1777977000,27.8,4766.8550000000005,-4739.055,4794.655000000001,-0.9884037537630989
btc-updown-15m-1779735600,218.96,137.6626,81.29740000000001,356.62260000000003,0.22796480088410562
btc-updown-15m-1777071600,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778724000,2667.1538629999995,6199.222375,-3532.0685120000007,8866.376238,-0.3983666401231283
btc-updown-15m-1779401700,4004.097033,3765.974162,238.12287100000003,7770.071195,0.030646163339301213
btc-updown-15m-1777386600,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778297400,3003.289326,36761.777897,-33758.488571,39765.067223,-0.8489483591636768
btc-updown-15m-1778306400,4483.774968000001,1229.26,3254.5149680000004,5713.034968000001,0.5696648079748686
btc-updown-15m-1777367700,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777908600,3017.673369,4764.719999999999,-1747.0466309999993,7782.393368999999,-0.2244870630619719
btc-updown-15m-1779042600,1427.057453,1513.294367,-86.23691400000007,2940.35182,-0.029328773996837816
btc-updown-15m-1777047300,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778369400,6098.3719,3731.313645,2367.058255,9829.685545,0.2408071188201737
btc-updown-15m-1778483700,6688.374452,10618.576850000001,-3930.2023980000013,17306.951302,-0.22708808324581103
btc-updown-15m-1779255900,4074.4556000000002,282.84666,3791.60894,4357.30226,0.8701734958361895
btc-updown-15m-1777700700,9992.526531999998,25838.70539,-15846.178858000001,35831.231922,-0.4422448798995988
btc-updown-15m-1777322700,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777895100,2756.5133390000005,19226.774773,-16470.261434,21983.288112000002,-0.7492173759488072
btc-updown-15m-1778112000,5226.665604,7948.554049999999,-2721.888445999999,13175.219653999999,-0.20659150416315272
btc-updown-15m-1778225400,0.0,26.0,-26.0,26.0,-0.9999999999615384
btc-updown-15m-1778775300,22514.508253,20047.422132,2467.0861210000003,42561.930385,0.05796461999452478
btc-updown-15m-1778054400,0.0,2391.08,-2391.08,2391.08,-0.9999999999995818
btc-updown-15m-1777626900,17217.180710999997,8602.943962,8614.236748999998,25820.124673,0.33362490917820925
btc-updown-15m-1777636800,1263.2422,8021.81,-6758.567800000001,9285.0522,-0.7278976633000805
btc-updown-15m-1778466600,6831.777207,8308.300455,-1476.5232480000004,15140.077662,-0.09752415284538604
btc-updown-15m-1777495500,45798.262522000005,6873.835804000001,38924.426718,52672.09832600001,0.7389951787583405
btc-updown-15m-1778013900,7233.830189999999,8480.347666000001,-1246.5174760000027,15714.177856,-0.0793243838413078
btc-updown-15m-1777077000,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777471200,120.67999999999999,0.0,120.67999999999999,120.67999999999999,0.9999999999917136
btc-updown-15m-1778039100,2805.6848880000002,2205.72714,599.9577480000003,5011.412028000001,0.11971830387279432
btc-updown-15m-1777113000,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777725900,573.06,1168.93116,-595.8711600000001,1741.99116,-0.3420632513425947
btc-updown-15m-1778130000,0.0,641.2600000000001,-641.2600000000001,641.2600000000001,-0.9999999999984406
btc-updown-15m-1776995100,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1779556500,4598.394341,3327.1727439999995,1271.2215970000007,7925.567085,0.16039503336054853
btc-updown-15m-1778155200,0.0,162.46,-162.46,162.46,-0.9999999999938447
btc-updown-15m-1778906700,2055.412383,1343.7683319999999,711.644051,3399.1807149999995,0.20935752190503668
btc-updown-15m-1778560200,1170.9643999999998,1478.5375,-307.57310000000007,2649.5018999999998,-0.11608714075648861
btc-updown-15m-1777433400,60.0,467.4,-407.4,527.4,-0.772468714446772
btc-updown-15m-1778034600,7308.270732000001,1962.199994,5346.070738,9270.470726000001,0.576677376587341
btc-updown-15m-1778188500,0.0,1047.7,-1047.7,1047.7,-0.9999999999990455
btc-updown-15m-1778330700,0.0,259.62,-259.62,259.62,-0.9999999999961483
btc-updown-15m-1778814900,9497.887652000001,4404.5597769999995,5093.327875000002,13902.447429,0.36636195900119994
btc-updown-15m-1778907600,6747.1896449999995,5399.198221999999,1347.9914230000004,12146.387866999998,0.11097878955950267
btc-updown-15m-1777050000,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777361400,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777656600,4830.9560519999995,0.0,4830.9560519999995,4830.9560519999995,0.9999999999997929
btc-updown-15m-1779321600,0.0,73.2,-73.2,73.2,-0.9999999999863387
btc-updown-15m-1779318000,2381.3199999999997,0.0,2381.3199999999997,2381.3199999999997,0.9999999999995801
btc-updown-15m-1779006600,6950.18794,17365.182486,-10414.994546000002,24315.370426,-0.42832966817001483
btc-updown-15m-1777475700,10487.152832999998,25189.974302000002,-14702.821469000004,35677.127135,-0.41210777463569426
btc-updown-15m-1777983300,23241.024,2116.74,21124.284,25357.764000000003,0.83304994872573
btc-updown-15m-1779462000,6008.897252000001,5737.073596,271.8236560000005,11745.970848,0.023141863666915286
btc-updown-15m-1777056300,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778496300,164.94,0.0,164.94,164.94,0.9999999999939373
btc-updown-15m-1777631400,990.7066649999999,449.94599999999997,540.760665,1440.6526649999998,0.3753581124285948
btc-updown-15m-1777733100,3543.113943,17112.661435,-13569.547492000002,20655.775378000002,-0.6569372121683682
btc-updown-15m-1778801400,2508.0,0.0,2508.0,2508.0,0.9999999999996013
btc-updown-15m-1779185700,7927.600457999999,4671.675478,3255.924979999999,12599.275935999998,0.2584215947439141
btc-updown-15m-1777293900,32888.210973,89.992513,32798.218460000004,32978.203486,0.9945423034921416
btc-updown-15m-1777868100,7854.036457999999,458.47736399999997,7395.559093999998,8312.513821999999,0.8896898402052497
btc-updown-15m-1779444900,2274.4290819999997,1138.796665,1135.6324169999996,3413.2257469999995,0.3327152966655701
btc-updown-15m-1779376500,0.0,129.28,-129.28,129.28,-0.999999999992265
btc-updown-15m-1778740200,7028.0708859999995,964.8100000000001,6063.260885999999,7992.880886,0.7585826653089999
btc-updown-15m-1779054300,6611.742211000001,7170.241092,-558.4988809999995,13781.983303,-0.040523839618815054
btc-updown-15m-1778464800,43.66,0.0,43.66,43.66,0.9999999999770958
btc-updown-15m-1777384800,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778548500,4656.135899,9086.025886000001,-4429.889987000001,13742.161785,-0.3223575778182908
btc-updown-15m-1778123700,2108.593331,3409.04,-1300.446669,5517.633331,-0.235689215101228
btc-updown-15m-1777125600,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777378500,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1779710400,5380.8530200000005,2191.4514740000004,3189.401546,7572.304494000001,0.4211929866960232
btc-updown-15m-1777459500,2888.051898,1432.6100000000001,1455.441898,4320.661898,0.33685623461381586
btc-updown-15m-1777952700,4067.8285509999996,7697.398214,-3629.569663,11765.226765,-0.3084997625202757
btc-updown-15m-1778409900,4300.926,5219.72,-918.7939999999999,9520.646,-0.09650542620741316
btc-updown-15m-1777740300,1979.116294,905.8100000000001,1073.306294,2884.926294,0.37203941613061814
btc-updown-15m-1779563700,0.0,1000.0,-1000.0,1000.0,-0.999999999999
btc-updown-15m-1777995000,8921.261432,3599.728348,5321.533083999999,12520.98978,0.4250089791223816
btc-updown-15m-1777014900,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1779800400,1919.384,335.8490089999999,1583.534991,2255.233009,0.7021602578003494
btc-updown-15m-1778527800,0.0,69.08,-69.08,69.08,-0.999999999985524
btc-updown-15m-1778698800,1222.16,2945.525784,-1723.3657839999998,4167.685784,-0.4135066493293934
btc-updown-15m-1778538600,6706.265542,2182.416664,4523.848878000001,8888.682206,0.5089448326711268
btc-updown-15m-1778307300,2043.9,548.482,1495.4180000000001,2592.382,0.5768509424920492
btc-updown-15m-1779405300,3142.604,21658.876,-18516.272,24801.48,-0.7465793170407272
btc-updown-15m-1779085800,1349.6066,7310.88,-5961.2734,8660.4866,-0.6883300760489961
btc-updown-15m-1777417200,337.304173,1398.06,-1060.755827,1735.364173,-0.6112583419108012
btc-updown-15m-1778482800,397.45,68.0,329.45,465.45,0.7078096465770591
btc-updown-15m-1777182300,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778941800,0.0,3010.0,-3010.0,3010.0,-0.9999999999996678
btc-updown-15m-1778370300,2433.3565,1587.689994,845.6665059999998,4021.046494,0.21031005417660548
btc-updown-15m-1779798600,659.9560000000001,267.8,392.1560000000001,927.7560000000001,0.4226930356684057
btc-updown-15m-1777005900,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777083300,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778715000,422.43999999999994,3275.90308,-2853.46308,3698.34308,-0.7715517512234772
btc-updown-15m-1778537700,2408.88,1060.0,1348.88,3468.88,0.38885173312412397
btc-updown-15m-1779794100,2708.108492,4875.211370999999,-2167.1028789999996,7583.319862999999,-0.2857723158393054
btc-updown-15m-1777347000,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778304600,1409.9999,707.02,702.9799,2117.0199000000002,0.3320610732094053
btc-updown-15m-1779576300,5535.778383,2618.732271,2917.046112,8154.510654,0.35772178561919654
btc-updown-15m-1778086800,15764.472183,2652.88,13111.592183,18417.352183,0.7119151576577792
btc-updown-15m-1778935500,3489.2200000000003,3374.690183,114.5298170000001,6863.910183,0.0166857977372201
btc-updown-15m-1779732900,4512.159203,3390.616194,1121.543009,7902.775397,0.1419176115552532
btc-updown-15m-1777181400,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1779280200,3831.1986239999997,3358.26,472.93862399999944,7189.458624,0.06578223044794501
btc-updown-15m-1779669900,6642.856564000001,2611.8168289999994,4031.039735000001,9254.673393000001,0.43556801670046413
btc-updown-15m-1777091400,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778712300,2674.964868,1860.887768,814.0771,4535.852636,0.1794760908982539
btc-updown-15m-1777926600,389.98,0.0,389.98,389.98,0.9999999999974358
btc-updown-15m-1779008400,944.5281,2760.1,-1815.5719,3704.6281,-0.49008209488005283
btc-updown-15m-1779021900,1663.58,2100.4739999999997,-436.8939999999998,3764.0539999999996,-0.1160700670075094
btc-updown-15m-1777641300,3685.4214259999994,8328.979492,-4643.558066000001,12014.400918,-0.38649934338736996
btc-updown-15m-1777679100,6172.006625,40170.746896000004,-33998.740271,46342.753521000006,-0.7336366030903385
btc-updown-15m-1778449500,1316.81,0.0,1316.81,1316.81,0.9999999999992406
btc-updown-15m-1777976100,9.0,939.2700000000001,-930.2700000000001,948.2700000000001,-0.9810180644742732
btc-updown-15m-1777965300,13040.283204,4097.4215189999995,8942.861685,17137.704723,0.5218237698422666
btc-updown-15m-1777527900,330.74,0.0,330.74,330.74,0.9999999999969765
btc-updown-15m-1778118300,14206.49,9388.140666,4818.349334,23594.630665999997,0.2042138061920616
btc-updown-15m-1779435900,770.82,0.0,770.82,770.82,0.9999999999987027
btc-updown-15m-1778202000,6.12,3172.0119999999997,-3165.892,3178.1319999999996,-0.996148681048806
btc-updown-15m-1777032900,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777399200,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778955300,6394.386397,7976.467832999999,-1582.0814359999986,14370.854229999999,-0.11008958901671975
btc-updown-15m-1777825800,1387.925332,408.0,979.925332,1795.925332,0.5456381256720613
btc-updown-15m-1778719500,4101.994132,4696.601762,-594.6076300000004,8798.595894,-0.06757983173263041
btc-updown-15m-1777388400,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1779076800,2078.907,1162.0,916.9070000000002,3240.907,0.2829167884174761
btc-updown-15m-1778686200,6418.992387,11409.10813,-4990.115743,17828.100517,-0.27990170563832034
btc-updown-15m-1778149800,0.0,2112.0,-2112.0,2112.0,-0.9999999999995265
btc-updown-15m-1777051800,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777776300,3509.63133,28545.754172,-25036.122842,32055.385502,-0.7810270396042239
btc-updown-15m-1777488300,0.0,446.1,-446.1,446.1,-0.9999999999977583
btc-updown-15m-1777902300,1660.2,2930.5880230000002,-1270.3880230000002,4590.788023,-0.27672548081833387
btc-updown-15m-1778703300,2917.952297,8431.743395,-5513.791098,11349.695692,-0.48580959768692217
btc-updown-15m-1779174000,779.9200000000001,830.6399999999999,-50.7199999999998,1610.56,-0.03149215179811265
btc-updown-15m-1778472000,2290.55,8854.732514,-6564.182513999999,11145.282513999999,-0.5889651075021113
btc-updown-15m-1778687100,951.842221,220.0,731.842221,1171.8422209999999,0.6245228307057009
btc-updown-15m-1779614100,3433.819648,1885.2430209999998,1548.5766270000004,5319.062669,0.2911371276042601
btc-updown-15m-1778007600,309.53,629.9960000000001,-320.4660000000001,939.5260000000001,-0.34109327469347206
btc-updown-15m-1777295700,12003.475425,10553.272197999999,1450.2032270000018,22556.747623,0.0642913265350913
btc-updown-15m-1778484600,3754.1142999999997,5634.081071,-1879.9667709999999,9388.195371,-0.20024793868340127
btc-updown-15m-1778269500,16461.305576,19399.179266000003,-2937.873690000004,35860.484842000005,-0.08192509674490145
btc-updown-15m-1779713100,4320.495171,5079.296772999999,-758.8016019999995,9399.791943999999,-0.08072536142507612
btc-updown-15m-1779250500,1222.944764,9531.037538999999,-8308.092775,10753.982302999999,-0.7725596472928496
btc-updown-15m-1777041000,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778517000,60.480000000000004,1261.9263979999998,-1201.4463979999998,1322.4063979999999,-0.9085303880986603
btc-updown-15m-1777490100,11971.712497,8568.12178,3403.590717000001,20539.834277,0.1657068246558879
btc-updown-15m-1777472100,7093.650999999999,27547.209802,-20453.558802000003,34640.860802,-0.5904460318959084
btc-updown-15m-1778913000,2384.1,0.0,2384.1,2384.1,0.9999999999995806
btc-updown-15m-1779217200,0.0,1053.56,-1053.56,1053.56,-0.9999999999990509
btc-updown-15m-1779780600,1010.6166640000001,4164.96594,-3154.349276,5175.582604,-0.6094674778374748
btc-updown-15m-1778769000,0.0,8085.1,-8085.1,8085.1,-0.9999999999998762
btc-updown-15m-1777449600,6960.773323,6312.571970000001,648.2013529999995,13273.345293000002,0.04883481433590025
btc-updown-15m-1779786000,2627.8233299999997,7764.530398,-5136.707068,10392.353728,-0.4942775431286306
btc-updown-15m-1779474600,84.0,0.0,84.0,84.0,0.9999999999880952
btc-updown-15m-1779788700,5446.343425999999,5615.700347,-169.3569210000005,11062.043773,-0.0153097315898666
btc-updown-15m-1777761000,7251.230714,36629.802689000004,-29378.571975000003,43881.033403,-0.6695050161008929
btc-updown-15m-1777128300,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777172400,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778279400,1071.29,3360.4974,-2289.2074000000002,4431.7874,-0.5165426933610315
btc-updown-15m-1778113800,2054.55,0.0,2054.55,2054.55,0.9999999999995133
btc-updown-15m-1778272200,3971.896664,4961.372446,-989.4757820000004,8933.269110000001,-0.11076301069809477
btc-updown-15m-1778352300,9870.09196,22477.818497,-12607.726537,32347.910456999998,-0.3897539704692528
btc-updown-15m-1779550200,840.7099939999999,22710.370885,-21869.660891,23551.080879,-0.9286054004637971
btc-updown-15m-1779187500,0.0,510.0,-510.0,510.0,-0.9999999999980392
btc-updown-15m-1778614200,4071.8433099999993,1405.96,2665.8833099999993,5477.803309999999,0.4866701411371984
btc-updown-15m-1779079500,5316.777524,1646.4299999999998,3670.3475240000002,6963.2075239999995,0.527105864840152
btc-updown-15m-1778737500,2023.19,1798.62,224.57000000000016,3821.81,0.05876011627996719
btc-updown-15m-1777215600,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777731300,3190.22959,30450.588927,-27260.359337,33640.818517,-0.8103357926093114
btc-updown-15m-1777565700,2023.0,0.0,2023.0,2023.0,0.9999999999995057
btc-updown-15m-1779262200,757.304756,1836.37605,-1079.071294,2593.6808060000003,-0.4160385855897736
btc-updown-15m-1777473000,709.02,0.0,709.02,709.02,0.9999999999985896
btc-updown-15m-1778419800,10105.651381,9312.805016,792.8463649999994,19418.456397,0.0408295257249411
btc-updown-15m-1779030900,1149.56,0.0,1149.56,1149.56,0.9999999999991301
btc-updown-15m-1777640400,0.0,39566.12,-39566.12,39566.12,-0.9999999999999748
btc-updown-15m-1779426900,428.21,0.0,428.21,428.21,0.9999999999976648
btc-updown-15m-1779606000,15.87,0.0,15.87,15.87,0.9999999999369881
btc-updown-15m-1779634800,6197.4968579999995,7299.463798999999,-1101.9669409999997,13496.960657,-0.08164556221243774
btc-updown-15m-1777945500,1330.0,2021.56,-691.56,3351.56,-0.20633973433260738
btc-updown-15m-1779737400,2830.0,915.775,1914.225,3745.775,0.5110357669639765
btc-updown-15m-1778510700,0.0,23.8,-23.8,23.8,-0.9999999999579832
btc-updown-15m-1778328900,3189.48,0.0,3189.48,3189.48,0.9999999999996865
btc-updown-15m-1777258800,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777566600,13468.548681,29773.272055,-16304.723374000001,43241.820736,-0.37705913156486254
btc-updown-15m-1779086700,0.0,2017.84,-2017.84,2017.84,-0.9999999999995044
btc-updown-15m-1777412700,3823.653198,1332.127015,2491.526183,5155.780213,0.4832491068407606
btc-updown-15m-1777620600,28204.910357,6089.955052999999,22114.955304000003,34294.86541,0.6448474149005083
btc-updown-15m-1777262400,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777291200,8824.97721,5910.515412000001,2914.4617979999985,14735.492622,0.19778516217696904
btc-updown-15m-1777157100,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777398300,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778363100,2589.7682,2380.9566640000003,208.8115359999997,4970.724864,0.04200826674440488
btc-updown-15m-1777592700,2801.63578,2256.717566,544.9182140000003,5058.353346,0.1077264035796942
btc-updown-15m-1779812100,0.0,8.57,-8.57,8.57,-0.9999999998833139
btc-updown-15m-1778616000,2809.32,3808.468,-999.1479999999997,6617.7880000000005,-0.1509791489240587
btc-updown-15m-1777509000,0.0,4.81,-4.81,4.81,-0.9999999997920997
btc-updown-15m-1777347900,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777053600,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777497300,2405.888126,5110.416663999999,-2704.5285379999996,7516.304789999999,-0.3598215630635223
btc-updown-15m-1779404400,26369.466987999996,17644.6818,8724.785187999998,44014.14878799999,0.19822682996833338
