strategy_id,asset,tf,variant,n_trades,win_rate,total_pnl_usd,avg_pnl_usd,sharpe_ann,calmar,max_dd_usd,profit_factor,avg_bars_held,is_n_trades,is_sharpe_ann,is_total_pnl_usd,is_win_rate,oos_n_trades,oos_sharpe_ann,oos_total_pnl_usd,oos_win_rate,oos_calmar,oos_profit_factor,oos_max_dd_usd,buy_hold_pnl_usd,perm_p_value,gate_perm_pass,gate_pf_pass,gate_calmar_pass,gate_n_pass,gate_oos_sharpe_pass,gate_beats_bh,gates_passed_n,strategy_family
C3_XRP_4h_lb20_off0.5_volx2_trail2.5,XRP,4h,lb20_off0.5_volx2_trail2.5,295,0.4677966101694915,1444.8951626548817,4.897949703914852,1.887138419391405,5.561409000733838,-259.80739098027584,1.4553084520310653,8.379661016949152,205,2.298424409563224,1213.1271876023984,0.4829268292682926,90,0.9802383930909786,231.76797505248285,0.4333333333333333,0.8920761421682486,1.2064369393789578,-259.80739098027647,1301.85,,False,False,False,True,True,True,3,C3_vol_donchian
C1_SUI_4h_lb20_off0.25_trail2.0,SUI,4h,lb20_off0.25_trail2.0,244,0.4426229508196721,311.79912126474466,1.277865251085019,0.7814149476694424,0.762337371687047,-409.00411398530224,1.1220963119589469,6.463114754098361,163,1.4074099644115874,414.0356559842575,0.4539877300613497,81,-1.0273334367470768,-102.23653471951285,0.419753086419753,-0.4510767247873016,0.8651704993485637,-226.64998901843347,5837.999999999999,,False,False,False,True,False,False,1,C1_atr_breakout
C1_SUI_4h_lb20_off0.25_trail3.0,SUI,4h,lb20_off0.25_trail3.0,176,0.4886363636363636,2540.488069654441,14.43459130485478,2.295840808775815,5.476038144170456,-463.9281178782385,1.8952547098552643,18.69886363636364,119,2.299300610846405,1803.6635681530329,0.5126050420168067,57,2.300906971800352,726.6226230602987,0.4385964912280701,3.17761000185998,1.9374177937155408,-228.66954177352727,5837.999999999999,,False,True,True,True,True,False,4,C1_atr_breakout
C1_SUI_4h_lb20_off0.5_trail2.0,SUI,4h,lb20_off0.5_trail2.0,174,0.4367816091954023,498.5600222416381,2.865287484147345,1.5830280379678014,1.7472376999550137,-285.34184115559924,1.260612937237693,6.477011494252873,116,2.476718184274795,580.5929739067416,0.4568965517241379,58,-1.0969268810906758,-82.03295166510357,0.396551724137931,-0.3759169181989207,0.8531903403839136,-218.22096238215835,5837.999999999999,,False,False,False,True,False,False,1,C1_atr_breakout
C1_SUI_4h_lb20_off0.5_trail3.0,SUI,4h,lb20_off0.5_trail3.0,142,0.4929577464788732,1889.4374767504823,13.305897723594947,2.1114413669498737,5.881979655458305,-321.2247555118862,1.788038103249791,17.845070422535212,96,2.171800577407057,1404.4250160622837,0.5208333333333334,46,1.9709297580370309,474.81058224708926,0.4347826086956521,2.794220193760767,1.715483805779066,-169.92597194283292,5837.999999999999,,False,True,True,False,True,False,3,C1_atr_breakout
C1_SUI_4h_lb20_off1.0_trail2.0,SUI,4h,lb20_off1.0_trail2.0,70,0.5,158.92103161253098,2.2703004516075853,1.401071733477703,0.467466656861583,-339.96228239993496,1.2082617897026529,6.357142857142857,44,1.3294375692065508,98.5285275644852,0.5227272727272727,26,1.5912221508411624,60.39250404804578,0.4615384615384615,0.5873467006503904,1.2651256596691345,-102.8225815879632,5837.999999999999,,False,False,False,False,True,False,1,C1_atr_breakout
C1_SUI_4h_lb20_off1.0_trail3.0,SUI,4h,lb20_off1.0_trail3.0,60,0.5333333333333333,1085.2597667588636,18.087662779314392,2.600617268255564,3.867006968184368,-280.64592996283466,1.9964022602434024,19.5,40,2.2888232842769844,633.7367926392142,0.525,20,3.270839933757948,451.52297411964935,0.55,3.54833514914054,2.504016682904563,-127.24924651748722,5837.999999999999,0.014925373134328358,True,True,True,False,True,False,4,C1_atr_breakout
C1_SUI_4h_lb50_off0.25_trail2.0,SUI,4h,lb50_off0.25_trail2.0,150,0.4333333333333333,-119.5010254835119,-0.7966735032234127,-0.4815021706582981,-0.3722529031181009,-321.0210705746975,0.9344642618635038,6.046666666666667,102,-0.0260931294252639,-4.722356612609698,0.4607843137254901,48,-1.745620386710308,-114.7786688709022,0.375,-0.5366889394184472,0.7854711958042278,-213.86442022687416,5837.999999999999,,False,False,False,False,False,False,0,C1_atr_breakout
C1_SUI_4h_lb50_off0.25_trail3.0,SUI,4h,lb50_off0.25_trail3.0,115,0.5043478260869565,1101.2306681210064,9.575918853226142,1.507689700763568,3.1383868523963643,-350.8906708808522,1.4860343540721557,17.704347826086956,79,1.232023134970283,659.1832789806795,0.5063291139240507,36,2.30960677814418,442.04738914032686,0.5,3.662162943577837,1.733880724161598,-120.7066413894894,5837.999999999999,,False,True,True,False,True,False,3,C1_atr_breakout
C1_SUI_4h_lb50_off0.5_trail2.0,SUI,4h,lb50_off0.5_trail2.0,108,0.4537037037037037,172.6862187498333,1.598946469905864,0.8951416590485853,0.7342692641451477,-235.18105303083647,1.1375011019116217,6.12962962962963,75,1.2417037605369226,176.2940646894847,0.48,33,-0.0720897775148307,-3.6078459396514297,0.3939393939393939,-0.0271724637661409,0.9897034550516416,-132.77581196546095,5837.999999999999,,False,False,False,False,False,False,0,C1_atr_breakout
C1_SUI_4h_lb50_off0.5_trail3.0,SUI,4h,lb50_off0.5_trail3.0,87,0.4827586206896552,947.5556987808797,10.89144481357333,1.6251456348406867,2.1931243490685306,-432.05744315561856,1.5242777926797892,17.298850574712645,63,1.1380066161385067,484.7619743247434,0.4761904761904761,24,3.053234350381762,462.7937244561362,0.5,4.29220142412048,2.1997733826516304,-107.82199592391396,5837.999999999999,0.03482587064676617,True,True,True,False,True,False,4,C1_atr_breakout
C1_SUI_4h_lb50_off1.0_trail2.0,SUI,4h,lb50_off1.0_trail2.0,49,0.4693877551020408,-9.058308235951523,-0.1848634333867658,-0.1131441881336344,-0.0321821992180958,-281.4695221592591,0.984844024308794,6.408163265306122,33,0.001604817583963,0.0937804854917878,0.4848484848484848,16,-0.4322662363809251,-9.152088721443278,0.4375,-0.0808924885704598,0.9445992468430908,-113.13891911572884,5837.999999999999,,False,False,False,False,False,False,0,C1_atr_breakout
C1_SUI_4h_lb50_off1.0_trail3.0,SUI,4h,lb50_off1.0_trail3.0,42,0.6190476190476191,995.5601813962556,23.70381384276799,3.349213202998401,3.2860537776763463,-302.9652734716478,2.427138487449125,20.02380952380953,31,2.67670891752396,583.657896830227,0.5483870967741935,11,5.534927701600679,411.9022845660286,0.8181818181818182,5.410899370911738,4.024257322256927,-76.12455089820362,5837.999999999999,0.029850746268656716,True,True,True,False,True,False,4,C1_atr_breakout
C2_SUI_4h_bb20_sq0.1_trail2.0,SUI,4h,bb20_sq0.1_trail2.0,115,0.408695652173913,239.6855527535756,2.084222197857179,1.1185836237747229,0.6451422694634148,-371.52356014887954,1.1871696802880864,6.869565217391305,77,-0.0483605656581606,-7.348726355166772,0.3636363636363636,38,4.105427873262418,247.03427910874248,0.5,1.885176318968391,2.037357366664716,-131.04041071549474,5837.999999999999,0.04477611940298507,True,True,True,False,True,False,4,C2_bb_squeeze
C2_SUI_4h_bb20_sq0.2_trail2.0,SUI,4h,bb20_sq0.2_trail2.0,151,0.4039735099337748,414.61131791596864,2.745770317324296,1.4609981458173449,1.3829686684018012,-299.7980557253734,1.2578849894425392,7.125827814569536,100,1.3942702841920844,290.6603603264072,0.39,51,1.6844891205076722,123.95095758956154,0.4313725490196078,0.7040355512087016,1.309353657303344,-176.05781040000065,5837.999999999999,,False,False,False,True,True,False,2,C2_bb_squeeze
C3_SUI_4h_lb20_off0.5_volx2_trail2.5,SUI,4h,lb20_off0.5_volx2_trail2.5,100,0.53,1259.2450166230085,12.592450166230083,3.2165841681991294,5.856226587124815,-215.02668960786403,2.000186418147185,10.52,66,3.408601492697514,972.0686818158448,0.5454545454545454,34,2.970291608167644,287.1763348071637,0.5,2.312667305019221,1.817161123465063,-124.17537714305038,5837.999999999999,0.004975124378109453,True,True,True,False,True,False,4,C3_vol_donchian
C1_SUI_1d_lb20_off0.25_trail2.0,SUI,1d,lb20_off0.25_trail2.0,42,0.5,974.712009387564,23.207428794942,2.080004319313378,5.069484720671917,-192.2704304468984,2.3268023566257585,6.571428571428571,32,1.8157636194803752,480.50557703833374,0.5,10,2.5939098819197994,494.2064323492304,0.5,8.169405763940112,4.534986121307673,-60.49478341872373,5837.999999999999,,False,True,True,False,True,False,3,C1_atr_breakout
C1_SUI_1d_lb20_off0.25_trail3.0,SUI,1d,lb20_off0.25_trail3.0,27,0.5555555555555556,1690.880728639493,62.62521217183308,1.3204261857092092,5.600554988720107,-301.9130661238109,2.530408629553029,23.0,20,1.4558181498593217,1479.714967569703,0.55,7,1.2643564210496605,330.7855871045831,0.5714285714285714,2.861412675254261,2.268574130669772,-115.6021953649835,5837.999999999999,,False,True,True,False,True,False,3,C1_atr_breakout
C1_SUI_1d_lb20_off0.5_trail2.0,SUI,1d,lb20_off0.5_trail2.0,32,0.4375,590.7856849625614,18.462052655080043,1.6828760530208653,2.041181578201897,-289.4331848139606,1.9984957516458963,5.875,24,0.6928684029683966,111.09945101416672,0.4166666666666667,8,2.746268733272835,479.6862339483946,0.5,13.010915192205776,7.048277181365659,-36.86798559994857,5837.999999999999,0.03980099502487562,True,True,True,False,True,False,4,C1_atr_breakout
C1_SUI_1d_lb20_off0.5_trail3.0,SUI,1d,lb20_off0.5_trail3.0,22,0.5,1256.4966304861514,57.11348320391597,1.1557601928421308,2.304866156104965,-545.1494990969574,2.192313661738005,23.545454545454547,16,1.150402002601015,977.858191003682,0.4375,6,1.7899889219635,398.2582655172624,0.6666666666666666,3.445075279581558,3.468375170159552,-115.6021953649835,5837.999999999999,,False,True,True,False,True,False,3,C1_atr_breakout
C1_SUI_1d_lb20_off1.0_trail2.0,SUI,1d,lb20_off1.0_trail2.0,10,0.6,638.9853959288824,63.89853959288824,3.72594932617338,9.584784996118138,-66.66663844704635,10.330945181116196,8.3,5,12.294517269202968,323.000546728722,0.8,5,2.1883248605112477,315.9848492001605,0.4,4.739774744322059,5.660340009535541,-66.66663844704641,5837.999999999999,,False,True,True,False,True,False,3,C1_atr_breakout
C1_SUI_1d_lb20_off1.0_trail3.0,SUI,1d,lb20_off1.0_trail3.0,11,0.6363636363636364,866.25274855269,78.75024986842637,1.6323033340022932,6.259249884309785,-138.3956168173038,4.224374174141423,29.63636363636364,7,2.335095302647225,794.1308755437215,0.7142857142857143,4,1.0105895038975516,167.53726866660355,0.5,1.210567737038737,2.210567737038737,-138.39561681730373,5837.999999999999,,False,True,True,False,True,False,3,C1_atr_breakout
C1_SUI_1d_lb50_off0.25_trail2.0,SUI,1d,lb50_off0.25_trail2.0,28,0.3928571428571428,341.8004419749904,12.207158641963945,0.873306447173544,1.0133760067116735,-337.2888638681177,1.4248433199734332,7.178571428571429,23,-0.9120386654717612,-193.1310421805681,0.3043478260869565,5,3.8903154728673583,534.9314841555586,0.8,16.65224575891804,17.65224575891805,-32.12368421052628,5837.999999999999,0.07960199004975124,False,True,True,False,True,False,3,C1_atr_breakout
C1_SUI_1d_lb50_off0.25_trail3.0,SUI,1d,lb50_off0.25_trail3.0,20,0.45,718.8978291202937,35.94489145601469,0.7952234205544914,2.2117339209326863,-325.03811707021936,1.7458099604355242,23.45,15,0.8983568271473588,625.9394487358868,0.4666666666666667,5,1.0023452222558609,188.37377604204187,0.4,3.487847242016094,1.9566594738426664,-54.00860845418087,5837.999999999999,,False,True,True,False,True,False,3,C1_atr_breakout
C1_SUI_1d_lb50_off0.5_trail2.0,SUI,1d,lb50_off0.5_trail2.0,21,0.4285714285714285,490.4039840376007,23.35257066845717,1.6829710118116026,2.3817836885861543,-205.89778424786687,2.1497604349588797,7.190476190476191,17,-0.0895056639500664,-10.568221827639036,0.3529411764705882,4,3.800290592019405,500.9722058652397,0.75,15.5951043031696,16.595104303169606,-32.12368421052628,5837.999999999999,0.06467661691542288,False,True,True,False,True,False,3,C1_atr_breakout
C1_SUI_1d_lb50_off0.5_trail3.0,SUI,1d,lb50_off0.5_trail3.0,16,0.5,878.4722573652937,54.90451608533085,1.2099466824219836,3.165854960216253,-277.4834186671922,2.3541426332228443,26.125,12,1.2501825985318764,688.3567241139011,0.5,4,1.812855946542441,285.53092890902764,0.5,6.24219036850941,3.8624449717535847,-45.74210526315787,5837.999999999999,,False,True,True,False,True,False,3,C1_atr_breakout
C1_SUI_1d_lb50_off1.0_trail2.0,SUI,1d,lb50_off1.0_trail2.0,6,0.6666666666666666,626.2642518021232,104.37737530035388,4.369223891271521,18.130014228488097,-34.54295423652013,18.781375243153963,12.166666666666666,4,13.047250392299754,298.9711397097626,0.75,2,2.9054292856971204,327.2931120923606,0.5,9.47496007004328,10.47496007004328,-34.54295423652013,5837.999999999999,0.03980099502487562,True,True,True,False,True,False,4,C1_atr_breakout
C1_SUI_1d_lb50_off1.0_trail3.0,SUI,1d,lb50_off1.0_trail3.0,8,0.75,944.0484685681952,118.00605857102438,2.0673579109331075,10.189019851843408,-92.6535115541459,6.708366518888297,35.75,6,2.776443259485886,851.6666157615512,0.8333333333333334,2,1.4501995890474193,187.79724846427888,0.5,2.0268767509640684,3.026876750964068,-92.65351155414584,5837.999999999999,,False,True,True,False,True,False,3,C1_atr_breakout
C2_SUI_1d_bb20_sq0.1_trail2.0,SUI,1d,bb20_sq0.1_trail2.0,18,0.3333333333333333,33.43795293100302,1.85766405172239,0.1948639622954941,0.1184949575769925,-282.18882570827185,1.079328185805257,5.833333333333333,13,-2.278525172882304,-118.08301556995158,0.3076923076923077,5,1.405273992081683,151.5209685009546,0.4,3.3433682401218667,2.019916664441076,-45.3198563899236,5837.999999999999,,False,True,True,False,True,False,3,C2_bb_squeeze
C2_SUI_1d_bb20_sq0.2_trail2.0,SUI,1d,bb20_sq0.2_trail2.0,20,0.35,161.0302447321847,8.051512236609236,0.8110528234197489,0.7212333454449964,-223.27065955724785,1.373884009939048,6.0,14,0.2405604800241096,18.690849730194856,0.3571428571428571,6,1.2136147892636022,142.33939500198989,0.3333333333333333,0.9581137343909978,1.9023461014049088,-148.56210686977005,5837.999999999999,,False,True,False,False,True,False,2,C2_bb_squeeze
C3_SUI_1d_lb20_off0.5_volx2_trail2.5,SUI,1d,lb20_off0.5_volx2_trail2.5,12,0.5,275.2686503565387,22.939054196378223,1.1707618985901684,1.7580085016290976,-156.57981750455411,1.7383677887084612,11.166666666666666,8,-0.5315638867344143,-47.38793939206016,0.5,4,2.502243851512303,322.6565897485989,0.5,6.739748466604424,4.944096907491192,-47.87368421052628,5837.999999999999,,False,True,True,False,True,False,3,C3_vol_donchian
C1_TON_4h_lb20_off0.25_trail2.0,TON,4h,lb20_off0.25_trail2.0,125,0.392,-307.6713255496428,-2.4613706043971426,-2.0743416977630096,-0.8060067692354309,-381.723004437663,0.7353065155492741,6.36,84,-2.279110990373373,-215.56142563363363,0.369047619047619,41,-1.854805057876889,-97.03510969346264,0.4390243902439024,-0.5770764205097568,0.7602972630320952,-168.1494967473238,-539.7518382352941,,False,False,False,False,False,True,1,C1_atr_breakout
C1_TON_4h_lb20_off0.25_trail3.0,TON,4h,lb20_off0.25_trail3.0,102,0.4411764705882353,11.643096528269831,0.114148005179116,0.0343228658221435,0.0326281189111733,-356.84240822975227,1.0087274454608628,16.215686274509803,70,-0.716463157753651,-144.0924590934725,0.3857142857142857,32,1.1598581258452207,154.64106456008614,0.5625,0.8774577575600848,1.469007878635089,-176.23761739834745,-539.7518382352941,,False,False,False,False,True,True,2,C1_atr_breakout
C1_TON_4h_lb20_off0.5_trail2.0,TON,4h,lb20_off0.5_trail2.0,85,0.3764705882352941,-199.4258211599092,-2.3461861312930488,-1.938797303377269,-0.5253632533297624,-379.596060242022,0.7462812010321207,6.705882352941177,56,-3.879386290584204,-234.03329544505428,0.3392857142857143,29,0.8273527674954962,34.60747428514513,0.4482758620689655,0.4905819421614343,1.143809896594537,-70.54371820672714,-539.7518382352941,,False,False,False,False,True,True,2,C1_atr_breakout
C1_TON_4h_lb20_off0.5_trail3.0,TON,4h,lb20_off0.5_trail3.0,78,0.3974358974358974,-39.5135163590529,-0.5065835430647808,-0.1452209157191514,-0.1195766463886406,-330.4450956972694,0.9642291596970188,16.44871794871795,52,-0.5950548576263424,-96.01853676393536,0.3846153846153846,26,0.5182147434748514,56.50502040488242,0.4230769230769231,0.5810226842636376,1.1715466998331323,-97.2509713222202,-539.7518382352941,,False,False,False,False,True,True,2,C1_atr_breakout
C1_TON_4h_lb20_off1.0_trail2.0,TON,4h,lb20_off1.0_trail2.0,32,0.375,-112.96930216073912,-3.530290692523098,-2.3386965256391106,-0.3700734854580598,-305.2618104237081,0.6967037636067082,6.78125,22,-5.268523910752874,-141.5825034959469,0.3181818181818182,10,1.3759346381866355,28.61320133520776,0.5,0.8523877459445728,1.266280149418927,-33.56829268292691,-539.7518382352941,,False,False,False,False,True,True,2,C1_atr_breakout
C1_TON_4h_lb20_off1.0_trail3.0,TON,4h,lb20_off1.0_trail3.0,37,0.4324324324324324,-249.778184772728,-6.75076175061427,-1.883376234594266,-0.4818162088829496,-518.4096760709186,0.6399328368959314,17.45945945945946,26,-2.7750098134452528,-221.78978735060272,0.4230769230769231,11,-0.5388239128335639,-27.98839742212529,0.4545454545454545,-0.4624024304122789,0.8594999544244513,-60.52822299651578,-539.7518382352941,,False,False,False,False,False,True,1,C1_atr_breakout
C1_TON_4h_lb50_off0.25_trail2.0,TON,4h,lb50_off0.25_trail2.0,73,0.3561643835616438,-494.8008824232076,-6.778094279769967,-6.532553372916008,-0.9032236834192072,-547.8165503257279,0.4132633885610631,5.506849315068493,52,-8.340631623394081,-411.7738377018391,0.3269230769230769,21,-3.184435442398672,-83.0270447213684,0.4285714285714285,-1.176442359560332,0.6168919985620223,-70.57468140844387,-539.7518382352941,,False,False,False,False,False,True,1,C1_atr_breakout
C1_TON_4h_lb50_off0.25_trail3.0,TON,4h,lb50_off0.25_trail3.0,58,0.396551724137931,-245.8767789742088,-4.239254809900151,-1.3110410812662394,-0.476393735344093,-516.1209326075943,0.7430687405618402,16.275862068965516,44,-2.7486790633547176,-315.00793797209417,0.3409090909090909,14,0.987315844660403,69.13115899788545,0.5714285714285714,1.3088427764046997,1.3239015954947757,-52.818535766216286,-539.7518382352941,,False,False,True,False,True,True,3,C1_atr_breakout
C1_TON_4h_lb50_off0.5_trail2.0,TON,4h,lb50_off0.5_trail2.0,46,0.3695652173913043,-253.81656911162383,-5.517751502426605,-4.79896267107487,-0.6861926581766347,-369.8911174393362,0.4854527415803221,5.934782608695652,33,-9.016887893694372,-277.4666207446835,0.303030303030303,13,1.130131650778605,23.6500516330596,0.5384615384615384,0.9335315815232932,1.22913229299235,-25.333959880038076,-539.7518382352941,,False,False,False,False,True,True,2,C1_atr_breakout
C1_TON_4h_lb50_off0.5_trail3.0,TON,4h,lb50_off0.5_trail3.0,44,0.3409090909090909,-315.77216593508246,-7.176640134888237,-1.9642384355991505,-0.5448891344336775,-579.5163565947697,0.6586418223640554,15.931818181818182,34,-3.65845607463345,-378.40336195926943,0.2647058823529412,10,1.1488198175896929,62.63119602418707,0.6,1.1857806187851034,1.374565973327628,-52.818535766216286,-539.7518382352941,,False,False,True,False,True,True,3,C1_atr_breakout
C1_TON_4h_lb50_off1.0_trail2.0,TON,4h,lb50_off1.0_trail2.0,18,0.3333333333333333,-111.66763992872548,-6.203757773818082,-3.8668594377393855,-0.4868760594865352,-229.35537238469144,0.555680120059278,6.388888888888889,13,-11.418740866365644,-150.78656409659732,0.2307692307692307,5,2.733454647347581,39.11892416787185,0.6,8.629394003904464,1.5551932968352515,-4.533217993079475,-539.7518382352941,0.30845771144278605,False,True,True,False,True,True,4,C1_atr_breakout
C1_TON_4h_lb50_off1.0_trail3.0,TON,4h,lb50_off1.0_trail3.0,21,0.4761904761904761,-153.32132416561905,-7.30101543645805,-1.5129496103112268,-0.3789109111066598,-404.63686758933295,0.7102658926920615,19.428571428571427,16,-3.4577556593097496,-205.9583998080528,0.375,5,1.3294758416509826,52.6370756424337,0.8,inf,1.4701544383255358,0.0,-539.7518382352941,,False,False,True,False,True,True,3,C1_atr_breakout
C2_TON_4h_bb20_sq0.1_trail2.0,TON,4h,bb20_sq0.1_trail2.0,57,0.4736842105263157,94.87299729518334,1.6644385490383042,1.7449529230950456,1.3447484566172485,-70.55073893435727,1.2596207518824218,5.912280701754386,43,0.291077278810427,10.776809590583197,0.4186046511627907,14,5.0858510987131735,84.09618770460013,0.6428571428571429,1.5335026562921878,1.9497518115644688,-54.839284013980055,-539.7518382352941,0.09950248756218906,False,True,True,False,True,True,4,C2_bb_squeeze
C2_TON_4h_bb20_sq0.2_trail2.0,TON,4h,bb20_sq0.2_trail2.0,75,0.4666666666666667,112.4196564221149,1.498928752294865,1.2552012047726024,0.6978808187004639,-161.08718481681944,1.2001249204300544,6.213333333333333,55,0.8312230154641626,49.94720756048051,0.4181818181818181,20,2.1599900185548404,62.472448861634334,0.6,1.0486678821129276,1.3406726663124604,-59.57314982867653,-539.7518382352941,,False,False,True,False,True,True,3,C2_bb_squeeze
C3_TON_4h_lb20_off0.5_volx2_trail2.5,TON,4h,lb20_off0.5_volx2_trail2.5,48,0.3958333333333333,-63.31726880788676,-1.319109766830974,-0.4108025045907565,-0.1793596445314531,-353.0184784503364,0.9146108596148724,12.395833333333334,36,-2.850514724462378,-224.12707912279404,0.3333333333333333,12,2.227976111154152,160.80981031490728,0.5833333333333334,2.746280709605854,2.051201403642533,-58.55548915754744,-539.7518382352941,,False,True,True,False,True,True,4,C3_vol_donchian
C1_TON_1d_lb20_off0.25_trail2.0,TON,1d,lb20_off0.25_trail2.0,18,0.3333333333333333,-230.9849493273706,-12.832497184853922,-1.3945347533406058,-1.361914955366212,-169.6030639925383,0.5614683209080737,8.222222222222221,11,-0.4136238062418175,-47.74994406697316,0.3636363636363636,7,-3.372837690006593,-162.3868227942536,0.2857142857142857,-1.9343498411433415,0.3121452832822708,-83.94904548304,-539.7518382352941,,False,False,False,False,False,True,1,C1_atr_breakout
C1_TON_1d_lb20_off0.25_trail3.0,TON,1d,lb20_off0.25_trail3.0,15,0.5333333333333333,81.19035732715128,5.412690488476752,0.2856704481432857,0.3333773520158342,-243.53891119542823,1.1768315194446597,18.53333333333333,11,-0.3520455820864597,-62.41397021572412,0.5454545454545454,4,1.824034293561819,151.8901436512147,0.5,8.655612231419095,5.544451065394999,-17.548168701442876,-539.7518382352941,,False,True,True,False,True,True,4,C1_atr_breakout
C1_TON_1d_lb20_off0.5_trail2.0,TON,1d,lb20_off0.5_trail2.0,11,0.2727272727272727,-249.46433614025145,-22.678576012750128,-3.782351066061005,-0.781740444482781,-319.11402038985364,0.237888513832701,8.727272727272727,6,-6.031446370954048,-132.70347744875943,0.1666666666666666,5,-2.2313543223538903,-95.91267622534818,0.4,-1.1425106226457948,0.4344873614454993,-83.94904548304,-539.7518382352941,,False,False,False,False,False,True,1,C1_atr_breakout
C1_TON_1d_lb20_off0.5_trail3.0,TON,1d,lb20_off0.5_trail3.0,10,0.3,-147.69701071741318,-14.769701071741318,-0.9199299942825376,-0.4521051185824605,-326.6873225866262,0.6058394664257002,17.7,7,-3.867004519092268,-251.24825681486604,0.2857142857142857,3,1.5011278711678504,111.83706220579214,0.3333333333333333,2.5426293011620142,3.5426293011620142,-43.9848082277197,-539.7518382352941,,False,True,True,False,True,True,4,C1_atr_breakout
C1_TON_1d_lb20_off1.0_trail2.0,TON,1d,lb20_off1.0_trail2.0,4,0.5,-101.75553893016306,-25.438884732540764,-3.153770578481861,-1.187983245863464,-85.65401850949833,0.2173023861340476,13.0,2,-1.536776541789915,-19.32559100668508,0.5,2,-2.919239595533099,-61.581765457334114,0.5,inf,0.2810405567777862,0.0,-539.7518382352941,,False,False,True,False,False,True,2,C1_atr_breakout
C1_TON_1d_lb20_off1.0_trail3.0,TON,1d,lb20_off1.0_trail3.0,5,0.6,135.8045421259676,27.16090842519352,1.2710521043517922,1.843589511597876,-73.66311278711012,2.488900713921129,28.2,3,0.1807452654991447,5.816656502237951,0.6666666666666666,2,2.272241030294813,138.27370173206896,0.5,7.879665626915222,8.879665626915228,-17.548168701442876,-539.7518382352941,,False,True,True,False,True,True,4,C1_atr_breakout
C1_TON_1d_lb50_off0.25_trail2.0,TON,1d,lb50_off0.25_trail2.0,7,0.2857142857142857,-116.468897939011,-16.638413991287287,-2.648849663259348,-0.7253482887684775,-160.56961840601585,0.315956892815767,9.428571428571429,5,-3.485280186054385,-59.58483167839475,0.2,2,-1.4120504412703327,-36.0358837944724,0.5,inf,0.5792855440813168,0.0,-539.7518382352941,,False,False,True,False,False,True,2,C1_atr_breakout
C1_TON_1d_lb50_off0.25_trail3.0,TON,1d,lb50_off0.25_trail3.0,7,0.4285714285714285,-45.0372711564414,-6.4338958794916286,-0.3205440066084079,-0.183364225786806,-245.6164552446852,0.8344541120020793,21.428571428571427,5,-3.116892442317103,-166.1366859553371,0.4,2,2.093472965524434,129.385230907235,0.5,4.8941632985777925,5.894163298577791,-26.43663952627682,-539.7518382352941,,False,True,True,False,True,True,4,C1_atr_breakout
C1_TON_1d_lb50_off0.5_trail2.0,TON,1d,lb50_off0.5_trail2.0,4,0.5,-65.58766905247745,-16.396917263119363,-2.019498225456366,-0.7657278688588827,-85.65401850949834,0.4506168730610669,9.75,2,-1.155741219352653,-8.703602791861169,0.5,2,-1.4120504412703327,-36.0358837944724,0.5,inf,0.5792855440813168,0.0,-539.7518382352941,,False,False,True,False,False,True,2,C1_atr_breakout
C1_TON_1d_lb50_off0.5_trail3.0,TON,1d,lb50_off0.5_trail3.0,5,0.6,122.13201427692306,24.42640285538461,1.1975632965804317,1.556869604992406,-78.4471698113207,2.1644505958379847,24.2,3,0.0377794163358132,1.0325994780273682,0.6666666666666666,2,2.093472965524434,129.385230907235,0.5,4.8941632985777925,5.894163298577791,-26.43663952627682,-539.7518382352941,,False,True,True,False,True,True,4,C1_atr_breakout
C2_TON_1d_bb20_sq0.1_trail2.0,TON,1d,bb20_sq0.1_trail2.0,11,0.3636363636363636,33.44429576964573,3.040390524513248,0.3386982941565916,0.2718779572159339,-123.01216366387226,1.166488431384885,10.272727272727272,8,0.5357289150010517,47.59736643611906,0.375,3,-1.866819981232296,-14.153070666473326,0.3333333333333333,-0.406466706331394,0.593533293668606,-34.81975385933397,-539.7518382352941,,False,False,False,False,False,True,1,C2_bb_squeeze
C2_TON_1d_bb20_sq0.2_trail2.0,TON,1d,bb20_sq0.2_trail2.0,12,0.4166666666666667,93.50837894544912,7.79236491212076,0.8640649969006703,0.7979480042608545,-117.18605528948802,1.465492335051673,10.333333333333334,8,0.5357289150010517,47.59736643611906,0.375,4,2.504815198636165,45.91101250933008,0.5,1.5834853376117168,2.3185335167733503,-28.993645484949745,-539.7518382352941,,False,True,True,False,True,True,4,C2_bb_squeeze
C3_TON_1d_lb20_off0.5_volx2_trail2.5,TON,1d,lb20_off0.5_volx2_trail2.5,5,0.4,33.14726572680708,6.629453145361415,0.8958606136745713,0.4673628284019947,-70.92405239018278,1.4673628284019946,14.2,2,15.221685364155688,79.47976928934807,1.0,3,-0.2673620247759745,-5.972560583211141,0.3333333333333333,-0.2649452798976529,0.8925618657732358,-22.54261931187569,-539.7518382352941,,False,False,False,False,False,True,1,C3_vol_donchian
