n,wr,dpt,sum_pnl,max_dd,max_ls,sharpe,n_per_day,stack,score,stack_size
5863,0.9297288077775883,-0.04644285543597983,-272.2944614211497,876.831364097848,5,-2.3111552532612594,325.72222222222223,g_cci_with+g_depth_250_med+g_tr_above_ema200,-1.5174684186385772,R3
5767,0.9285590428298942,-0.04657182190123319,-268.57969690441183,787.4522244597156,5,-2.2593706368980784,320.3888888888889,g_R1_five+g_cci_with+g_depth_250_med,-0.635503638199447,R3
4241,0.9391652912049046,-0.04662828835278924,-197.75057090417917,726.8251646843389,5,-2.2737210793075606,235.61111111111111,g_depth_250_med+g_mp_no_extreme_50+g_tr_full_stack_with,0.07677297685286799,R3
2898,0.9510006901311249,-0.046976916105432996,-136.13910287354483,400.66448463200993,3,-2.601956880364248,161.0,g_cci_strong_with+g_depth_250_strict+g_mp_no_extreme_150,3.4563851388857163,R3
2112,0.9678030303030303,-0.047168100644794306,-99.61902856180558,328.1402171358146,3,-2.108018815944674,117.33333333333333,g_depth_250_med+g_mp_wt_no_extreme_100+g_tr_partial_stack_with,4.349460031027363,R3
2419,0.9677552707730467,-0.04743490861694937,-114.74504394440054,330.4054704681246,5,-1.9727420805621068,134.38888888888889,g_depth_250_med+g_mp_wt_no_extreme_100+g_tr_above_cloud,4.326063094432271,R3
3504,0.956906392694064,-0.04755943452952589,-166.64825859145873,406.01765880212,5,-2.817502851378849,194.66666666666666,g_depth_250_strict+g_mp_no_extreme_50+g_tr_partial_stack_with,3.461327904389914,R3
5740,0.9290940766550523,-0.04811790923471735,-276.1967990072776,796.3867476252049,5,-2.330739295120561,318.8888888888889,g_R1_five+g_depth_250_med+g_ribbon_agrees,-0.7210446189362436,R3
2228,0.8918312387791741,-0.04904339675941378,-109.26868797997389,435.11958866409776,4,-1.1225780148556672,123.77777777777777,g_cci_extreme_with+g_depth_250_loose+g_tr_full_stack_with,2.5180731043913496,R3
2228,0.8918312387791741,-0.04904339675941378,-109.26868797997389,435.11958866409776,4,-1.1225780148556672,123.77777777777777,g_cci_extreme_with+g_depth_250_loose+g_tr_above_ema800,2.5180731043913496,R3
5699,0.9294613090015792,-0.04908443531337137,-279.73219685090345,860.891444169574,5,-2.2805297402153655,316.6111111111111,g_bb_pos_with+g_depth_250_med+g_tr_partial_stack_with,-1.3633857869933195,R3
2470,0.9368421052631579,-0.04919717256170233,-121.51701622740475,518.5208848067412,4,-1.6252513800370807,137.22222222222223,g_cci_strong_with+g_depth_250_med+g_tr_stack_with,2.134015032002465,R3
5746,0.9298642533936652,-0.04942250200782767,-283.9816965369778,814.1021359842168,5,-2.448413000163306,319.22222222222223,g_R1_five+g_depth_250_med+g_tr_above_ema200,-0.8918013279133437,R3
5638,0.9297623270663355,-0.04946779033287391,-278.8994018967431,856.4602395756568,5,-2.339944796507952,313.22222222222223,g_R1_five+g_depth_250_med+g_tr_partial_stack_with,-1.316446915426087,R3
7608,0.7777339642481599,-0.04947989548112201,-376.44304482037626,2368.644100350641,6,-1.29030436939712,422.6666666666667,g_cci_strong_with+g_mp_no_extreme_50+g_tr_above_ema50,-7.272140252999523,R3
5809,0.9283869857118264,-0.04979303594336615,-289.24774579501394,779.5530402837624,5,-2.488221020412833,322.72222222222223,g_R1_five+g_depth_250_loose+g_depth_250_med,-0.5614535816627253,R3
2428,0.9736408566721582,-0.04990971823565581,-121.18079587617231,239.48862493753776,3,-2.182112517538576,134.88888888888889,g_depth_250_med+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,4.686498848485926,R3
2894,0.9512785072563925,-0.050189700269961626,-145.24899258126894,409.2427748561954,3,-2.824443749920915,160.77777777777777,g_cci_strong_with+g_depth_250_strict+g_tr_above_cloud,3.37016762373201,R3
5688,0.9295007032348804,-0.05022343127009726,-285.67087706431323,889.6007922005042,5,-2.3013176261156008,316.0,g_cci_with+g_depth_250_med+g_tr_partial_stack_with,-1.6512243209263344,R3
2851,0.9554542265871624,-0.050410087224905004,-143.71915867820417,270.017096008855,4,-3.356122130396394,158.38888888888889,g_depth_250_strict+g_mfi_strong_with+g_mp_no_extreme_50,4.504132178646719,R3
2142,0.9243697478991597,-0.05058854790293299,-108.36066960808246,414.008494951069,4,-1.63487309294411,119.0,g_R1_six+g_depth_250_loose+g_mp_wt_no_extreme_100,3.0530239815779745,R3
5803,0.928657590901258,-0.05139471492048757,-298.24353068358937,783.8101407931392,5,-2.547592059144658,322.3888888888889,g_R1_five+g_depth_250_med+g_mp_no_extreme_150,-0.6029202138393002,R3
3941,0.9327581832022329,-0.05140934391103896,-202.60422435340456,653.1263063975803,4,-2.6211401579898554,218.94444444444446,g_bb_pos_strong_with+g_depth_250_med+g_tr_above_ema800,0.7449094241354874,R3
6434,0.7999689151383277,-0.05148984656601636,-331.28567280574924,962.1550016522651,6,-1.7681694936780759,357.44444444444446,g_bb_pos_extreme_with+g_mp_no_extreme_100+g_tr_above_ema800,-3.6733507117053907,R3
5718,0.9291710388247639,-0.05164049937101262,-295.2803754034502,821.3125898892598,5,-2.466050799425996,317.6666666666667,g_R1_five+g_depth_250_med+g_tr_above_cloud,-0.9730560100159718,R3
2721,0.9757442116868799,-0.05175056877133457,-140.81329762680136,259.157106658407,3,-2.4739569180589647,151.16666666666666,g_depth_250_med+g_depth_250_strict+g_mp_wt_no_extreme_100,4.705691548097464,R3
2721,0.9757442116868799,-0.05175056877133457,-140.81329762680136,259.157106658407,3,-2.4739569180589647,151.16666666666666,g_depth_250_loose+g_depth_250_strict+g_mp_wt_no_extreme_100,4.705691548097464,R3
7199,0.933601889151271,-0.051972987320060456,-374.15353571711523,909.0447694572802,7,-3.282387521723391,399.94444444444446,g_depth_250_med+g_mp_no_extreme_100+g_tr_above_ema800,-2.8064017903801517,R3
5466,0.933772411269667,-0.05198746034559226,-284.1634582490073,862.1304103677114,6,-3.0146888407903294,303.6666666666667,g_depth_250_med+g_mp_no_extreme_100+g_tr_full_stack_with,-1.3355674513260363,R3
4800,0.9310416666666667,-0.05296777451623647,-254.24531767793508,772.7902909271445,5,-2.724921177463504,266.6666666666667,g_depth_250_med+g_mfi_strong_with+g_mp_no_extreme_100,-0.470454017121015,R3
2030,0.967487684729064,-0.054760178883552744,-111.16316313361207,290.9242611582477,3,-2.549549053891544,112.77777777777777,g_bb_pos_with+g_depth_250_med+g_mp_wt_no_extreme_100,4.620116668407087,R3
5802,0.9286452947259566,-0.05506548309295178,-319.4899329053062,863.0701479798998,5,-2.656743726976274,322.3333333333333,g_bb_pos_with+g_depth_250_med+g_tr_above_cloud,-1.3993140156323838,R3
5806,0.9286944540130899,-0.055174640268557354,-320.343961399244,901.5354352188049,5,-2.637759917620461,322.55555555555554,g_cci_with+g_depth_250_med+g_tr_above_cloud,-1.783584452325707,R3
2716,0.9764359351988218,-0.055958773668370515,-151.98402928329432,295.3278383149,3,-2.74377622459928,150.88888888888889,g_depth_250_strict+g_mp_no_extreme_150+g_mp_wt_no_extreme_100,4.708400578319847,R3
5843,0.9288036967311313,-0.056190627439439825,-328.3218361286469,889.3113937749225,5,-2.625886456090156,324.6111111111111,g_cci_with+g_depth_250_med+g_ribbon_agrees,-1.6612675978773526,R3
5945,0.9276703111858705,-0.05661359223503936,-336.567805837309,796.6527949603513,5,-2.800732645024771,330.27777777777777,g_bb_pos_with+g_depth_250_loose+g_depth_250_med,-0.7464384299798477,R3
2219,0.9774673276250563,-0.05678360469888713,-126.00281882683055,289.0307726566059,3,-2.8185962046681374,123.27777777777777,g_depth_250_strict+g_mp_wt_no_extreme_100+g_ribbon_agrees,4.717889671551676,R3
4448,0.8927607913669064,-0.05734267838314653,-255.06023344823575,1124.7897195675177,6,-1.5288298135089937,247.11111111111111,g_R1_six+g_depth_250_loose+g_tr_stack_with,-4.377631960389259,R3
2380,0.9684873949579832,-0.057968946318020305,-137.96609223688833,359.9122693384864,4,-2.451567403888757,132.22222222222223,g_depth_250_med+g_mp_wt_no_extreme_100+g_ribbon_agrees,4.027782309876948,R3
5939,0.9279339956221586,-0.05818548421045372,-345.56359072588464,800.909895469729,5,-2.8376914613766724,329.94444444444446,g_bb_pos_with+g_depth_250_med+g_mp_no_extreme_150,-0.7879444826861581,R3
5918,0.9276782696857047,-0.058204389596064214,-344.453577629508,840.7579943410752,5,-2.793675320725632,328.77777777777777,g_bb_pos_with+g_cci_with+g_depth_250_med,-1.1890016361497695,R3
4932,0.930859691808597,-0.05845977832067742,-288.32362667758105,778.3005260629661,5,-2.695101477826495,274.0,g_R1_six+g_depth_250_med+g_mp_no_extreme_150,-0.5328681208643689,R3
3934,0.9326385358413828,-0.05910970024829601,-232.5375607767965,674.0169325769087,4,-3.0071166256680155,218.55555555555554,g_bb_pos_strong_with+g_depth_250_med+g_tr_full_stack_with,0.527106332396444,R3
4937,0.9305246100870974,-0.05970299244423588,-294.75367369719254,764.4692574617756,5,-2.7797711691921254,274.27777777777777,g_R1_six+g_depth_250_loose+g_depth_250_med,-0.3991494661910169,R3
4937,0.9305246100870974,-0.05970299244423588,-294.75367369719254,764.4692574617756,5,-2.7797711691921254,274.27777777777777,g_R1_five+g_R1_six+g_depth_250_med,-0.3991494661910169,R3
8260,0.9283292978208233,-0.05985551946315731,-494.40659076567937,930.5963810915684,7,-3.153407798889185,458.8888888888889,g_depth_250_loose+g_depth_250_med+g_mp_no_extreme_100,-3.0825263521706088,R3
8260,0.9283292978208233,-0.05985551946315731,-494.40659076567937,930.5963810915684,7,-3.153407798889185,458.8888888888889,g_depth_250_med+g_mp_no_extreme_100+g_mp_no_extreme_150,-3.0825263521706088,R3
7619,0.7773986087413046,-0.060031210505260175,-457.3777928395773,2406.4900469251447,6,-1.5698172862193027,423.27777777777777,g_cci_strong_with+g_cci_with+g_mp_no_extreme_50,-7.286045123092213,R3
7619,0.7773986087413046,-0.060031210505260175,-457.3777928395773,2406.4900469251447,6,-1.5698172862193027,423.27777777777777,g_cci_strong_with+g_mp_no_extreme_150+g_mp_no_extreme_50,-7.286045123092213,R3
7619,0.7773986087413046,-0.060031210505260175,-457.3777928395773,2406.4900469251447,6,-1.5698172862193027,423.27777777777777,g_cci_strong_with+g_mp_no_extreme_100+g_mp_no_extreme_50,-7.286045123092213,R3
4935,0.9304964539007092,-0.06060620273252645,-299.091610485018,765.6864995136212,5,-2.8184064864019165,274.1666666666667,g_R1_six+g_bb_pos_with+g_depth_250_med,-0.4125066588616466,R3
4371,0.9572180279112331,-0.06077953802068785,-265.6673606884266,497.1823998394933,6,-3.070597325405035,242.83333333333334,g_depth_250_strict+g_mp_no_extreme_50+g_tr_above_ema800,2.53957674269671,R3
4933,0.9304682748834381,-0.061038047834496026,-301.1006899675689,764.4692574617757,5,-2.8521109789703494,274.05555555555554,g_R1_six+g_cci_with+g_depth_250_med,-0.4010478736178724,R3
3303,0.9370269452013321,-0.06104186610827552,-201.62128375563404,691.5720791330842,5,-1.956552632174467,183.5,g_depth_250_med+g_mp_no_extreme_100+g_tr_stack_with,0.3935067945742037,R3
4904,0.9302610114192496,-0.06128028764824303,-300.5185306269838,780.3854959897587,5,-2.8493191375180755,272.44444444444446,g_R1_six+g_depth_250_med+g_tr_above_ema50,-0.5625251333533354,R3
4159,0.9297908150997836,-0.062174222121935054,-258.5825898051279,664.3929653160801,5,-2.997291020160514,231.05555555555554,g_depth_250_med+g_mfi_strong_with+g_tr_above_ema50,0.5918042757151003,R3
7617,0.7773401601680452,-0.062285692000313364,-474.4301159663869,2420.991031729496,6,-1.6289504885317827,423.1666666666667,g_bb_pos_with+g_cci_strong_with+g_mp_no_extreme_50,-7.288884090319861,R3
4912,0.9305781758957655,-0.06324099528852584,-310.6397688572389,777.8878313285516,5,-2.900113969701511,272.8888888888889,g_R1_six+g_depth_250_med+g_ribbon_agrees,-0.5363375496163858,R3
5959,0.9275046148682665,-0.06353180259121698,-378.586011641062,853.2586272860267,5,-3.115513380387757,331.05555555555554,g_cci_with+g_depth_250_loose+g_depth_250_med,-1.321071926768819,R3
4805,0.9309053069719042,-0.06372110573086763,-306.17991303681896,763.7710094486924,5,-3.17599834563062,266.94444444444446,g_depth_250_med+g_mfi_strong_with+g_tr_above_ema200,-0.39237813049875037,R3
1516,0.9604221635883905,-0.06372927947691798,-96.61358768700765,294.1207502251613,4,-2.248374459343532,84.22222222222223,g_R1_full+g_depth_250_strict+g_mp_no_extreme_50,4.540492356406986,R3
2288,0.9798951048951049,-0.06408335284962938,-146.622711319952,223.0294023995036,3,-3.3088447359489597,127.11111111111111,g_depth_250_strict+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,4.7348676961014196,R3
3823,0.9306827099136804,-0.06445888078622167,-246.42630124572545,658.890041675218,5,-2.9579469472540927,212.38888888888889,g_R1_six+g_bb_pos_strong_with+g_depth_250_med,0.6534678015984023,R3
5953,0.9277675121787334,-0.06510697069202716,-387.58179652963764,857.5157277954039,5,-3.1546912669946763,330.72222222222223,g_cci_with+g_depth_250_med+g_mp_no_extreme_150,-1.3625891268587322,R3
4875,0.9556923076923077,-0.06511159795043653,-317.4190400083781,484.06023317509846,7,-3.4114841309178345,270.8333333333333,g_depth_250_med+g_depth_250_strict+g_mp_no_extreme_50,1.651209147221656,R3
4875,0.9556923076923077,-0.06511159795043653,-317.4190400083781,484.06023317509846,7,-3.4114841309178345,270.8333333333333,g_depth_250_strict+g_mp_no_extreme_100+g_mp_no_extreme_50,1.651209147221656,R3
4875,0.9556923076923077,-0.06511159795043653,-317.4190400083781,484.06023317509846,7,-3.4114841309178345,270.8333333333333,g_depth_250_strict+g_mp_no_extreme_150+g_mp_no_extreme_50,1.651209147221656,R3
4875,0.9556923076923077,-0.06511159795043653,-317.4190400083781,484.06023317509846,7,-3.4114841309178345,270.8333333333333,g_depth_250_loose+g_depth_250_strict+g_mp_no_extreme_50,1.651209147221656,R3
7002,0.7804912882033704,-0.06551894914660536,-458.7636819245307,1105.907222890337,7,-1.6194527553468376,389.0,g_R1_six+g_bb_pos_extreme_with+g_mp_no_extreme_100,-6.319678296016271,R3
4511,0.9306140545333629,-0.06602811796209374,-297.85284012700487,744.9046125475129,5,-3.4130955528888594,250.61111111111111,g_depth_250_med+g_mfi_strong_with+g_tr_above_cloud,-0.20893369810359363,R3
2033,0.9670437776684703,-0.06630678127147244,-134.80168632490347,291.46583162493937,3,-2.987969518649487,112.94444444444444,g_cci_with+g_depth_250_med+g_mp_wt_no_extreme_100,4.604130995413231,R3
4904,0.9306688417618271,-0.0685194246321237,-336.0192583959346,788.075363992348,5,-3.1486107225826645,272.44444444444446,g_R1_six+g_depth_250_med+g_tr_above_cloud,-0.6425846469373324,R3
7454,0.7838744298363295,-0.06939404522015695,-517.2632130710499,2280.500768622491,6,-1.9204730796100626,414.1111111111111,g_cci_strong_with+g_mp_no_extreme_50+g_ribbon_agrees,-7.230649746856862,R3
1518,0.9387351778656127,-0.07239157552184983,-109.89041164216803,458.1331887992894,4,-1.896907684967439,84.33333333333333,g_R1_full+g_bb_pos_extreme_with+g_depth_250_med,2.7336283151413823,R3
4660,0.9293991416309013,-0.07256404114493066,-338.1484317353769,757.6353300092837,5,-3.257986052549633,258.8888888888889,g_depth_250_med+g_mfi_strong_with+g_ribbon_agrees,-0.35492592492875463,R3
4122,0.9306162057253761,-0.07340828207382429,-302.5889387083037,740.440692770585,5,-3.262499744040747,229.0,g_depth_250_med+g_mfi_strong_with+g_tr_partial_stack_with,-0.17165315252591373,R3
1527,0.7832351015062213,-0.07417751199260954,-113.26906081271477,398.5974599306694,5,-1.6163685914032586,84.83333333333333,g_cci_extreme_with+g_mp_no_extreme_150+g_mp_wt_no_extreme_100,1.7721989037629098,R3
3503,0.8932343705395376,-0.07437085292202832,-260.5210977858652,748.7183693607238,5,-1.9527746977012084,194.61111111111111,g_cci_strong_with+g_depth_250_loose+g_tr_stack_with,-0.6292108411338906,R3
1738,0.9683544303797469,-0.07476686368861767,-129.9448090908175,379.2455849031978,2,-2.7572333929701034,96.55555555555556,g_R1_six+g_depth_250_med+g_mp_wt_no_extreme_100,3.816321591076872,R3
3283,0.9494364910143162,-0.07499691321495451,-246.21486608469567,478.46054366277707,4,-3.388707517626844,182.38888888888889,g_bb_pos_strong_with+g_depth_250_med+g_depth_250_strict,2.6347625603004365,R3
6382,0.9312127859605139,-0.07547224703994032,-481.66388060889915,1125.7039672873107,6,-4.159752968164315,354.55555555555554,g_depth_250_med+g_tr_above_cloud+g_tr_above_ema800,-4.020384060307908,R3
4904,0.9308727569331158,-0.07746273496070197,-379.87725224728246,815.9317528818596,5,-3.574223169169436,272.44444444444446,g_R1_six+g_depth_250_med+g_tr_above_ema200,-0.92805269444814,R3
1954,0.9544524053224156,-0.07765412884932474,-151.73616777158054,349.30848197981106,3,-2.9576593288847977,108.55555555555556,g_cci_strong_with+g_depth_250_strict+g_tr_stack_with,3.97378510457672,R3
2702,0.9518874907475944,-0.07769925203481524,-209.94337899807078,481.43554835413386,3,-4.062017630948259,150.11111111111111,g_cci_strong_with+g_depth_250_strict+g_tr_above_ema800,2.62682017189979,R3
4871,0.9306097310613837,-0.07917103452619044,-385.6421091770736,816.8077351584186,5,-3.6567589686926207,270.6111111111111,g_R1_six+g_depth_250_med+g_tr_partial_stack_with,-0.9411510754965402,R3
2698,0.9518161601186064,-0.07933602974288641,-214.04860824630754,484.00917909196903,3,-4.124745436203803,149.88888888888889,g_cci_strong_with+g_depth_250_strict+g_tr_full_stack_with,2.5987337805234874,R3
1363,0.97505502567865,-0.0803550026030446,-109.52386854794977,269.8509517707702,2,-2.695742273019008,75.72222222222223,g_bb_pos_strong_with+g_depth_250_strict+g_mp_wt_no_extreme_100,4.670195254183455,R3
517,0.9787234042553191,-0.08054565346232861,-41.642102840023895,132.08300869303162,2,-2.142992164106622,28.72222222222222,g_cci_extreme_with+g_depth_250_strict+g_mp_wt_no_extreme_100,4.706688389090862,R3
2594,0.9414032382420972,-0.08267697848430325,-214.46408218828262,582.2308876937693,5,-2.8789252562305947,144.11111111111111,g_depth_250_med+g_mp_no_extreme_50+g_tr_stack_with,1.5090465269989752,R3
4408,0.9489564428312159,-0.08300171497912953,-365.87155962800296,573.9162703206656,5,-4.388459819153709,244.88888888888889,g_R1_five+g_depth_250_med+g_depth_250_strict,1.6674000101263742,R3
1236,0.9255663430420712,-0.08388095396504253,-103.67685910079257,331.73015221531483,3,-2.3120059845782737,68.66666666666667,g_bb_pos_extreme_with+g_depth_250_loose+g_mp_wt_no_extreme_100,3.8544809543025207,R3
3300,0.9563636363636364,-0.08429219024692897,-278.16422781486557,488.7577732255982,5,-4.507998589535312,183.33333333333334,g_depth_250_strict+g_mp_no_extreme_50+g_tr_full_stack_with,2.591766441133453,R3
1202,0.9775374376039934,-0.08457341709184256,-101.65724734439476,222.27741357692273,2,-2.75757843708695,66.77777777777777,g_depth_250_strict+g_mp_wt_no_extreme_100+g_tr_stack_with,4.690800958948091,R3
2787,0.9494079655543596,-0.08588908839698228,-239.37288936238963,453.54098710540416,3,-4.836208029683253,154.83333333333334,g_bb_pos_strong_with+g_cci_strong_with+g_depth_250_strict,2.8727806960925717,R3
